,text
1234, no bitch
1271,No. A dog like that needs bitches and he ain't ever gonna get bitches with that on him &# ;&# ;
3148,How many times you hoes look at my picture a day &# ;&# ;&# ;
14824, lol la bitch happy bout Beatin our bench players
15111,You could be viewing the future through rose-colored glasses t... More for Libra 
15642, Niggas be out here loving ALL they hoes...that's a no no.
3466,This brownies bro
797, What's going down pussies?
14877," Im pretty sure she's a bad bitch. In other words, shawty a dime."
2524,&# ; thats my fav part on Take Care&# ;whole album trash
16274,"Bitches be watching me from other bitches pages; THATS RIGHT BITCH , TEAM WORK &# ;&# ;&# ;"
11815,# TaughtMe how pussy feels &# ;&# ;
2016, Damn I fuck bitches I guess
2223, so trash
13854,"Dem hoes more &# ; &# ; This nigga out here fucking retired widows &# ; New Race, fuck Black Woman "
2807,&# ; &# ; So the new wave is bitches wearing mini shovels on their hand&# ;
3493, Rows for the hoes Curls for the girls Planks for the skanks Deep cuts for the sluts Quads for the broads No pecs No s&# ;
13184, I have to agree with Charlie he's spot on... 
1006,I would probably still feel bad if you weren't such a bitch about it...
2999, what hoes tho ? Lol.
1808,Any solution to ZOG which doesn't deal with demographics - only laws - is no solution. #NorthwestImperative 
2952," it's funny how this page quoted my tweet about the term ""camel jockey"" bc I AM a fucking Arab you dumbass &# ;"
1869,"Turn the entire fuck up, hoes!!!!"
16267, Got receipt ink on your soles? no problem. 
16430, Proof that thots are retarded. 
3163," right, so the link would be your trash bin &# ; gotcha"
612,"Jason admitted you're a stuck up bitch lol, which you are. Think you're so much better than everycunt, naaaaa"
12740," . &amp; I are discussing our awful s fashion choices: yellow overall shorts, boxers over leggings. What was your bes&# ;"
3800,"Sore Loser Charlie Crist Won&# ;t Give Concession Speech, Calls For Recount #tcot #pjnet"
2515," give me head &amp; kiss yo bitch , you a ill nigga !"
11847,Man that run game ain't no hoe. Fuck Alex. don't even need his bitch ass
2844,"Shyyyyyt, hours ain't no hoe... &# ; This fulltime.. /hr plus overtime and benefits sounds real good to me&# ;"
1697, Miami isn't a good city at all...don't believe the shit you see on TV that city is trash.
4650, bitch I might be **~aesthetic~** 
3491,I can't talk to anyone but you can go answer little.phone calls from your little bitches on the low in the bathroom foh
1884," Vibing with my bitches ,on this &# ;&# ; feeling good &# ;&# ;&# ; #SlowJams #NeverADullMoment #WithTheseBitches &# ; "
15682," ""Omg October is gonna be the best month ever"" Basic bitch"
4092,""" I probably wouldn&# ;t mind school as much if we didn&# ;t have to deal with bitch ass teachers"". Retweet"
15243,But staying up gon be a bitch.
13017, that mindless twat is shitting on hiphop hahahaha
1150, bitch I have a phone stfu talking don't worry about me just make sure you show up
11307, nooo I am....lmfao and don't bitch me ya bitch
3590," "" These bitches crazzzyyyyyy"" maaannnnn"
1314," I have so many questions about that sex tape. I love love LOVE me some Mimi and if that thirsty dude releases it, he's trash&# ;"
3671,Your acting like a spoiled little faggot have fun
1704, yeah. can't lie tho spitting on a cop car right with their bitch ass in it feels damn good.
15016, &# ; &# ; any favorites off yellow album ?&# ;all of it&# ; #theperfectanswer &# ;
3499, I'm Tryna be like steez &# ; bro got dem hoes rir
1550,Fluffy is a retard homeboy is calling a baby rattlesnake friend and kissing him! Baby rattlers will kill you man!! &# ; 
341, One who can't keep his bitch RT What kind of man can't parallel park?
4073,Lmao RT If u live wit ya girl and u do dishes u a faggot
3787,S/O to the fine bitch at Walmart Just now. Melted me at the ankles _ 
4305,We can't trust these hoes fam 
2593," ""the trash generation"""
1587,&# ; Every female owns a thong &# ; If she wear thongs she a hoe lol&# ;&# ; both facts
2506,"damn I have nothing to tweet,nothing to complain or bitch about ): lol"
13985,Yaaaas bitch yaaaaaas
1955,Fuck off bitch
4543,Define wigga
15043, What y'all hoes up to?
10131, trash ain't it
3063, dyke ron&# ;&# ;&# ;
13686, iphone is trash watch me glo up 
16006, bitch
12125,escort missions in games are universally trash
12624,&# ; My tweets trash&# ;
12771,"""It takes a true directioner to accept Larry"" You know what bitch its fans like you that make the boys cry. #ThankYouPaulForConfirmingLarry"
3257,"According to my brothers iPod, its December . If so, I predict that Mickey Mantle of the NY Yankees will announce his retirement March "
2276,When that dyke almost came for me when i didn't send for her &lt;&lt;&lt;&lt;
674,&# ;&# ; Fox got dem bitches huh!&# ;&# ;&# ;&# ;&# ;&# ;
3907,This bitch weave game serious 
2048," ""My hoes are your hoes...but my wife is all mine"" #wisebrethrenwords"
11217,WALK OFF HR! 
340, each time I do it for ya I make that bad pussy behave
1988, Our taxi driver is fucking retarded.. He doesn't know how to get from grapevine to lewisville
14094, I would have loved to watch Newman bitch slap Johnson I'd pay to see that
333," A bird doesn't sing because it has an answer, it sings because it has a song. MAYA ANGELOU #poetry #writing"
11520, Here is a #MichaelBrown supporter. She says whites are just evil albino black babies. Seriously? #tcot 
14942, night jigaboo 
11253,"Suzan are you really going to make me get off this sofa to find some damn silverware, by golly you old bitch."
3428,niggas &amp; bitches dating ugly niggas &amp; hoes kuz they can trust em then they cheat w/ the elite hoes &amp; niggas ...&# ;&# ;&# ;
942, I never bought a bitch....
1325," You can't please everyone. And you shouldn't. Nothing good comes from having people who say ""faggot"" as an insult on your&# ;"
3234, &# ;&# ; my nig
3730, Duncanville girls cold den a hoe
15158," Charlie Sheen could coach better than Crusty Dusty. Yeah they hired Bryan Price, the pitching coach"
2021, What a #narcissistic cunt he is.
3119, If my girl get in a fight with your girl you better be ready to fade too cuz I'ma knock you out then go help my bitch stomp&# ;
11254," China's bird flu outbreak: good signs, bad signs and very bad signs "
3386,&# ; Adam Jones homers Yankees now lead - .&# ;Guy is a monsta
4738, I want it to be somewhat of a collage .. Money jewels cartiers etc .. Jus little shit to let niccas know we still here
36,Dani Alves pulled off that hairstyle. Neymar just looks like a faggot
12819,&# ; I surrounded my bad bitches I can't keep them out my face&# ;&# ;&# ; #WhereTheyAtDoe &# ;
12722,Niggas hate me cuz they know im a threat to them &amp; they bitches
2749,"We don't want yo bitch mane, we just wanna have fun with her."
10014,"Fuck all that huggin and kisses, I fuck all they bitches"
10573,"The funny thing is the daughter never got kicked out on her one night stand, I didn't have the courage to tell her, her mom an official hoe"
3755,Cheated my way to get? Hahaha this bitch funny if youre so worried about me then stop subtweeting me dumb ass
10612,Now they cheating bitch yall defense SAD as the fuck!!!!! They about to cheat
1045, The nerve of these bitches in Champaign
3739,"I plan on eating this entire motherfucking pizza I just ordered like a mufucka, bitch."
10922,Good Mernin faggots 
3825," Who cares who looks better between Blue Ivy, North, and whatever other celeb baby. Read your kid a book u simple bitch."
13569,Lauren &amp; I ate candy we found on the floor during class we are trash
2365,&# ; one of your side chicks came up k&# ; them bitches know where I live I be hiding from my cuz 
1565, bitch me too
10449, Why give a bitch an inch when she rather have nine
269, my real lil bro even tho cuh a bitch lmao
1745,This nigglet &# ;&# ;
4386,The Giants trash
255,Okay! Right&# ; bitch!!! you mad cause YOU opened your mouth? #GreysAnatomy
707, Sack number for Trent Cole fuckin that bitch up
10547, lemme cheer you up bitch
1831,Funny thing is....it's not just the people doing it. It's the people who seeing these pics and judging the birds. Just as wrong.
1956,"Fat ass inbred rednecks like Paula Deen are breed that are going extinct. I mean look at that woman, I would hate to be her scale."
13540,Someone tell this hoe to turn on lion king
12606,But not prettier than Amber's. Her pussy is pretty
14562," If ya chick always getting into it wit other bitches u gotta tell her that shit ain&# ;t fly, and it&# ;s costly"
1106, here let me say it more clearly since your retarded ass don't understand
441, bitch I'm not coming no more you said your making plans !
11917, Side niggas get pussy and main niggas get arguments
1527," Quote of last night, telling me to find her a curved stick and she'll make a crossbow to shoot a bird down"
2343, am I watching football or pussy soccer? Wtf?
3863,Overripe eggplants are not good eats. #UNCLEtweet
11895,Enjoying the eccentricity of AmeriCarna. Charlie Daniels appearances in two of the three episodes I have watched.
11222, lol youre retarded &# ;
15121," And I aint got time for bitches , gotta keep my mind on my mothafuckin riches"
13059,"Especially that wee cunt that walks about tensing all the time lol, sup wae that shit? You are foot fuck all. Tank my motherfucking arse"
2455, liars ever ...republican teabagger asshats like stockboy #pinoccio
3636,"Why does MSNBC have a ""news"" show that is % opinion &amp; right wing talking points? Joe the nation is with PBO not u teabaggers #morningjoe"
2026,"I don't focus on bitches, bitches focus on me. #trenttruce Photography by patrickos "
11564,"No one has even eaten a Twinkie in, like, decades."
2481, Yooo I was thinking bout that the other day lol.. You only really speaking of one person my niggah
2631,""" a video an entire media will likely mock. i am such a crybaby"
2381, bitch shut the fuck and follow what u say nigga
11356,"#MentionADislike hoes thinkin they bad even if they are I will tell her ""bitch calm down u average"""
14013,TRUST ME when I say that #JesusChrist would be KILLING #faggots if he came back to life in today's day and age&gt; #Spartacus #Rome
3305,And if yu ever need a shoulder to cry on I won't be there cus I'm on my fuck that bitch shit
15442, U want a nigga to just spend all his hard earned money on u? hoe go strip that solves that problem lol
3801,"""It's the dykes"" -hunter dyke with a dyke "
15127, bitch please
13555, zrgrizz should stop paling video games at the age of . Fucking stop playing like pussies.
2291, &# ; Lord please don't let this bitch kill my vibe.
3358, DEFINITION OF REAL &# ; Except you bruh you let bitch ass babidi turn on your niggas fam&# ; htt&# ;
1067, thats life hoes gonna be hoes an you could blame Tammy
3784, fuck a raptor. Have fun with that when the tranny fails on you after k miles
2724,"I respect any nigga that tell me he got a bitch , so I fall the fuck back no hating &# ;"
3166,God damn zebras every Virginia possession the whistle blows geeze.
2420,how the fuck do all these fucking faggot ass randos even find zoe's ask account????
11150,I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &# ;
11888," If you ""hate people so much"" then go morph into a Chihuahua since you want to be a little, whiny bitch so badly."
1439, but then who is going to host the baddest bitch competition?
12132, Yeah he a bitch &# ;&# ;&# ;&# ;&# ;
3336,Lmaooo naw man RT Yo want in U serious bro?? lol RT - : am early bird special
2010,Seeing so many basic bitches rn
542,Marcus Smart belongs on the Celtics. Both trash. It was destiny.
11168,ya girl pussy is trash as fuck.
12066,Tired of these butthurt commercials. Ya phones trash b.. We don't want em
1137,&lt;-- nudes are trash
946, text me bitch
12172,Few Instagram likes a bitch swear dat she on
3670, Okay okay but. Trans birds
1843, I'll send dick pics to your bitch quick .
11346, A loyal girl really truly does come with a smart mouth and arguments. Only a hoe will let you do as you please cause she&# ;
3963, shoutout to bitch you guessed it remix shit is &# ;&# ;&# ;
1636," hahahaha ""move bitch get out the wayyyeee"""
322, Fuck up you swole fag
1973, nigger
4057," derrrrrrr, st of all her songs are actually good compared to the other trash, +++ shes SUCH a showman omg"
1388,I feel so alone. I miss my #wife so much. I hate the white trash who raped and killed her and our daughters.
15143,"Perhaps I'm not a ""diehard"" Yankee fan, but there's no more point in watching this debacle #Yankees #Tigers #MLB So what else is on? LOL"
4213,"EBHGJHBGJBEJFB I saw this: ""ACH WEBSINGLE XXXXX MARYLANDUNEMPINS"" And was like some bitch named Mary Landunem STOLE MY MONEY!"
1022, some of them bitches give you more than a virus
14246, lmao mark is the only guy left there he's about to get some pussy
15629, thats what i call it too !! Lol its beyond ghetto smh but man u needa quit playin and come back
3293," Yup, he did, like a straight bitch"
10901,Better play your part bitch don't be a smart bitch cuz I might have a change of heart
4588," I swear, a yung nigga use to wanna be a heartbreak kid Shawn Micheals &amp; Razor Ramon both had bitches"
3314, Pau pissed me off like Boozer pissed off Bulls fan... soft faggots
1851,Should I take a nap though too kill a mocking bird or nah?
2919,I wanna go to a trash talk concert
1015, &# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ; that hoe is like ' .
1915, &# ;&# ;&# ;&# ; Karlie acting like she not a hoe.... She been wit of the niggas on just this show plus two guest appear&# ;
3013, &# ; All of Kate Upton's leaked nudes today &amp; more &# ; &# ;&# ; bitch lo&# ;
545, I'll say it for you.. Do ya woman want you on the couch in plain sight or outchea with these bitches? Simple.
1521,""" pimps up pimps up hoes down "" Future voice"
1108, lmfaoooo that's some fag shit man.
14774,yeah i got soul i was brought up by colored women.
2317,That nigga so trash
11635, ur brother looks so queer and ugly
3170,New strategy to get bitches: Be Bruno Mars
13095, bitch do it look like I care &# ; N &# ;&# ; O &# ;&# ;&# ; O &# ;&# ;&# ;&# ; o &# ;&# ;&# ;&# ;&# ;o &# ;&# ;&# ;&# ;&# ; o &# ;&# ;&# ;&# ;&# ;o &# ;&# ;&# ;&# ; &# ; &# ;&# ;&# ; &# ; &# ;&# ;&# ;. &# ;&# ;&# ;. &# ;&# ;&# ; . &# ;&# ;&# ;&# ;.
2255," bitch please. Don't get shot, Doug. "
3547, cool beaners. i just got home. ready to keep my couch from floating away. lol
1692, bitch you guessed it!
14969," If you gonna fuck my girl then dont pull her hair, nigga i paid $ for that bitch weave"
2785, bitch what?
14158,&# ; LMAOOO I find this shit so funny y'all hoes ain't content with working it out with one nigga boring
15850,When you know for a fact you got a woman who loves you other bitches don't even matter.
14254, &lt;----- not buying bitches vehicles
3707, This is Twitter. Not only are you a fag but you're also retarded.
3633, You other niggas a call up a bitch to fight a bitch naw not me I'm whomp that trick so she can feel where I'm coming from
1840,A girl who getting it in school and work.... I applaud you! Y'all the real bitches! Y'all doing what you do and doing it well!
2658,&# ; You aint special niglet When I'm chilling wit Greg ppl walk up to me to ask me to take pics&# ;hatin
12354," ur a faggot if you change your name to your bday just so you can get bday tweets. this aint FB nigga, fuck yo birthday"
10820," careful, they might try to queer ya!"
12382, pussy
2865,"' If this ugly ass niggah can be with her , I can too . Tf she with Chuu Baka for anyways this niggah look like a... "
3098,Kill her body with four-play. Her pussy should be so weak from teasing that its impossible to hold back a orgasm during heated sex
10893,i been fucked that hoe she a nobody
201," Drake is bitch made for that, likes Phonte so much and won't do a track over that...."
30,Luke Bryan is such a faggot tool
333," Our ""Disco"" we used for disaster recovery was an awesome brownie points to how well built they are. Most extreme conditions!"
12468,"My name is Bryanna you can find me at I'm the baddest bitch you'll meet, because everybody wants to be me&# ;&# ;&# ;&# ;&# ;&# ;&# ;"
15152,"Niggas be pressed for pussy, it aint nothing.."
15174, you were the one that jumped in this conversation you smelly ass bitch... just fuck off and thats it..
3305, Why do these hoes think it's cute to take pictures kissing eachother ? #gaggggg
16231,My wigga... 
2286," all he ever does is fav, fuckin cunt"
10402, Lester tried to eat your bird
1136," oh really and that's word where u be at then I wanna see what bout then, I don't wanna hear what u gonna do I want see it bitch"
3143,"Nooo.. not Sailor Moon and squad ""in the club w/ all my bitches lookin good."" "
428," he probably took off a point because Gibbs isn't from the East Coast and says ""hoes."""
3001," Same hoes running back tellin you shit about me be the same hoes trynna fuck you, same niggas tellin u shit be the mayne&# ;"
2581, I don't like bitch niggaz and they don't like me &# ; #Boss up
3342, Muslim Jihadi? Keep Calm and.... #PJNET #tcot #tgdn #ccot #RedNationRising #teaparty # A #NRA 
2215,These hoes say I'm too much. I think I'm too much
15511, *pom poms* YOU MAKE THAT SHIT YEAHHHH
4009,&# ; the boy told Lyssa make them $ &# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ; yes bitch and I need em
14311, We are being overrun by mongrels because ZOG or the Jews that run our countries want the white man to perish.
2621,I wanna cut my hair but I'm too busy being a bitch about it.
3312, They would make a great baby bird pic bruh!
1541,we dem birds.
14959, Silencer up on that . that bitch don't make a sound
1714,#np Shy Glizzy - Awwsome (Remix) (Feat. Chainz &amp; A$AP Rocky) via 
4803,Ghetto bird can't fly away from my hood
1222,I just don't get why none of you people talk back to me..i guess you follow me for the #s in hopes I follow back but shit. talk to a cracker
14831,#BestSongToHaveSexTo bitches love sosa #bangbang
3558, my brother. Where tf you been at negro
3160,Texting this bitch like she main material fuck that shit ... She Finna get these youza hoe text
11916, bitch nobody want you
1279, Screw these hoes 
11911," bitches hanging in the salty spatoon, tweetin ""y can't I find a good guy :-(:-(:-("""
3725, hoes.
746, what's good pussy
11652, faggot
12056,&# ;&# ;&# ;&# ; these folks so bad. I'm just here to talk trash.
1166,"Take a bitch to Soho for some froyo, tell her she gon blow it, Romo"
16582, Seen theses niggas lose it all over a basic bitch
3400, That's you faggot you eat shit for fun &# ;&# ;
3365, bitch. &# ;
746,Ask the governor how we are supposed to pay for this? Typical #teabagger mentality. Government is EVIL until we need them LOL #morningjoe
4644, I mean sometimes eating a carton of Double Stuf Oreos is your only option.
11821," ""I&# ;ve had the greatest job in the world. I got a chance to be the shortstop of the New York Yankees.&# ; - Derek Jeter "
15441, Fucking nosey ass bitch I swear lol
11551,&# ; &# ; you tweaking rich homie is trash&# ; you damn near still listen to lil b&# ; wow &# ;
3289,&# ; &# ;&# ;&# ;&# ; bitch I was fukkin wicha but fuck you nigga square up&# ; and I'm fucking with you &# ;&# ;&# ;
13054, well now I'm crying like a little bitch
13442," Low turnout reported, but Charlie Crist just filed and emergency motion to extend voting hours in Broward Co. "
13380, Sometimes I turn my phone on loud to tweet just to hear the bird chirp. #TrueStory #TeamiPhone
1,"Yup, I officially do not like you. You are a needy greedy bitch who needs to have it your way."
10668, you do realize ya pussy stank right?
3885,Where the fair and reasonable women at? Not these self righteous I deserve the world without working for it Cuz I got a pussy bitches.
14895,Prejudice. A preconceived awareness based on a majority of interactions. The negative slant comes from libs. Self preservation is the basis.
2347, But she a hoe tho right? &# ; 
1999,When niggas gimme their mixtape and it's trash #YEET #Fatality 
10026,!!!!! boy dats cold...tyga dwn bad for cuffin dat hoe in the st place!!
1885,"That nigga gucci always hits that hoe when he puts ""Rick James"" in a song, giving our nigga rick a shoutout #RIPRICK #RICKJAMESBITCH"
3884,&# ;&# ;&# ;- lmao my nigga . Let's go half on a weed brownie &# ; we will be laughing hard as hell in senior seminar
16268," &# ; If you call my mom a bitch, your getting knocked out.&# ;on mamas &# ;"
15106, &# ; Rand Paul mocks Clinton with #HillarysLosers pics with failed candidates 
2151,Still downtown with these bitches.
4510,"All yall bitches fake an wanna b's get yall life,"
14617, bitch just meet me up here lol
3301,Run it in her pussy like a crash dummy.
2360," not no but hell no, when blk. stop sayin nigger I will, what they can have I can have. this is america"
16182, RT if u lost all your bitches
1046,Man there's a lot of fat bitches here
2876,"like ""look at this annoying little / year old asking for a ride haha fuck her poser bitch ass"""
3098,I miss Britt god damn bitch real nigga over here baby &# ;&# ;&# ;&# ;&# ;&# ;&# ;
3788, You hoes don't deserve the respect you ask for
12919, I gt android dmt kno whats in that box my nig
4668, ISIS Supporters in America: The Jihadis Next Door 
15458,Life is only unfair if you're a cunt
3301, not as sick as you muzzie trash 
4949," ...wow? Whatever! Fuck all those assholes. They're niggers, they all look alike to me."
410,Chillin with my main hoe Becky 
3878,"you's a muthaf***in lie &# ; right! His TL is trash &# ;. Now, mine? Bible scriptures and hymns&# ;"
3655,"&# ; Fuck a ""bad bitch"" id rather have a good girl who's a freak just for me / times &# ;&# ;&# ;"
13936, I'm not a liberal &amp; I support changing the name. It transcends standard political grandstanding.
3707,"If my bf posts a pic of my daughter, just like it and keep scrolling. Your comments aren't necessary. Yes bitch, I know she's cute."
2596, Dont fucks with u hoe
1139,"I gassss on these niggas, I got gas for all these hoes"
2830, Only real bitches suck dick
4557, if the bitch don't like it she can't be my bitch
14382,"Its #ArabSpring Training, Charlie Brown! #rejectedpeanutsspecials"
14296, Squad builders gets you bitches
1034,""" Photo: he is in sole heaven"
4675, your a punk pussy ass bitch! Dude you don't have the balls to fight all you wanna do is wanna hit girls your a fuckin bitch
15316,"I would call you a bitch, but that's frowned upon."
713,"&# ; would love the Parkside sport girls, dressed like Kobe all day everyday!&# ; Let me see of them hoes"
639, so the ball did roll down the slope &amp; found a natural spot defending brother &amp; the scumbag 
1667,Peyton Manning is a goon fuck Eli's pussy ass
2283, Her pussy A if she can quote over boosie quotes
1965,That one drunk white bitch that always instigate problems involving at least one.black dude then crys afterwards when someone gets hurt
108, screaming like a little bitch lmaooo
3571," It's #novEMINEMber, bitch!!! Artist Of The Year #AMAs "
2315,"Horse racing, bitch."
3618,Lemme find out that bitch nigga talking shit
11117,Dwight could've had me instead of that ugly young hoe&# ;
14640, &# ; Karahn jus called her future baby a lil shit&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ; bitch tell the world why don't you &# ;
11279, yes u hoe
14237,niggah hurry up
1787,"if you delete tweets over one hour after you tweet them, you are a gigantic pussy"
1493," Got to hold a koala, take selfies with kangaroos, saw a bunch of bad ass birds of prey, and pet a fucking emu today... wtf &# ;"
2861,This bitch literally just pulled a whopper from her fanny pack #america
11808,' Fuccccck that was ma niggah from Cali swag &# ;&# ; R.I.P Jayare .
11342, !!!! &# ; Jay Z verse trash. 
13943," yeah,but the cripple not getting up clean helped the call out...wouldn't have been fair either way"
14750,""" Andrewbryant: Poff has double vision after beers Poff: ... Double pussy &# ;"" smh"
4553, sorry don't know what to tell you but to get your pussy ass off my twitter
14074,Act like I'm Casper get ghost with a bitch
4626, im goin now so be expecting to get slept faggot
1531,You niggas talking to these females trying to get some pussy but dont realize you're only boosting their ego and getting curved.
3895, indeed I did nigga is too over used so I use nigger
2262, *comes home late* Bae: Was her pussy good Me: Whos &# ; Bae: oh never mind 
921,"No. Its wrong to try to change #faggots&gt; There is no ""therapy"" so #tcot should understand and sympathize like they are #retards&gt;"
14745,i reblogged them to mock her god bless
3488," One nigga from the past told me one thing I'd never forget ""one mans trash is another mans treasure"""
12012, tf is a baby goal? bitch u gone have what you gone have. Baby goals &# ;&# ;&# ;&# ;&# ;&# ; 
1860, if a bitch let me hit ill leave her CRIPpled cuh
12198,Like bitch y u ain't do that in the first place?
762,ahah fucking queer kill urself
15716," lmfaooo how many ""returns"" has this faggot gotten?"
10798," I completely lost my mind, if you find it, go ahead and keep it bitch"
2912, I hate when niggas get mad cuz you fucked they girl when really he should be happy you showed him that bitch unloyal
141, well I already got some lol but I'm bout to hop in the shower and eat something real quick then I'll be on my way nig
589, This nigga tried to hate on me to a bitch and she told this cornball im that nigga 
369," These hoes ain't loyal mane, they rotate"
11655," Lou Gehrig had hand fractures in his career. Played in , straight games. #IronHorse #Yankees "
590,still trash 
2932, &# ; This bitch possessed by the thot demon. 
1313,Nannie bitch don't talk to that hoe with ha extra bs ass &# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;
571,Awwwwww That ain't my hoe.
12635,"Amber Rose is one of those bad bitches who ""only get along with dudes"""
1805,I hate when people just randomly stop talking to you like give me a reason bitch
1659,I need to re up on some hoes
766,If anxiety was a person I'd kill that bitch so fuckin fast.
984,"#BOB Bass over bitches bitches on his dick, fishes on the dock"
2618,Red Sox fans bitch the loudest about right field. Their hitters exempt from hitting them out too? #Yankees #YankeeStadium
2665,Rt &# ; When I see you walk up I think hoe&# ;
275,My lil cool ass bitch she from northside &# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ; 
4825,"Maury is funny sometimes, but the ratchet hoes on there need to get knocked the fuck out!"
3036,Sebastian is high on cat nip rn
1014, ugly white bitch
1421, I asked what's the definition of a preppy white girl and this niggah said Starbucks
3335,&# ; % of the female population needs to stop being such a bitch&# ;
3607,"""YAH"" has said in his word that the Mtzra'ym(egyptians) are his people and Ysrah'al is his inheritance and the Kushite(ethiopians)....."
2601,This bitch THINCC she dress coding me &# ;&# ;&# ;
2166,"And girl that pussy ain't shit to me, baby girl roll up and get high"
12391,"Note: Khorasan is the old Arabic name for parts of Iran, Afghanistan. Not an invention of modern Jihadis. #justsayin"
3557,I DONT FUCK WIT YOUUUUUUUU! you lil stupid ASS bitch!
11740,damn bitch lmao
12900,Up in this bitch like elevators
1848,This morning is brought to you by Emergen-C. I really need to nip this cold/flu business in the bud. #NoGermsWanted
2619, I'm the trash
2771,These lil niggas can't hang big shit poppin bitch and big my first name
15488,You a dike cause yo man a pussy.
2014, nah you're a nigger
2714," You know my motto ""It Ain't Tricking If She's Worth It"" but fuck first, trick later depending on the potency of the pussy."
12747, pussy ass bitch
2831, just know a countryass old bitch in Tn. has ur back!
15579,you gotta understand that these bitches are childish
1170,Who the hell taught you how to fuck bitch toot it up
4148, bette fucking davis eyes bitch
1796,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Desi | paki "
11326," Homemade Angel Food, yellow cake with half-inch chocolate frosting, Devil's Food to die for, Pecan Pie"
1425, #MusicThatDoesntMatch These hoes aint loyal! 
1446,"Dis niga at da gas station trippin. Tol his bitch "" bitch who dnt wana ride wit a niga n a caddy on s trued up bitch jus shut the fck up lol"
102," Fuck bitches, get re-elected #TeamJFK"
2740,Bout to bust this bitch wide open. Such a waste of money!
16173, When you realize you sent the message to your wife instead of your side hoe 
12834,"Forreal forreal, I would let the founder of Capcom fuck my bitch. They made Street Fighter AND Marvel vs Capcom #EternallyGrateful"
16344,He a hoe fa that Incredible vagina is rarely ever attached to an incredible woman. God has a weird sense of humor.
12767,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Italian | my baby pussy "
11970, all strippers and sexy hoes follow my mans!!
927,Find Waldo at Escape bitches ! &# ;&# ;&# ;&# ;&# ;&# ;&# ; 
378,hahaha damn dirtyyyy hoes
641,pussy put his ass to sleep
3657,Michigan is a big state. The hoes on Twitter and Instagram make just it smaller.
1879, Why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on
325,""" Eventually every bitch turns into that hoe."" # Truuu"
11590, shit pic master hoe protecting ass bow tie nigga
2518,I'm definitely watching that mook/ lux battle today damn it!!!
649,I could blank all you son's of bitches out #getatme #goofy #fuckmongo #naynayismongo
1669, Sike nah &# ;&# ;&# ; that bitch be havin me buggin
533,Dj Khaled is retarded
3336,You ain't nothin but a piece of cheese with out the corners in other words you ain't never gone be a slice bitch &# ;&# ;&# ;
3629,Hoes always tryna say they look like a celebrity .... NO BITCH!!! You like the other hoe that love on krenshaw sit yo basic ass down
2756, lmaooo naw nigga imma stay right in your mentions hoe
959,"Hurry up nigga this the last key, they dont know where the fiberglass safe at, to get in that bitch you need a glass key!"
782,Aye a nicca is tired tho!
15720, you're are only a hoe when you fuck him and think you're pregnant ... Not when you party together &# ;
2228," Me fixing my car : , The fade this hoe gone catch : Pricless "
10536,I was lookin like &# ; when dem niccas told me dat shit
1214, T.o. was a faggot crybaby
15283,Terrifying. #leprechaun 
13171,"Everywhere you look, all you see is hillbilly deluxe... Big timin in a small town. #smalltownproblems #neversaiditwasabadthing #brooksndunn"
15122,The fuck does a yellow cloud do?
10898,""" yall niggas b cuffing hoes cause yall aint never have bitches """
2689,You like them bitch niggas.
3350,"Since cats lick themselves all the time, they should be great at eattin pussy"
1208, You see the bitch with the fake leg that's bout to come on?? Lmao She kinda bad doe in the Pole
11817,Tonight starts the road the Super Bowl for the Here we go brownies here we go! WOOF WOOF #Browns Draft
14288, Got kicked out of AA classes bc I laughed at a guy and called him a pussy for blacking out every time he drank.
2811," #Directioners, D's &amp; monkey around on set of #StealMyGirl video: "
16385,All you bitches can keep getting jealous. I loveeee ittttt
3472,bitch I seen them tricks before #haannnn foh
1051,"Karma a bitch, but she can't figure me out with the shit im doing.."
3982, go on Craigslist bitches be on there &# ;&# ;
957, Check out JOY and PAIN my nicca #mme #blackkingz 
4841,"I smell I smell I smell, pussy"
3746, I'm talkin bout sluts and hoes in general
3904," Yall say ""Why you dating lil girls"" like mature hoes just on a rampage outside."
3127, fuck dyslexia is an bitch
4329,You a hoe if you like gettin drunk
963, When a bad bitch asks you to come over 
2330, I see you subtweeting me hoe.
2740,The tweeter gurl is on Tumblr using a taser on roaches that I'm assuming are in her house. You bitches have no shame.
3332, #Eagles hrs till the birds kick some ass###bleedgreen
2943,"GUYS, I just walked into an office, and the secretary has a bird. Looks like I may just find out for myself. "
794,Wallah I'll drop kick this bitch
4128,Never seen yo bitch but I bet I could fuck her on the first day
324, If you've been though what I've been through you would have turned into a heartless bitch by now but I'm stronger &amp; bet&# ;
10037,Yo pussy ain't shit unless you had some in it
3620,"The are playing the tonight. In other words, I am not friends with "
4108, Why are pussy farts so embarrassing ? &# ;&# ;&# ;
