,class
864,2
4398,1
3870,1
15104,1
10958,1
10915,1
2742,1
724,1
86,1
40,2
1316,2
10522,1
597,1
3616,1
533,1
582,1
2618,1
16252,1
1888,1
1164,1
13719,1
3751,1
10121,1
10175,1
3566,1
14131,0
13293,1
11903,1
11913,1
2826,1
14309,1
13150,1
2488,1
1021,1
1089,1
13464,2
2611,1
15101,1
2347,0
13395,1
3415,1
15312,1
3689,1
737,1
2565,1
13104,1
12408,2
2668,1
13903,2
3081,1
3547,1
2005,1
3405,1
3565,1
3992,1
4085,1
1567,1
1245,1
1890,1
16181,1
2235,1
12609,0
15599,1
1983,2
3584,1
822,2
185,1
830,1
3770,1
3493,0
3893,1
15938,1
2709,0
10855,1
2905,1
615,1
13881,2
900,1
10427,1
2946,1
10228,1
1864,1
14963,2
14994,0
1862,1
4680,2
14692,2
3170,1
10778,1
15554,1
1909,1
1958,1
4700,1
2940,1
10651,1
15816,1
2320,1
13410,2
2697,1
2163,1
11586,0
861,1
2864,1
8,0
15485,1
15244,2
1000,1
2406,0
352,2
14721,1
3021,1
10010,1
11749,1
16287,1
663,2
2514,1
15852,1
3064,1
554,1
12725,2
14558,1
4227,1
14948,1
1661,1
3040,1
2774,2
3332,2
4197,2
2874,1
15635,1
14061,0
2942,0
312,0
1832,1
3549,1
451,1
11807,1
14554,1
2122,2
396,2
13008,1
3307,1
11954,1
612,1
12241,1
13855,1
15918,1
478,1
16517,1
1155,1
10677,2
14097,1
14217,1
14655,1
15637,1
15480,1
1331,1
16038,1
12600,1
1866,1
1483,2
1030,1
2783,1
4561,1
469,2
610,1
798,1
1512,1
34,1
932,1
1286,1
3658,1
2641,1
92,2
16201,1
2377,1
4020,1
4659,0
14276,1
1359,1
1235,1
3690,1
1361,2
1774,1
1510,2
12663,1
1205,1
13664,1
3358,1
12745,0
2128,1
15250,2
4620,1
4252,1
3709,0
16503,1
12621,1
2123,2
13237,2
3595,1
10588,1
1761,2
3696,1
3397,1
11774,1
2560,1
15657,1
3875,1
2299,1
655,2
11300,0
2229,1
15099,1
4421,1
4783,2
1500,2
190,1
13360,1
15849,0
4437,1
11048,1
3546,1
3329,1
3865,1
15265,1
3817,2
511,1
4143,1
1081,1
4079,1
3530,1
10847,2
1053,2
3521,2
10411,1
16365,1
10239,1
509,1
10792,1
3662,1
536,2
13322,1
2458,0
1234,2
16314,1
11343,1
3051,1
3156,1
11906,1
14189,1
15271,1
12689,1
270,2
3753,1
1957,1
10472,1
2600,1
4324,1
14384,1
15767,1
14018,2
11777,1
14466,2
3303,1
3703,1
211,2
3635,1
531,1
3647,1
131,2
3598,1
10095,1
16104,1
4055,1
2825,1
10442,1
13081,0
12634,0
575,1
1442,1
3684,1
1286,1
12557,1
16078,1
1275,1
1165,1
1421,1
125,1
11853,1
1753,1
2716,1
193,1
10554,1
10972,2
11583,2
3093,0
3901,1
1501,1
10199,0
10334,1
4394,1
13523,1
2312,1
10776,1
2049,2
10577,1
3740,1
2760,1
3562,1
613,1
1970,1
4237,1
1523,1
2006,2
3778,1
173,1
514,2
12967,2
44,0
14332,1
3898,1
12638,1
2287,2
1503,1
2180,2
1503,1
3117,1
3218,1
3503,1
10341,1
1935,1
1398,2
361,1
4764,0
183,1
15413,1
11715,1
15713,1
1409,1
2522,2
14823,1
11572,0
3701,1
1419,1
9964,1
2464,2
11147,1
2314,1
15676,1
2138,1
2092,1
12833,1
1944,2
4256,1
17,1
13536,0
725,1
3803,2
10258,0
11504,0
10998,0
4577,1
15640,2
12464,1
2835,1
22,1
872,2
2306,1
3368,1
10032,1
1457,1
4151,1
78,1
580,1
2302,1
13417,1
2983,0
3240,1
13549,2
1752,1
924,1
4688,1
3272,1
14941,1
1154,1
1703,1
15308,1
1959,2
472,1
1630,1
1658,1
3327,1
422,1
13947,1
13315,1
16189,1
15257,2
210,1
3409,1
2976,1
12869,1
2166,1
238,1
11682,2
3340,2
3017,1
24,1
3982,1
10281,1
2848,1
1338,1
13658,1
235,2
15879,1
1200,1
3547,1
1509,2
11119,1
2670,2
951,1
3871,2
3162,1
1366,1
11427,1
1530,2
11606,1
14984,1
11387,1
740,2
707,1
497,1
747,1
89,1
1421,1
14603,1
944,1
14343,1
11893,1
1824,1
787,2
11650,0
788,1
2479,1
11245,2
2470,1
15591,1
563,1
15808,1
11632,1
956,2
12007,1
2364,2
15167,1
3659,1
11733,1
3281,1
11415,1
15248,1
10299,1
4434,1
3161,0
3377,2
3326,1
2642,1
12147,1
3203,0
4734,1
976,1
3062,1
10486,1
14585,1
3802,1
14223,1
2416,1
10732,1
2558,1
1346,1
3204,1
16052,1
3295,1
4866,1
14202,1
11247,1
2267,1
3911,1
2788,2
2841,1
14497,1
13833,1
3498,1
15185,2
3040,1
4205,1
2501,1
983,1
13976,1
2307,1
13306,1
869,1
14178,1
4654,1
3398,1
11112,1
1021,1
12349,0
15241,2
11924,1
2962,1
16,1
15207,1
12143,1
16045,1
10053,1
2457,1
13755,1
1216,1
11512,1
13219,0
1867,1
10774,1
1819,1
14423,0
3720,1
492,1
10949,1
11463,0
10188,1
4253,0
15508,1
1075,1
2926,1
13157,1
3968,2
1434,2
15750,1
261,1
16029,0
3399,1
2340,1
4077,2
1394,1
1230,2
15052,1
1675,0
3771,1
1309,1
3832,1
14499,2
2567,1
3042,1
13907,1
3850,2
2688,1
2319,1
3415,1
2203,1
2964,1
14121,1
4834,1
10567,1
3328,1
10680,1
11377,1
262,1
1146,2
1686,1
1634,1
3529,1
13836,1
2351,2
2187,1
3287,2
882,1
2941,1
2187,1
3228,0
16539,1
15295,1
1822,1
2628,1
1663,1
12590,1
2967,1
2515,1
3067,1
2787,1
2154,0
3674,2
1460,1
10987,1
1144,1
12773,1
3052,1
1099,1
2024,1
2988,1
4027,1
10381,1
526,2
2820,1
10682,1
11676,1
2682,0
14980,1
11836,1
2056,2
3131,1
2901,1
10296,2
1178,1
1157,2
1330,1
3020,1
3066,1
598,1
1350,1
14678,1
3954,1
2118,1
14753,1
14152,1
1411,2
12414,1
3462,1
2237,1
13105,1
13511,1
11091,1
3730,1
2593,2
277,1
2766,1
4430,1
14600,1
13910,1
2730,1
852,1
1541,1
10220,1
3655,1
14493,1
15978,1
717,1
13390,1
16534,1
12598,1
2966,1
13043,1
4924,1
1178,1
2749,2
1054,1
1284,1
3283,1
14008,1
11000,2
2261,1
3172,1
12078,1
1687,1
16480,0
2052,1
10153,1
3328,1
16242,1
1387,1
16530,1
4548,1
3082,0
14644,1
13140,2
2738,1
3172,1
945,1
3124,2
2614,1
10990,1
16511,1
13324,1
10362,2
1368,1
2156,1
3472,1
2257,1
13246,1
12419,1
13229,1
207,0
426,2
3541,2
1887,1
11998,1
778,1
704,0
1230,2
1088,1
1582,1
4037,1
2837,1
13602,1
41,2
437,1
340,1
596,1
1346,2
3496,1
215,1
1156,1
2353,1
1715,2
14689,1
12838,1
3333,1
1128,1
1675,1
2651,1
10687,1
2651,2
3233,1
14804,1
644,1
1544,1
24,2
10751,1
10374,1
3766,1
4206,0
1834,1
1254,1
1390,1
11965,2
1234,1
1271,1
3148,1
14824,1
15111,2
15642,1
3466,2
797,1
14877,1
2524,2
16274,1
11815,1
2016,1
2223,2
13854,1
2807,1
3493,1
13184,2
1006,1
2999,1
1808,2
2952,1
1869,1
16267,2
16430,0
3163,2
612,0
12740,2
3800,2
2515,1
11847,1
2844,1
1697,1
4650,1
3491,1
1884,1
15682,1
4092,1
15243,1
13017,1
1150,1
11307,1
3590,1
1314,2
3671,0
1704,1
15016,2
3499,1
1550,1
341,1
4073,0
3787,1
4305,1
2593,2
1587,1
2506,1
13985,1
1955,1
4543,2
15043,1
10131,2
3063,1
13686,2
16006,1
12125,2
12624,2
12771,1
3257,2
2276,1
674,1
3907,1
2048,1
11217,2
340,1
1988,1
14094,1
333,2
11520,0
14942,2
11253,1
3428,1
942,1
1325,1
3234,0
3730,1
15158,2
2021,1
3119,1
11254,2
3386,2
4738,1
36,0
12819,1
12722,1
2749,1
10014,1
10573,1
3755,1
10612,1
1045,1
3739,1
10922,0
3825,1
13569,2
2365,1
1565,1
10449,1
269,1
1745,0
4386,2
255,1
707,1
10547,1
1831,2
1956,0
13540,1
12606,1
14562,1
1106,0
441,1
11917,1
1527,2
2343,1
3863,2
11895,2
11222,1
15121,1
13059,1
2455,1
3636,2
2026,1
11564,2
2481,1
2631,2
2381,1
11356,1
14013,0
3305,1
15442,1
3801,1
15127,1
13555,1
2291,1
3358,1
1067,1
3784,1
2724,1
3166,2
2420,0
11150,2
11888,1
1439,1
12132,1
3336,2
2010,1
542,2
11168,1
12066,1
1137,2
946,1
12172,1
3670,2
1843,1
11346,1
3963,1
1636,1
322,1
1973,1
4057,2
1388,1
15143,2
4213,1
1022,1
14246,1
15629,1
3293,1
10901,1
4588,1
3314,1
1851,2
2919,2
1015,1
1915,1
3013,2
545,1
1521,1
1108,1
14774,1
2317,1
11635,0
3170,1
13095,1
2255,1
3547,2
1692,1
14969,1
2785,1
14158,1
15850,1
14254,1
3707,0
3633,0
1840,1
2658,0
12354,0
10820,1
12382,1
2865,0
3098,1
10893,1
201,1
30,1
333,2
12468,1
15152,1
15174,1
3305,1
16231,1
2286,1
10402,2
1136,1
3143,1
428,1
3001,1
2581,1
3342,2
2215,1
15511,1
4009,1
14311,0
2621,1
3312,2
1541,2
14959,1
1714,2
4803,2
1222,1
14831,1
3558,1
3160,1
11916,1
1279,1
11911,1
3725,1
746,1
11652,1
12056,1
1166,1
16582,1
3400,1
3365,1
746,2
4644,2
11821,2
15441,1
11551,1
3289,1
13054,1
13442,2
13380,2
1,1
10668,1
3885,1
14895,2
2347,1
1999,1
10026,1
1885,1
3884,1
16268,1
15106,2
2151,1
4510,1
14617,1
3301,1
2360,0
16182,1
1046,1
2876,1
3098,1
3788,1
12919,1
4668,2
15458,1
3301,1
4949,0
410,1
3878,1
3655,1
13936,2
3707,1
2596,1
1139,1
2830,1
4557,1
14382,2
14296,1
1034,2
4675,1
15316,1
713,1
639,2
1667,1
2283,1
1965,1
108,1
3571,1
2315,1
3618,0
11117,1
14640,1
11279,1
14237,1
1787,1
1493,1
2861,1
11808,1
11342,2
13943,2
14750,1
4553,1
14074,1
4626,1
1531,1
3895,1
2262,1
921,0
14745,2
3488,1
12012,1
1860,1
12198,1
762,0
15716,1
10798,1
2912,1
141,1
589,1
369,1
11655,2
590,1
2932,1
1313,1
571,1
12635,1
1805,1
1659,1
766,1
984,1
2618,1
2665,1
275,1
4825,1
3036,2
1014,1
1421,1
3335,1
3607,2
2601,2
2166,1
12391,2
3557,1
11740,1
12900,1
1848,2
2619,2
2771,1
15488,1
2014,1
2714,1
12747,1
2831,1
15579,1
1170,1
4148,1
1796,2
11326,2
1425,1
1446,1
102,1
2740,1
16173,1
12834,1
16344,1
12767,1
11970,1
927,1
378,1
641,1
3657,1
1879,2
325,1
11590,1
2518,2
649,1
1669,1
533,1
3336,1
3629,1
2756,1
959,1
782,2
15720,1
2228,1
10536,1
1214,0
15283,2
13171,2
15122,1
10898,1
2689,0
3350,1
1208,1
11817,2
14288,1
2811,2
16385,1
3472,1
1051,1
3982,1
957,1
4841,1
3746,1
3904,1
3127,1
4329,1
963,1
2330,1
2740,1
3332,2
2943,2
794,1
4128,1
324,1
10037,1
3620,2
4108,1
928,1
617,1
3024,1
16372,1
2711,2
11268,1
9952,1
13601,1
131,1
3105,1
16147,1
12690,1
3603,2
3112,1
3197,2
2917,1
363,1
1190,2
2642,2
13937,1
3414,1
15619,1
2643,1
1242,1
3783,1
14269,1
1515,2
3953,2
12351,1
3492,1
1666,1
579,1
1781,1
13790,2
3591,2
16278,2
2200,2
10210,1
1419,1
3844,2
2336,2
178,1
1250,2
122,2
1212,0
2305,1
3644,1
3216,1
71,1
2342,1
12823,1
745,1
11468,2
16384,1
417,1
1711,0
14915,1
2077,1
2796,2
3097,1
16518,1
3024,1
247,1
1998,1
12373,1
633,2
73,1
2134,1
4153,2
1248,1
2678,1
2184,1
957,1
926,1
11378,1
4567,1
545,1
12199,1
2450,2
10529,1
2936,1
4865,2
2749,1
16251,1
15341,1
535,1
1423,1
2842,1
150,1
1059,1
2048,1
3634,1
2727,1
2166,1
11633,1
728,2
10909,1
12825,1
48,1
10042,1
3768,1
10819,1
1679,1
15221,1
3572,2
2733,2
3785,1
221,1
14349,1
15704,1
432,1
14900,1
3410,0
4760,1
4725,2
13204,1
12352,1
1594,1
715,1
2606,1
3441,1
11479,1
34,1
16157,1
897,1
2552,1
2755,1
3334,1
16361,1
3393,1
2550,1
1795,1
1732,2
415,2
4224,1
12387,1
4040,2
3152,1
2665,1
1254,1
1891,1
2963,2
211,1
12420,1
16499,1
13837,1
3455,0
1873,1
2929,1
2877,1
3273,1
1533,1
4028,2
4379,1
2098,1
2928,1
15547,1
16574,1
12470,1
11531,1
3495,1
13682,1
293,2
1493,1
2412,1
2444,1
1223,1
16468,1
10548,1
1025,2
433,1
12212,2
3809,2
14530,1
3092,1
1686,1
15935,2
727,2
2695,2
1342,1
16063,0
1701,1
129,1
15254,1
102,1
13348,1
1457,1
3867,1
13447,0
15497,1
11879,1
10139,1
2031,2
4491,1
147,2
3788,1
4011,1
161,1
3024,1
11902,2
2902,1
850,1
2390,1
3762,1
9923,1
12939,2
10993,1
1149,0
1300,1
4167,1
3518,1
3480,1
3479,1
1626,1
1867,2
16127,1
2503,1
683,1
1273,1
3725,1
3526,2
916,0
1294,1
172,1
15677,2
10560,1
504,1
10692,1
3686,1
14102,1
3468,1
2567,1
92,1
11624,1
912,2
14253,1
13425,1
16390,1
2,1
1320,1
4713,1
4581,1
3970,1
910,1
192,1
656,1
1643,1
1025,1
11809,1
3470,2
1116,1
12461,1
1728,1
12325,1
11661,2
1432,1
13633,1
834,1
2908,1
3122,1
2014,2
13057,1
11480,0
2810,2
2611,2
10518,0
3902,1
3132,1
1563,1
607,1
14281,1
2332,1
15521,0
2763,1
2897,2
1308,1
2673,1
3089,2
12001,1
10521,1
4002,1
3428,1
3374,1
3069,1
3601,1
48,1
2039,1
561,1
4035,0
3786,1
14584,1
1925,2
14060,2
2562,2
2380,1
4188,1
13427,1
9997,1
2190,1
16481,2
3308,1
3148,1
2783,1
2254,1
15028,1
3039,1
881,1
14996,1
3719,2
4817,1
3438,1
792,1
2173,1
2867,1
1902,2
1036,1
15206,1
14768,1
4526,1
3931,1
1898,1
3245,1
13666,2
13205,1
11355,2
2398,1
1524,1
2878,1
967,2
2337,2
13115,2
2355,1
940,2
1824,1
14028,1
12291,1
1920,0
854,1
16216,2
10011,1
15912,1
14355,1
924,1
4192,1
13701,2
1040,2
1028,1
4336,2
14943,1
334,1
2829,1
10124,2
608,1
13742,1
13920,1
11125,1
3711,1
11528,1
11880,1
4182,1
14238,1
13495,1
11936,2
134,2
1186,1
9965,1
3221,2
3529,1
11032,2
15764,2
3065,1
2202,2
2160,1
2961,1
1865,1
13579,1
14481,1
1920,1
12985,2
16377,2
2838,1
4,1
2508,1
822,2
145,1
821,1
1628,2
10807,1
13593,1
10057,0
14746,2
16380,1
12182,1
14852,1
2530,1
920,1
485,1
249,1
246,0
14773,1
3683,2
257,1
14839,1
14036,1
3280,2
1388,2
13590,2
198,1
1537,2
145,1
15771,2
3988,0
3378,1
12357,1
3981,1
1580,0
3958,1
13767,1
2876,1
1749,2
3556,1
1583,1
2853,1
4233,1
13301,1
4155,1
16484,1
11797,1
1233,1
13,1
11184,1
117,1
14080,2
3278,1
4145,1
356,1
3668,1
3860,2
1481,1
2715,1
4712,1
1961,1
14490,2
11981,2
3955,1
13235,1
2338,0
2359,1
2231,1
226,1
1573,1
587,1
2956,2
3572,1
15923,0
971,0
3678,1
16159,2
12067,1
857,1
2634,2
3450,1
920,1
72,1
1672,1
14548,1
2009,1
144,1
10477,1
2446,1
2573,1
3616,1
428,1
1220,1
1281,1
3033,1
1085,1
15583,1
9975,1
2895,1
3422,1
11304,1
1985,1
2616,1
1683,1
12288,1
3964,1
11201,2
14690,1
16351,1
12265,1
12837,1
3581,1
1199,1
3895,2
3213,2
992,1
1851,2
291,1
12467,1
12355,1
508,1
13599,1
10150,1
10621,1
12359,1
12528,1
1581,0
15169,2
1435,2
14837,1
3757,2
2839,0
2789,1
3936,1
2291,1
835,1
3470,2
4135,1
14951,1
916,1
1762,1
1102,2
16277,1
2057,1
1240,1
3780,1
3784,1
2240,1
11148,1
2052,1
3178,2
13476,1
143,1
1428,1
19,1
2478,1
12944,1
1597,1
15200,1
4080,0
15421,1
15213,1
14884,1
3164,1
14725,2
11824,1
13798,2
11349,1
2705,2
1432,1
13112,2
13578,1
1456,1
2386,1
13347,1
3788,1
1371,2
1490,1
556,1
12168,0
2025,1
11690,1
3341,1
1417,2
3490,1
12741,2
15277,2
2341,1
1411,1
3115,0
2142,1
2475,1
3915,2
3620,1
1277,1
3757,1
2308,2
1966,1
11199,1
493,1
4266,1
1291,1
1044,1
12603,1
2405,1
1628,1
16027,1
421,1
1951,1
2358,1
3303,1
30,0
4663,1
3794,1
12176,2
16077,1
11420,1
1547,1
15025,2
15829,1
2689,0
4047,1
3353,2
449,1
2260,1
12694,1
717,1
1850,1
13135,1
4391,1
202,1
1874,1
1448,1
2273,2
3428,1
3322,1
1431,2
2482,1
12361,1
985,1
2702,1
701,1
994,1
4667,1
2127,1
3022,1
2837,1
2985,1
2313,1
2414,0
1336,1
1481,0
14174,1
2738,0
1526,1
16358,1
778,1
934,1
4818,0
12506,1
2449,1
14620,1
3548,0
2424,1
387,1
1629,1
15782,1
4915,2
15660,1
3222,1
1925,1
13996,1
4583,1
4536,1
16413,1
12446,2
14916,0
34,2
344,0
3852,1
12820,2
10685,0
2910,1
489,1
12568,1
2077,1
1229,1
1147,1
1224,1
14266,1
1871,2
870,1
473,1
16306,1
14380,1
2131,1
964,2
1270,2
1884,1
15261,1
16166,1
907,1
4265,1
16232,1
3475,1
620,1
3723,1
2845,1
15450,1
2379,1
1584,0
14295,1
2661,1
4018,1
2713,1
1091,1
15252,1
1374,1
11089,1
9984,1
229,1
11152,1
16463,2
2810,1
14924,1
2729,0
2522,1
3856,1
2741,1
2718,1
3726,0
1921,2
1897,1
11231,0
3447,1
1272,1
2455,1
10084,0
88,1
12345,1
2779,2
3291,1
2554,2
9960,0
1267,1
12548,2
15188,1
2300,1
3659,1
2043,1
3863,2
819,1
682,1
12192,1
1839,1
436,1
14830,1
2391,2
15078,1
1726,1
757,1
1103,1
1087,1
3069,0
2833,2
1916,1
2887,2
296,1
16548,1
15172,1
12429,0
4525,1
15323,1
2758,2
3335,1
4011,2
16456,1
3573,1
10707,0
14413,1
2700,1
1750,0
13642,1
13123,1
16299,1
1733,1
14514,1
2857,1
2030,2
1657,1
71,1
700,2
13778,1
13015,1
111,1
11316,1
970,1
11059,1
141,2
11459,1
10384,0
3217,2
12296,1
12111,1
3511,1
3684,1
1801,1
1827,2
865,2
997,1
1597,1
489,1
14415,1
14816,1
13973,1
13078,1
2750,1
161,1
1740,2
12028,2
4721,1
13822,1
10077,1
2369,1
566,2
10569,0
2933,1
1755,0
1750,1
1879,1
16476,1
9963,1
4898,1
1825,1
2046,1
9932,1
11996,0
13541,2
94,1
3846,1
1282,1
1373,1
12701,1
2198,1
3090,2
11066,1
13685,2
14803,1
10574,1
13715,1
320,1
14853,1
2971,1
12674,1
52,1
2500,0
3409,1
14595,1
3136,1
3097,1
4010,1
12295,1
2510,2
1340,1
3386,1
16563,2
3555,2
3890,2
14561,2
1951,1
2863,1
1987,1
3554,1
3806,2
13136,1
3050,1
2557,1
534,2
3875,2
2134,1
4686,1
10375,1
11773,1
10450,1
2657,1
11223,1
15593,2
15757,2
331,1
15606,1
991,2
3134,1
15057,1
81,2
13890,1
13663,1
10467,2
4137,2
1807,0
3541,1
11708,1
10163,1
1416,1
2722,1
16537,1
3053,1
2024,1
3266,1
1873,1
2733,1
10395,1
2169,1
12614,1
13727,1
861,1
2777,2
12888,1
726,1
14586,1
4552,1
1287,1
16297,1
1393,1
10992,1
785,1
843,1
11445,1
2816,2
101,2
1035,1
1160,1
1694,1
2108,1
1340,2
2346,1
824,1
13530,1
2931,1
12863,1
3619,2
884,1
466,1
3319,1
16100,1
13672,1
10743,1
12038,1
1495,1
3652,1
4891,1
16514,2
11124,1
10264,1
11442,2
2584,1
1290,1
3343,2
2086,1
1835,1
3674,2
2334,1
303,1
4064,1
1291,2
11164,2
14610,1
11812,2
3113,1
587,2
12092,2
15504,1
2490,0
2735,1
206,1
2676,1
1670,1
949,1
10794,2
1571,1
4342,1
14292,1
4150,1
1850,1
2083,1
3048,1
10999,1
2145,1
3886,1
605,1
11028,1
11306,1
10116,2
14918,2
2583,1
3980,1
4762,1
1035,1
13261,1
13831,1
1663,1
3444,2
1547,1
15389,1
1623,1
3448,1
3061,2
4081,2
3011,1
14590,1
215,1
16139,1
3179,1
12,1
16030,1
1478,1
3551,1
4406,1
12058,1
4278,1
12427,1
2,1
476,1
16400,1
4390,1
3719,1
10237,1
3026,2
963,1
1693,1
4172,1
3016,1
11925,1
2029,1
14046,1
3171,1
2079,2
10830,1
2811,1
3478,1
101,2
14143,1
1589,1
1090,1
1793,1
3661,1
470,1
14734,1
2075,1
440,1
10444,1
2043,1
3503,1
2800,1
907,1
3018,1
4210,1
718,1
3938,1
1168,1
16532,1
13372,1
15272,1
3724,1
4571,1
410,1
4111,2
1530,1
11329,1
2895,2
1236,2
1272,1
3237,2
3023,1
3221,1
148,2
16269,1
14338,2
2341,1
2042,1
15688,1
14693,0
343,1
615,1
1076,1
3057,0
2686,1
12333,1
2115,1
1121,1
15976,1
14312,1
3858,1
10556,1
12911,0
2235,1
2566,1
10291,1
12903,1
4794,1
3416,1
772,1
201,1
2251,1
3647,1
10863,1
2649,1
1528,2
3824,2
3978,1
11121,2
2154,1
2519,2
1890,1
2290,1
195,1
3443,2
3306,1
14611,1
2704,1
4988,0
14065,1
2110,2
690,2
14507,0
2280,2
3892,2
292,2
212,1
541,1
2268,1
13537,1
2218,1
1438,1
1539,1
13414,1
2139,1
2578,2
1941,2
3756,1
2534,1
2637,2
3311,1
3717,1
12735,1
2771,2
13113,1
1055,1
3249,1
12569,0
2072,1
16516,0
612,1
2907,1
203,1
3509,1
1752,1
3297,0
4075,1
1151,1
3071,1
10754,1
380,1
203,1
2728,1
1766,1
1196,0
1139,1
14418,1
1204,1
1979,1
2320,1
11466,1
1037,1
1155,0
14777,1
4531,1
1367,1
15917,2
2068,1
670,1
3003,2
3555,1
3507,2
14123,1
938,2
14458,1
4693,1
12485,1
3113,1
2673,1
3715,1
13316,1
1217,1
3250,1
11912,1
3127,0
15763,1
13762,1
16296,1
13187,1
3823,2
2399,1
819,1
13116,1
2862,1
13668,1
3987,1
26,1
1800,1
15962,1
3586,1
10767,1
1849,1
200,1
1767,1
10747,1
14006,1
3476,1
1015,0
4429,1
1047,1
4245,2
684,2
3650,2
2746,1
4024,1
4418,2
410,0
2900,1
13284,1
16415,1
14261,1
2798,2
327,1
3130,1
14509,1
16048,2
4840,1
165,1
14357,0
13561,1
2539,1
3200,1
2569,2
2132,0
4449,1
10923,2
1048,1
3440,2
12901,1
790,1
2316,2
1702,2
3849,1
630,1
3458,1
1130,1
2572,1
14674,1
4085,1
4872,1
2633,1
1202,0
4053,2
2463,1
3704,2
12388,0
3844,1
15586,1
14219,1
2294,2
2784,0
14364,2
15218,1
133,2
3838,2
15903,1
13925,1
13077,1
1499,1
4328,2
2671,1
10640,1
13888,1
12185,1
4084,1
3943,1
11097,1
2403,1
1657,1
14465,0
14749,1
1408,1
2809,1
3395,1
2310,1
1888,1
2607,0
2887,1
571,1
1746,1
11693,1
536,1
13557,1
1081,1
1703,2
3553,1
3947,1
234,2
786,1
2040,1
1781,1
12894,1
2004,1
11831,1
2274,1
413,1
3551,1
2836,1
997,1
9968,0
3400,0
2596,1
14470,2
412,2
3264,1
12594,2
15694,1
12654,0
14675,2
11113,1
2842,1
1812,1
411,2
1721,1
402,1
3373,1
456,1
14947,1
16079,1
2858,1
13956,1
2003,0
681,0
15291,1
254,1
457,1
13312,1
250,1
1263,1
1963,2
14730,1
1174,1
10872,1
494,0
2008,1
2427,1
182,1
2141,2
1486,1
15399,0
16213,1
16286,0
2602,1
13771,2
4012,1
2246,1
12697,1
4001,1
1273,1
3806,1
645,2
4573,2
2284,1
2729,1
3855,1
12989,2
11158,2
1685,1
366,1
11533,2
2859,2
133,2
385,1
1195,1
1370,1
14076,1
12777,1
3597,1
14933,1
880,0
2965,1
16083,1
264,2
13835,1
3216,1
1301,0
15410,1
3187,1
2477,1
765,1
1858,1
10209,1
4033,1
1967,1
566,1
1181,1
2954,1
1963,1
1139,0
2822,0
13883,1
13183,2
1500,2
1791,1
128,1
4087,2
3630,2
10336,1
14500,2
3337,1
588,1
2691,2
13983,1
1548,1
14521,1
18,1
3545,1
4084,1
1572,1
2408,1
3118,1
12847,1
807,1
289,1
806,1
1379,2
13198,2
1692,1
16551,1
4490,1
1170,1
1725,1
966,1
15686,1
2431,1
3056,1
2809,1
11430,1
529,1
15909,1
4864,0
10080,1
2375,1
3669,1
199,0
398,1
1792,2
4050,1
2333,1
13532,2
2711,1
3276,1
2474,2
4323,1
921,1
1282,2
13717,2
299,1
2626,1
3830,2
10112,2
896,1
15141,1
1021,1
12660,1
16272,1
2561,1
3681,1
2897,1
935,0
3344,1
12141,1
4066,1
1283,2
3898,1
12393,1
16489,2
1399,1
14327,1
13175,1
572,1
2579,1
2443,1
1422,1
3361,1
10358,1
1907,1
13706,1
3611,1
13612,1
15638,1
299,1
4741,1
1373,1
14517,1
3413,0
16319,2
1296,2
4004,1
247,1
2668,1
16326,1
2572,0
1730,1
938,2
1921,1
3444,1
11750,1
12483,1
3938,1
2408,1
15023,1
13559,1
3823,2
2353,2
3457,1
328,2
16132,1
609,1
4546,1
3582,2
3287,1
13915,1
3811,2
10132,2
3193,1
10221,0
4059,1
15754,1
2658,1
1688,1
4619,1
14495,1
16057,1
234,1
3303,2
14081,1
4857,1
1762,2
13874,1
4585,1
1646,1
13088,1
15386,1
3819,1
14064,1
16180,1
15924,2
1068,1
4291,1
15087,2
11345,1
1086,1
13387,1
15033,1
259,1
4032,1
3348,1
14677,2
2664,1
914,1
163,2
13072,1
13683,1
15796,1
505,1
2338,1
2020,1
2741,1
12456,1
268,2
674,1
2412,1
14356,1
817,0
2609,1
2201,1
11265,1
3940,1
15460,1
3206,1
10918,1
4534,1
13465,1
286,1
12972,1
16584,0
2065,1
12945,1
219,1
3474,1
2502,1
3841,1
3051,2
2479,1
401,1
11787,2
11560,1
3161,1
1135,1
13067,1
3767,1
4097,1
583,2
14668,1
1297,1
2692,2
2836,1
2232,1
1979,2
13748,1
13674,1
654,1
15346,1
786,1
1841,1
3414,1
16325,1
1854,0
14673,1
982,1
3694,1
13708,0
16571,1
768,1
11795,0
2732,1
3189,1
14618,0
16603,1
392,1
1348,1
194,1
3466,1
12372,1
879,1
4751,2
11165,1
12807,2
11077,2
1073,0
1410,1
15524,2
945,1
3342,2
3000,1
631,1
11043,1
2190,1
1661,1
11472,1
3888,1
11947,1
2442,1
1015,1
4080,0
4034,0
1934,1
3073,1
558,1
2868,2
9989,1
420,1
11167,1
1506,2
2949,2
14297,1
13527,1
10544,1
2985,1
246,1
1478,1
11613,1
1437,1
14259,1
1799,2
15588,1
16062,1
2995,2
14643,1
3133,1
1438,1
11746,2
13451,1
1831,1
271,2
479,1
14445,1
2877,1
3255,0
578,1
3729,1
2753,1
15692,0
1459,1
15049,1
13356,1
1351,1
3149,1
13325,2
3109,2
2521,1
1714,1
12186,1
1049,1
11369,1
2604,1
1833,1
3902,2
3058,1
5,1
2051,0
3553,2
2356,2
653,1
10473,1
990,1
3724,1
779,1
1859,1
