,norm
7357,2
249,2
823,2
7498,1
6130,2
2375,0
5868,1
8956,2
7124,1
1936,2
2377,2
9379,2
4409,2
1165,2
4119,1
8589,2
556,2
3557,2
4497,2
1205,2
8737,1
1532,2
4381,2
690,2
916,2
4866,2
3018,2
4034,2
8342,1
685,2
10961,2
9194,2
973,2
9871,2
5596,2
6505,2
1730,2
1701,2
3938,2
1547,2
1122,2
10892,2
2977,0
3653,2
1943,2
4123,2
5248,2
6882,2
990,2
7482,2
6589,2
10515,1
909,0
10987,2
8029,1
2131,0
73,2
9552,2
10701,2
519,2
427,2
3312,2
10573,2
7684,2
9098,2
567,1
859,1
2169,0
7,0
5564,2
10489,2
6969,2
9503,2
5680,2
7449,0
9696,0
6813,2
9681,2
4369,1
10731,1
7092,2
6044,2
2403,2
2549,2
540,0
10574,2
10757,2
2024,0
6016,0
6592,2
6814,2
4190,2
8019,2
3658,2
3921,2
8795,2
10833,2
2630,2
1955,2
11093,2
3805,2
3147,2
352,0
2388,2
2368,2
3480,0
8380,2
2083,2
10516,2
2899,1
7284,2
471,2
4751,2
1297,2
8819,2
4110,2
2669,2
1389,2
1422,2
7843,1
161,2
4017,2
2938,2
3999,0
2228,2
7382,2
1966,2
3427,2
2054,0
7923,0
4135,1
873,2
831,2
11256,2
10621,2
2063,2
1621,2
534,2
380,2
3627,2
6290,0
1663,1
9298,2
4605,2
6553,2
10109,1
7005,2
1236,0
1190,2
836,2
668,2
760,2
10692,2
1313,0
982,2
656,0
1113,2
9403,2
8692,2
3711,0
6003,2
3873,2
8210,2
5471,0
2716,0
542,2
1951,0
9538,1
1786,1
1846,2
11044,0
7650,2
1981,2
853,2
5752,2
592,2
110,2
4304,2
5047,1
1043,1
7735,1
11126,2
1050,2
4306,1
1200,2
9017,2
8109,2
2987,1
3621,2
754,2
11146,2
1332,2
11230,2
4136,0
716,0
10269,2
3308,2
7582,2
10540,2
10645,2
9863,1
1869,2
9599,2
3789,1
1260,2
2493,2
10787,1
7137,2
3306,1
8964,0
10858,2
1221,1
1607,2
10438,1
9612,2
8994,0
9391,2
2116,2
7375,2
5771,1
6036,2
1548,2
7867,1
7846,2
1866,2
4272,1
6511,1
2537,2
506,2
217,2
6929,1
3314,1
6393,2
5697,2
1429,2
10487,2
10422,2
1830,2
8334,0
5116,2
4073,2
10716,2
7729,2
10243,2
393,2
10135,2
8818,2
6164,0
2576,2
6578,2
7365,1
10895,2
1201,2
2325,2
10496,2
8554,2
1265,2
2490,2
6967,2
7949,2
6421,0
7994,2
1373,0
8045,0
10058,1
6839,1
10416,2
5268,2
7306,1
2005,2
7537,2
2103,2
176,1
10937,0
1749,0
4541,1
5829,2
3515,2
1986,2
318,2
1619,2
9467,2
5337,1
6609,1
1049,1
162,2
1104,0
8427,2
815,2
4122,2
11277,2
5880,2
1510,2
2937,2
2687,2
3724,2
7755,2
6039,1
5364,2
11206,2
8350,2
2759,1
9285,2
2015,2
3440,2
965,0
6650,2
2363,1
8888,2
6472,2
5318,2
8877,2
837,2
1328,1
937,2
1383,2
149,2
11022,2
5784,2
10984,2
1709,2
10478,2
3829,2
796,2
6611,2
4257,2
2833,1
10752,2
8084,2
848,1
4385,2
491,2
6809,2
1309,2
7519,0
3806,1
8161,2
462,1
8239,2
517,2
5710,1
5388,0
901,2
8275,2
4669,2
1191,2
2867,2
843,2
2077,2
10276,1
759,2
1374,2
1505,0
10248,2
6812,1
2866,0
7459,1
1368,1
10741,2
216,2
1269,2
516,2
236,2
1849,2
11035,1
3681,1
9779,2
1982,2
3255,2
7877,2
11137,2
10400,2
346,1
1606,2
9896,2
857,2
7340,2
1708,0
9068,1
10781,2
1598,2
4779,2
9172,1
4289,2
4678,0
1186,2
3204,2
4050,2
2106,2
749,1
14,2
4994,2
415,2
6902,2
7208,0
927,1
200,2
7322,2
10730,2
4276,2
4588,2
4636,2
1979,2
8428,2
1311,1
1260,2
1305,2
1912,0
8111,2
121,2
7344,1
5818,1
1621,0
1965,2
7238,0
2535,2
7642,2
1207,1
8437,2
6546,1
1476,2
617,1
4297,0
4029,0
897,2
712,2
8246,2
3884,2
9858,2
122,2
2928,2
4526,1
3321,2
3769,2
1388,0
11025,2
6212,2
10992,2
3741,2
10225,0
425,2
5358,2
1477,1
441,2
8408,2
10011,1
10056,1
5598,2
7460,2
1430,1
4607,2
2289,1
5758,1
1553,0
855,2
10411,1
8282,2
9091,2
1272,2
7302,2
10952,2
820,2
11090,2
3857,2
8836,2
1345,1
1573,1
2394,2
967,2
1055,2
10395,1
6598,2
761,0
7020,2
5,1
98,1
8355,2
465,2
1327,2
4798,2
3883,1
3895,2
9937,2
6868,2
1404,2
9830,2
838,2
4342,2
7745,2
1434,2
5238,2
7388,1
7851,2
7376,2
4913,1
7135,1
7245,2
6507,2
9150,0
8883,2
5044,2
158,0
855,2
7564,2
9450,1
576,2
8178,1
6760,2
9006,2
10875,0
666,0
1933,1
10988,1
8181,2
807,2
4965,0
2736,2
4300,2
6198,1
3945,2
7221,2
1982,2
1738,2
6103,2
7997,1
3003,2
1637,2
4089,2
11174,1
8198,2
1411,1
9928,1
3108,2
3963,1
4036,1
4677,1
5537,1
8311,2
1360,1
11269,2
1549,2
1685,2
11297,1
866,2
10302,1
8071,2
1515,2
1820,2
5873,1
3473,2
334,1
253,1
1720,2
10473,2
6795,2
753,0
10963,2
8832,1
7338,2
968,0
1106,0
10467,2
5968,2
213,2
4749,0
1234,0
3299,2
389,0
1335,1
801,1
439,2
2627,2
131,2
11225,2
2151,2
1351,2
8244,1
7183,2
224,2
9344,2
9815,0
11213,0
5184,0
723,2
3381,2
2314,0
8800,2
7996,2
10921,2
9972,2
1213,2
10638,2
3887,0
4854,2
6504,2
1291,1
743,2
8143,2
2778,1
5885,2
7198,2
10777,2
400,0
1382,1
1213,2
4041,2
5391,2
1306,0
1253,2
4856,2
728,2
8502,2
1316,0
10828,2
4175,2
445,0
2263,1
2195,2
89,1
6728,2
2147,1
986,2
6226,1
3417,2
9228,1
4360,1
794,2
8627,2
619,2
1788,2
291,2
3910,0
2160,2
7381,2
1601,2
4649,2
881,2
6268,1
8221,2
8077,2
5547,2
4267,0
7175,2
2216,2
3939,1
2958,2
1470,2
1587,2
5550,2
2383,1
3737,0
5414,2
10064,2
187,0
6875,1
781,2
10218,2
1352,2
2468,0
2071,2
1491,0
541,2
203,2
1669,2
5411,2
6789,2
3899,2
9709,2
10335,0
8618,2
1307,2
850,1
9527,0
4701,2
5797,1
1571,2
2253,2
10309,2
9910,2
2396,1
1333,1
1830,2
11282,1
1993,2
748,2
7643,2
5591,0
1530,2
2600,2
120,0
2126,0
10616,2
9133,2
484,1
1631,1
4647,1
5492,2
9189,1
1900,1
5390,2
4374,2
7391,2
5079,2
1300,2
2555,2
4574,2
6197,1
7906,2
6796,1
1969,2
9102,2
800,2
11303,1
107,0
11113,2
1771,2
9107,2
4347,2
2248,2
328,2
1958,2
7701,2
2042,2
2673,2
9888,1
4270,2
4428,1
10807,0
2554,2
11161,2
4393,0
3622,2
382,2
6362,2
940,2
4551,2
4322,0
4864,2
7094,2
9294,1
1700,1
6638,0
3085,2
5838,2
9958,2
11179,2
330,2
522,2
1682,2
1258,2
21,2
1294,1
308,0
4958,1
10604,2
11298,1
8256,1
11203,1
5438,2
9881,2
9151,2
1762,1
8659,0
7728,1
6937,2
10061,0
3075,2
3066,0
8086,2
4101,2
2242,1
676,1
2309,1
6765,1
9359,2
3284,2
2114,2
4349,1
6838,2
4287,2
5303,1
7900,2
8972,2
1821,2
10587,2
7708,1
1541,2
3888,0
6678,0
2567,2
8220,2
2176,2
3730,2
159,2
9534,2
4536,2
4768,1
5553,1
10207,2
1149,0
41,1
7,2
9864,2
8254,2
8930,2
785,2
9809,2
10099,2
4118,2
150,2
455,1
534,2
9489,2
2409,2
589,1
8153,2
8465,1
2074,2
8647,2
2351,2
8488,2
1448,2
6126,1
613,2
6948,2
2546,2
2462,2
7629,2
3944,1
6028,2
9313,2
2280,1
5962,2
1908,1
5755,2
9968,2
3367,1
8739,2
11289,2
399,2
9356,0
6933,2
1917,0
9557,2
6686,0
2253,2
7969,2
5623,2
1522,2
3187,2
4530,2
3137,2
6390,2
1471,1
6801,2
10241,0
366,0
701,2
1307,0
4691,2
68,2
5530,2
4327,2
240,0
1176,2
162,2
605,2
5657,2
8751,1
6571,1
6645,1
2108,2
4418,2
1280,2
10069,2
4925,2
1844,2
9453,1
951,2
6767,2
9623,1
4068,2
9205,2
1614,2
10520,2
4255,2
1555,2
1010,2
1208,1
2229,2
8784,2
4846,1
1821,1
3451,2
2138,2
3238,0
2412,2
6305,2
6448,2
4377,1
7529,2
10562,2
1704,1
7986,2
8377,1
6207,2
1125,2
7053,0
6351,0
1776,2
1210,0
2032,2
5837,2
4609,2
307,2
1328,2
10919,2
2614,0
8809,1
1898,2
10195,2
696,2
9933,2
10611,2
2712,0
7771,2
1504,0
4579,2
6134,2
7811,0
257,2
401,1
648,1
1082,1
8076,2
1558,2
7634,2
11169,2
1243,2
1007,2
8549,1
10332,0
1590,2
3115,1
1809,1
5750,2
2115,2
9241,1
3099,2
7396,2
2902,0
6370,1
8048,2
824,1
1141,1
8010,2
4693,1
1647,1
977,1
3502,0
1367,0
10672,2
9814,2
548,2
133,1
8139,2
1128,0
2088,2
5956,1
6614,2
945,0
9111,1
590,2
8431,2
3113,2
8426,2
852,2
681,0
7265,2
11159,2
7750,2
6431,2
10177,0
2020,2
3733,2
8449,2
3015,2
10288,2
7192,2
339,2
3514,0
1422,1
10941,2
711,2
1378,2
10756,2
5859,2
10176,2
6123,2
3607,2
6493,2
10203,2
9449,2
701,1
1370,2
7960,2
3968,2
447,2
3111,2
807,2
2214,2
2637,0
2670,2
1408,2
8820,2
1401,2
5024,2
6716,1
5452,2
1812,2
4584,2
11243,0
9398,2
7439,1
2445,2
6806,0
7714,2
10929,0
419,2
7095,1
828,2
672,2
10761,1
922,2
569,2
3761,0
7618,1
5228,2
128,2
6150,1
8441,2
1585,2
1843,1
5048,2
2027,2
11231,1
2739,2
4108,2
6011,1
2461,2
67,2
6193,1
2172,2
9336,2
279,1
6138,1
1104,2
1485,2
11315,2
6873,2
6984,2
5878,2
1022,2
2620,1
9613,2
1074,1
2448,2
6570,2
1726,0
817,2
164,2
1339,1
1264,2
1512,1
7168,2
8761,0
299,2
7379,2
7977,2
9533,2
1071,2
6785,2
9867,2
10326,2
9860,2
6007,2
10885,2
6576,2
3577,2
7879,2
4642,0
9247,2
2262,0
7313,2
7557,1
1145,1
4654,1
3041,0
7608,0
5643,2
502,1
5578,2
3584,2
8756,2
7818,2
2111,2
4595,1
4689,2
8335,2
10019,1
988,2
2859,0
4128,0
3129,2
5017,0
6360,0
972,1
5267,0
9375,0
10015,2
1672,1
3119,2
6267,2
1153,2
6080,2
2114,2
4471,0
8645,2
2204,2
3144,1
1103,2
8843,2
9279,2
3951,2
4314,1
193,2
7691,2
8232,1
3086,2
10404,1
8573,1
6811,2
1373,1
9717,2
8928,2
2871,2
1282,2
1042,2
5103,2
2,1
6292,2
6847,2
6642,2
7945,2
10714,2
903,0
10210,1
6060,2
10039,2
359,1
1759,2
5450,0
669,2
1199,2
7501,2
4075,2
3244,2
2267,2
4184,0
10505,2
5647,1
11233,2
1085,2
1144,1
10559,2
2585,0
4916,1
4362,2
4111,2
3748,2
3096,2
7116,1
9628,0
9625,2
9461,2
10468,1
2023,2
2011,2
1251,2
69,2
8935,2
10222,0
6276,2
5659,1
9464,2
1329,2
2915,2
620,2
99,2
602,2
10598,2
1769,2
1481,0
8241,2
2542,2
3909,1
7710,2
3060,2
9222,2
772,2
7431,0
10068,0
8374,0
1168,1
5533,2
3153,0
10850,1
3562,0
5713,2
1239,2
4498,2
894,2
1983,2
3706,0
11116,2
3543,1
8484,2
645,2
1241,2
5600,2
10599,2
9296,2
3521,2
184,2
10654,0
32,1
1781,2
6657,2
4529,2
2110,2
1539,2
1029,2
10382,2
4580,1
8457,2
976,2
4000,0
293,1
7503,2
4842,2
1856,2
3605,2
8753,2
5004,0
325,2
2070,2
10081,2
4302,2
636,2
4476,2
1348,2
667,1
193,2
7261,2
4807,1
2137,1
1656,1
6593,1
1761,2
5888,1
2079,2
10847,2
5788,2
3,2
1937,2
831,2
1763,2
10440,2
5237,2
2067,2
1025,1
2329,1
9157,2
8378,2
6886,2
4001,0
5506,2
3826,1
7652,1
4067,0
33,0
282,2
7480,2
577,2
8695,2
2741,1
2464,0
1019,2
8016,2
244,1
9276,2
10840,2
10402,2
114,2
1601,2
4604,2
429,2
8430,2
6116,2
5924,2
931,2
10419,0
285,1
10653,2
3845,1
11111,2
1734,2
6177,0
7049,2
6791,2
865,2
1579,2
9315,0
11095,2
9374,1
7860,2
7876,2
11154,2
5435,2
4970,2
1068,2
6755,0
602,2
11001,2
5454,1
9072,1
654,2
8092,1
3043,1
6302,2
7898,0
830,2
6364,2
7678,1
6241,1
416,2
10753,2
5634,2
4697,2
4841,2
1770,2
10503,2
2710,2
2092,0
918,1
4598,2
1937,2
9414,2
6877,2
5396,2
3175,2
7589,0
9511,2
5189,1
6772,1
5785,2
5172,2
4874,2
13,2
1777,2
3472,2
2965,2
272,1
2047,1
3753,2
10835,1
4602,2
11271,1
433,2
6775,2
1576,1
7525,1
7803,0
2797,0
1026,2
6074,0
1501,0
599,1
9535,2
9094,2
3614,2
108,1
1573,2
1408,2
6539,2
4772,2
1913,1
5255,2
5064,2
1510,2
8270,2
1452,2
9454,2
7541,2
2358,2
2718,2
8729,2
2782,1
418,1
6837,2
7646,2
6274,0
1793,2
7173,1
7897,2
9671,2
6461,2
5502,2
5081,2
691,2
2417,2
8434,0
4673,1
9789,2
5021,0
7834,0
588,0
7937,2
4956,1
4771,2
6826,2
592,1
5292,2
3686,2
5515,2
6684,2
11194,2
1127,0
6206,1
8749,2
4663,1
6512,2
6344,2
10704,2
6595,2
10348,0
1879,2
6199,1
5355,2
6700,2
10054,2
10480,2
5274,2
8680,2
7921,2
8152,2
7363,2
1600,2
7781,2
1584,1
10841,2
4186,2
2094,2
3535,2
7534,0
801,2
10074,1
7536,0
2380,0
6725,2
6208,1
9615,2
5706,1
520,0
2450,2
625,2
2501,2
10180,2
3275,2
10085,2
833,2
10350,2
5316,2
844,2
9587,2
100,2
7540,2
11167,1
8923,2
3684,2
4615,2
3986,2
791,2
5247,1
2519,2
1292,2
9185,2
9126,1
1140,1
4681,0
1198,1
8292,2
6053,2
4406,1
4802,2
768,1
4281,0
6705,2
9845,2
8373,2
1662,0
8112,2
3797,1
2360,2
362,2
898,2
1534,2
4586,0
914,2
2081,2
1939,1
1591,2
9196,2
1480,2
2264,2
1370,2
10409,2
6077,2
7673,2
11076,2
639,2
6715,2
7407,2
3563,2
7647,2
1893,0
5817,2
6832,0
1424,2
5849,2
684,0
3362,2
5941,2
8260,0
6415,1
1390,2
3955,0
10629,2
8904,1
4367,2
2235,2
3661,2
126,0
7356,2
3330,2
11139,2
1897,1
1347,2
6733,2
3449,2
8442,0
9413,1
3790,2
765,2
270,2
4365,2
5114,1
1845,2
1031,2
1154,2
1286,1
505,2
1835,1
1505,1
10100,2
1027,2
5609,1
3900,2
4252,1
2159,2
241,2
244,2
9004,2
5216,0
8159,2
10957,0
9029,1
8493,2
6092,2
732,2
8812,2
580,2
10676,2
819,1
10436,1
4232,2
4020,2
7003,2
6262,1
10046,2
6709,2
654,2
1041,1
1991,2
3665,2
966,1
1768,2
10113,2
10093,1
1444,0
4752,0
10329,2
7776,2
10446,2
1616,2
4453,2
5509,2
2220,0
3956,2
5712,1
3197,2
8747,2
5482,1
180,2
10780,1
3185,1
6026,1
4262,2
471,2
5289,2
8689,1
8952,1
1389,2
1248,2
1729,1
694,2
2270,2
9712,1
4902,2
6548,2
1274,1
7360,1
1963,2
8521,1
4745,2
1488,2
7075,1
10591,2
5458,2
2205,2
4510,2
7802,2
4645,2
5381,2
4146,2
8126,2
1544,2
10472,2
1899,2
4147,2
1858,2
8594,2
8376,2
1244,2
10457,2
907,2
8147,0
914,2
1165,2
5727,1
7071,2
738,2
9646,2
7057,0
270,1
10308,0
4153,2
6400,2
4910,2
10156,2
1565,2
320,0
9947,2
5250,2
342,0
3282,2
283,2
8685,2
8349,2
7152,2
5798,2
7696,0
286,2
1411,1
3726,2
7305,2
5994,1
3848,2
131,2
10585,2
6444,1
2355,0
10295,1
11249,2
2919,1
6745,2
7777,0
9468,2
9138,1
10155,1
5368,2
2903,1
2945,2
7543,1
4414,2
1115,1
526,2
4012,2
1919,2
4561,2
6471,2
3231,1
449,2
6361,1
7677,2
1377,2
8743,2
2157,2
6698,2
551,0
7161,2
179,2
4777,2
377,2
10936,1
6726,1
7467,0
10256,2
6019,1
3105,1
5126,2
3931,2
3847,1
6615,2
1725,2
7842,0
5306,2
1773,2
1517,1
10870,2
3532,2
841,1
9690,1
8155,2
887,1
2816,2
647,2
7358,1
1807,1
1347,2
3745,1
2430,1
8412,0
1791,1
11117,1
4857,1
3364,2
331,0
7172,2
1605,2
9254,2
9409,2
1545,1
8807,2
1235,2
2502,0
1635,2
3764,0
2512,1
554,0
527,2
2232,2
6304,0
5671,2
6154,2
3802,2
3200,2
2556,2
8079,1
1245,1
5551,2
8707,2
4247,2
3493,2
700,1
1921,2
10641,2
10891,0
5066,1
7706,2
5862,2
7769,2
8637,2
5217,0
79,1
97,2
1522,2
10813,2
9834,2
1426,2
11259,2
7904,1
6244,0
92,1
960,2
1205,2
6763,2
1233,2
544,2
1532,2
6799,0
2239,2
5218,2
6834,0
2105,2
8162,2
8917,1
11073,2
6071,1
5648,2
2078,0
4758,1
6819,2
750,0
57,2
5429,1
1896,2
9724,1
4708,2
2226,2
3558,1
8098,1
882,2
8943,0
9212,2
1321,0
260,2
317,2
6897,2
198,2
2256,0
9210,1
3026,1
1563,2
2925,2
1552,2
9916,2
1988,2
11060,1
1142,2
1416,0
8209,2
7276,2
5520,0
9713,2
6496,1
9049,2
5855,2
2073,2
1660,2
11047,0
10715,2
954,0
7084,2
4974,2
7064,2
6679,2
1964,2
1175,2
7989,1
566,2
8017,2
7499,0
1008,2
5447,2
1219,2
9148,2
493,1
9245,2
7792,0
1412,2
10151,2
10455,2
9687,2
3208,2
665,1
4179,2
4690,2
6105,2
268,2
9371,2
286,2
6697,0
5504,1
3656,2
1199,2
1135,2
2211,2
1421,2
597,1
4698,1
10555,2
2145,2
10426,1
8296,2
6373,2
1832,1
2072,2
1824,2
491,2
762,2
8382,2
8599,2
8817,1
9706,1
8388,2
800,2
8034,2
9341,2
8495,0
8891,0
424,1
2379,2
11124,0
3142,2
5585,2
3506,0
499,1
4519,2
2054,2
9332,2
1477,1
112,2
8993,2
11165,2
4549,2
683,1
7333,2
368,2
8124,2
10812,2
10286,1
1338,1
2003,2
10226,2
2626,2
10249,1
10145,0
3170,2
3247,2
1741,2
941,2
5920,2
7429,2
2171,0
4081,2
2572,1
7447,2
1644,2
3261,2
745,2
3811,0
4152,2
10204,2
3820,2
6844,2
6289,1
1787,2
2268,1
5577,1
983,2
8180,0
7078,2
92,1
3106,2
4162,1
9330,2
5702,2
3215,2
452,1
1720,2
8061,2
5687,1
1865,2
2911,2
2143,2
135,2
8591,2
1208,2
9782,2
2843,2
11273,2
3794,1
7040,2
3816,2
7079,2
2041,2
4547,2
10427,0
9894,2
847,2
3274,2
4018,2
8144,2
6575,2
11094,2
4063,1
1119,2
1376,2
38,2
3082,2
8223,2
2071,2
9829,1
8344,2
104,2
4285,2
8840,1
6961,2
4776,2
340,2
4789,0
7800,0
9752,1
1039,2
7573,2
5020,2
7103,2
6610,2
6195,2
2001,2
4797,2
4611,2
6983,2
9423,2
5839,2
6739,2
5777,2
5300,2
10251,2
9707,2
458,1
5071,1
6872,2
550,2
10134,0
905,2
1945,1
10130,2
11004,2
6067,2
10321,2
72,1
8541,2
10707,2
488,2
116,2
122,2
7675,1
1629,2
5728,2
1628,2
5511,2
8746,0
380,2
10160,2
7006,0
11285,1
1226,0
11302,2
4629,1
6196,2
9909,2
9404,2
609,1
9494,2
6925,2
6261,2
1899,0
7282,2
6365,2
1188,1
1203,2
2118,2
7377,2
3920,2
6660,2
10772,1
4832,2
9166,2
6676,1
9521,2
1086,2
2612,2
8,2
6075,2
5937,2
10474,2
11311,2
9011,1
230,0
6503,1
7026,1
4395,2
4964,1
8375,0
2964,1
10556,1
1839,2
3040,2
7277,2
2559,1
9580,1
5951,2
9366,2
6685,2
10475,2
1632,2
9798,2
2688,2
11205,2
6147,1
1612,2
3315,2
3404,2
983,2
4319,1
2029,2
810,2
326,2
5176,1
7330,2
2589,2
4533,2
1647,1
6999,2
4366,2
2158,1
5147,2
3156,2
1961,0
8913,2
2031,2
6540,1
2426,2
1456,2
722,1
7889,1
3300,0
2171,2
1112,1
9617,2
509,2
1131,2
46,2
959,2
1056,2
2849,2
5323,0
1206,2
4489,1
7758,1
2416,1
8919,2
16,1
5003,2
10280,2
4076,2
2184,2
2067,1
9812,2
61,2
652,0
8293,2
3160,1
1281,2
8789,0
1526,2
3595,1
673,1
7651,0
5434,2
1064,2
3031,2
5938,2
4011,2
11005,2
10678,2
11014,2
665,1
9878,1
4199,2
9510,0
3817,2
1501,2
9666,2
7883,1
5215,2
2998,0
7343,1
7952,0
9109,2
3297,2
5993,0
6478,1
3152,2
3744,0
5002,2
4435,2
8052,2
5909,2
8709,2
8242,2
394,0
3368,2
315,2
1074,2
3995,2
5264,0
4284,2
6148,2
4815,1
5615,2
5495,0
11121,1
8971,2
1580,2
3946,2
2227,2
10517,2
8281,2
1471,2
1818,0
4094,2
2141,2
2773,0
4032,2
2250,2
1877,0
10228,0
9819,0
9000,2
6175,2
6636,2
746,2
1168,2
2667,2
4253,0
9784,2
6489,2
7857,0
4785,2
327,2
1043,2
242,2
921,2
108,1
10091,2
4116,2
6520,1
9377,0
1827,2
1267,2
5338,2
2061,2
7615,2
10724,2
288,2
520,0
11058,2
4600,2
662,2
390,2
4205,0
9001,2
2721,2
6242,2
4470,2
634,2
6541,2
5690,2
1521,1
254,2
1805,0
8535,2
11151,1
9620,1
7692,2
9023,2
187,1
5260,2
2772,0
4417,1
4603,2
3079,2
3260,2
4279,2
10662,2
3959,2
2249,2
9761,2
4138,1
7827,2
11229,0
86,1
10869,2
7089,1
394,2
7957,1
7351,2
8224,2
1613,2
1255,1
1063,2
8871,2
7491,2
9965,2
7319,2
3830,2
4047,2
11138,1
5666,2
996,2
1196,2
8966,2
809,2
7694,2
7905,2
10894,2
2708,2
9035,2
8272,2
2076,2
3188,2
5375,2
5257,2
5363,1
10792,2
8676,2
11012,2
10216,2
6394,2
5016,1
3591,1
6529,2
9476,2
564,1
598,2
466,2
469,2
10943,0
6013,2
7068,2
3453,2
1478,0
489,2
6481,2
2023,0
3915,2
2852,2
11204,2
3850,2
2701,2
6945,2
10981,2
9940,1
7457,2
6533,2
2658,2
168,2
783,1
34,2
3508,2
1569,2
913,2
7869,1
3241,1
2714,2
9808,1
2972,2
6970,1
9318,2
3700,0
8991,2
10062,2
94,2
6345,2
11227,1
10452,2
9708,0
3853,2
10399,2
9883,2
154,2
2248,2
8931,2
3710,2
10554,1
5488,2
1723,0
7614,2
8055,2
10583,0
4455,2
819,2
9447,2
8733,2
8914,2
11242,2
6508,1
8921,2
1641,1
2146,2
1767,1
160,1
9062,1
8934,2
10639,2
3788,2
5739,1
11180,2
8505,1
8158,2
10184,0
906,2
10462,2
7899,2
9402,2
580,2
194,0
202,2
3501,1
1407,2
10363,2
6035,2
8963,2
5588,2
9288,2
10740,2
1819,2
333,1
6852,2
4033,2
4383,2
5986,0
7349,1
2132,0
4670,2
6073,1
6534,2
938,1
950,2
10259,2
4318,2
3266,2
1914,0
1839,2
9710,2
10391,0
2136,2
8890,2
433,2
10685,2
7200,1
1485,2
5589,2
2824,2
10500,2
7415,2
5780,2
407,2
2763,0
5127,2
133,2
6232,2
4946,2
9128,1
9252,2
458,0
7304,1
8103,2
3936,0
30,2
1095,2
3735,1
9039,2
8900,0
6333,1
5190,2
988,2
1218,2
545,2
1592,1
6017,2
9673,2
4565,1
9080,2
8882,2
5715,2
1243,1
316,2
10738,2
2304,2
3423,2
1221,1
1436,2
5830,0
9048,2
2045,1
3650,1
4078,1
2224,2
192,0
1071,2
2842,1
10548,2
724,1
2933,2
2805,1
6889,2
1783,2
2323,2
9262,2
331,0
5030,1
8701,2
118,0
1615,2
1680,2
3324,2
3433,0
560,0
4952,2
6224,1
1698,2
3758,2
10949,2
4967,2
7224,2
7062,0
11178,2
9861,2
8167,2
8657,0
4494,0
5724,2
2820,2
398,2
11276,0
1576,0
864,2
1051,2
7220,2
1414,2
11309,2
289,2
5026,2
6532,0
255,2
2238,2
3670,1
1529,2
2851,2
5006,2
9425,0
3100,2
2893,1
9731,2
8160,2
10546,2
2518,2
10913,2
5412,1
1970,0
5929,0
10079,1
9714,1
10245,2
7091,2
1192,2
6069,1
10071,1
8907,2
9115,1
10301,2
4613,2
1161,2
8381,2
5459,2
1732,2
4467,2
998,2
10430,2
201,2
1880,2
2080,2
7255,2
5441,2
2440,2
1865,2
11092,2
7778,2
5877,2
7927,2
1929,2
1596,0
6851,2
9525,1
5277,2
5226,1
8142,1
5871,2
5131,2
1862,2
1575,2
6149,2
10864,2
6750,0
2810,2
7583,2
829,2
896,2
9075,2
1083,1
7211,2
1247,2
10979,1
8886,2
3400,1
9678,2
5061,0
7547,2
3589,2
10822,2
651,2
3471,0
574,2
5836,0
585,2
3694,2
20,2
8735,1
3571,2
10615,2
7295,2
565,0
1894,0
3305,1
10544,1
6907,0
2213,2
11038,1
308,2
4424,0
263,2
4054,1
4799,2
6943,2
4993,0
9882,2
1046,2
2677,1
4868,2
4699,2
5540,2
4513,1
2660,0
1021,2
10105,2
9007,1
3950,2
6860,1
836,2
710,0
555,2
7007,0
4337,2
4459,0
806,2
2719,2
1940,2
4375,2
699,2
3749,1
9945,2
1023,1
3676,0
1018,2
10971,1
9507,2
5136,1
10759,2
2953,2
5740,2
4092,1
553,0
143,0
9316,2
751,2
395,2
9688,2
306,2
5679,1
596,2
3205,2
10360,2
11140,2
10843,0
5991,2
8075,2
4875,2
10240,0
10551,1
6704,2
2163,2
2087,2
1141,2
2076,2
5971,2
5749,0
2653,2
10811,2
5539,2
7592,2
9505,1
4182,2
3430,2
3599,0
2246,0
6494,2
7948,2
4058,2
6782,2
10126,2
4480,0
4326,2
281,2
3001,0
4960,2
1535,2
3833,1
7737,1
3198,2
9953,2
2735,2
4622,1
5773,2
10272,1
467,2
276,2
6014,2
11279,1
9424,0
11156,2
5583,2
10776,2
1310,2
8593,2
7085,2
6951,2
11125,2
8570,2
1840,2
7476,2
6713,2
3459,2
1612,2
1482,2
2479,2
29,2
5380,1
204,1
5336,2
1809,0
3413,2
1924,2
10592,1
688,2
4610,2
630,2
791,1
1166,2
10651,2
6004,2
9432,2
1053,2
7798,2
6858,2
6565,2
11114,2
5222,2
301,1
8672,2
7464,2
7752,2
8140,2
10977,2
9014,2
581,2
1687,2
852,2
5688,2
6160,2
730,2
10373,0
7107,2
2317,2
6867,2
2584,2
650,2
6037,2
2575,1
2433,2
9715,0
7833,2
228,0
2624,2
10214,2
1194,1
7169,1
10561,2
8678,2
4707,2
5373,1
7167,2
4109,2
1447,1
646,2
4211,0
7380,1
3731,2
5204,2
10903,2
3973,2
2060,1
5231,2
733,2
246,0
7739,2
9334,2
2636,2
5538,2
4444,2
4505,2
6607,2
5478,1
8423,2
7325,2
2939,1
330,1
10600,0
5151,0
10501,2
1029,2
1464,2
9518,2
11,2
9321,1
6714,2
1588,2
2211,2
4646,2
8619,2
7850,0
1496,0
9168,2
4676,2
10975,2
1726,2
6671,2
1916,2
8265,2
9504,1
