,class
2040,1
10350,1
2195,2
8261,0
2625,0
6806,1
1470,2
140,0
5632,1
9707,1
11085,1
3319,1
9634,1
4801,0
1444,1
10841,1
5788,2
10913,1
18336,0
19460,0
6940,2
2188,1
4395,1
104,1
2539,2
1839,1
4056,1
4877,0
4106,1
3225,0
2817,0
1810,0
344,1
1803,1
4560,1
4836,1
402,1
4109,1
9279,1
6473,0
11260,1
8959,0
6549,1
3203,1
1276,1
11601,2
49,1
729,2
29,1
4218,1
4909,1
3167,1
1935,1
19387,1
3377,1
7277,1
3471,1
1359,1
3794,2
11526,1
19963,0
4793,2
1672,1
280,1
8876,2
5010,1
850,0
8813,1
6186,1
1631,0
7303,1
2192,1
10009,2
2323,2
1173,2
8725,1
7,1
10622,1
10833,1
762,1
336,0
528,2
2473,1
1562,1
8232,1
7470,1
198,1
2312,1
2201,1
658,2
897,2
4678,1
10628,0
3621,2
5020,1
4634,1
4965,2
4323,2
5095,1
20018,1
4963,1
8693,1
3208,1
4429,2
4399,0
6245,0
8254,1
2062,1
1636,1
2147,2
9826,2
9377,2
2993,2
108,0
52,1
2672,1
779,0
4643,1
797,0
4369,0
3005,1
1639,2
2437,1
19119,0
20142,1
3072,1
3686,1
2274,2
3206,1
9620,1
2507,1
4183,0
6956,1
7615,1
2275,1
19167,1
9258,2
1088,1
3385,0
4431,1
2649,0
19121,1
4745,2
5423,0
4379,0
4777,1
2760,1
3388,1
4383,1
5408,1
3181,1
2224,1
9100,0
4918,1
9251,1
1657,0
8207,1
4112,1
4668,1
171,1
514,1
10571,2
6323,2
4493,1
2264,2
9929,0
3027,1
2445,1
1106,0
4751,2
11697,0
2515,2
4268,0
3911,0
3574,0
423,1
3324,1
849,2
4025,1
11740,2
1312,0
3476,2
1221,1
9691,1
3150,1
8927,2
629,1
505,1
52,0
5800,0
1858,1
74,1
2921,2
2344,1
4605,1
6464,1
714,1
569,1
1403,1
1263,1
1336,1
18208,1
2210,1
19978,1
84,1
4066,0
3302,1
11738,0
4723,1
3639,1
947,1
2251,1
2788,1
4777,1
2339,1
902,1
75,2
4770,0
1074,0
4181,1
520,1
2789,0
10510,2
11912,1
2704,0
4516,2
3170,1
724,1
2506,2
2640,1
3018,1
103,1
2180,0
472,1
3049,1
4830,1
4716,2
19895,1
3420,1
2866,1
3845,1
490,1
9596,1
3996,1
3129,0
3854,0
1033,1
7587,1
2404,0
1486,1
4798,1
19110,1
5851,1
4211,1
3893,1
4905,1
1905,1
935,2
3509,0
1114,2
2577,2
1168,1
9208,1
2443,2
616,0
1979,1
2409,0
10808,2
2927,1
283,1
7037,1
10762,1
3967,1
8231,1
4215,0
2363,1
9807,1
189,1
2683,1
2217,1
19577,1
2364,1
6335,1
993,1
2786,1
10131,1
421,1
1948,1
1047,1
797,1
3681,0
4024,1
1724,1
4033,0
1277,1
5578,1
4306,0
4096,2
1126,2
11825,2
5984,1
931,0
4529,1
7627,0
703,1
2541,1
7904,1
9387,1
7432,1
986,2
7252,2
1430,1
6117,1
3439,1
1840,0
2885,1
6263,2
7775,1
4962,0
3816,1
10545,1
4099,1
18268,0
2188,1
5918,1
8234,1
6209,1
1577,2
5056,0
3330,2
1309,1
343,2
617,1
8443,1
3932,1
1147,2
2938,0
1246,1
418,1
8547,1
4246,1
11084,0
6368,2
18795,1
10806,1
19965,0
6676,1
12078,1
1581,0
3587,2
4821,2
18083,0
794,1
5145,1
4448,1
2900,1
3612,0
2955,0
7609,1
1440,0
472,1
253,1
2081,1
19722,2
7987,1
11189,2
3958,1
7886,1
5,1
2076,1
1136,2
358,2
11607,1
4698,0
4705,2
4133,1
1647,1
9383,1
824,2
6541,0
3610,1
10489,2
2738,0
268,1
917,2
2053,1
1634,2
4613,1
115,1
2166,1
2882,1
2650,1
19869,2
3855,0
2105,0
18198,0
9624,2
9,1
6536,1
10330,0
20113,1
991,1
9378,2
1321,1
3240,0
5706,1
6958,0
8460,2
4584,0
299,1
11712,0
2329,1
5889,0
4488,1
20,1
18240,1
1696,1
6526,0
2855,0
10642,2
3831,1
2148,0
5340,0
11032,1
4156,0
2943,0
11397,2
2834,2
3890,2
1585,1
1165,1
194,1
4493,1
3349,1
4992,1
954,1
4680,1
5502,1
4525,1
4148,1
4061,1
10537,1
4409,0
4047,1
3398,1
19136,1
1140,1
1354,0
10692,0
7211,1
3404,1
488,1
10965,1
8580,0
4858,1
3287,1
4023,1
966,1
3539,1
1903,1
189,0
7655,0
1394,2
7640,0
5938,1
9699,1
4055,1
2957,1
19942,1
20063,0
10208,1
5082,1
7895,0
2608,1
892,1
1336,1
347,0
9110,0
3321,0
3215,0
2943,0
19512,1
5695,1
4881,1
10581,1
1028,1
3474,1
37,0
20169,1
11713,1
3882,1
11304,1
9393,1
7951,1
1424,1
2236,1
3057,2
3279,1
4996,2
4144,1
734,0
19567,1
5910,0
6053,1
7595,0
19438,0
9213,1
3362,0
19302,1
18309,1
3628,2
5542,1
2641,1
4434,1
19711,1
6985,1
3913,0
4725,1
8523,0
11650,1
2446,2
11346,1
2950,0
4354,1
323,1
3672,1
9550,1
9732,1
930,0
18126,1
3761,0
5468,1
1858,0
141,0
9446,0
1166,1
638,1
1737,1
80,0
1443,1
3541,1
1300,1
955,1
73,1
6028,1
2264,1
5496,0
5760,0
6004,1
1569,1
2431,0
186,1
1799,1
3812,0
4546,0
2102,1
3198,1
1730,1
4435,1
1675,1
440,1
5974,0
9402,0
19095,1
4776,1
4418,1
5534,0
10721,1
1667,1
4492,1
7933,1
1098,2
6135,1
1156,0
11970,1
8706,1
9363,0
8362,1
9474,2
4488,2
3748,2
2937,1
4281,1
441,1
4137,2
1767,0
2713,1
396,1
8425,1
7872,1
513,0
19913,2
973,2
1634,1
4830,2
9923,1
11340,1
1413,1
2445,2
19661,1
2571,0
2926,0
7224,0
9845,1
4305,1
3557,1
8955,2
19225,1
835,1
2638,1
18924,1
4498,0
1508,1
365,1
2975,2
600,1
5863,1
551,1
856,1
18074,1
2883,1
5908,0
6496,1
624,1
7326,1
5893,1
3288,1
18999,1
6149,2
10789,0
820,1
3354,1
8057,1
18310,0
4583,1
4022,0
10245,0
4957,1
6491,0
4017,1
1084,1
4324,1
6113,1
2680,1
10277,2
4353,1
8597,1
18569,0
6999,2
4604,1
2852,2
1827,1
11223,1
1817,0
18804,1
6024,1
4247,1
3895,0
855,1
4829,1
18180,1
3056,1
11992,1
9876,2
5312,2
456,2
4729,1
2861,1
5124,0
3469,1
11495,1
3081,1
4951,2
2455,1
1486,1
4913,1
4518,0
2552,0
4620,0
4551,2
4685,1
3906,0
11055,1
19263,2
2055,1
6465,1
7805,1
1136,1
19885,1
3976,1
2855,0
4365,1
1429,1
3364,1
7666,1
11009,1
395,0
2997,0
1565,1
4054,1
8921,1
5836,1
7812,1
6647,1
2486,0
3114,1
11076,1
10898,1
3702,1
8278,2
4425,1
11496,1
2918,1
2471,0
6267,1
129,1
3107,0
2510,1
10875,1
4387,1
294,1
936,1
3629,1
10751,0
102,1
2642,1
2574,1
1193,1
6642,0
6995,2
499,0
6344,1
19146,2
2442,1
2259,0
238,0
10874,0
5514,0
1172,1
3443,0
3821,1
2776,1
3437,1
18086,0
6477,1
19738,0
3881,2
3865,1
11230,2
1909,1
20175,0
4425,1
1855,1
2880,1
7754,1
18197,1
4481,1
10217,1
4119,1
2874,0
930,0
3848,0
5040,1
4585,1
6627,2
6406,0
4322,1
1257,0
8496,1
2811,1
7439,1
5700,2
10516,0
2206,2
1798,0
1908,1
4478,1
3564,0
19490,1
4753,2
10442,1
6878,1
1130,1
1116,1
4973,1
8271,1
6097,0
3756,1
3991,1
3021,1
11328,1
1712,0
9877,1
18645,1
4448,1
1596,0
7040,1
7532,2
424,0
3562,1
10162,0
1743,1
6154,1
1009,1
3658,1
2781,0
3948,1
3686,2
2211,1
1224,0
842,0
3618,1
4194,1
1364,1
5944,0
18486,0
18784,1
817,1
4800,1
160,1
9045,0
3199,1
4341,0
3880,1
3261,1
9295,2
3983,0
10170,0
238,0
11243,1
1820,0
2504,2
2613,2
2593,0
5554,1
3768,1
1860,1
7807,1
8670,2
3635,2
4303,1
4712,0
4254,2
1342,1
2916,1
647,1
8478,2
1967,1
181,1
1698,2
10822,1
3704,1
4082,1
9893,1
8672,1
2383,1
3433,1
713,1
661,1
1697,2
5834,1
18664,1
4625,1
19328,1
498,0
1674,1
9868,1
2146,2
356,1
4347,1
1942,1
11465,1
954,1
2242,0
1645,1
3404,0
5564,1
11052,1
467,1
18496,0
6348,2
4632,0
554,0
7758,0
435,2
3861,0
2545,1
27,0
3550,2
2710,1
3945,0
11759,0
2322,1
10973,1
6563,2
2286,1
7479,1
5703,1
10308,0
4260,0
3386,0
4094,1
4729,1
9759,1
19824,0
3229,1
3915,2
4382,1
3437,1
6251,1
18967,1
18893,1
19236,0
3631,0
8393,1
2046,1
2240,0
6305,0
11235,1
4143,1
3353,1
3197,1
576,0
3238,1
4538,1
1562,0
1205,0
3717,1
1282,1
18177,1
9674,2
11047,1
4972,1
258,1
2542,2
10077,0
3061,1
2184,1
8052,0
1587,0
3600,0
469,1
18224,1
5077,1
4520,1
1953,0
2308,1
1978,1
4752,1
5791,2
5318,0
5661,1
7348,1
4678,1
1974,2
1924,0
2435,1
5199,1
8828,2
461,0
8643,1
537,2
18084,1
11473,1
6641,1
7380,1
1002,1
4915,1
7553,1
1844,2
4845,1
11095,2
3684,2
9903,0
10711,1
704,1
4263,1
5261,1
1513,2
10419,1
8072,2
8553,1
8776,1
1734,0
5988,2
3047,0
4237,0
677,1
4187,1
20184,0
6381,0
3513,1
2379,2
4664,1
4281,1
4261,1
19158,1
28,0
10755,1
2198,1
11425,1
4192,1
9217,1
18982,1
1550,1
4519,1
11409,0
1039,2
3584,2
3058,1
4239,1
4618,2
5389,1
7931,1
4207,0
9267,0
3802,2
3319,0
2931,1
7418,2
18786,1
9842,1
2566,1
2734,2
1867,1
10831,0
173,1
1360,1
1790,0
9284,1
5022,1
3681,1
3109,2
8385,1
9463,1
5644,0
2042,0
5826,0
18639,1
3495,2
4367,2
11020,1
1310,0
996,2
4383,1
3007,1
3804,1
3968,1
19456,2
19719,1
3360,1
132,1
10626,1
6312,2
4129,0
2220,1
18152,1
6697,1
5933,1
1035,1
11,1
1692,1
3642,2
3128,0
6655,0
4485,1
3809,1
2543,0
6901,0
4410,1
9038,0
535,0
19983,0
5277,1
186,1
1396,1
7629,0
241,1
2655,1
3381,1
4135,1
7371,1
3214,0
10781,1
1248,1
18990,1
2468,1
1435,1
7024,1
1402,1
39,1
2083,1
2187,0
7849,1
2899,2
3245,0
19312,1
1854,1
11254,2
2021,1
19238,1
11431,1
904,1
6173,1
19044,1
4399,1
19877,1
62,1
18594,1
874,2
4536,1
18380,1
4604,1
464,1
1962,0
3666,1
2672,1
1027,1
4837,1
4484,1
2724,1
1950,1
2235,0
7522,1
18896,2
2246,1
6431,2
1915,1
4550,1
4661,1
2051,1
4397,1
3356,1
9092,1
760,0
2284,1
1933,0
1091,1
2003,1
1700,1
2850,0
4166,2
4388,0
4096,1
3233,0
3479,1
3766,1
1853,1
3400,1
1582,1
262,1
4900,0
751,0
3363,1
11353,1
2048,2
10555,1
4127,1
199,0
846,0
4271,2
3541,1
3035,1
2833,2
18889,1
8593,1
7402,1
19134,2
10699,0
19959,2
3883,1
3285,1
3908,1
18980,2
3751,1
1630,0
3079,0
3040,1
19751,0
239,0
6205,1
6092,0
4106,1
19732,2
11717,1
7368,1
10357,0
1516,1
9480,1
3451,1
2674,0
9875,0
7818,1
11502,1
3891,1
1036,1
6659,1
1458,1
3217,2
3876,0
3358,1
5123,0
4347,2
11909,1
4252,0
5871,2
18968,1
1056,1
203,1
1123,2
20039,2
5362,0
605,2
1095,2
1195,1
5562,0
5039,1
10405,0
2114,1
6799,1
1006,0
1757,2
2878,1
4517,1
7528,1
11997,0
6175,1
4915,1
606,1
6721,0
4882,1
4609,0
9619,2
4575,1
8606,1
2714,2
20122,1
6981,1
397,0
1903,0
18912,2
1474,1
2605,1
7680,1
1827,1
10321,1
3779,1
5472,1
2990,1
1702,1
3220,1
3571,1
8355,1
4583,1
7579,1
4595,1
18494,1
3505,2
8978,1
170,1
18837,1
1602,1
2273,1
224,1
1856,2
5723,2
7523,1
8555,1
1957,0
3078,0
4485,1
2783,0
448,1
8545,1
4422,1
9112,1
53,0
4335,1
2388,2
6537,0
6960,1
7265,2
4639,0
1610,1
18508,1
3085,1
2944,1
4104,1
9132,1
11596,1
18989,0
1139,1
1174,0
182,0
2486,1
5169,1
3456,1
5043,0
4923,1
2726,0
1549,0
5738,1
1527,1
3135,1
1994,1
18687,2
8982,0
54,1
120,2
1572,2
7367,1
19220,0
18868,1
9345,0
3125,0
10183,1
5451,0
4373,1
3001,1
1972,0
684,1
76,1
455,2
2668,1
4184,2
10353,1
2008,1
6828,1
11094,1
10588,1
3360,0
3870,1
2455,1
4172,1
2427,1
3310,1
4757,1
3539,2
18220,1
4125,1
1069,1
8195,1
2488,2
4074,1
5170,1
2750,0
7073,1
1077,1
20115,1
2889,1
1528,1
19058,0
2989,1
1654,2
416,1
6379,1
11955,0
10811,1
4097,1
8582,2
4764,1
18305,1
576,0
2788,1
6023,1
57,1
9195,0
6287,1
5740,1
9432,1
18517,2
3851,0
4694,1
4077,1
11688,1
4655,1
4854,1
962,1
20,1
18885,1
4397,0
2938,0
5982,1
5792,0
8692,1
1504,1
6468,1
878,1
1762,1
4574,1
3611,1
8904,0
2965,0
2068,1
331,1
19385,1
7940,1
8148,1
2039,0
20035,0
1331,1
2348,1
7537,1
2022,1
7444,1
7971,1
1937,2
10971,2
1267,1
11070,1
4346,0
3771,1
12064,1
616,2
2304,0
6519,1
6581,0
19079,2
8650,1
6244,1
1826,0
20091,2
1353,1
5089,1
3667,0
3733,1
3225,1
6412,2
361,1
3139,1
9495,1
984,2
2153,1
839,1
9891,1
823,1
3671,1
7372,2
1493,2
1138,0
9701,0
781,1
6994,0
1135,1
16,2
752,0
5530,1
7029,1
7624,1
3340,0
642,0
778,1
3465,1
209,1
3901,1
4311,1
2653,0
3635,0
18728,1
3822,2
756,1
10870,1
2858,1
44,1
2432,0
10380,0
8206,0
3532,0
18689,1
2067,1
1645,1
1150,1
18301,1
785,1
10604,1
4069,1
18303,1
9729,1
1346,0
2673,1
6735,1
477,1
2344,1
10352,0
2897,1
4003,0
2432,1
4783,1
11229,0
2170,2
982,1
1852,0
11857,0
2364,1
3970,2
20027,0
6591,1
4164,0
3465,2
3513,0
513,0
10166,1
4663,0
4914,1
2654,2
301,1
7490,1
5528,0
107,1
2736,1
5301,0
320,1
3775,1
9566,1
5093,1
4050,1
3485,2
557,1
18274,1
3693,1
2323,1
1498,1
10221,1
2007,1
2679,1
6583,1
18698,1
2259,1
4722,1
8524,1
1863,1
1554,1
1777,0
6094,1
4244,0
18372,0
4426,1
598,1
10658,0
10275,1
424,1
9019,0
1043,1
7496,1
7756,1
2378,1
6156,1
3475,1
4491,1
3755,0
384,0
8236,1
11002,0
929,1
4615,1
476,1
8147,1
3918,1
536,0
2422,1
11458,2
582,1
6049,0
2711,1
767,1
1560,0
7834,1
4067,1
20005,0
165,0
4456,2
2275,2
10160,1
941,1
1919,1
3637,1
3771,1
108,0
737,1
817,1
2293,1
19389,1
18285,1
5996,1
12029,1
1137,0
1873,1
4695,1
3174,1
177,2
18738,0
8929,1
4094,1
11884,1
4104,1
9412,1
6761,1
3543,0
497,0
1522,1
7729,2
368,0
377,1
2528,0
8428,1
1700,1
4829,1
7134,0
9483,0
7949,2
9809,1
1080,0
11063,1
4606,1
18751,1
4102,1
2538,1
18335,0
1294,2
2826,1
4941,1
2294,1
4759,0
5950,1
804,1
11470,1
3801,1
2968,2
391,0
12062,1
18139,1
11137,1
1110,1
2317,1
19407,1
6911,0
18704,0
2620,0
6106,1
1554,1
4361,1
740,2
4428,1
686,1
10774,1
5050,0
533,0
2661,1
3336,2
11765,2
2352,0
4706,1
11241,1
7781,2
3318,1
4265,1
9430,1
5718,1
3035,1
3858,0
18663,1
2314,1
2436,1
4912,2
776,1
2352,0
19129,1
7147,0
4614,1
1634,1
11999,1
2714,0
1704,1
19870,1
5957,1
2250,1
110,1
3156,1
10240,1
3070,1
2073,1
338,0
284,1
5586,1
280,1
4539,2
6216,0
11661,1
198,2
5758,1
10362,2
2205,2
2495,1
1729,1
2162,2
369,0
429,1
10097,1
7783,1
4967,1
3825,2
479,2
1569,0
218,1
1443,1
2758,1
1651,1
1213,1
2403,2
1721,1
2958,1
3796,1
1032,0
9537,1
11572,2
4824,1
7089,2
3362,2
4578,0
4308,0
3184,2
4280,0
19533,0
18525,2
875,1
6827,1
19640,2
18596,2
1511,0
19683,1
9040,1
10719,1
4396,1
3065,2
1238,0
3492,1
1545,1
1444,0
3924,0
1382,0
7200,0
10880,1
3363,1
4219,1
5785,0
6080,0
4694,1
5220,1
3488,1
10921,0
9643,2
6816,0
1449,0
8486,2
3813,1
737,1
11579,2
11386,2
19277,2
11923,0
10511,0
9687,1
3953,1
832,0
19552,0
9303,1
1005,1
1238,0
1520,1
1772,1
10761,1
4250,2
6433,1
18984,2
2991,1
1556,0
1846,0
2835,0
3153,0
9417,2
1019,1
8382,1
3329,1
10027,1
11263,1
4857,1
309,2
6215,1
1880,0
4122,1
1179,1
1409,1
4943,2
19175,0
5623,1
2310,2
6987,2
4298,2
2913,1
11905,1
3858,1
2482,1
8935,1
19888,1
18070,1
1052,1
567,1
1102,1
187,1
3738,1
898,0
834,1
4971,2
994,0
19714,1
3913,0
19330,0
3345,1
4213,1
3844,0
2647,0
1250,1
10771,1
5673,1
613,2
18194,1
2332,1
3119,0
3255,1
2095,1
2704,2
905,1
1425,1
7795,2
1143,1
11792,1
1458,1
5556,1
3069,1
155,1
3896,1
11669,1
19421,1
4742,1
419,1
887,1
3107,0
1517,1
1806,1
1010,1
914,1
11183,0
813,1
9761,2
8840,1
8791,0
18537,1
696,1
12031,1
1789,0
3309,2
5882,1
18324,0
11760,2
4925,1
1178,0
511,0
674,2
614,2
4009,1
3327,2
4515,2
7124,2
1415,2
739,1
9011,0
19764,1
19585,1
2141,1
4038,2
19989,1
4817,1
1042,1
3856,1
10317,1
11252,1
10741,1
2716,1
11457,1
4495,1
11161,1
3712,1
432,0
18423,1
18869,1
1328,1
3058,1
8329,1
3130,0
579,1
109,1
18590,0
2818,1
3614,1
1760,1
2277,1
4782,2
9423,2
10076,1
18598,0
2895,1
3184,1
6877,0
4573,1
2403,1
8010,1
9812,1
8680,1
4902,0
1316,0
1900,1
4940,0
3537,1
4541,1
1753,0
5046,1
2409,1
1288,1
2673,2
6929,1
7270,1
7046,0
754,2
2573,2
9271,1
11527,1
10345,1
3334,1
4734,1
10447,1
4607,2
6699,1
1442,2
79,0
4944,1
10830,1
1315,1
4653,0
4177,1
2319,1
4683,0
4221,1
18121,0
7396,1
921,1
18748,1
174,0
3300,2
820,1
10454,2
4907,1
4831,1
19608,2
2925,1
318,1
4134,0
19060,1
4448,1
1618,1
3613,1
7937,0
2382,1
19569,1
18823,0
4147,1
19940,0
4773,1
11942,1
2934,2
698,2
10863,1
9153,0
10620,1
3403,1
3934,1
1732,1
894,2
681,0
10981,1
4153,1
6294,1
16,2
1100,1
1830,2
4514,1
18500,1
9611,0
6054,0
1218,1
10525,1
3934,1
4916,0
1697,2
3676,1
18860,1
9498,1
1843,2
6842,0
3377,1
18387,1
9672,1
3902,1
2525,2
6020,1
3863,1
2659,2
20065,2
9149,1
5008,1
872,1
3941,1
3827,1
4717,0
273,1
4774,0
6964,1
10773,1
3727,2
6169,1
19405,2
4924,1
183,1
4204,1
5682,1
11881,1
3124,0
852,2
1335,2
3229,1
9630,1
18719,1
2654,1
3853,1
2443,1
313,1
10652,2
19037,1
10672,0
4100,1
18302,1
4625,1
7238,0
18124,0
8849,2
1063,1
741,1
399,1
6701,0
9631,1
10482,1
1076,0
931,1
2648,1
11819,0
891,0
18711,1
2268,1
2747,2
19814,1
1553,1
4019,1
4895,1
1278,1
2308,1
3760,1
468,1
454,1
7968,1
1945,1
2493,1
1693,0
957,1
1265,0
19986,2
18425,1
3017,1
2884,1
1292,2
11775,1
716,1
1526,2
1567,1
5192,1
422,1
3290,1
5828,1
71,2
3962,1
3337,0
3703,0
3673,1
3845,1
4306,2
3243,0
18995,0
1250,0
3242,1
1586,1
1358,1
7626,1
156,1
8884,1
3475,1
6378,1
3906,1
11403,1
3792,1
11327,2
18557,1
2590,2
2133,1
4089,1
4281,1
7586,1
2267,1
2952,0
3170,2
4551,1
9354,1
2313,1
3629,1
8761,1
12009,1
2744,0
8083,1
12026,1
1530,0
1199,1
3313,1
2366,1
1308,0
4335,1
18916,1
5033,2
11125,1
3558,0
3873,1
786,1
18877,0
558,1
5493,1
3175,1
7430,1
2330,1
2371,0
5521,1
5837,0
12057,1
19084,0
6361,1
9553,2
10213,1
10325,1
1522,2
1387,1
2359,1
7020,0
6623,1
4835,2
19043,2
1905,2
18119,1
3661,1
1620,0
20097,1
3734,2
1320,2
84,1
2248,0
18805,1
1137,2
7391,1
4079,1
8712,0
11441,0
2492,0
6192,1
8615,0
9856,2
4312,0
2518,1
6319,1
335,1
3941,0
997,0
6950,0
4003,1
2465,0
3176,1
2071,0
4835,1
1657,0
1423,0
691,1
18275,1
19597,1
9027,1
990,0
2929,0
10366,1
1019,1
6019,1
2249,0
2812,2
2986,1
6420,1
46,1
196,0
10712,1
11299,1
6729,1
9828,2
2956,1
19765,1
6843,1
2203,1
2860,1
1380,1
1079,1
11673,1
7604,1
5452,1
2236,1
3293,1
2987,0
9661,1
7378,1
4248,1
4137,1
3,1
8202,1
35,0
11132,1
6031,2
3641,1
1359,1
507,1
2328,1
78,1
5899,2
18839,2
3082,1
9635,1
4406,1
9776,1
7500,1
1828,1
1318,1
20145,0
2651,1
4923,2
2459,1
8487,1
2219,0
1900,0
10739,1
19172,2
6748,1
9,0
4411,1
82,1
1186,0
1659,1
5310,2
10228,1
5823,1
1831,1
10928,1
8779,1
10499,0
769,1
209,0
7194,1
8396,2
2913,1
2653,2
5880,1
2315,0
4159,0
6808,2
467,1
3286,1
3365,1
3212,1
4658,1
11323,2
1523,1
14,1
5978,1
9970,2
11492,2
618,1
9531,1
18349,0
9486,2
11415,0
3089,1
18455,1
8544,1
6226,1
9365,1
1271,1
4877,2
2298,2
9823,1
4861,1
3839,1
5971,2
3266,1
613,1
2461,1
440,1
765,1
813,1
9035,1
2631,1
265,2
9866,1
4773,1
8371,2
8168,2
7085,0
3482,1
1761,1
10760,1
8457,1
4465,1
18655,1
293,1
7815,1
745,0
473,1
1369,1
2945,1
4762,0
7000,1
8629,1
7189,1
11845,1
3801,1
7518,1
775,2
18184,1
9097,0
8795,2
1800,1
7825,1
2624,0
18181,0
226,1
10590,1
3063,1
19429,2
706,2
6982,0
10169,1
840,1
3445,0
5251,1
735,1
964,1
5002,2
2410,1
20143,1
976,0
6780,1
3926,1
3642,1
3770,1
10515,1
3984,0
6213,1
10589,1
2864,1
4847,0
4253,1
2143,1
10138,1
5076,2
11392,2
1641,1
9637,1
8517,1
3879,2
2361,1
4534,1
4716,1
10861,1
4615,2
347,2
18935,0
10488,0
11428,1
11568,0
18619,1
18821,1
464,1
731,1
2667,0
1006,1
2573,1
1868,0
7018,0
2858,1
4476,0
2935,0
1876,0
557,1
4197,1
3558,0
4332,1
19351,2
8784,2
7722,1
1912,1
9801,1
10541,0
4209,1
5862,0
10346,1
4045,1
1320,1
9238,1
2960,1
631,1
19206,0
19756,1
9862,1
581,1
18390,1
483,1
8909,0
10753,1
4652,1
18206,2
3393,2
9693,1
11003,1
18883,1
8579,1
3697,1
11461,1
9194,2
8224,0
4053,0
9969,2
1421,1
545,0
402,0
18549,2
18439,1
18997,1
19582,1
18183,1
2198,0
596,2
8136,1
994,1
2167,1
7669,1
1004,1
3142,1
1212,1
40,0
292,1
7831,1
2077,0
2287,1
3719,1
11493,1
4889,2
19611,0
6899,1
2009,2
7386,1
1406,1
867,1
4672,1
1608,0
18524,1
7957,2
4092,1
1073,0
10743,0
7555,0
6966,0
7122,2
7398,0
378,2
2281,1
977,1
8018,0
1617,0
4790,1
10866,1
19163,1
5953,1
622,1
1861,1
3622,0
4384,0
2622,1
2293,1
8493,1
3237,1
9870,1
565,1
1961,1
18342,1
3847,1
10334,2
8386,0
302,0
6895,1
2155,1
9287,0
4099,2
19712,1
4445,1
2775,1
4210,0
3307,1
3061,0
3860,0
1510,1
1009,0
747,2
3694,0
19778,1
9653,2
18732,0
8727,0
1302,1
3774,0
8803,1
5683,1
2255,0
1374,0
18347,1
19794,1
3098,2
6069,1
4626,1
10869,1
3625,0
4325,1
3737,1
4698,1
20095,1
4868,1
2475,0
468,1
2524,0
1476,1
9988,2
3178,1
7217,1
19767,1
18613,2
1272,2
288,1
3064,0
11117,1
2606,1
2445,1
473,1
2072,1
2755,1
6588,1
5713,1
4303,2
8777,1
7764,0
4006,1
1544,0
4161,0
9526,1
2729,0
990,1
4555,1
4344,1
950,1
5707,0
6404,2
2119,1
4562,0
11167,0
2149,1
2664,1
6952,1
934,1
4701,1
7876,2
2383,1
19757,0
11420,2
10055,1
6293,1
1617,0
3023,1
18171,0
10546,1
1761,0
2588,1
3075,1
430,1
364,1
1835,0
4377,1
3093,1
4199,1
1683,2
20173,1
8102,1
727,1
4507,1
2362,1
7400,1
3025,1
3994,1
3540,1
2887,1
1161,1
7740,1
9835,0
3734,0
3992,1
8638,1
2004,2
5047,1
5202,0
914,1
2154,0
2261,2
1867,2
19896,1
19795,2
3415,1
668,0
1912,1
4754,1
9945,1
6357,0
1914,1
8099,0
7583,0
11264,1
8143,1
19196,1
11411,0
229,1
7216,0
4911,1
5338,1
4730,1
3568,1
2487,1
8444,0
243,2
6758,2
11456,1
2676,1
6636,0
4519,0
6909,1
3137,0
3881,1
8528,1
442,2
834,1
1624,1
3166,1
604,0
665,0
18385,0
11362,1
18875,1
1843,0
6742,1
19689,1
19955,1
18818,1
4438,0
10108,0
5624,0
138,1
10408,1
19693,1
10805,1
4459,1
8205,1
18261,1
818,1
2855,1
3266,1
3754,1
5843,2
1826,1
4665,0
1724,2
2701,1
19201,1
2959,0
9084,1
815,0
1024,1
3858,1
19723,1
10685,1
3919,1
774,0
2993,1
1619,1
9071,1
3799,1
5574,2
3785,1
19399,2
4350,1
2562,0
19227,1
4919,1
11310,0
7202,1
8892,1
3130,2
2387,1
2938,0
11381,1
18495,1
7568,1
3718,1
4272,1
1878,1
4033,1
10397,1
1280,1
58,1
51,1
3200,0
9296,1
9730,1
7403,1
10014,1
7828,1
4226,0
2298,1
920,1
2985,1
1503,0
2453,1
11049,1
4611,1
8375,1
5731,1
175,1
6247,1
165,1
984,0
9061,1
707,1
1117,2
354,0
3534,1
1052,2
11324,2
2838,2
2960,1
500,1
384,0
5114,1
8453,2
10181,1
19897,0
9627,1
2532,0
3608,1
1422,2
3527,0
1301,1
1997,1
2439,1
7136,2
9117,0
3604,1
4709,0
1814,1
1600,1
7803,1
4523,1
400,1
4559,0
445,2
2175,1
62,0
2582,1
3297,1
9443,1
18476,1
3441,0
4621,1
18707,1
1851,2
1066,1
9804,1
9489,2
2645,1
2924,2
1741,1
2764,2
513,1
3510,2
18122,0
2285,0
1552,1
498,1
693,1
3793,1
9723,1
1151,0
10603,0
10395,1
3234,1
1193,2
10257,1
66,1
11575,1
6767,0
4988,1
6781,0
8064,0
3174,1
4482,1
5679,1
10012,0
8542,1
208,1
2395,1
4509,1
398,0
2539,1
991,2
2981,1
6458,0
10232,1
2984,1
4511,2
6332,1
3506,1
2839,1
3830,1
3347,1
1330,1
2166,1
18186,1
11829,2
2615,1
10993,1
504,2
151,1
2520,1
443,0
3350,1
