,class
1496,1
25,2
3373,1
8696,1
1798,1
6325,1
414,1
2189,1
3727,2
3351,1
2887,2
11514,0
3150,1
794,2
10052,0
15497,1
4019,1
9663,1
7541,1
6985,1
1878,1
2714,2
2965,1
13616,2
5841,1
15757,2
7579,1
3633,1
15315,1
2302,1
10043,2
4084,1
10451,1
3412,1
13622,1
1251,1
6032,1
14112,2
7915,2
12910,0
3420,1
8792,1
11889,1
11046,1
1873,1
1062,1
6835,1
10237,1
11820,1
11787,2
12149,1
5159,1
13713,0
2125,1
975,1
155,1
11990,1
3121,0
7448,1
8584,1
1991,1
10354,1
14307,1
16208,1
11,2
2658,2
1340,1
11815,1
455,1
13674,1
1927,1
6372,1
7320,1
12722,1
10421,0
16235,2
1390,1
15466,1
13761,1
2260,1
14548,1
2799,2
3714,1
14509,1
6310,0
5373,1
463,0
3753,1
8640,0
6264,1
1629,1
14182,1
11562,1
14228,1
2309,1
10886,1
319,2
10301,1
3408,1
12764,1
8238,1
13332,2
12020,0
2020,1
8863,1
7834,1
2067,0
1863,1
11622,1
15683,2
8141,1
3061,2
10784,1
6365,1
1862,1
3830,2
6298,1
7165,1
9056,1
10543,1
8303,1
14665,2
1654,2
15451,1
510,1
571,1
13026,2
11334,1
13631,1
12692,1
5692,2
14781,1
16203,1
5448,1
2430,2
3136,1
13262,1
2382,1
11464,1
12271,1
2130,1
3810,1
1685,1
2364,2
9414,1
1931,2
2330,1
7158,1
15373,1
12632,1
8110,2
11321,2
14696,1
8286,1
5918,1
14940,2
6152,1
6789,1
9886,1
1828,1
6102,1
948,2
6523,0
861,1
16005,1
4080,0
9877,2
1611,1
2421,1
1104,1
132,1
5377,1
6873,1
1373,1
12355,1
892,1
1980,2
14697,1
10813,1
14324,2
10625,1
14474,2
1512,1
3988,1
13439,2
15327,1
8848,1
12263,2
5082,1
1759,1
555,2
3044,1
7561,1
16031,1
2254,2
9993,2
8345,1
15673,1
9092,1
1790,1
3519,1
3675,1
1363,1
7346,1
3414,1
16581,1
8,1
556,1
13934,1
1858,1
2188,1
10765,1
12583,1
8128,1
2689,0
10165,0
15425,1
548,2
12510,1
548,1
9725,0
8426,1
1210,2
14113,1
4042,1
11127,1
3370,1
14712,2
3469,2
2457,1
11275,1
2526,1
13586,1
13722,1
11716,1
10986,1
9502,1
2213,1
2890,1
577,1
16020,2
6362,1
10236,1
1634,1
3557,1
559,2
4012,1
6031,1
5552,1
8366,1
11019,2
1010,1
11554,2
10867,1
14175,1
11712,1
149,1
2029,1
1878,1
6180,1
455,2
8495,1
5307,1
1493,1
3190,2
1925,1
2168,1
10872,1
1266,1
15311,1
3331,1
713,1
2861,0
5688,1
11031,1
13512,1
13031,2
2097,1
6270,1
3907,1
2338,0
866,1
3052,1
3204,1
2088,1
13021,1
10896,1
11426,1
10524,0
2744,1
1698,2
11814,1
1910,1
9095,1
7426,2
3930,1
13010,2
2127,1
3260,2
3492,1
15227,1
2324,1
6119,1
6737,1
216,1
11523,1
6410,1
9657,1
1038,1
6583,1
9248,2
1962,1
1802,1
7423,1
14273,1
3516,1
10885,1
2908,2
2431,1
13914,2
2982,2
2554,1
186,1
11852,2
2155,1
10422,1
1893,1
1506,1
2744,1
10821,2
12909,1
7513,1
2604,1
12825,1
13565,1
16236,1
5902,1
9940,1
14761,2
103,1
3269,1
8326,1
7164,2
7728,2
10004,2
2884,2
16565,1
10973,1
2205,1
14543,1
14373,1
6126,2
14796,2
16513,2
15988,2
12672,1
3184,1
2300,1
6026,2
2759,1
2881,1
13947,1
3845,2
4068,1
1662,2
10353,1
14049,1
15998,2
540,1
233,1
9112,1
8308,1
10188,1
12214,1
6157,1
7746,1
3754,1
11206,1
3319,1
3337,1
3499,1
2639,1
13970,1
8219,1
13741,1
6839,1
6695,2
3621,2
8674,1
6484,1
595,1
15459,1
2157,1
7028,1
10951,1
7819,1
221,2
3671,0
2064,1
3559,1
12619,1
1302,1
13648,1
16363,2
13591,1
1909,1
10402,2
12407,1
461,1
14435,1
13219,0
12952,2
5787,0
16147,1
1284,2
1652,1
5167,2
11423,1
69,2
10907,1
6225,1
15366,1
1451,1
326,0
11383,2
53,2
6116,0
16432,1
5452,1
3741,2
12196,2
329,1
836,2
5282,1
1552,1
1462,1
376,1
6986,1
3143,1
13758,1
15585,1
12516,1
15452,1
8099,1
311,1
454,1
11904,1
3159,1
167,1
1047,1
3011,2
15790,1
14902,1
4023,1
6846,1
3644,0
13481,1
16286,0
6653,1
7436,1
2021,1
2365,1
8518,0
5456,1
1886,1
1644,1
1810,1
492,1
780,1
11631,1
1951,1
12309,1
401,1
767,1
3261,2
8177,0
5270,1
5442,1
3707,0
3948,2
657,2
3250,1
2615,1
2748,1
11650,0
341,1
13039,1
2381,1
982,1
6952,1
2729,0
1376,2
1199,1
13277,2
10498,1
5385,1
3803,1
2798,1
13329,0
2675,1
726,1
8847,1
8935,1
3023,1
12261,1
5955,1
89,1
5154,1
369,1
14707,0
981,1
11106,1
2087,1
3599,1
2984,1
16508,2
10316,1
9180,1
5335,1
8190,1
2847,1
12931,1
1375,1
2001,2
5433,1
11880,1
10428,1
10965,1
15136,1
10711,1
7147,1
15180,1
2709,1
11576,1
2406,0
212,2
7880,1
8047,1
8710,2
11933,1
703,1
2825,1
2262,1
1091,1
12158,1
8125,1
2267,0
1147,1
2259,0
873,1
9693,1
15687,1
16044,1
12246,1
14315,2
5567,2
2067,1
787,0
12193,1
10092,1
4069,2
2258,1
7805,1
5328,1
6866,1
7317,1
10368,1
456,1
7725,1
1876,1
1535,1
15864,1
1119,1
13196,1
10154,1
1903,1
14055,1
9377,0
9675,1
15631,1
2789,1
1138,1
2432,2
698,2
405,2
1935,1
11836,1
3862,1
6687,1
9527,2
12298,1
15070,2
637,1
5146,1
3186,1
1217,1
2271,1
2780,1
9171,1
261,1
1161,2
7352,1
1381,1
12036,1
4062,1
8807,1
9025,1
314,1
1504,1
1309,1
1071,1
3871,1
3396,1
14874,1
2095,1
1141,1
15473,2
16064,1
11193,2
7706,1
1633,1
15686,1
15551,1
15599,1
13762,1
108,1
2665,1
2103,1
14388,1
15172,1
2979,1
2043,1
2254,1
751,1
1013,1
2761,1
2550,1
1922,1
5140,1
14180,1
15620,1
2106,0
551,2
16176,2
2691,1
1250,0
952,0
11775,1
905,2
14277,1
14062,1
3629,1
14262,1
2239,1
1890,1
14035,1
1258,2
3457,1
14884,1
6918,1
10641,1
3379,1
3235,2
9015,1
8387,0
8208,2
14335,1
3247,1
1263,1
9574,1
14045,2
2998,1
13589,1
5556,1
3442,1
733,1
1497,1
4016,1
9995,1
3927,1
9010,1
11920,2
13716,1
9257,2
2192,2
5217,1
2494,2
15282,1
2594,2
12041,1
10739,1
10824,1
10587,1
1717,0
6459,1
2006,1
11356,1
1390,1
12851,1
3475,1
3489,1
10336,1
2583,1
770,1
2133,1
2928,1
6130,1
3392,0
9672,1
393,1
11845,1
3986,1
2305,1
187,1
817,1
7059,1
11183,1
6841,1
7396,1
6364,1
2009,1
893,1
2648,1
1721,1
1006,1
6760,1
2189,1
8075,1
1536,1
5653,1
13037,1
6323,2
15253,1
12260,2
12160,1
3271,1
398,1
2108,1
1983,0
382,1
1683,1
15747,1
6564,1
15720,1
11408,2
3698,1
16411,1
6222,1
14667,1
5481,1
16395,1
12512,1
7583,1
11910,1
16051,1
7302,1
12833,1
13772,0
2051,1
371,1
15115,1
10690,1
12830,1
14157,1
10742,1
13711,1
3317,1
5860,1
11302,1
3284,1
3263,1
15512,1
620,1
5785,2
3518,1
3962,1
2723,2
6285,1
16227,1
2624,1
10306,1
16,1
1848,2
14108,2
14290,1
1663,1
4011,2
11709,1
2442,1
9001,1
12713,1
7747,1
470,1
801,2
12064,1
3063,1
354,1
9263,1
2090,1
2226,1
9573,1
15859,1
1544,1
12239,2
6784,1
16010,1
6413,2
1724,1
7556,1
8206,1
6625,1
3677,1
12441,1
10956,1
645,2
3223,2
1011,1
11792,1
13725,0
3931,1
3739,1
11405,2
2028,1
6787,1
1179,1
2089,1
8859,1
3851,1
10262,1
15812,1
3467,1
2399,1
13140,2
5686,1
7066,1
12642,1
12913,1
109,1
3652,1
11122,1
6272,1
7591,0
5643,1
1320,1
2493,1
10700,1
3115,1
3773,1
7811,2
14909,1
7921,1
7171,1
11521,1
9198,2
2949,2
1355,2
6963,1
11051,1
6040,1
14560,0
8425,1
1768,1
14294,1
11806,1
2402,1
8678,1
1018,2
1246,2
1209,1
6502,1
10172,1
7061,1
12307,1
996,2
5030,2
2945,1
2356,1
13596,1
6033,1
3496,1
6487,1
3011,1
14026,1
9138,1
15841,2
15532,1
7692,1
9410,0
8191,0
2114,1
126,2
3681,1
6639,1
15426,1
1521,1
14568,1
11023,2
3089,2
8392,1
8861,1
16446,1
1202,2
9402,1
13233,2
5499,1
1252,1
11176,1
2100,0
3135,1
8949,1
702,1
7105,1
639,2
1888,1
13878,1
12902,2
8793,1
9643,1
8546,1
848,1
16092,2
14033,1
2684,1
11557,1
3037,1
6679,1
16590,2
10345,1
3384,1
9758,0
16351,1
13173,1
58,1
1143,2
395,1
1274,1
2425,1
11578,1
1639,1
1111,1
15904,1
7083,1
10940,1
3780,1
6827,2
15560,1
3241,1
14598,1
11970,1
8020,1
841,1
1749,0
7547,1
11392,2
8399,0
2307,1
6995,1
12817,1
13859,1
7710,1
3046,1
10087,2
3941,1
14,1
1750,1
14526,1
2854,1
15305,1
1824,1
14004,1
13692,1
8565,1
2178,1
13958,1
14640,1
5261,1
11279,1
13256,1
945,2
669,1
5537,0
5264,1
8411,1
668,1
15838,1
9361,1
625,1
388,1
8504,1
3491,1
3055,1
3528,2
8385,1
684,2
8669,1
3730,1
3648,2
7053,1
8819,1
3674,2
5344,2
14645,1
2472,1
5819,1
3800,1
6185,1
7112,1
2767,2
3021,1
6525,1
12412,2
3088,2
11612,1
22,1
606,1
9232,1
13217,2
10905,1
12542,1
3506,2
1403,1
15608,1
23,2
1618,1
12313,1
687,1
15867,1
3634,1
9879,0
8975,1
8200,1
2436,0
1757,1
2282,1
12187,1
12752,1
3606,1
259,1
10381,1
3596,1
2140,1
16490,2
8234,1
677,2
11245,2
14766,1
1391,1
15146,1
13452,1
1185,1
3722,1
279,1
10073,1
11654,1
6426,1
2875,1
10297,1
9413,0
16148,1
2669,1
1417,1
14600,1
10580,1
2531,2
3254,1
1074,1
9849,1
2994,1
1226,1
5757,1
13160,1
10791,2
7058,1
11954,1
1428,1
8782,2
14138,1
14269,1
549,1
10432,1
1892,1
3433,1
886,2
1154,2
13436,1
3010,2
4008,1
3448,1
13472,1
9618,1
3076,1
12793,1
2574,1
9166,1
6084,2
3272,1
11708,1
3019,1
13643,1
9732,1
10110,1
8641,1
14282,2
1492,1
11783,2
10183,1
14506,0
2032,2
7096,1
3566,0
8271,1
13800,1
14724,1
1673,1
15958,1
2873,1
18,1
16003,1
9639,1
13206,1
14401,1
7890,2
16369,2
3310,0
836,2
7718,1
15564,1
13132,1
1796,2
13431,1
3166,2
12447,1
6751,0
7189,2
84,1
9757,1
8791,1
2362,1
13977,1
1158,1
14130,1
2802,1
12443,1
2026,1
12001,1
124,2
6854,1
14487,2
8332,1
9934,1
804,2
2084,1
14292,1
5342,1
2366,0
13751,1
865,2
3554,1
10514,1
2382,1
170,1
12914,1
5038,1
16136,1
6899,1
1839,1
12213,1
11265,1
6586,1
13322,1
369,2
14547,1
13645,1
6479,2
1338,0
11457,2
5523,1
15623,0
2139,1
1456,1
9932,1
6151,2
14144,1
15995,1
8142,1
10299,1
4029,1
12720,1
10464,1
3676,1
10091,1
212,1
511,1
2786,1
5269,1
3805,1
6921,2
943,1
2999,1
16252,1
6097,2
2833,1
11322,1
1640,1
12790,1
9837,1
5372,1
3106,1
15276,1
12490,1
9318,1
7539,2
2331,0
2462,2
12519,1
3548,0
609,1
15971,1
14141,1
9323,1
8248,1
4007,0
3658,1
13185,1
2256,1
2180,1
8150,1
8427,1
10247,1
11416,2
12579,1
12316,1
13163,1
2469,1
5728,1
12294,1
3680,1
1454,1
14271,1
1411,2
11076,1
3833,1
1000,1
12564,1
7342,2
2429,2
896,1
14365,1
457,0
5487,1
11630,1
15562,2
1391,1
12634,0
14859,1
1534,1
6519,2
9651,2
6197,1
3279,1
1605,1
2450,2
7243,2
14461,1
14836,1
3667,1
12893,1
1658,2
16495,1
1669,2
5595,1
6315,1
11112,1
1137,1
14470,2
1508,1
7961,1
14985,1
1204,1
2416,1
7752,1
619,1
3160,1
627,2
12508,1
5915,2
9558,1
2265,1
12601,1
10059,2
1901,1
3808,1
5033,1
11351,1
12489,1
16494,1
3953,1
16384,1
3759,1
11148,1
925,1
11328,1
387,1
2590,2
3637,1
10106,2
3926,1
6257,1
8656,1
805,1
10064,1
6238,1
2417,1
9996,2
3051,1
190,1
4015,2
2680,1
12173,1
15801,2
1404,0
1837,1
1694,2
8458,2
5022,1
12506,1
3661,1
780,1
3950,1
10022,1
667,2
14251,1
11380,1
2044,2
13763,1
8320,1
99,1
11398,1
5148,1
1696,1
390,2
3844,1
795,1
747,2
7544,1
16450,1
159,1
5671,2
1590,1
10041,0
3643,2
781,1
8333,1
2386,1
7082,1
1321,1
6361,1
10426,1
13081,0
7196,1
11655,2
15529,1
2966,0
15615,1
14610,1
1162,1
581,1
3838,1
16023,1
1191,1
12400,1
8946,1
3477,1
5441,1
10608,1
1703,1
11710,1
7521,1
10575,1
5664,1
8581,2
2603,1
2511,1
12243,1
12089,2
11825,1
9044,2
2324,2
12771,1
8910,1
3600,1
2540,1
15281,2
13382,1
16492,1
9322,1
2621,1
940,2
3360,1
7303,0
7008,1
10286,1
3602,2
2453,1
15679,1
7122,1
708,1
4081,2
7643,2
7894,1
2440,0
3742,1
370,1
12840,0
5765,1
2942,0
15316,1
986,1
471,1
11605,1
12155,1
9967,1
629,1
44,1
11252,1
14428,1
2831,1
14728,0
14647,1
3806,1
5926,1
16188,1
14932,1
15675,1
13094,1
314,1
201,1
2988,2
11663,0
7042,2
2686,1
10279,2
5699,1
6236,1
10681,1
11604,1
7194,1
3175,1
7180,1
7700,1
193,2
4030,1
3511,1
15807,2
179,0
7785,1
11839,2
1033,1
10519,1
10431,1
12503,2
15384,1
1728,1
3465,1
2766,1
13992,1
10100,2
2852,0
14739,1
3043,1
13686,2
2905,1
7490,1
8786,1
12100,1
3543,1
11732,2
12208,1
14844,0
456,1
13683,1
14621,1
9619,1
6282,1
13962,1
13187,1
6572,1
6030,1
14270,1
2060,1
2555,1
3183,1
2045,1
5890,1
1379,1
867,2
6913,1
16585,1
6577,1
16532,1
761,1
8466,1
885,1
1380,1
3328,1
7659,0
2602,1
2341,2
15634,1
1828,2
10364,1
3609,1
5691,2
9793,1
6848,2
3383,1
11789,1
2678,1
15596,2
15278,2
14016,1
5930,0
7649,2
13489,1
1258,1
64,1
8261,1
795,0
8862,1
2509,0
1265,1
15439,2
5449,1
6253,2
6036,2
689,2
2140,1
9397,1
15020,1
2340,1
5054,1
6711,1
6278,1
11205,1
186,1
11695,1
13221,0
9098,2
5383,1
16123,1
16181,1
4000,2
6494,1
9895,2
13604,1
6067,1
15131,2
1190,1
8357,1
3149,2
678,2
15164,1
5738,1
5548,1
5826,1
11164,2
12206,2
14061,0
5471,1
2488,1
594,1
9441,1
13398,1
1565,1
1349,0
15287,1
13653,2
734,2
8281,1
7587,0
15293,1
8646,1
16373,1
10515,2
2945,1
11918,1
1580,1
5573,1
4041,1
1394,1
1277,1
7,1
8806,1
2215,1
13241,2
317,1
2360,2
9541,1
15181,1
2312,1
7367,1
12826,1
62,1
6455,1
2458,1
1960,1
12717,1
1533,1
13592,1
5201,1
9398,1
633,2
8820,1
3188,1
12905,1
14718,2
11469,1
4051,1
3841,1
846,2
4059,1
12119,1
2779,1
10162,1
1485,1
6303,1
8100,1
5346,2
11223,1
10080,1
9594,1
3577,1
15470,1
14854,1
3117,1
10773,1
9306,2
7713,1
426,2
2158,1
10259,1
6749,1
2855,1
3907,2
3958,1
16007,1
394,1
11765,1
12090,1
14038,2
11610,1
5782,1
670,1
9579,1
672,1
5580,1
5966,1
16284,1
439,2
2344,1
16231,1
2555,1
10261,0
10756,1
1393,1
13894,1
15432,1
2722,1
8643,1
1813,1
3167,1
8904,1
1595,1
14537,1
5611,1
2013,1
7457,1
10085,1
10888,1
2746,1
6957,1
11048,1
6744,1
2349,1
8156,2
15821,1
14081,1
12501,1
15113,1
2959,1
11182,1
1065,1
8524,1
6215,1
15150,1
1123,1
893,1
1089,1
14749,1
15754,1
5665,1
14114,0
3750,1
4032,2
12549,1
11620,1
851,1
7987,2
15725,1
14617,1
5259,1
3738,1
14847,1
3322,1
14424,2
12304,2
975,0
14967,2
15732,1
12687,2
3688,1
9508,1
1380,2
2053,1
2376,1
3772,1
7842,1
7334,1
7449,1
9422,1
12145,1
9417,1
8629,0
3055,1
15744,2
5829,1
3004,1
2907,1
9140,1
3023,1
1572,1
12504,1
12818,1
3377,1
198,2
14807,1
8870,1
324,1
3917,1
6124,1
963,1
55,1
13166,1
8931,1
9390,2
1490,1
871,1
6020,1
13610,2
8515,1
14356,1
3305,1
12779,1
3789,1
9409,1
3228,1
5088,1
15723,0
7395,1
2509,1
6688,1
2743,1
14188,1
2288,1
13597,2
10328,1
15989,1
4049,2
5597,1
1837,2
11906,1
1486,1
828,1
11075,1
11608,2
12612,1
1687,1
16046,1
8516,1
12814,1
11224,1
2918,1
622,1
12065,1
15813,1
3336,1
9209,1
9045,1
969,1
5423,1
338,1
10192,2
9386,1
2233,1
10351,1
8718,1
10377,2
13823,1
5045,1
3107,1
3829,1
11032,2
675,1
3246,1
2447,1
5108,1
3069,1
6610,2
16137,1
11751,1
701,1
2725,1
13602,1
14888,1
537,1
7944,1
9240,1
14784,1
1276,2
2104,1
3793,1
922,1
697,1
1315,0
15870,1
3248,2
13374,1
14213,1
6511,1
8568,0
2242,1
16128,2
9476,2
16592,2
272,1
4076,1
15021,2
8272,1
16381,1
1908,1
2868,2
13693,2
2483,1
3964,2
665,1
16466,1
7168,1
3918,1
8039,1
12985,2
9795,1
1841,1
14291,1
15267,1
12203,1
2167,1
6768,1
14449,1
15665,1
6500,0
3597,1
1131,1
9563,0
15633,1
9942,1
9408,1
1466,2
3296,1
1757,1
3909,1
2220,1
15041,1
2546,1
15592,1
1239,1
812,1
2671,1
3713,0
2616,1
1442,1
2494,1
3277,2
2063,1
5905,1
10715,1
6534,2
3293,1
13167,1
11540,1
14457,1
2641,1
5518,1
9062,2
3245,1
10238,1
10424,2
7681,1
11372,1
11563,1
5586,1
10911,2
1792,2
8428,1
9067,1
14384,1
6628,1
6633,1
2592,1
21,1
6554,2
6142,1
2115,1
2643,1
812,1
15759,1
6974,1
9498,2
1353,2
301,2
1690,1
3242,1
480,2
13292,1
3397,1
545,1
1050,1
8374,1
10790,1
9200,2
2023,1
10701,1
14192,1
2924,1
8352,0
1447,1
6683,2
2020,1
10844,1
12272,1
13224,2
16047,2
505,1
3309,1
14414,2
15420,1
2371,1
15543,1
11915,1
11404,1
10408,1
10904,1
13801,1
2612,1
14155,1
14588,1
3350,2
10260,1
185,1
515,1
16197,1
11867,1
2133,1
14632,1
5924,1
3645,1
2615,1
9530,2
14478,1
9935,0
10103,1
11083,1
14238,1
5104,1
68,2
271,2
3970,1
12102,1
6728,1
13027,1
291,1
3963,1
2508,1
2991,1
5186,1
9734,1
3816,2
8586,1
5866,1
9499,0
6642,1
774,1
2994,1
9174,1
10129,1
2452,1
9290,1
8052,1
204,1
452,1
6520,1
8233,1
3613,1
9119,0
2403,1
30,0
7126,0
11211,1
5883,1
6937,1
236,2
5343,1
12946,1
3636,1
13839,1
1569,1
12273,1
12363,1
13339,1
13812,1
13316,1
9288,1
15990,1
15979,1
1387,0
8896,2
3218,1
13275,2
8801,1
10135,1
1430,1
5855,1
16042,1
15475,1
6503,2
9307,1
1847,1
2739,0
13150,1
15704,1
8091,1
3019,1
1586,1
7730,1
662,2
11876,2
493,1
6890,1
9933,1
657,1
2388,1
8147,1
8217,1
854,1
2495,1
8613,1
12249,1
14768,1
7562,1
11661,2
1078,1
56,0
15573,1
6512,1
1002,1
13227,1
2977,2
1241,1
10656,1
1439,1
7482,0
2413,1
11587,1
3753,1
8350,1
7959,1
826,1
9167,1
11983,1
9969,2
1297,1
11277,1
11768,1
6231,2
8531,1
937,1
5289,1
7975,1
525,1
2651,2
10721,1
3628,1
2173,2
15932,1
65,1
365,1
298,1
16034,1
3192,1
118,2
7032,1
6070,1
15667,1
2957,1
16487,0
8621,2
199,1
13893,2
6232,1
2547,1
14649,2
3197,2
684,1
10055,2
16245,1
13142,1
5625,1
1836,1
694,1
16538,1
433,1
9874,1
1211,1
107,0
11597,2
12060,1
3404,1
3824,1
9371,1
1518,1
13874,1
14341,1
9436,0
2629,1
1718,1
2878,1
14403,0
3313,1
11937,1
7635,1
5822,1
9405,2
6112,1
9362,1
2433,1
6435,1
14486,1
11837,1
11,0
2497,1
12747,1
3551,1
7493,1
5211,2
1415,1
3930,1
8604,2
9348,2
9321,2
2993,1
13370,1
16388,1
11349,1
5502,1
10620,2
11733,1
12382,1
13499,1
748,1
12133,2
6987,1
8711,2
6672,1
11197,1
2810,2
2921,1
128,1
1250,2
6902,1
1929,1
13341,1
3952,1
614,1
1426,1
1408,1
5262,1
12051,1
8092,0
13464,2
3371,1
16596,1
7714,1
8708,2
7750,1
1667,1
40,2
1220,1
2634,2
12405,1
13605,1
5182,1
441,1
15960,1
1632,2
578,1
2004,1
5037,1
9156,1
7812,1
3752,1
2347,0
13446,1
14757,1
13193,1
354,1
9311,2
2231,1
1573,1
2862,2
5512,2
12712,2
11323,1
6557,1
13615,1
6261,1
5203,1
5426,2
15339,1
1433,1
8595,1
5982,1
4077,1
12450,1
8808,1
9126,1
1498,1
16327,2
15240,1
7111,1
10057,0
9660,1
1806,1
15032,1
14785,1
14613,1
9449,1
12305,0
10340,1
8903,1
10511,1
1051,1
755,1
10318,1
15478,1
12402,1
3782,1
6412,1
3364,1
9494,2
12821,1
16142,1
14295,1
1036,2
16537,1
1140,1
5588,2
10177,2
5836,1
14950,1
15343,1
3059,1
11381,1
16512,1
6949,1
8554,1
2422,1
7225,1
1763,0
15422,1
410,1
262,0
494,1
1568,2
10034,1
9585,1
2381,1
12129,2
2247,1
178,1
10152,2
4979,1
5105,1
816,1
1745,0
1666,1
520,2
13534,1
15758,1
6279,1
3340,1
3524,1
15617,1
13682,1
8172,1
1264,1
10712,1
10525,1
11294,1
7964,1
5357,1
14346,2
12291,1
16263,1
8882,1
2911,1
8210,0
113,1
6804,1
12596,2
389,0
16165,2
6791,1
45,1
3983,1
11037,2
10435,1
573,2
2898,1
3619,2
2742,2
3515,1
8479,1
3890,2
10282,1
2796,1
12731,2
10927,1
8667,1
3085,1
432,1
8805,1
2659,1
14,1
3291,1
9022,1
10326,1
1371,2
3311,1
14866,2
3277,1
8940,2
14633,1
16379,1
3852,1
12393,1
776,1
8800,1
6431,1
12572,1
5380,1
3515,1
1254,1
15955,2
12849,1
15191,1
9175,2
11526,1
9075,1
10961,0
15148,1
11268,1
13271,0
7861,1
5095,1
10719,1
109,1
599,1
1769,1
240,2
6817,2
2342,1
2644,1
3880,1
1491,1
13090,2
14905,0
3847,1
13654,1
5323,2
14713,1
10461,1
3162,1
1809,1
8134,1
2248,1
1351,1
16601,1
160,1
7512,1
3699,1
7845,0
1206,2
12611,2
1387,1
15967,1
13636,0
3649,1
2880,1
14626,1
0,0
7886,1
964,1
14448,1
3809,1
2069,1
8254,0
12707,1
2391,2
11338,1
12703,1
9487,1
7973,1
9752,2
13779,1
16238,1
15377,1
1756,2
8437,1
16431,1
1133,2
9626,1
935,0
2202,1
14848,1
14901,1
3668,1
12063,1
9400,1
13504,1
10012,1
507,1
15692,0
1487,1
2703,1
15775,1
13154,2
12047,1
5050,2
6681,1
3539,2
5349,1
10899,1
1791,1
8798,0
3665,1
3850,2
3967,1
13640,2
416,2
1723,2
6665,1
3129,1
3611,1
3095,1
769,1
9950,2
6416,1
15940,1
12599,2
14525,0
496,1
3075,1
13611,1
10583,1
8317,1
1286,1
2488,1
5906,1
9066,1
14404,1
178,1
1898,1
3109,1
10770,2
15328,1
1946,1
5616,1
14489,1
7393,1
14726,0
9336,1
1578,2
580,1
1691,1
8005,1
5741,1
15651,1
2853,1
3823,1
2933,1
15680,1
14233,1
6786,1
11827,1
8193,1
13644,1
3337,1
13778,1
7481,1
13408,1
8363,1
7278,1
6184,1
5717,1
3724,1
6908,1
15424,1
11731,1
9395,1
16124,1
3558,1
14539,1
1900,1
16340,1
2891,1
3174,1
2111,1
3548,2
3750,1
6407,1
3086,1
16403,1
2602,1
3026,2
2813,1
1482,1
7510,1
15954,1
13492,1
1956,2
5994,1
3919,1
8400,0
10182,1
11809,1
13200,1
9020,1
13330,1
15159,1
3,2
14727,1
2255,1
15542,1
604,1
6674,1
14769,1
5880,1
12429,0
15178,1
423,2
2500,1
2925,1
561,1
14339,0
2740,1
12197,1
9000,2
9146,1
3985,1
6612,1
16382,2
9605,1
11793,1
2711,1
3937,0
2846,1
2596,1
10430,2
2427,0
86,1
12086,0
16133,1
3714,1
5591,1
889,1
5851,1
119,1
13668,1
2751,2
3418,2
2497,1
1029,1
13639,1
6485,1
6725,2
11742,2
1150,1
2457,1
13032,1
1009,1
13390,1
7860,1
2100,1
12987,1
1425,1
14804,1
10902,1
2769,1
3222,1
10307,1
13500,1
13417,1
7924,1
3201,0
3560,1
9595,1
2900,1
1551,1
10854,1
9946,1
2094,1
2680,1
14840,2
16434,1
9186,0
11950,1
472,1
15718,2
2180,2
5008,2
1038,2
11181,1
10755,2
2628,1
15378,1
6342,2
1842,0
8250,1
2613,1
3345,1
12459,1
13854,1
3660,1
12972,1
1215,2
10391,1
1081,1
10950,1
3880,1
10516,1
3873,1
10027,2
10217,1
3779,1
13530,1
1336,1
12017,2
3707,1
6057,2
16378,1
3807,1
191,2
2971,0
1601,1
1710,1
16320,0
1415,2
12868,0
12131,1
13404,2
6926,1
11371,2
158,1
1095,1
9913,1
14221,2
3053,1
3378,1
2716,1
3788,1
1889,1
14322,2
453,1
8187,1
11393,1
1181,1
499,1
12578,1
5682,1
279,1
1983,1
9253,1
13099,1
14868,1
9462,1
15584,1
5134,1
1572,1
12011,2
8098,1
3720,1
1531,1
334,1
3532,1
3194,1
12168,0
9828,1
508,1
13203,1
16584,0
758,1
897,1
3549,2
643,1
47,1
8021,1
336,1
11288,1
7178,1
6081,1
11901,1
14706,1
14317,2
9420,2
3154,0
6828,2
13783,1
13820,1
7205,1
15977,1
15198,1
16534,1
622,1
3719,2
2260,1
274,1
654,1
5330,1
9683,1
15653,1
13698,2
2708,1
378,1
14304,1
12379,2
8825,2
16386,1
7914,1
3446,0
10070,2
10304,1
348,2
13963,1
3912,1
14451,1
12125,2
3449,1
10816,1
15464,1
14210,1
7685,2
16220,2
6706,2
1449,1
14650,1
2175,1
11917,1
11850,1
10213,1
15310,1
3897,2
12236,1
14025,1
8964,1
11843,2
3763,1
443,1
11014,2
2065,1
4962,1
12680,1
13641,1
10713,1
8891,1
12911,0
6608,1
3662,1
9366,1
16254,1
9659,1
10344,1
943,1
9614,1
3712,1
10493,1
8816,1
14872,2
883,1
7018,1
3846,2
6622,1
7786,1
10869,2
11287,1
6470,1
5638,1
14984,1
4030,1
12099,1
7075,1
1333,2
1967,1
14031,0
2797,1
11435,1
2034,1
12130,1
11662,1
7442,1
10178,1
9777,1
14998,2
2702,1
9627,2
2522,2
15737,1
11877,1
179,1
15173,1
7242,2
10419,1
5166,1
2968,1
13179,1
1082,1
751,1
1435,2
3884,1
6538,2
14020,1
1206,1
387,2
13897,1
9385,2
772,1
2413,1
5790,1
14774,1
