,norm
5951,2
1043,2
1280,2
2257,2
2547,2
5891,0
5275,2
6564,2
1926,2
853,2
4218,2
5375,2
1351,0
2799,1
5083,2
1977,2
2657,2
2429,2
3623,0
568,2
5665,2
10285,2
935,2
3387,2
152,1
3496,2
4754,1
2055,1
6097,0
234,1
232,0
5240,0
1001,2
2021,2
5034,2
10217,1
2189,1
1666,2
1758,2
774,2
1084,2
16,1
2775,2
504,2
3246,0
1272,2
1408,2
4418,2
573,2
1034,2
686,2
852,2
2076,2
290,2
1397,2
1577,2
5055,2
4394,1
1101,2
6628,2
517,2
889,1
563,2
3110,2
834,2
1269,2
2129,2
1773,2
257,2
10114,1
127,2
2660,1
10809,1
5180,2
5306,2
3335,2
394,0
561,2
901,2
5705,1
2512,1
2161,2
2698,2
785,2
2151,2
4785,2
2079,1
2485,2
32,1
6525,2
856,2
3247,2
5610,2
1552,2
2827,2
2673,2
1917,2
1130,0
3649,2
5627,2
58,1
4324,2
2188,2
5404,2
1835,2
4626,2
905,2
556,2
5484,2
1024,2
4152,2
498,2
5244,2
1175,2
333,2
1983,1
1362,2
1984,2
10900,1
5697,2
967,2
6415,1
10506,2
10286,1
1156,2
10691,2
2931,2
4305,1
394,2
10484,2
1921,2
647,0
1040,2
869,0
1608,2
1088,1
4027,2
5047,1
1017,2
2976,0
1397,2
3221,0
1518,2
1100,2
3574,2
723,2
2219,2
762,2
4020,2
11,2
178,1
575,1
11022,2
149,2
6395,2
688,1
1610,2
1749,0
2189,1
1261,2
710,1
10384,2
639,2
336,2
1687,2
1002,1
1035,2
1670,2
184,2
904,2
618,1
1456,2
10975,2
10514,2
6224,1
2409,1
196,2
6180,2
5100,0
4463,2
5301,2
3587,2
605,2
1264,2
1862,2
462,2
1383,2
1645,2
558,1
439,2
1201,2
860,1
748,2
3093,1
11147,2
164,0
2943,2
1796,0
3750,2
1064,2
3255,2
682,2
2151,2
568,2
2105,1
10519,2
2041,2
11261,2
2784,2
391,1
2959,2
3072,2
5867,2
10559,2
298,2
714,2
4024,2
4031,1
2521,1
1808,1
461,2
2599,2
6414,0
3725,1
2219,1
177,1
969,2
5629,2
2265,2
4320,2
1824,1
848,2
1860,1
724,2
2788,0
4209,2
16,0
3777,2
6228,2
961,2
5678,0
6661,2
94,2
33,1
3198,2
1476,2
3327,2
134,2
11072,2
1066,0
6664,2
484,2
1509,2
741,2
10696,2
2427,2
10155,1
900,2
1597,2
608,2
4110,2
987,2
1399,2
10553,2
605,2
2308,1
2461,2
207,1
5359,2
3769,2
3280,1
2602,1
2118,2
460,2
2537,2
888,2
10977,2
944,2
2600,2
3229,2
2610,2
4577,2
2396,2
10888,2
442,2
2757,2
2428,2
433,2
6615,2
2529,2
2722,2
259,2
1646,2
6396,2
2485,2
4852,2
4969,2
151,2
438,1
6263,2
1903,2
211,1
11029,2
2068,2
2842,1
1303,2
89,2
1075,0
1662,0
1521,2
11094,2
125,1
5832,2
1571,2
2454,2
3928,1
913,2
2812,2
1806,2
2326,0
3338,2
2938,2
10590,2
2202,1
6479,0
1623,1
10664,2
2051,2
4392,1
4981,2
3453,2
4135,1
262,2
1444,2
1121,2
2591,2
19,2
1465,0
6096,2
3565,2
1104,0
991,2
1852,2
6159,0
4201,2
2024,2
4683,1
594,2
2594,2
1057,2
3877,0
5519,2
10681,0
2728,1
10320,2
2178,2
5780,2
1276,2
3872,2
1734,2
4749,0
2695,2
3879,2
1681,2
2074,2
6460,2
3145,2
2908,2
1002,2
1662,1
2492,0
5521,2
5778,2
2118,2
1037,1
1308,2
482,2
899,1
2232,0
2683,2
1579,2
392,2
3165,2
11270,2
11245,2
2149,2
5687,1
5394,2
3821,2
1771,2
10986,1
744,2
5882,0
10850,1
3140,2
6153,2
720,2
1316,2
614,2
1011,2
843,2
3474,2
5603,0
5533,2
6291,0
10417,2
1320,2
2159,2
1094,2
1751,2
5173,2
2331,1
1576,1
2758,2
2789,2
235,1
1686,1
331,0
1564,2
2113,2
2335,2
3358,2
1681,2
608,2
295,1
11324,0
2798,2
3501,1
2413,2
623,1
946,2
1468,1
3659,2
3764,0
5794,1
105,2
404,2
6289,1
773,2
558,1
6724,2
123,2
301,0
379,1
1419,2
53,0
5932,2
776,2
6140,2
3999,0
879,2
1133,2
6586,2
2806,2
208,2
5628,2
11174,1
4521,2
6502,2
242,2
878,2
1665,2
2609,1
5227,2
4601,2
1958,2
4431,2
2549,2
2287,2
719,2
6467,0
2042,2
4182,2
1677,0
536,2
1574,0
1211,2
10920,1
230,0
1053,2
2617,0
1314,1
1432,1
423,1
1764,2
10781,2
2524,2
2329,1
3588,2
6712,2
198,2
437,2
1934,2
4761,2
3836,2
2493,1
2379,2
1339,1
2559,1
1213,1
1296,2
2085,2
5656,1
1429,2
4390,1
6038,2
3373,2
11231,1
345,2
702,2
513,2
6027,2
1044,2
1712,1
1637,1
4358,1
1246,2
1042,0
2627,2
1120,2
1013,2
2,2
1701,2
2691,2
10899,2
499,2
2233,2
2542,2
2620,2
641,2
10626,0
1330,2
1880,2
1970,0
1847,2
11244,1
844,2
10997,2
5811,2
4239,2
1325,1
2823,1
2442,1
294,1
10395,1
1232,2
4312,1
6578,2
2033,2
2782,2
4259,2
4893,1
19,2
147,2
1383,0
6023,1
2750,2
2816,2
414,2
10568,2
1767,1
6573,0
6185,2
2002,1
970,1
487,2
250,1
1709,2
3018,2
4856,2
252,2
2229,2
4437,1
1876,2
1263,1
10297,2
3506,0
1206,2
1395,2
2357,2
221,1
1615,1
6237,1
3038,0
4859,1
1204,2
827,0
1304,2
3695,1
1736,2
10996,2
1467,2
3959,2
4917,2
2159,2
2966,2
1413,2
1300,0
4936,2
6813,2
2383,2
2750,2
1809,1
2717,1
2355,2
5354,2
5614,2
280,2
3115,1
3543,1
2788,1
4150,2
2038,2
1710,2
130,2
1558,2
4188,2
2125,2
6497,2
653,2
5884,1
5858,2
1948,2
5133,1
1950,2
1598,2
2795,2
10647,2
911,2
239,2
6012,2
2888,1
3735,1
10072,1
2374,2
120,0
6490,2
1517,1
1964,0
2430,2
5201,2
4820,2
1403,2
3546,2
662,2
5498,2
1015,2
2059,2
1997,2
3548,1
10574,2
2573,2
5755,2
717,1
658,2
1416,0
10618,2
449,2
1676,0
1720,2
2124,2
1920,2
676,1
527,2
10922,2
2237,2
2235,1
2212,2
11071,0
2760,1
2239,1
610,2
275,2
1362,2
5920,2
1724,2
12,0
1587,2
2828,0
2501,2
5944,2
2048,1
2906,2
1919,2
3321,2
3421,2
5249,1
2366,2
448,2
5879,0
3723,2
710,0
1337,2
2079,2
1968,1
641,2
559,2
833,2
5541,0
15,2
330,1
914,2
11179,2
6141,2
2293,1
2721,2
1124,2
140,1
6416,2
2591,2
11138,1
4968,2
1812,2
388,0
5823,2
4821,1
283,0
4088,2
11298,1
10475,2
954,1
1746,2
1604,2
6146,2
1475,0
4294,2
4235,2
4076,2
696,2
1941,2
1524,0
2113,2
2216,2
293,1
4928,2
354,2
10606,2
664,2
1837,1
2603,2
10074,1
10825,2
1951,0
875,1
5185,2
6410,2
3890,1
11019,2
4801,2
1291,1
131,2
1026,2
2818,2
1277,1
1101,0
568,2
4712,1
305,2
1483,0
793,1
853,2
201,0
348,2
3382,2
10509,2
1390,2
281,2
1254,2
580,2
6275,2
109,2
5413,2
2395,2
1734,2
11111,2
1347,2
2566,2
1667,0
2686,2
615,2
2978,1
3240,2
1188,2
256,2
130,2
2656,2
5193,1
5896,1
1927,2
1800,2
10572,1
4140,0
461,1
11278,1
1956,2
4487,2
2246,1
11166,1
1806,0
10215,1
2988,2
4766,2
5274,2
218,0
2735,2
1536,2
1684,2
223,2
2800,2
2743,1
1372,1
1383,2
2748,2
362,2
1352,1
878,2
6230,2
4713,1
1348,1
5293,0
1737,2
10275,2
299,2
4315,2
10575,0
11202,2
704,1
1033,2
6420,2
416,2
10678,2
5989,2
10486,2
2240,0
1418,1
61,2
965,0
64,2
1963,2
890,1
3236,2
2,2
4196,0
882,2
3531,2
1281,2
4796,1
1639,2
2222,1
11053,2
10826,1
2660,1
4352,0
2670,1
969,0
2969,2
1520,2
177,2
2723,2
4055,2
1649,1
1261,2
5502,2
4254,2
1559,2
2250,2
5506,2
777,2
2517,1
6009,2
2320,2
10349,2
1540,2
570,1
2507,2
445,0
212,2
1557,2
4781,2
1707,2
5911,2
10547,1
602,2
3089,2
6553,2
5001,1
1672,2
896,2
5584,1
4070,0
2994,2
6569,0
726,0
1169,2
2604,2
10341,2
2046,2
1254,2
2296,1
10749,1
5600,2
792,2
1108,2
735,2
4013,2
358,2
4245,1
2445,2
2343,2
2036,2
2637,0
1526,2
4479,2
3579,2
85,2
4762,2
1238,1
2425,2
2432,0
5685,2
264,0
11210,2
82,1
1641,0
11030,2
2742,2
11207,2
1440,2
3174,2
129,2
5493,2
2678,1
4274,0
2610,2
10080,1
13,2
10719,1
2140,2
2215,0
2342,1
2965,2
5118,2
815,1
2306,0
2688,2
1439,2
6763,2
534,2
2328,2
1692,2
1349,2
2614,2
4486,2
414,2
715,0
10011,1
5350,2
6054,2
630,2
11180,2
263,2
3342,1
3696,0
1675,2
94,2
126,0
10390,2
4101,2
1473,2
1015,2
4883,2
5763,1
3412,2
5822,2
2324,1
1038,1
5785,2
5845,2
220,2
6194,2
2745,1
1914,2
2329,1
2582,2
985,1
1429,2
128,0
6108,2
10498,1
1595,2
5599,2
4142,2
92,1
6241,1
813,2
28,2
1822,1
5051,0
2229,1
2791,2
2459,2
2375,0
1274,2
3077,1
1305,2
11024,1
10361,2
2787,2
10768,2
259,2
4456,0
2538,2
5329,1
2450,2
2597,1
2018,2
2771,2
1780,0
485,2
5934,2
2338,0
4286,2
1427,2
276,2
4048,2
2822,2
1501,2
5090,2
115,1
850,1
1857,2
157,2
2053,2
3260,2
6006,0
2811,0
2350,2
403,2
504,2
142,2
2242,1
1842,0
1342,0
2204,2
797,1
2545,1
11045,1
3964,2
6137,2
1828,2
10103,1
1140,0
1813,1
206,0
4944,0
6131,2
5901,2
609,2
1529,2
644,0
2640,2
279,2
6509,2
2311,1
6741,2
2963,1
1990,2
10585,2
123,2
10330,2
952,0
2900,2
192,2
299,2
2886,0
491,2
10728,2
2699,2
5717,2
2075,1
2114,2
1468,2
2416,2
657,0
2477,2
6632,2
4271,2
4672,2
4333,2
11079,2
2279,2
1909,0
1434,2
6498,2
663,2
1739,2
1089,2
4344,2
6229,2
464,2
1084,2
2422,2
395,2
2205,2
2721,2
5971,2
1355,2
3043,1
2002,0
409,2
5776,2
735,2
1957,1
755,1
3406,2
4685,2
947,1
1612,2
5953,0
5162,2
681,2
4270,2
2393,2
5251,2
602,2
1856,2
2518,2
4289,2
1034,0
6728,2
47,2
6487,2
4729,2
35,0
1803,2
1155,2
2553,2
2415,0
1823,1
9,1
10878,2
1502,2
1986,2
5708,0
3215,2
4081,2
52,0
1380,2
2048,2
767,2
10303,1
6771,2
535,1
1584,1
2568,1
6236,2
2621,2
5217,0
419,2
958,2
4646,2
1692,1
1538,2
393,2
6370,1
11285,1
223,0
10610,1
5689,2
2589,1
507,2
2230,0
596,2
6388,2
2023,2
4757,2
5006,2
3249,2
770,2
592,1
518,2
10871,2
199,2
4720,2
3352,1
2353,2
6775,2
2100,2
2083,2
10622,2
5720,1
476,0
10448,2
6133,2
1326,2
196,2
1726,0
6294,0
1451,1
4524,2
2262,2
10692,2
999,2
1614,2
10269,2
850,1
5019,1
376,0
2242,2
5728,2
1918,2
6484,2
1080,1
2299,2
4061,1
10662,2
6486,2
1844,2
2116,2
171,2
2633,2
2724,0
897,2
2237,2
4484,1
788,1
1571,2
1327,2
9949,1
4582,1
2362,2
1784,0
533,2
2026,2
2400,2
2657,1
466,2
7,0
901,2
2307,1
3150,1
1776,2
5324,1
2836,2
4006,2
2977,0
11294,2
1772,2
260,2
10855,2
10588,2
1152,2
2056,0
3123,0
381,2
2530,2
2641,0
2224,2
11168,2
1287,0
352,0
473,2
11064,2
2171,0
2172,2
4698,1
1848,2
11003,2
4153,2
2359,0
6352,1
2286,2
10699,1
10132,1
375,0
2618,2
929,2
778,2
11181,2
10735,2
3396,2
2465,2
699,1
2538,1
3656,2
2198,2
2063,2
1165,2
833,1
3059,2
2739,2
4405,2
918,2
643,1
391,2
5467,2
1189,2
2033,0
1018,1
4251,2
764,2
11314,0
459,2
2865,1
2804,1
2376,1
641,1
10861,1
79,2
10973,2
554,0
2367,2
4214,2
4426,2
939,2
1430,1
5964,2
820,2
363,2
3233,2
5374,1
5187,0
933,2
2534,2
2405,2
1768,2
2223,2
802,1
228,0
4890,2
4181,2
5468,2
2529,2
660,2
1487,1
10880,2
176,1
28,1
6317,1
5634,2
1002,0
4117,2
1439,2
2393,0
3950,2
2914,2
4249,2
141,2
1207,1
2550,0
1748,2
1331,2
5902,1
357,2
4243,2
2155,1
1116,2
1615,2
2891,1
990,2
4045,0
2186,2
2353,2
1180,2
443,2
2790,2
2743,0
2575,2
1043,1
5978,2
289,1
1182,0
515,0
1947,2
1164,0
733,2
1483,1
1293,2
5457,2
0,2
6319,2
3253,1
2047,2
4321,1
2676,2
926,1
11095,2
1361,0
10336,2
631,1
5319,2
2638,2
10232,2
3146,0
10927,2
5181,2
4050,2
5411,2
1518,0
10569,2
2523,2
2759,1
3594,2
10483,0
4640,2
2785,2
1653,2
3447,2
6123,2
10978,2
459,2
829,2
4532,0
1488,2
10849,0
1391,2
5893,2
1581,1
5690,2
139,2
2599,2
2687,2
142,0
6106,1
675,1
1037,2
557,2
2563,0
3801,2
18,1
711,2
541,2
6629,2
5094,0
4530,2
10990,2
1762,2
2513,2
1785,0
1460,2
4694,0
4982,2
10266,1
325,2
2426,2
1093,2
1526,2
3473,2
651,2
496,2
4792,1
693,0
2181,2
6641,2
6055,2
6255,2
1236,0
219,2
215,2
2329,2
709,2
2260,2
789,1
5225,2
1878,2
2171,2
2909,2
4590,0
760,2
9906,1
5719,2
2152,2
3143,2
1371,1
495,2
1520,1
2397,2
6265,2
1927,2
1033,2
6650,2
4404,0
3761,0
966,2
582,2
4402,1
874,2
2302,1
2007,1
1259,2
4365,2
740,2
633,2
10649,0
2740,2
2200,2
2101,2
2692,2
855,2
2715,2
565,2
1284,2
10815,0
2114,2
2119,0
939,2
958,2
440,2
1433,2
6269,2
1982,1
2469,2
507,2
5593,2
1864,2
2482,2
2709,0
550,2
6032,1
1968,2
1551,1
1127,1
5739,1
2719,2
2271,2
309,1
5641,2
3783,2
863,2
3131,2
2207,2
4654,1
1444,0
519,2
10953,2
5331,2
254,2
6206,1
6651,2
555,2
5020,2
384,2
468,2
1394,2
1016,2
1402,2
169,1
1591,1
2077,2
6597,2
5653,2
1691,2
1328,2
6225,2
3969,1
2979,1
5380,1
10864,2
1188,2
1677,2
339,2
2678,2
814,2
2878,1
10985,2
1687,1
173,2
3097,0
1450,2
205,0
155,0
1759,0
1029,2
1160,2
620,2
107,2
895,1
1459,2
2539,2
2462,2
1896,2
616,2
494,1
10928,1
282,2
3529,2
1356,2
1295,2
4740,1
2509,2
5257,2
2581,2
4867,2
11048,0
1843,2
6135,1
5713,2
11050,2
671,2
6767,2
765,2
1715,0
1559,1
3441,2
3277,2
2392,1
2644,2
6746,2
1972,2
3974,2
2563,2
4413,1
1384,2
1356,1
6129,2
2574,2
2196,1
5619,2
5972,2
241,2
4477,2
3061,2
355,2
10302,1
1301,0
1260,2
1324,2
5053,2
1544,2
812,2
1853,2
6429,1
772,2
451,2
2495,2
1736,2
1419,2
585,2
5843,1
4113,2
3608,2
793,2
5532,2
4197,2
319,2
181,1
1913,2
1510,1
3151,2
667,1
1591,1
4558,1
191,0
2872,1
5221,2
2178,2
296,2
2345,1
5598,2
6638,0
5812,2
6630,2
6552,2
30,2
261,2
5766,2
102,1
2376,2
5743,0
279,1
1404,1
5044,2
10464,0
492,2
2702,2
4973,2
1375,1
739,0
365,2
313,1
2249,1
5178,1
1497,2
4744,2
1069,2
6278,2
1873,2
928,2
3888,0
4412,2
6093,1
3073,2
658,0
2625,2
189,0
1141,1
1908,1
4918,0
2404,1
137,2
1882,1
1041,2
4378,2
3187,2
208,2
6013,2
2271,1
477,2
559,1
2588,2
650,2
3080,2
5568,2
4627,2
3098,1
3510,2
1061,2
3419,2
6677,2
1650,2
1016,2
5383,2
4538,2
3771,2
573,2
11125,2
1453,1
4295,2
2738,0
124,2
10235,2
3848,2
1048,2
2677,1
11264,2
4831,0
4461,2
1179,1
2025,1
124,2
1689,2
4586,0
1790,2
10789,2
2762,2
1312,2
2052,0
582,2
2686,2
1348,2
3518,1
339,2
140,2
4029,0
2696,2
4130,2
2396,1
1040,1
4952,2
1451,2
180,2
4494,0
4841,2
1439,2
2248,2
10883,1
2469,2
2046,2
1117,2
4608,2
5290,2
5344,2
10813,2
464,2
1232,1
3139,2
4688,2
678,2
240,2
770,2
1685,2
4541,1
1899,2
5147,2
2234,2
11,1
3084,2
4022,0
2718,1
1503,2
2140,2
1224,2
10296,2
1976,1
6808,2
2718,2
6128,2
1815,1
2180,1
1587,2
10238,2
113,2
266,2
609,1
2437,2
838,2
1459,1
1713,2
6022,1
6323,2
11100,2
1369,1
2689,2
964,2
24,2
212,1
535,1
1316,0
915,2
2117,2
4403,2
867,2
6026,1
1619,2
5210,0
3998,2
4481,2
1854,2
4860,0
960,2
10563,2
1464,1
204,2
5852,2
2216,2
2760,2
10964,1
1138,2
1165,2
4851,2
1916,2
1838,2
4938,2
3195,2
2420,1
5204,2
10456,2
1582,2
2874,2
472,2
427,0
402,1
75,0
5965,2
2311,2
1118,2
1825,1
267,2
806,2
5642,2
81,1
978,2
1335,1
400,2
4222,1
11154,2
5169,2
240,0
558,2
222,2
5800,2
1311,2
1358,2
4346,2
4186,2
2705,1
1847,2
2350,2
6709,2
2293,1
3168,2
1220,2
3074,1
2066,2
168,1
1242,2
4875,2
3749,1
3263,0
1791,2
2282,0
4292,1
2546,2
301,2
289,2
6077,2
4670,2
828,1
2548,2
2459,2
2304,2
6711,2
10837,2
2085,1
950,2
166,1
5961,2
4907,2
893,2
4570,2
2433,0
1059,2
1638,2
4598,2
880,2
1474,2
2523,2
1431,2
10780,1
845,2
611,2
882,0
1532,2
11311,2
521,1
6456,0
1765,1
829,2
5814,2
2611,0
2130,2
4836,2
1191,2
2550,2
129,2
11269,2
2267,2
2333,2
64,2
983,2
428,2
3715,2
542,2
2661,2
1280,2
5727,1
11060,1
2711,2
2153,1
1480,2
1113,2
11304,2
2180,1
6335,2
2553,2
10428,2
1252,2
2653,2
10631,1
11230,2
2398,1
1477,1
1912,2
10839,2
174,2
1632,1
577,1
2108,2
3550,1
2004,1
170,2
11258,0
1091,2
426,0
11196,2
1192,2
1887,2
4106,2
3361,1
526,2
2474,1
10521,2
2187,0
3792,2
1685,2
661,2
83,2
2387,2
292,2
746,2
808,2
5152,2
5608,2
10894,2
1239,2
1241,1
1209,2
444,2
713,2
1682,2
1835,2
2752,2
2340,2
2337,1
614,2
5277,2
4361,2
2425,0
11146,2
72,1
1387,2
1176,2
799,2
5482,1
6197,1
4107,2
1629,1
10357,2
1196,2
3878,2
341,1
6216,2
3614,2
634,2
3951,2
4593,2
5448,2
880,1
8,2
4535,2
6300,1
10944,0
770,2
166,0
721,1
105,0
2451,1
1003,2
645,2
99,2
3544,2
1574,2
552,0
5907,2
2586,2
2118,2
378,2
729,2
2635,2
1864,2
1513,1
2231,2
2537,2
1528,2
619,2
1810,2
910,2
1363,0
1821,2
732,2
165,1
1961,0
3622,2
432,2
1449,1
10748,1
995,0
973,2
1406,0
90,1
2145,2
1960,1
1458,0
1900,1
2786,2
1185,1
2732,2
11208,2
1581,1
1358,2
617,0
1883,2
1943,2
2584,2
1180,2
3568,0
858,2
2662,1
5957,2
868,1
4700,1
6457,2
3279,2
1857,0
81,2
3189,2
1962,2
971,2
2246,0
3891,1
5144,1
2666,2
2222,2
6365,2
3340,1
1297,2
4630,2
6318,2
1262,1
10868,2
4584,2
596,2
884,1
1945,2
6079,2
6053,2
1039,2
1975,2
2075,0
2068,1
5450,0
186,2
6694,2
1220,0
3404,2
488,1
2669,1
2215,0
1413,2
5289,2
2377,1
940,2
2249,2
4625,2
10236,2
1013,2
4855,1
2446,2
6732,2
5950,2
6377,2
1100,2
2299,2
10827,2
3314,1
2378,2
1147,2
1454,2
865,0
3730,2
4108,2
1095,2
4517,2
1251,2
761,2
1778,2
2506,2
10650,2
1780,0
531,1
551,2
182,2
3746,2
10755,2
1254,2
2435,2
2922,2
6401,1
10666,2
3141,1
10608,1
6277,2
1318,2
10885,2
10153,1
5886,1
2523,1
1968,2
6199,1
5082,2
1738,2
2764,2
2199,2
6280,1
1544,2
1578,2
2560,2
4280,2
1386,1
2490,2
1621,2
1775,2
1410,1
2122,0
1025,1
4629,1
5065,2
287,1
556,2
10706,2
2666,2
50,2
4205,0
696,2
6659,2
403,2
5892,2
3291,1
112,1
11057,1
707,0
1844,2
458,0
5077,0
5782,2
708,1
792,2
3273,2
10532,2
5401,2
5872,2
1864,1
6821,0
3042,2
1159,2
3605,2
60,2
2463,2
5806,2
3075,2
6707,2
2364,2
3744,0
3958,1
379,2
973,2
4897,2
1584,2
1500,0
1400,2
672,2
613,2
2045,2
3680,2
577,2
5939,0
1150,2
2025,2
1405,2
1511,2
2765,2
576,2
6358,2
276,2
606,2
111,2
2078,2
7007,0
2371,0
4104,2
2756,2
2198,2
891,2
2470,2
2193,2
390,0
2634,0
708,2
2256,2
4173,2
160,2
2084,2
1233,1
1783,0
5248,2
2560,2
2561,1
2208,1
10218,2
737,2
5334,1
3424,2
5218,2
10093,1
42,2
845,2
957,2
2646,2
137,2
545,2
1749,2
159,2
304,1
5827,0
11028,2
736,2
1535,2
1875,1
6333,1
1242,1
317,1
432,2
4789,0
1655,2
2685,2
5036,2
982,0
816,2
1551,2
1172,2
6403,2
1387,1
1888,1
2516,0
17,2
1276,0
755,1
1037,2
6,2
1719,2
834,2
10280,2
4462,1
2099,0
6795,2
1588,2
1056,2
6247,2
5597,2
542,1
2582,2
4395,2
4737,1
1669,2
1966,1
3388,2
430,1
2583,2
327,2
2504,2
4976,2
5590,1
1660,2
5540,2
563,2
5246,2
10810,0
3286,0
1312,2
1755,2
42,2
4617,2
397,2
10891,0
4719,2
1774,2
2504,1
3576,1
316,2
606,1
911,2
780,1
73,2
475,2
2575,1
11182,2
1623,0
2665,2
3484,2
1136,2
1962,2
3475,2
1942,1
10933,2
4508,2
6705,2
1877,0
2557,1
3289,2
6439,2
65,2
1590,2
817,1
209,1
2109,2
31,1
4943,2
447,2
6681,0
3037,2
4819,2
226,2
2729,2
1797,2
3581,2
6147,1
5672,2
5777,2
6234,2
1154,2
4958,1
2665,1
952,2
5871,2
1050,2
421,2
2303,2
10263,2
1656,0
670,0
2470,2
82,2
2637,1
11263,0
553,2
3116,2
11221,1
1771,2
6748,2
1904,2
1067,2
2290,2
561,2
135,2
6069,1
2949,2
3898,2
2585,2
3949,2
1939,1
1546,1
1640,2
4439,2
315,2
49,0
2714,0
10450,2
1735,2
6074,0
988,2
1937,2
5398,2
10231,2
5139,2
5410,1
1377,2
6295,2
10729,2
5544,2
2008,2
6462,2
2230,2
1347,2
866,2
1142,2
2376,2
1490,2
1556,2
544,2
289,2
2144,1
4454,1
5895,1
1981,2
2278,2
536,2
1736,1
745,2
180,2
1390,0
1573,2
5587,0
6522,2
6274,0
2466,1
2497,2
1167,0
807,2
4967,2
177,1
2412,2
1278,2
288,2
5604,2
337,0
1590,2
5512,2
870,2
10980,2
10898,1
1698,2
6584,2
66,0
10648,2
2034,2
1643,2
2054,2
2623,2
511,0
2065,2
1943,2
4224,2
1538,2
1195,0
893,2
2127,1
2569,2
748,2
1152,0
2796,2
5757,2
231,2
4908,2
3283,2
4012,2
1360,1
4216,2
2331,2
4988,1
5243,1
2730,2
1567,2
10712,2
1388,1
2098,0
5309,1
396,2
1646,2
11271,1
97,2
3539,2
3732,2
2368,2
2785,1
2359,2
2029,2
108,1
1158,2
3053,2
6264,1
2151,2
539,2
4065,1
2453,2
1225,1
3697,0
845,2
11307,2
23,1
4506,2
372,2
1598,2
2687,2
594,2
5804,2
1249,0
11037,2
5518,2
1989,2
1004,2
1469,1
554,2
1852,1
10659,1
317,2
1199,2
2120,2
143,2
682,2
208,2
6056,2
6446,0
706,2
2347,2
2123,0
4633,2
5216,0
11027,2
545,2
698,0
3259,2
3743,2
1226,2
2070,2
10757,2
2354,2
635,1
6261,2
2460,2
1741,0
292,0
2626,0
119,2
547,0
1075,0
4375,2
1317,2
5808,1
3205,2
157,2
1070,0
1511,2
492,2
1946,2
4230,1
485,0
182,2
1593,0
1611,2
36,2
2761,1
1807,1
6000,2
1281,2
750,2
2617,1
6672,2
1523,2
387,2
5050,2
2739,2
5798,2
302,2
592,1
4293,2
989,2
1177,2
1453,1
6444,1
3011,2
987,2
6268,1
6736,2
63,2
1867,2
10493,2
4193,2
6387,2
744,1
1145,1
11167,1
5389,2
2055,2
302,0
2552,1
14,0
1753,2
11139,2
10416,2
2081,2
3169,2
3624,2
823,2
2753,2
1607,0
2160,2
5595,2
1817,2
2351,1
4367,2
182,2
133,1
2236,1
2712,0
1345,1
1181,1
34,1
654,2
332,2
2642,0
5790,2
715,0
2514,2
2784,2
4167,2
2091,2
884,2
2416,2
6592,2
6437,1
3830,2
2135,2
10819,2
2383,1
134,2
2565,2
1429,0
10582,2
69,2
1928,0
4329,2
3926,2
1261,2
5163,2
2659,2
2954,2
2006,2
292,0
4192,2
6105,2
5986,0
4343,0
32,2
4300,2
3642,2
6670,2
37,2
4576,2
796,2
855,2
3718,1
2158,1
6448,2
6014,2
186,1
849,0
2834,2
3364,2
3449,2
10677,1
2868,2
727,2
1875,2
2169,0
5904,0
831,2
10380,2
2609,2
408,2
2644,2
3450,2
521,2
4161,2
1560,2
5649,1
5304,2
3334,2
1737,2
1074,2
6452,2
1385,2
1543,0
4223,2
11081,2
6803,2
984,2
711,1
2632,2
421,1
2022,2
10482,2
2496,1
1291,1
319,2
640,2
3563,2
875,2
2339,2
4872,2
1900,2
4190,2
3483,2
1355,2
444,2
4383,2
1597,1
155,2
3573,0
107,2
3706,0
185,2
10442,2
4306,1
1565,2
5318,2
902,2
1218,2
639,2
1772,2
1865,2
1743,0
2086,2
328,2
257,2
5360,2
478,2
1914,0
1467,2
2867,2
6362,2
5774,2
647,2
1135,2
2430,0
2134,2
5362,0
4072,0
4847,1
3651,1
1709,2
6226,1
2566,2
57,2
1815,1
2487,0
1038,2
399,2
4989,0
471,2
10851,1
2076,2
815,2
1534,2
1938,1
572,2
4562,2
3445,2
2789,1
5332,2
4770,2
2259,2
4414,2
1449,2
2919,1
6637,2
3350,1
4942,2
2310,1
1917,0
2616,2
5849,2
1612,2
895,1
167,2
860,2
4591,1
10111,1
3325,2
398,2
52,2
11297,1
1167,2
2684,2
1933,2
4482,2
4146,2
1477,1
1632,2
312,2
2546,1
1847,2
867,2
2205,0
2581,2
2365,2
244,1
2027,2
1207,2
1740,2
2075,0
10969,0
2496,2
1284,2
800,2
2630,0
1151,1
1906,2
976,2
3589,2
10962,2
973,2
2335,2
10665,2
4571,0
3699,2
985,1
5933,2
11169,2
995,2
1861,2
4774,2
10774,2
150,2
6476,2
5270,1
438,1
1838,2
10836,2
1928,2
963,0
2325,0
6356,1
1090,2
2038,2
4579,2
584,2
1388,0
4334,2
1647,1
1237,2
217,2
1862,0
296,2
694,2
5032,1
2095,2
5337,1
6040,2
5554,2
1327,2
4416,1
2036,0
3667,2
5974,1
542,2
10496,2
2699,1
1979,2
1024,0
2111,1
4533,2
6920,0
2407,2
1210,0
1659,0
1477,2
6759,0
367,2
1609,0
6500,0
66,2
10624,2
2516,2
4772,2
5936,1
1266,2
5469,0
1833,2
