,norm
10258,2
1334,1
6962,2
7937,2
2585,2
8340,1
7200,1
124,2
28,1
8424,2
5118,2
1254,2
10084,0
253,2
673,0
1220,2
6988,2
7461,2
5980,2
2252,1
433,2
7254,0
4531,1
8907,2
317,1
4825,0
9999,2
4480,0
5387,2
1071,2
131,2
10605,1
5679,1
11301,2
1638,2
3813,2
2430,2
7390,2
4854,2
1530,2
1444,0
1739,2
11110,0
1632,1
1411,1
6021,1
9823,1
2432,0
1225,1
109,2
8800,2
1631,2
128,0
5709,2
5813,2
11018,2
4376,0
4727,2
11276,0
9043,2
4111,2
5953,0
3417,2
2783,2
10273,0
3892,1
6257,2
1776,2
502,2
2462,0
5532,2
7371,1
9557,2
1941,2
10138,0
10441,2
11006,2
661,0
639,2
3942,2
1251,2
4689,2
3987,2
1989,0
8606,2
383,2
2619,0
9793,2
2776,2
8206,2
8598,2
1830,0
6879,2
8821,2
8563,2
4070,0
2541,1
1588,2
3941,0
1261,2
6412,1
1833,2
164,2
9739,2
2328,2
786,2
5027,0
10813,2
6535,1
2329,2
9165,2
10208,2
6579,2
982,0
9617,2
5764,1
152,0
1747,1
312,2
5178,1
7358,1
2110,1
1095,2
3700,0
2153,1
9366,2
4426,2
173,2
5477,1
9927,2
1096,2
6577,2
5970,0
450,2
8844,1
10907,1
8694,2
2729,2
779,1
10242,0
10082,0
1304,2
391,2
11084,2
1928,0
7514,1
1793,2
8300,2
8091,2
9328,1
10754,2
1438,2
1291,1
10479,1
4328,2
9661,2
8549,1
1574,2
2561,1
1937,2
210,2
1287,2
6397,2
1593,2
2441,2
3989,1
8330,1
7525,1
11027,2
525,2
2198,2
7029,1
8999,1
9870,2
2375,0
10948,2
2531,2
6362,2
6983,2
10337,2
1216,1
805,1
8739,2
11176,2
749,2
2690,1
2278,2
6916,2
6611,2
8337,2
7308,1
10660,2
5259,2
8494,2
7351,2
10057,1
9833,0
4978,2
4641,2
5132,2
1987,1
10261,2
5533,2
9323,2
2454,2
52,2
6745,2
2347,2
8114,0
11120,2
2556,2
3668,2
5078,1
2772,2
488,0
3854,2
504,2
9941,1
675,2
4738,2
6856,1
6488,2
6681,0
1159,2
1253,0
2481,2
203,2
2664,0
1400,2
3641,1
10111,1
7154,2
74,1
1498,2
8621,1
9377,0
11212,1
983,2
10465,2
7645,2
514,2
5704,2
6981,1
1647,1
2347,2
5162,2
11089,2
8087,2
4015,1
334,2
2613,2
3310,1
5828,1
1052,2
275,1
4317,1
4917,2
9624,1
7540,2
7104,2
2296,1
10132,1
4428,1
1186,2
668,2
1808,0
10155,1
6730,2
1597,1
7198,2
6202,2
2250,2
1290,2
6352,1
9299,2
9073,2
4303,0
4604,2
1117,2
1522,2
3626,2
2666,2
107,2
1132,0
4187,2
2201,1
10423,1
2483,1
8094,2
1218,2
7196,0
9834,2
6966,2
7656,1
5517,2
5507,2
9267,2
853,2
1110,2
6616,2
4846,1
60,2
1766,0
1410,0
926,0
11015,2
9584,2
4706,2
2495,1
2273,2
2419,2
5323,0
1752,2
5478,1
236,2
6043,2
2354,2
2440,1
10091,2
494,1
968,2
1250,1
3510,2
5055,2
2097,1
10317,2
4011,2
1890,2
5697,2
6229,2
3948,1
5451,1
8610,1
3986,2
1003,1
6325,2
8849,2
4362,2
4775,2
2208,2
7836,1
1833,2
6277,2
4526,1
639,2
4313,2
9880,2
215,2
10918,2
4770,2
3765,2
2424,2
3336,1
6351,0
8022,2
1606,2
3793,0
6372,2
9611,2
7901,2
29,2
10809,1
9669,2
5423,1
2137,2
6878,2
711,2
466,1
279,2
6455,2
6656,2
5145,1
1703,0
3774,2
1279,2
9867,2
5981,2
2694,0
6415,1
7326,2
9882,2
4036,1
6105,2
518,2
4540,2
4627,2
4164,2
8316,1
1334,2
2048,1
3680,2
3539,2
4973,2
9632,1
3628,1
342,2
1581,1
6327,2
10042,2
9474,2
3776,2
10961,2
11042,1
4253,0
1778,2
8107,2
1185,2
86,2
1790,2
2195,2
1043,1
573,2
9272,2
209,1
1839,2
9456,2
1289,2
8366,2
31,2
11014,2
5867,2
8756,2
1085,2
10030,0
6652,2
6615,2
9057,2
9836,2
7731,2
1252,2
538,0
5541,0
2512,1
1996,2
2754,2
2371,0
8891,0
5215,2
8948,2
5750,2
194,0
1980,2
7398,2
1416,2
4119,1
9956,2
3779,2
622,2
7376,2
332,2
9280,2
9104,1
434,2
1069,0
9184,2
1820,2
7860,2
7917,2
2272,2
4707,2
4017,2
5369,1
694,2
4820,2
10220,2
6079,2
1526,2
11129,2
952,2
3991,1
5167,2
2309,2
7710,2
2726,0
453,2
7744,2
8567,1
4642,0
2331,1
8718,2
4170,2
9759,2
6302,2
1447,2
1503,2
930,2
9023,2
5512,2
2133,2
1853,2
9146,2
2352,2
4589,1
7493,2
2367,2
5248,2
2124,1
7017,1
10870,2
1187,2
4158,2
10049,2
9228,1
10762,2
4214,2
3398,1
11302,2
8714,2
7882,1
636,0
613,2
211,2
1883,2
8441,2
1368,2
4068,2
11162,2
1985,2
783,1
936,1
844,2
7222,0
3984,2
4570,2
1609,2
8466,0
10783,2
10301,2
4,2
11070,2
811,2
2716,2
7114,1
8931,2
4996,2
7226,1
2467,1
9714,1
8338,2
11024,1
3800,0
2586,0
606,2
2082,2
7723,1
8283,2
4430,2
6292,2
792,2
3602,0
192,2
2770,1
3856,2
5766,2
4634,2
835,2
1130,2
5883,2
6819,2
9467,2
503,2
1693,1
9997,2
5795,0
5216,0
180,2
207,2
10618,2
1536,2
357,2
8460,2
5385,2
2488,1
9058,2
1378,1
9612,2
24,2
226,2
7684,2
344,2
9302,2
7374,2
1480,2
402,2
1814,2
408,2
7030,2
838,1
10610,1
6472,2
10502,1
3911,2
849,2
10872,2
9497,1
717,1
10051,0
2744,2
10004,1
16,1
2233,2
9987,0
8472,0
7590,2
1580,2
2659,2
7000,2
817,1
148,0
1018,1
10027,2
5479,2
11047,0
4874,2
6274,0
5799,1
10875,0
2657,1
2190,1
1330,2
7086,1
550,2
10805,2
8341,0
1979,2
9991,2
3445,2
1976,2
4353,2
2712,2
6614,2
397,1
10947,2
625,2
1566,2
7231,2
847,2
9502,2
7099,2
1394,2
1159,2
1535,1
239,2
2147,0
833,2
8595,0
6053,2
4884,1
2310,2
1025,0
6276,2
381,2
619,2
1492,2
5317,2
7011,1
2003,1
2253,2
8719,2
1556,0
4613,2
189,2
7059,2
8038,2
1059,0
849,0
288,2
2731,2
6959,2
1955,1
8757,2
7109,2
2248,0
6451,0
5,2
2580,1
11141,2
3280,1
2390,2
7863,0
2472,2
10829,2
6408,2
3535,2
9579,2
8664,2
4153,2
5805,2
1602,2
4975,1
10952,2
6700,2
3741,2
6130,2
2211,2
1685,2
107,0
4298,0
11187,2
10604,2
8783,1
9383,2
10464,0
10302,1
283,2
430,2
1851,0
4208,1
8026,2
2412,1
2176,1
103,1
4005,2
4596,2
9195,2
2345,2
8231,2
11265,2
8704,2
394,0
1564,2
3955,0
4326,2
1175,2
2684,2
11298,1
818,0
1945,2
4898,2
6064,2
2324,2
9980,1
7195,1
5137,1
8098,1
10533,2
1758,2
2116,2
8658,2
8157,2
2509,2
9960,2
7673,2
116,2
1617,2
4935,1
8919,2
472,2
2144,2
6957,2
7069,1
4154,2
7615,2
10170,2
668,1
2386,1
10679,0
4049,2
111,2
2257,2
1860,2
2099,2
4325,1
1878,2
10825,2
3908,2
1797,2
1636,2
2040,2
754,2
666,2
660,2
10255,2
924,2
9135,1
3687,2
333,2
10095,1
487,2
661,2
6502,2
129,2
1481,0
4291,2
6931,2
4569,2
2618,2
2559,2
1668,2
2680,1
1070,1
2043,2
2398,2
1960,1
7161,2
294,2
10189,1
9046,0
121,2
2464,2
4541,1
2346,2
9172,1
1286,2
2390,1
2529,2
9591,1
1307,2
11175,0
9293,2
2194,1
4273,0
1214,0
1906,2
327,2
11182,2
288,2
3766,2
1742,0
4074,1
2259,2
1773,2
6736,2
10746,1
3890,1
4870,2
1837,2
10631,1
1572,1
4507,2
9654,2
4709,2
9683,1
4040,2
6686,0
977,1
9859,1
5218,2
7768,2
693,0
11134,2
5374,1
640,2
6857,2
124,2
9948,2
2193,1
10837,2
8998,2
777,2
2148,2
5092,2
1223,1
3589,2
6948,2
2567,2
2446,2
2720,2
10182,2
9145,2
2379,1
5911,2
1000,2
90,1
10002,2
7498,1
1771,2
9343,1
3936,0
5464,2
2674,2
3461,2
7239,2
759,2
2210,1
8754,2
6316,2
1615,2
2490,2
6772,1
2108,2
5651,0
6070,2
588,2
6771,2
8299,1
2335,2
10407,2
2348,2
7658,2
8083,1
5714,2
8943,0
154,2
3423,2
6932,2
8056,2
421,1
1488,2
7383,2
7565,1
1232,2
2306,2
8042,0
5389,2
8204,2
10633,1
761,2
1614,2
1432,1
10175,2
5011,1
2287,2
7754,0
10993,1
6632,2
4664,1
6175,2
4562,2
1776,2
318,2
1367,0
2228,1
7337,2
460,2
1256,2
2136,2
8635,2
10113,2
6872,2
1184,0
3838,2
9279,2
1176,2
4683,1
6978,2
7460,2
6590,2
1974,0
2759,2
1044,2
1151,2
6473,1
8561,1
8766,2
2492,2
651,2
2098,0
4731,2
11252,0
1838,2
4395,2
7664,2
5513,2
1136,0
3842,2
7861,2
3501,1
6675,2
1932,0
10081,2
2254,2
444,2
1920,2
1119,0
6758,2
2654,2
7770,2
6482,1
7183,2
6118,2
3757,0
8142,1
2073,1
7778,2
5492,2
1189,2
2282,0
384,2
10071,1
9229,1
1066,0
7789,2
10467,2
1917,2
6513,2
1812,2
1041,1
10820,2
5399,2
3769,2
6895,2
2401,2
9721,2
1036,2
3424,2
11198,2
4788,0
1090,2
6824,2
513,2
5096,1
9736,2
11109,2
10976,1
1163,2
825,2
879,2
6297,2
190,2
11039,2
8568,1
4790,1
7436,1
1360,2
7186,2
6764,2
2695,0
7024,2
7438,0
5066,1
3799,1
10054,2
1452,2
28,2
3767,2
9239,0
9592,1
1964,2
2098,0
610,0
10575,0
5706,1
1780,0
990,2
7576,2
5789,2
4876,0
7197,2
8957,2
5403,1
8413,2
8792,0
996,2
10186,1
7049,2
352,2
2357,2
1562,1
9553,2
8001,1
10171,2
1901,1
8061,2
645,2
3821,2
9160,2
10236,2
11285,1
2611,0
5251,2
9963,1
10848,2
4521,2
6096,2
6854,2
602,2
11191,2
4090,1
4514,2
167,2
9222,2
7401,2
1589,2
3738,1
1921,2
9087,2
2561,2
4331,2
9205,2
3598,2
11054,2
10108,2
6702,2
1940,2
9076,2
7740,2
9701,0
2363,2
10558,2
3623,0
9246,2
4590,0
10315,2
891,2
1248,2
1104,1
7988,1
4921,1
1259,2
6601,2
2592,0
11079,2
9618,1
9053,2
9063,2
906,2
4834,2
5743,0
1934,2
1459,1
1987,2
10122,0
8628,0
5386,2
416,1
204,2
1892,1
4343,0
1080,0
2044,2
2066,2
1404,0
7803,0
8264,2
7444,2
1280,2
7751,2
9334,2
8570,2
934,2
5169,2
1093,2
9081,2
5901,2
7061,2
694,1
1763,1
4054,1
48,2
1315,2
3356,1
8268,2
2488,2
2758,0
1684,2
7528,2
5961,2
2107,1
1470,2
5422,2
6392,1
9368,0
2143,1
8890,2
75,2
1167,2
898,2
6814,2
8975,2
4203,2
10819,2
7057,0
7622,2
1273,0
1622,2
979,2
371,2
3512,2
102,0
4997,2
2062,2
2613,2
2088,2
434,2
9690,1
801,0
1943,2
6534,2
139,2
567,2
6025,2
724,2
8360,2
1344,2
4561,2
1897,0
11126,2
10344,1
9541,2
2723,0
510,2
5383,2
492,2
7939,2
1866,0
3429,1
4871,2
1325,2
322,2
1737,2
7766,2
2070,2
7348,0
8749,2
5780,2
623,1
2285,2
2676,1
6014,2
1530,2
9582,2
6146,2
3785,1
8629,1
7088,2
736,1
7531,1
6411,0
7866,2
2480,2
7020,2
222,0
10519,2
1098,0
712,0
10508,2
5103,2
6655,2
1860,1
2123,1
5833,2
3699,2
3747,2
10421,2
10253,1
5607,2
2586,2
49,0
6086,0
9259,2
10724,2
3744,0
1462,2
10586,1
870,2
2032,2
7862,1
553,2
947,1
2286,2
2690,1
5673,2
1026,2
4555,2
6000,2
9251,2
5465,2
4502,2
3874,2
1552,1
4501,1
10767,2
9573,2
7884,2
1285,1
868,1
637,2
427,2
4359,0
10292,2
6816,2
6810,2
9345,1
9359,2
11025,2
7796,2
2185,2
1559,2
1819,2
1656,0
7786,2
6181,2
1545,0
125,1
1879,2
8126,2
9552,2
1146,0
2646,1
10008,1
579,2
10702,2
8327,0
6679,2
5156,0
2060,2
657,2
8054,2
5919,2
88,2
4859,1
5897,2
7966,2
2312,2
7334,1
540,0
4812,2
10265,2
2413,2
1286,1
487,2
8573,1
10975,2
1928,2
10957,0
4815,1
133,2
1095,0
5841,2
11262,2
4877,2
6853,1
8538,2
9858,2
9524,1
1007,2
2406,2
10664,2
7246,2
10617,2
5902,1
7206,2
11185,2
7824,0
4635,2
6186,2
8915,1
297,2
2460,2
193,2
7174,2
1699,2
4655,2
2731,2
1023,2
1268,2
7491,2
301,0
4563,1
10247,1
2614,2
9170,2
6434,0
1509,2
9016,2
5076,2
6782,2
326,2
1146,2
8497,1
6549,2
700,2
9587,2
1240,2
5494,1
5019,1
4431,2
823,1
7262,2
1616,2
7108,2
6321,2
10015,2
2154,1
7626,2
5719,2
1894,2
7592,2
8394,2
594,2
4250,0
7339,2
7888,2
3697,0
289,1
1003,1
1064,2
1308,2
8824,1
1225,2
10525,0
1717,2
4631,2
6201,2
7258,0
6936,1
151,2
11066,2
2346,1
1983,2
6267,2
2024,0
1400,2
1408,2
7151,2
4648,2
8641,2
10419,0
6242,2
172,0
8284,0
1759,0
6605,2
188,2
5420,2
8307,2
1821,2
1418,1
8724,2
8446,2
2024,2
6850,1
1355,2
2074,2
1802,1
9106,0
9100,2
10599,2
208,2
9189,1
11287,1
11188,2
877,0
5627,2
2648,1
6391,2
5557,2
2072,2
44,2
2681,0
3624,2
10153,1
3441,2
11050,2
6191,2
5021,0
774,2
10211,2
946,0
9670,2
315,2
806,2
8170,2
1212,1
4771,2
4988,1
293,1
9776,2
10445,2
7619,2
11157,2
11231,1
542,1
2467,2
0,2
10422,2
1063,2
1648,2
545,2
6440,1
8139,2
1302,0
7981,2
8550,2
8534,2
8738,2
3919,0
280,2
10123,2
4600,2
293,1
3735,1
10398,2
2228,0
6190,1
662,2
9641,1
2473,2
422,2
10897,2
2093,2
10264,1
8829,1
3985,2
5257,2
1006,2
9585,2
2143,1
8473,2
8845,1
627,1
882,2
2714,0
11261,2
7127,2
11315,2
526,2
7313,2
676,2
22,1
1322,0
10504,2
4599,2
552,0
1256,2
8407,2
5155,2
3929,1
5845,2
1511,2
7609,1
746,2
7159,2
2332,0
6769,1
5013,0
781,2
7467,0
885,2
127,2
1378,2
4438,2
6939,1
10712,2
603,1
9405,2
8557,2
5997,2
7311,2
4858,2
5531,2
9320,2
1024,2
767,2
1472,2
48,2
1897,2
8188,2
2209,0
5731,2
9642,2
2015,2
8834,2
10568,2
609,1
1112,2
3434,1
11090,2
1326,2
7670,2
5309,1
1099,0
5310,2
9849,1
2554,2
4239,2
1040,1
26,2
6504,2
234,2
831,2
84,2
3420,1
10992,2
9350,2
1118,1
1234,2
2157,2
8440,1
10556,1
4533,2
1197,2
7879,2
1370,2
10931,2
6795,2
7846,2
5585,2
2571,2
3731,2
1028,2
618,1
1114,2
6990,1
6471,2
3671,2
695,2
1565,2
2238,1
2187,0
193,2
1742,2
418,1
9336,2
7993,2
2529,2
10863,2
4176,1
2061,2
1525,0
678,2
2738,0
8367,1
1412,1
5612,2
576,2
6017,2
1941,2
7774,0
1062,2
8959,2
6466,2
4657,2
9370,1
631,1
2425,0
1399,1
5166,2
315,2
9613,2
5303,1
1661,2
2055,2
7532,2
1328,2
5650,2
2525,0
4661,2
9964,0
7256,2
9092,2
8161,2
5840,1
9255,2
10231,2
1244,2
7138,0
10378,2
2694,2
6036,2
8652,2
10513,2
6785,2
2760,0
7580,2
6664,2
9853,2
8945,2
1539,2
807,2
6464,2
6156,1
30,2
2237,1
3829,2
2185,2
917,2
1926,2
5643,2
2356,2
253,1
442,2
10789,2
3788,2
1907,1
4124,2
1369,1
10343,2
5848,2
951,2
8286,2
10044,2
10973,2
1784,0
4586,0
29,2
2179,0
5720,1
1079,0
2280,1
7832,2
4234,2
4117,2
4964,1
5421,2
2130,2
2559,2
5880,2
9415,0
2306,0
10080,1
1217,1
1079,2
5285,0
10332,0
9038,2
8823,2
10166,0
389,2
176,2
329,2
9666,2
4337,2
2607,2
2402,2
2522,2
2535,2
10695,2
11183,2
8035,1
3431,2
11202,2
10356,0
7080,2
4134,1
2130,2
1936,2
9556,1
2553,2
9940,1
6439,2
2703,2
796,2
3857,2
252,2
10276,1
10156,2
9278,2
1816,2
8588,1
11051,2
8932,2
3956,2
1891,2
2551,2
8808,1
1720,1
5200,2
9560,1
1049,2
3638,1
5599,2
5818,1
6048,2
2780,2
10873,2
6818,2
7426,1
4945,2
4946,2
9077,2
11087,2
2177,2
9432,2
10879,2
11165,2
1589,0
2616,2
10461,2
10342,2
2687,2
2091,1
2294,2
10338,2
1135,2
732,2
9911,2
1514,2
11122,2
1090,2
7420,2
2103,0
7328,1
1209,2
6046,0
8908,1
177,1
5844,0
901,2
2038,2
1672,2
1787,2
2241,2
426,2
4585,0
6704,2
8758,2
5001,1
5727,1
10033,2
801,2
636,2
9893,2
7771,2
11227,1
8155,2
4728,0
5322,0
1139,1
1829,0
1126,1
8815,1
949,2
6901,2
887,1
659,2
7968,2
5556,2
6904,1
1724,0
10732,2
11218,2
1878,2
675,2
1529,2
6746,2
1695,2
8028,0
5793,2
9152,1
9419,1
7922,1
8798,1
2111,0
2442,1
8111,2
5472,2
10106,2
4226,0
2065,0
8841,0
1477,1
964,2
2018,2
8551,2
9606,2
9469,0
11304,2
1624,1
464,2
9439,1
1170,2
6390,2
2086,1
2612,0
2447,2
2139,2
5291,2
10718,1
5431,2
10209,1
130,2
1896,2
5680,2
5328,2
2255,2
6476,2
2450,2
5214,2
1431,2
4918,0
11257,2
4084,1
851,2
4932,2
1801,1
2319,1
10840,2
536,2
932,2
6992,2
1513,1
8750,2
1666,2
8079,1
7777,0
9796,0
9050,2
10542,2
5299,1
8211,2
6183,2
591,0
9064,2
1375,1
2090,1
1544,2
7574,2
8282,2
6825,2
2510,0
6600,2
7717,2
9804,1
3703,2
5763,1
11254,1
4197,2
6843,2
4275,2
346,2
2697,2
8971,2
4233,2
9347,2
3913,0
5350,2
408,2
8438,2
5615,2
8965,2
10980,2
10628,2
2492,2
11245,2
223,0
4147,2
8443,2
9962,2
2173,2
5609,1
4242,2
1276,2
1204,2
5730,0
10623,2
4862,2
2551,2
11222,2
940,2
10839,2
2152,2
3485,2
388,0
7375,2
4136,0
4869,0
7674,2
10417,2
637,2
373,2
4114,1
809,0
8100,2
4357,0
8753,2
1895,2
10053,2
1235,1
789,2
1646,2
790,2
1804,2
10233,2
600,2
10476,0
10912,2
10151,2
9179,2
1976,1
10648,2
2485,2
11260,1
486,2
481,1
8171,2
4691,2
9355,2
5771,1
899,1
1599,2
4944,0
2083,2
8579,1
8414,2
5086,2
2702,2
7379,2
4229,2
4702,2
1508,0
2458,2
5620,1
4500,2
2629,2
1028,2
2126,1
9417,2
1760,2
463,0
5157,2
9400,2
2027,2
11312,2
9937,2
2145,2
1840,2
6231,2
1670,2
2295,2
201,0
3902,2
1675,2
3965,2
6802,1
8200,0
273,2
6210,2
9843,2
3456,2
4379,2
454,1
7169,1
9842,2
1515,2
4591,1
358,2
372,2
1109,2
7409,0
9970,2
1598,0
9131,2
2156,1
343,2
597,2
7951,2
6729,2
7297,2
1389,2
6061,2
8515,2
69,2
8861,2
7545,0
6691,1
9872,2
10386,1
8156,2
6180,2
5825,2
645,2
1924,2
3686,2
1624,1
8404,2
721,1
7976,2
6583,2
7972,0
986,2
92,2
11105,2
192,0
1770,2
4930,1
1419,2
6432,1
629,2
10543,1
7393,0
1641,0
7172,2
10650,2
11065,2
1316,2
1751,1
113,2
318,2
5114,1
92,1
653,2
3712,2
10996,2
1931,2
2427,2
947,1
2226,2
1065,1
401,1
171,2
354,1
353,2
6797,2
2313,2
9885,1
38,2
10473,2
458,1
8245,2
3763,2
1620,2
10172,1
9395,1
7322,2
1163,2
10391,0
6430,2
719,2
8149,1
994,0
1449,1
1207,2
2457,2
9149,0
1018,2
6640,0
5963,2
3694,2
9341,2
6194,2
4629,1
4223,2
8269,2
9213,2
1618,0
4798,2
10639,2
337,2
7677,2
8335,2
10507,2
9012,0
10515,1
7181,2
4065,1
7719,1
1820,2
973,2
1696,0
1823,1
217,2
9300,2
544,2
1767,2
1324,2
6922,2
1153,2
2080,2
39,2
10835,1
7474,2
10414,2
9305,2
1947,2
437,2
7224,2
2653,2
8869,2
641,2
10624,2
1471,2
8972,2
670,1
9844,1
9321,1
3928,1
940,2
511,2
9722,2
9886,2
2042,2
2000,2
2687,2
409,1
436,0
1978,2
1539,2
4418,2
484,1
1347,2
7152,2
1813,1
8983,2
7838,0
3870,1
10009,1
862,2
2589,1
10293,2
8146,2
1433,2
8437,2
4722,2
498,2
9,1
4378,2
3449,2
680,2
1419,2
2163,2
1474,1
1541,2
7387,2
4101,2
1379,1
1285,2
1216,2
7413,2
644,0
1611,2
5281,2
11106,0
3568,0
734,2
10493,2
1172,2
83,2
701,1
4911,2
2723,2
2113,2
5028,2
1718,2
7064,2
4594,2
350,1
10773,2
4157,2
8324,2
5677,2
7209,2
768,2
6049,2
6152,2
11123,0
5806,2
7900,2
2533,2
6840,2
4939,1
8760,2
5762,2
469,2
2515,2
9866,2
7185,1
2697,2
1029,2
808,2
8012,2
535,1
7342,2
5455,1
11008,1
2375,2
1161,2
5164,2
10287,2
5583,2
9758,1
4448,2
1503,2
3597,1
9692,2
1818,2
4149,2
507,2
8405,1
4383,2
5877,2
726,2
4141,0
987,2
2361,2
727,2
1909,0
101,1
1309,2
11058,2
2766,2
8041,1
7157,2
612,2
5625,2
2536,1
4677,1
1459,2
479,1
2511,2
10760,0
6481,2
9071,2
2778,2
3833,1
1846,2
8989,2
5283,2
9421,2
161,2
10457,2
5342,2
3558,1
9143,2
1425,1
683,2
7782,2
4744,2
1118,2
2186,2
5827,0
9424,0
5528,1
1802,2
3759,2
9645,2
2491,1
10557,1
9891,1
1392,2
984,1
2057,1
5140,2
2316,1
8859,0
1420,2
4765,1
1614,2
10187,2
1945,1
1490,2
4151,2
7851,2
7066,2
1319,2
6348,2
5463,2
2174,2
2123,0
10691,2
762,2
1841,2
118,2
9647,2
1144,0
735,2
61,2
6178,2
1953,2
9602,1
2728,2
1215,2
3817,2
1775,1
1939,1
5887,2
10181,2
11091,0
730,2
9864,2
1482,2
6063,2
7479,2
10246,0
6934,2
6005,2
9101,2
31,2
1344,2
6791,2
78,0
9723,2
986,2
2362,2
6222,2
795,2
505,2
2701,1
6533,2
1513,2
2284,1
1324,2
5063,1
1434,2
1977,2
7812,1
8633,0
2678,2
8015,1
11016,2
2403,2
7483,2
2638,1
10775,1
158,0
8660,1
1064,0
2268,2
10135,2
7916,2
7139,2
2403,2
3932,2
2138,2
553,0
1081,2
1616,2
6462,2
10348,0
1644,1
1467,2
2463,2
109,1
5522,2
9236,2
4255,2
5755,2
2155,1
10938,0
8178,1
11099,2
264,2
2364,2
3790,2
8342,1
1317,2
861,2
5143,2
291,2
1643,1
1255,2
2743,1
8350,2
9129,2
454,2
2149,1
5311,2
1275,1
6573,0
8710,2
325,2
8363,2
3,2
758,1
4503,2
4108,2
4344,2
64,2
5244,2
151,1
328,0
3495,2
988,2
6087,2
1312,2
5279,2
8108,2
5410,1
8747,2
9797,2
6322,1
1946,2
7978,2
5572,2
840,2
3585,2
10420,2
9122,2
1031,2
4662,2
9138,1
9751,2
10801,2
7816,0
6602,2
6085,2
792,2
6009,2
7403,2
9901,2
3530,2
5204,2
171,2
1942,1
3644,1
445,2
5870,0
7391,2
9697,2
1047,1
5614,2
9199,0
4129,1
10798,2
5125,2
2762,1
3475,2
4816,2
1452,2
3426,2
9681,2
6401,1
4371,1
4249,2
2298,2
1538,2
7213,2
5636,2
1586,1
10517,2
8093,2
7187,1
1859,1
10492,2
10029,0
1075,0
8429,2
7911,2
1055,2
10363,2
37,1
7453,2
9538,1
2523,2
5277,2
8454,1
5121,1
4152,2
7233,1
9672,1
6329,1
2191,0
1966,1
2341,0
4464,2
8167,2
7301,2
104,2
938,1
943,1
5945,2
7745,2
3378,1
5685,2
2249,1
10740,2
1154,2
2773,2
8346,2
220,2
9021,1
5467,2
8774,2
2301,1
10550,1
7955,2
4929,2
4410,2
4373,2
11000,2
5300,2
7164,2
1575,2
1812,2
5393,1
2473,2
199,2
6858,2
6950,1
8271,2
499,1
2222,1
6568,0
32,2
1656,2
10364,2
8862,2
8072,2
10318,2
5345,0
3464,2
1788,2
754,2
10759,2
6116,2
6574,2
11135,1
3773,0
1739,0
4601,2
1207,2
6591,2
7692,2
478,2
11076,2
2686,2
11220,2
4960,2
8803,2
3444,2
3810,2
2297,0
1885,0
8885,2
8680,2
5483,2
4504,2
2452,2
11082,1
4515,2
10037,0
10673,2
6402,1
934,2
5986,0
559,2
8533,1
6301,2
3997,2
865,1
10058,1
10128,0
6357,2
1191,2
270,2
1527,2
4804,0
728,2
1850,2
7899,2
5917,2
2225,1
414,2
5922,2
6251,2
4742,1
8198,2
1398,0
10509,2
513,2
8857,2
7365,1
519,0
306,2
1071,2
11195,2
1228,2
6256,2
1705,2
4092,1
4457,2
27,2
9477,2
550,2
344,1
5305,2
7063,1
9709,2
10991,2
500,1
10901,1
1679,2
1555,2
8958,2
7053,0
7423,2
6964,1
406,2
7642,2
4936,2
4482,2
4338,2
7076,2
5408,2
3459,2
4406,1
9996,2
3658,2
875,1
4094,2
1601,2
3643,0
1054,2
10949,2
68,2
2501,2
5814,2
3752,2
2349,1
2007,2
1578,2
2608,2
4210,0
7126,2
8705,1
5312,2
3432,2
11139,2
2392,2
1595,2
9622,2
2237,2
1475,2
1445,1
2591,2
2288,2
3610,2
9449,2
8810,1
1909,2
8632,2
9634,0
6013,2
481,2
6454,2
692,1
6445,1
1910,2
5810,2
6642,2
10594,1
2246,0
4402,1
1423,1
4633,2
820,2
1882,1
7122,2
198,2
2067,2
1181,0
2152,2
2641,2
8722,1
2265,2
296,2
9898,1
8737,1
6542,2
5044,2
5136,1
8415,2
2413,2
1068,2
6639,2
999,2
10491,1
7072,2
7314,2
1887,2
8078,2
8591,2
3939,1
2598,2
6208,1
1257,0
1910,2
8467,2
1367,2
428,1
1227,2
452,1
2095,2
1608,2
5725,2
200,1
8677,2
2061,1
1667,2
4753,2
313,2
9741,2
756,2
4077,2
1306,0
4488,2
10256,2
4981,2
1229,2
5284,2
8512,2
8543,2
6703,2
7333,2
5957,2
1783,1
2012,2
1694,0
2429,2
41,0
859,2
2039,2
6084,2
4580,1
6128,2
2203,2
5406,2
1651,2
8433,1
10310,0
1862,2
2606,1
1894,2
7877,2
7452,2
6111,2
9252,2
8901,0
7758,1
10851,1
5149,2
1625,1
2201,0
9659,2
8730,1
7903,1
11217,2
7,2
5978,2
1914,2
9521,2
6742,2
5051,0
8619,2
8627,2
9528,2
2431,1
8880,2
3771,2
2775,2
4899,0
7261,2
21,0
6143,1
7336,2
3414,1
4217,2
4865,0
7166,2
10323,2
4549,2
2087,1
5006,2
4115,1
1603,2
10597,2
5401,2
10500,2
10554,1
2590,2
1001,1
2010,1
67,2
152,2
4352,0
1267,2
5072,0
5275,2
7632,1
2447,1
4778,2
1764,1
1236,2
1145,2
7249,1
1231,2
1078,1
1573,1
142,0
10065,0
6030,2
7953,2
5004,0
2499,2
1054,2
2278,2
5809,1
504,2
6217,2
8925,2
4283,2
7260,2
2034,2
