,Unnamed: 0,index,text,class
830,830,19898,RT @realjonathanp: Bible RT @macktology101: You a hoe if you already got New Years Eve plans,1
831,831,11376,I'm sick and TIRED of #faggot #cages trying to see how long before #Moses kills a #Royal.................. #WorldSeries #barrybonds #jokes,1
832,832,18192,RT @YoungMiddleEric: Y'all niggas ain't no killas y'all niggaz some hoes...,1
833,833,5226,@YoungRecklesss_ nahh bitch yu always playn yu almost got her feelings hurt,1
834,834,15146,RT @FREDOSANTANA300: I fucked yo bitch don't get mad it's nothing new I fuck everybody's bitch #TheseThotsAreForEveryone,1
835,835,12090,"Jon Jones just lost all my respect, turned down a fight like a bitch, hope he loses his next fight now, @JonnyBones",1
836,836,18887,RT @dilemma617: Your iPad raised your kid to be a giant pussy. Good job.,1
837,837,10535,I have officially earned my right to bitch about things for the next two years! Yay!,1
838,838,10278,I feel bad for all you bitches that have never been to Disney World &#127984;&#128081;,1
839,839,15491,RT @HipHopIsDeaddd: Cowboys trash again.The NFL is bike to normal,2
840,840,14437,"RT @Bob_Heller: Tell me again how Citizen Kane is the best movie of all time, then go watch Caddyshack. you pretentious film school cunt.",1
841,841,7036,@sippey That's where birds came from.,2
842,842,21379,"That bitch told me to control myself, I told her to go find yourself",1
843,843,9554,Gotchya bitch,1
844,844,9171,Foto: mimiblargh: ok pls consider this: kingdom birbs (can u guess who is who and what birds they are???... http://t.co/NWjUmmEWNJ,2
845,845,11434,I've been sleeping with my mom for the past few weeks and I swear this bitch is having sex dreams or something always moaning in her sleep,1
846,846,4007,@MadameCrystalB stop calling her a bitch *crystal voice*,1
847,847,14814,RT @CuhCuhCuh: bitches who smoke cigs are disgusting cuh,1
848,848,6178,"@iowahawkblog @jjauthor to ----&gt;@DavidMasciotra get past boot camp, and go active a few years, see what we REALLY do daily you liberal pussy",0
849,849,2621,"@Black_Angelo25 chill cuz you'll regret it bro, your hitting that hoe rn why quit?",1
850,850,14175,"RT @Amos_Louis: Broke hoes 3 words ""Out my face""",1
851,851,9384,"Gave a homeless guy a couple bucks today and didn't even say thank you, just walked away Ha okay!! Ungreatful son of a bitch.",1
852,852,23932,hoes need to stay in hoes place fr,1
853,853,20211,"RT @toujoours: could never kiss up to a bitch or follow up being someone. not my cup of tea , you hoes look foolish",1
854,854,9042,Facts can be a bitch sometimes. http://t.co/zZkAgXiVlU,1
855,855,4548,"@RileyCooper_14 so your a ""nigger"" fighter huh",0
856,856,484,"""I only be with older men cause they're more mature""

That supposed to fool us bitch?",1
857,857,13266,Niccas be walking 4 flats to catch a nicca they kno in the club,1
858,858,22188,"Tilt my chin back, slit my throat, take a bath in my blood, get to know me",2
859,859,14201,"RT @Anotherpotheadd: Read my lips bitch, what? My mouth isnt workin?",1
860,860,18030,"RT @Way2FengShui: "" That bitch wanna ignore my text? Wait till she get off work "" RT @2TONEDASUPASTAR: Caption this http://t.co/ZWrImDZQNV",1
861,861,4664,@Scottyplagues @dancingxburrito @ReganLeahhh come to the Davis show and celebrate with me you retard,1
862,862,10317,"I fucked your little sister last night
The pussy was right 
The pussy was tight",1
863,863,6185,@its_selenaaaa karma a bitch bruhh,1
864,864,13901,"Preparing to be called a ""nigger"" all night.. I mean play COD all night. #AdvancedWarfareDayZERO",1
865,865,14687,RT @Chip216: As a kid I listened to Nas. He showed me a new perspective coming from the ghetto like me. Same with Pimp C &#128081;&#128081;&#128081;,2
866,866,19697,RT @mitchmancuso: @BrantPrintup:What straight guys take a picture of themselves naked in a hot tun.What fags @jakesiwy @Ryan_Murphy3 @Randy&#8230;,0
867,867,17154,"RT @SBNation: Plenty of Kobe vs. Dwight trash talk after the game, too. http://t.co/YCwfrv7syX http://t.co/TRHYFjoIwc",2
868,868,22374,"Ugly hoes favorite line: ""I'm far from ugly..."" I be like naw hoe, you closer than you think!",1
869,869,15934,"RT @KMOquality: Scholen waar directie leerkrachten pest, kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn?&#8230;",2
870,870,17119,RT @RobProvince: Do I support killing terrorists..... yes. Will I still mock hypocrites..... HELL YES!,1
871,871,4887,@ThatAngryNigga in that I get more bitches than you? If so YOU RIGHT,1
872,872,14142,RT @AliAbunimah: The people of the ghetto are rising up and fighting back. Whose side are you on? #Gaza,2
873,873,13897,Praise thy lord for this season of beanies that is upon us,2
874,874,8357,"Can't stand that asian dude just now, faggot gives me attitude cause I almost forgot my water, fuck u faggot if I wasn't on stage",0
875,875,3592,@JacobbBacker faggot,1
876,876,6402,"@kieffer_jason @NathannDevlin @zach_smith98 No am just letting you what's going to happen, am not like u pussy ass niggas from Plano",1
877,877,5550,@asshole_king with pills that nig will last 4 years. Like magic j .That nig should hav died years ago. Y'all the first team to draft gay.,0
878,878,18877,RT @derekt529: See RT @Adolfhibsta: Your pussy &amp; personality gotta be trash if a nigga stopped talking to you after sex,1
879,879,11409,I'm thankful for dem big booty hoes doe #realtalk,1
880,880,14816,RT @CuhCuhCuh: idk why skinny bitches think they got ass cuh,1
881,881,10719,I love jigg jigg&#128514;,2
882,882,16169,RT @Leary_Alneze: it's all fun and games until I have to slap a bitch,1
883,883,5061,@Twofifs And youre a fucking loudmouth ignorant redneck fuck. You still tryin to suck your own dick? You cant you dumbfuck...its too short.,1
884,884,3553,@JLlVE looks prime for some trash pick up,2
885,885,10300,I find a new song I like and play that hoe way more times than I should lol..,1
886,886,12973,My bitch bad lookin like a bag of laundry,1
887,887,666,"#AnnCoulter still calling #Obama a 'community organizer' re: #Syria. Well, she is still #cunt as well. So what?",1
888,888,4300,@Notsosweetpea SOO when we hanging out and makin brownies!!,2
889,889,12014,Its the NATURE of birds. YOU LET ONE of them eat---Next thing you know you've invited the entire ecosystem to shit on your car. #SFvsSTL,1
890,890,9715,"He be like ""bitch dontouch my braids""",1
891,891,20427,"RT @yunheaux: ppl from the uk go dumb hard when they curse they be like ""YOU SHITTING CUNT"" I be like dam cunts can't shit",1
892,892,10398,I gotta bitch to suck my dick till I nut spit it on my gut and slurp that shit back up ain't that a slut,1
893,893,4484,"@RainaluvsA intimidated?! What pussies, all I see is a sweet, honest woman, but seriously you could make this stalking thing so much easier!",1
894,894,6418,@kieffer_jason I heard your mama raised you like bitch,1
895,895,3438,@IAMBJRAPS @cheffin_curry @GirlTimeUSA @LILBTHEBASEDGOD and you look like hmmm a nigger,1
896,896,17740,"RT @TheVoiceOfMiami: Twitter hoes just different, bitches want to text or DM all day. Hoe I'm trying to fuck something...",1
897,897,16254,RT @LizzardJurado: @b10oreo YESSS it's that one! Ooze! This nigguh! &#128514;&#128514; http://t.co/7DBMDas6Om,1
898,898,18464,RT @_itsKILLA_: Yall hoes love football,1
899,899,16048,"RT @KingTeej_: Thats when you say ""this bitch aint got no job"" #mlrt",1
900,900,21686,There should be a side trip into DC to Charlie Palmers during CPAC @SHannitysHair @TheFriddle @Glock4Piper @alleygirl2409,2
901,901,24534,"there was a bird on the back balcony, dead. with sadness I reflected on the fragility of life, put him in a bag, and threw him in the trash.",2
902,902,24006,"i seen a nigga dressed to impress, hop out da bus n a bitch wit a phatty, get off at his stop too. Say somethin...GOD THROWIN U DA LOB",1
903,903,5142,@WhoDey8182 Sum bitch that looks good! Where does a man such as myself pick up one of those?,1
904,904,12520,Lmaoo RT @IMCoolLike_That: Stfu..who are u to prefer what a woman wears on her feet bitch RT @80sbaby4life: I hate bitches that wear wedges,1
905,905,23714,chicken spaghetti trash,2
906,906,111,"""@DiamondLoudKush: The fuck be wrong with these bitches?"" Nobody knows",1
907,907,11746,Im prolly wit yo bitch big butt cant fit up in the 6!,1
908,908,24741,yeah these valley faggots can go fuck themselves,1
909,909,22200,Tired of these niggas turning females into stuck up bitches,1
910,910,19436,"RT @kiaspeaks: Yall stay tracking pussy miles, but refuse to put any effort into controlling your own peen. But okay...I guess. Whatever ke&#8230;",1
911,911,16522,RT @MrHoratioSanz: Vin Scully once called me a camel jockey. #liesaboutvinscully,0
912,912,7387,@zach_smith98 @kieffer_jason bitch stfu and get off my page,1
913,913,4850,@TasteMyGayness IDC. I can still get it. That's my pussy,1
914,914,619,"""Your a queer"". &#128530;&#128530;&#128530;&#128530;",1
915,915,3859,@KuntIMKeesh lmao...nigga talking like he bag bitches,1
916,916,8157,Boy a bitch STILL ain't got the proper amount of sleep &#128514;&#128557;&#9995;&#128553;,1
917,917,10555,"I hope i trip and fall into some pussy, tunechi",1
918,918,10196,I don't even play flappy bird anymore because fuck him,1
919,919,7683,Alright Vacarro you bitch!!!,1
920,920,6985,@sbsylvester @kieffer_jason @hunterbuch66 bitch that doesn't even make any sense bitch.,1
921,921,17547,RT @TaeCocky: I have 0 hoes,1
922,922,7677,Almost quit today they had me fucked up.. False promises to get me to work harder that's some hoe shit.,1
923,923,10236,I don't pity or hate #faggots. Sexual mutations are necessary side effect of #evolution. BUT PROLIFERATION at 4% is a sign #humans fucked UP,1
924,924,12638,Look at that THOT... pussy popping for usher.,1
925,925,14828,RT @CurrenSy_Spitta: Fuckin hoe ass Click it or ticket.....25 dollars n shit,1
926,926,9404,Get tf off joseline pussy!!!! Like damn,1
927,927,21417,That old lassie in greggs is a total bitch man,1
928,928,12577,"Lol I make hoes madd hahhaha, @No_FAKINGG. ;)",1
929,929,16245,"RT @LiveAndUncut: if you really wanna please your man, seeing him pleased Gon turn you on. but you know, bitches aint really what they clai&#8230;",1
930,930,5789,@d6_9b idk... It's trash though!,2
931,931,22178,Throw that flag bitch you ain't the real Bush!!,1
932,932,22148,This student call me to bitch about her grade. I tell homegirl I'm seeing an assignment here as not submitted.,1
933,933,7923,Bad bitches is the only thing that i like,1
934,934,17721,RT @TheRisingStar23: Shy Glizzy Decent Af,2
935,935,14879,RT @DNAinfoCHI: The new nature area replacing Indian Boundary Park's former zoo is expected to attract a variety of migratory birds http://&#8230;,2
936,936,8024,Big night of &#127936; #hoosiers #iubb #big10 and #pacers #nba #indiana #hoosierstate #paulgeorge #codyzeller http://t.co/UFmje1gk,2
937,937,21572,The jig,2
938,938,3624,@JawShoeeAhhh bitch you can't even say no lol,1
939,939,20349,RT @wwwobert_: New avi thanks to b Oreo,2
940,940,11365,I'm ready to bounce out dis bitch -.-,1
941,941,20086,RT @sydneysoleil: Spider-Man was a bitch highkey tho,1
942,942,24723,x_x RT @LaDarinAintShit: Fat bitches with normal sized legs be looking like car keys.,1
943,943,17559,RT @TaraTalksMONEY: Tuh! RT @VSamone: When u plan on going to a party and u don't and u gone on Twitter da next day &amp; see dat that hoe did &#8230;,1
944,944,9051,Falls in that pussy like quick sand &#128524;,1
945,945,13281,Nigga ended up going Juco messing with them hoes and then signed a the smallest of d1's moral of the story take what u can get,1
946,946,9963,I CONFESS&gt; #DegenerateArtist and #RebelScience IS THE #WALRUS who sneaks pussy in the night&gt; I AM #Artist paints your wife with #BASTARDS&gt;,1
947,947,17880,RT @Tweets2Sweet Niggas REALLY ARE the new bitter bitches,1
948,948,14302,RT @BananaSunshinee: People love to try to confront you... Yes bitch. I said it. Now what?&#128524;,1
949,949,12157,Just sayin what up hoe RT @pufntrees: @202SOLE fuck i do to u bitch,1
950,950,20654,See &#128064; ima stop &#10060;&#128282; getting on this here Twitter arguing with you hoes&#128078;&#128078;......stupidity is a trait that I &#9757;&#65039;DONT NOT FUCK WITH &#128680;&#128679;,1
951,951,10850,"I remember me &amp; duddy was arguing &amp; he gon say ""shut up bitch that's why you raped me !!!"" &#128514;&#128557;&#128514;&#128557; just childish",1
952,952,18933,RT @dsrtvet: @FoxNews @tjoy7 And I don't have any confidence NONWHATSOEVER in you Barack! You're the sole reason why this country is in thi&#8230;,2
953,953,634,"""dont show me no bitch unless she look like Dolly Parton!!!""",1
954,954,2474,"@Arctic_Nation yeah, these bitches aint shit tho",1
955,955,607,"""You can pull more pussy with a dodge and collect them panties alright."" -stormy and jake &#128514;&#128514;&#128514;",1
956,956,9136,Flipping back and forth between #Yankees playoff baseball and the Trainwreck Formerly Known as the New York Jets,2
957,957,4600,@SAULSOF1LTHY pussy boi,1
958,958,16422,RT @MelissaTweets: Scott Walker investigate. Christie's Bridgegate. Perry's drunk monkey Dem DA-gate. All men innocent. All threats to left&#8230;,2
959,959,24464,stance socks trash,2
960,960,839,#illNeverUnderstandWhy anyone from Jersey Shore is famous. I should go be a guido shitbag if it means money for my family.,1
961,961,23349,You know i stay on fuck a bitch shit but with a street nigga thats what you gonna get .,1
962,962,12957,My baby guinea pig is so cute #Adorable,2
963,963,23336,You just caught this bitch cheatin while you at work shes with some dude tryin to get off? FUCK slittin her throat CUT THIS BITCH'S HEAD OFF,1
964,964,21069,Someone probably told him 6 God was trash.,2
965,965,17549,RT @TaeCocky: Look at that bitch way over there stalking my twitter,1
966,966,16174,RT @LeezyTheWarrior: Can't be letting them messy hoes mess with yo business...,1
967,967,23703,can't decide if i should wear my yellow rain boots for the purposes of being all black &amp; yellow errrrything...,2
968,968,9309,Fuck you ghetto ass coons,0
969,969,16168,RT @LeanandCuisine: bitch where you see a Katy or perry in that pic RT&#8220;@howlilwayneraps: Katy Perry is so fit &#128525;&#128525; http://t.co/cyclTBkPNO&#8221;,1
970,970,14401,RT @Bitches_LuvCake: Real niggas let a real bitch cum first &#128527;&#128069;&#128166;&#128166;,1
971,971,1738,&#8220;@daberellla: just demolishing this huge bitch &#127850; http://t.co/AWYdBJxKs4&#8221;sharing is caring &#128076;,1
972,972,3581,@J_Dun54 awww shit lol I want my money too bitch. Who else I give one tO?,1
973,973,14282,"RT @B_Solo36: @paper_chaysin that's right. you don't marry hoes, you rent em",1
974,974,5646,@boxingscene Danny will be in deep deep water at 147 too many badass sons of bitches up there,1
975,975,15415,"RT @HENNERGIZED: &#128557;&#128557;&#128557;&#8220;@StopBeingSober: Yall say ""Why you dating lil girls"" like mature hoes just on a rampage outside.&#8221;",1
976,976,20021,"RT @sisssyhaymaan: If you brush off a guys compliment just because you have a boyfriend, you're a bitch",1
977,977,23920,hillbilly bone-bo-bone-bo-bone bone,2
978,978,23416,You see these two pussies Jason capuano nd Jason cousins taking Chit on the gram but ain't about that&#8230; http://t.co/IPYnkaqUfz,1
979,979,11743,"Im nt rey talk about a dumbass bitch thats lost in this world, she really need to be saved at save http://t.co/E0JVa37bim try it, it wrks",1
980,980,6298,@jstewcoolcat fag lol,1
981,981,3774,"@KazAtta if yo girl let them in, she a hoe...she belong to the world, why u cuffing her",1
982,982,2038,' Hate a female that got the mentality of a niggah .,1
983,983,20994,So yall hoes still surfboard'n in the tub or nah?,1
984,984,10732,I love wearing fuzzy socks to work,2
985,985,6549,@lauchiemac_ fag,1
986,986,1761,&#8220;@fabbymichelle: @BrianLovesAss_ what class you in right now? I need my headphones for seventh period I'm serious bitch ass.&#8221;ms.Trophenboum,1
987,987,9133,Flashin money but ya bitch nails not done..,1
988,988,15604,"RT @IllusiveHaven: shhhh&#8230;
wrap yourself around me
let me kiss the bruises on your heart
lick your unhealed wounds
and taste the raw wild ho&#8230;",2
989,989,7272,@wclemons @thejoelberggren @anthonycumia you little fag. At least I will fuck a Woman to have kids. Plus work to support them. Hipster homo,0
990,990,10149,I cant fuc wit no bitch thats addicted to drugz,1
991,991,12285,LMFAOOOOO BYE &#8220;@DatGuyBren: American sports trash. Soccer and Hockey the best sports.&#8221;,2
992,992,11308,I'm just sayin. That's my baby &amp; I already told you bitches.. &#128076;,1
993,993,20363,RT @xDSmooth: This niggah said her lips dry ass hell lmao &#128514;&#128514;&#128514;&#128514;,1
994,994,15617,RT @ImJustCeej: RT @BarackOMamba: RT @IntenseDesire: Bow wow look like the stress of saving a hoe is wearing him down http://t.co/mTzjAAc0W2,1
995,995,3986,@MIKEB_IN_THE_D free world bitch,1
996,996,723,"#IStandWithRand Wise up RINO pussies, real leaders like Rand, Cruz, Lee, Bachmann etc. actually exist. Fight or go home. #TeaParty",1
997,997,24691,why bitches gotta be bitches,1
998,998,18356,RT @_TrillKVLE: @Visually_Gifted I'll find you a ride. But it's no pussy shit and that was some pussy shit &#128548;&#128514;,1
999,999,11863,Is there a looser #college town than #BTown ??? If yes id like to visit #IU #hoosiers,2
1000,1000,13098,My niccas was too Real fa these Streets #RIP Ike #Free Nwax http://t.co/0a2dy3vZkm,1
1001,1001,23317,You got my name In your mouth but I got your bitch on my dick &#128586;,1
1002,1002,15623,RT @ImNeverChillin: Bitches hate kim k &amp; bring up she sucked dick too get famous . Yall bitches suck dick &amp; barley get a text back soooooo &#8230;,1
1003,1003,11985,It's this hoe pics I'm looking at she got her ass out in 20pics then got 5 with her son....these hoes crazy,1
1004,1004,17377,"RT @SouthPark: &#8220;If you want to buy anything, you just talk to the bottom bitch and then the bottom bitch talks to me&#8230; Do you know what I am&#8230;",1
1005,1005,8115,"Blonde bitch wit her blue eyes, like butter when she spread",1
1006,1006,5273,"@Zonozi @QuantRyse @Hockeypuck55 Classic drunk Carter texts never fail. Hey stfu I'm coming over. Oops, I'm here come the fuck outside bitch",1
1007,1007,11944,It's going down it's going down it's going down lil bitch.,1
1008,1008,14743,"RT @ColIegeprobs: Liquor before beer you're in the clear, beer before liquor you'll be fine don't be a bitch",1
1009,1009,3606,"@JamieWinn4 that's ""energy"" the City is ""Electric"" gotta go to Yankees Stadium, When they are winning. It is truly ""electrifying""",2
1010,1010,19791,RT @ohhdatsbrucie: I can't be worried bout no bitch cause that bitch could be somewhere sucking dick,1
1011,1011,19002,RT @fields_devante: @whiteangelss84 now let's get onto you .. you slingy dingy ugly salamander lookin bitch I will not waist my time tweeti&#8230;,1
1012,1012,7989,Being a hoe ain't cute #ijs,1
1013,1013,11990,It's unbelievable to me that there are Americans who refused to kill the okies. That means all Americans weak willed trash.,0
1014,1014,5527,@anniec0429 ugly white bitch,1
1015,1015,4598,@SAMMI_boyden well he's a cunt and he can suck my ass,0
1016,1016,10715,I love how hoes be like omg warped tour yayyyyy #gaaaaaaaaaaaay,1
1017,1017,11797,In elementary school I tied a girl to the tetherball pole with the tetherball cause she was bein a bitch.,1
1018,1018,6099,@holmes0786 only if its yellow cake &amp; chocolate frosting,2
1019,1019,964,&#128175; my bitch &#128079;&#128523;,1
1020,1020,15649,RT @InToneTheyLust_: These hoes don't give a fuck if you got a girl or not,1
1021,1021,9967,I LISTEN TO BASED GOD ONE TIME NOW IM BASED. No bitch stfu. Your like 13 stay outa the based game.,1
1022,1022,3475,@Iemonaids @drugulaa some of them bitches give you more than a virus,1
1023,1023,21223,"Summer is over, so all you half naked hoes are gonna have to find a personality now. &#128129;",1
1024,1024,6829,"@pharary04 stop being a bitch and speaking on my name little girl , thank you.",1
1025,1025,2132,"'Scandal' sex scene airs on ABC right after 'It's the Great Pumpkin, Charlie Brown,' making parents angry http://t.co/vltSpK8U4S",2
1026,1026,2248,3-0-0 bitches fuck wid me,1
1027,1027,6681,"@michigannews13 wow. Thats great language coming from a HS coach, you sure are a role model, you're trash, just like your account",2
1028,1028,13601,Omg I will just go to Charlie Bear to twerk team I fucks with them,1
1029,1029,7507,"After seeing Kansas play Duke a couple weeks ago, I could tell you I'm surprised that Charlie Weis has been let go...but I'm not.",2
1030,1030,20202,RT @toddknife: Full @weakenednachos set (except the last song) from Southern Darkness Fest last month. Who's the ape on guitar? https://t.c&#8230;,2
1031,1031,3990,@MIKEYMIKEROWAVE @SNEAKERLUKE @wojtata @JoeCushKush yeah I like them too but Im not annoying ass bitch about it. Support them but dont bitch,1
1032,1032,13801,People who grow their own vegetables are nothing but common peasant trash.,0
1033,1033,9207,From that point should saw how I treated that bitch fucked her now lose my number I ain't answering shit,1
1034,1034,8108,Black people like @ChiefKeef disgust me laughing at someone who died dumb monkey ass niggas like you need to be locked up just for stupidity,0
1035,1035,4564,@RomeoTorres99 bro do you fist bitches with that shit,1
1036,1036,15173,RT @FeeelGreatness: You don't know where your boyfriend is at on a Saturday night? LOL He fucking other bitches that's where he's at,1
1037,1037,10616,"I keep the baddest hoes, stay fresh from head to toe",1
1038,1038,19140,RT @iCumYouLeave: Every girl sucks dick. Don't let that bitch fool you.,1
1039,1039,21153,Steve Calvin Annis cunt http://t.co/8S0cIl5z,1
1040,1040,9253,"Fuck fleeto like, id cut you cunts up :/",1
1041,1041,20507,Receipts? RT @LoyalLamb85: I still remember that time Lawrence left me a vile voice mail. He was angry. Called me a ho and everything. Lol,1
1042,1042,17294,RT @SheswantstheD: these hoes ain't loyal http://t.co/6xRobDfZtk,1
1043,1043,5224,@Youlove_Tyler lol girrrrl these bitches crazzzzy,1
1044,1044,12166,Just stop being a hoe God dammit bitch it ain't that hard,1
1045,1045,1459,&#8220;@OpTic_NaDeSHoT: No longer a side bitch @ProSyndicate http://t.co/qWcUNa7vcV&#8221; @Zneezy2Good &#128514;&#128557;,1
1046,1046,13288,Nigga hungry then a bitch too,1
1047,1047,20728,She give away that pussy like loose change,1
1048,1048,23469,You're just another nigguh.,0
1049,1049,10334,"I got 2 bitches if them bitches snitching then finger itchin. shot em the kitchen, Makem wash the dishes.",1
1050,1050,9141,Fly as a bitch on Aladdin rug,1
1051,1051,12193,"Karma a bitch, but she can't figure me out with the shit im doing..",1
1052,1052,22353,U want a big titty'd hoe-dyke to wash ya rims lls RT @DickGregory I expect a chick at da bikini car wash to rid my rims of all brake dust!,1
1053,1053,9428,Gimme my grade bitch you know wat I'm trying to spell,1
1054,1054,20503,"Really. 3 hours to find paper work is retarded. Tarrant County Courts suck. 
#wasteoftime",1
1055,1055,10232,I don't make music for niggas that don't get bitches,1
1056,1056,8848,Drake was singing that shit so bitches would buy NWTS...lmao. Nobody even remembers that album,1
1057,1057,11495,If I ever ate your pussy before and you fucked over 3 niggas before that let me know right now because you owe me $100 you dirty bitch,1
1058,1058,9885,Honestly it's enough bad bitches in the universe for everyone (not including dykes),1
1059,1059,15001,RT @Dino_FooL: Ima catfish a bitch with fake arms,1
1060,1060,11872,Islamic Jihadis run away to Pakistan @PureMonotheist @BemetOr8 #UniteBlue,2
1061,1061,22182,"Thw White Iron Band plays this weekend in Fargo,ND at the Aquarium(21+) ,Friday(10-29-10) with Charlie Parr. The next night,Saturday...",2
1062,1062,4927,@TheJoelBerggren have you looked yourself? This is funny. This is like Obama saying he is good for the economy. Hipster faggot. Funny though,1
1063,1063,23749,dear michele bachman... shut the fuck up you crazy bitch.,1
1064,1064,13758,Pappadeaux bread with the scampi butter RT @_ChickenGeorge Her pussy tastes like? http://t.co/QFqYC7G7px,1
1065,1065,21531,The bitch who shot CJ is going upstate &#128079;&#128079;&#128588;&#128588;&#128591;&#128591; now he can RIP &#128124; http://t.co/ualjxaPMKJ,1
1066,1066,7823,As long as you gon feed me pussy when I get the munchies &#128586;,1
1067,1067,6677,@michaelray_02 @blakeanderson21 thats life hoes gonna be hoes an you could blame Tammy,1
1068,1068,17417,RT @SteeloBrim: Watch social media with all that hate in their blood try and wish bad on Derrick! He back bitch! Stop hating #Stronger #Qui&#8230;,1
1069,1069,1630,&#8220;@_BeautifulKeezy: im so winning. &#128525;&#128525;&#128525; http://t.co/Jf6U54CMW3&#8221;&#128514;&#128514;&#128514; bitch,1
1070,1070,21813,These hoes they be homie hopping !!!! But idgf AIN'T NO FUN IF THA HOMIES CAN'T HAVE NUN !!!!!!!! GO UP THEN,1
1071,1071,22001,"This bitch said ""Use my titties as a punchin bag"" 0-/-&lt;",1
1072,1072,14614,RT @CauseWereGuys: How to get unlimited pussy in high school http://t.co/0yaDezrREr,1
1073,1073,3078,@Dswizzle3 @Dswizzle boy u look like big bird off of sesame street,2
1074,1074,11740,Im n a tight circle bitch you can't get thru dis loop,1
1075,1075,9913,How did I get stuck with the worlds biggest cunt for a sister? I just wanna set the cunt on fire and send her straight to hell,1
1076,1076,13259,Next bitch I fuck. I'm goin to her spot lol,1
1077,1077,8036,Bitch I want my number back yo pussy mustard... oh yeah FUCK DAT BITCH TRUST ME! #DRO,1
1078,1078,17597,RT @TexasHickspanic: Hey you!! Acting like a saint on twitter.. we think you're fucking weird you prude bitch.,1
1079,1079,10061,I beat the pussy up- yg,1
1080,1080,20738,"She just wanna run around the city and make memories that she can barely remember and I'd allow her, talk about pussy power.",1
1081,1081,22751,"When you give somebody that ""bitch"" look",1
1082,1082,14959,"RT @Deadcollision: ""Go talk to your other hoes"" http://t.co/1H08FxpkKq",1
1083,1083,19777,"RT @obeyyreggie: stfu hoe RT &#8220;@tedddydgaf: ""I'm proud to be African American"" 
- Proud African American

""I'm proud to be white"" 
- Racist
&#8230;",0
1084,1084,13929,Pulled up on this coco ratchet on my way home &#128514;&#128557; @@kayysavage yes bitch,1
1085,1085,14019,"RT @33mLENY: bae: lemme see your phone if you dont have hella hoes 

me: one sec http://t.co/MztLPgx4ur",1
1086,1086,16637,"RT @NickBratton3: I wish my parents bought me a car man..
People bitch about not getting what car they want when they want it, and its free&#8230;",1
1087,1087,19337,RT @jcal__: &#8220;@BlessedMannie: &#8220;@alluring____: y'all hoes get boyfriends just to tweet about them.&#128588;&#8221;&#8221; then break up to dawg him on here lol,1
1088,1088,8953,Errrnigga tryna fuck the next nigga bitch not knowin his bitch is the next nigga bitch,1
1089,1089,1698,&#8220;@arrogantori: Scrappy always on the reunion with hella hoes &#128514;&#8221;real nigga lmao,1
1090,1090,5621,@bitchkrieg HBIC....... Head bitch in charge. Lol,1
1091,1091,2583,@BetoDavidThomas @JesseCanon lmfaooo oh well fuck that bitch,1
1092,1092,9751,He went and got that bitch!!,1
1093,1093,4395,@Paulyy2 nah some honkey lookin dude at chr,2
1094,1094,5675,@butterfliesblue I heard green tea makes you lose weight.... And Imma coon so that explains the watermelon,2
1095,1095,13505,OHH&gt; #whine #whine #whine says my #faggot #ass #steroid CREAM FORGIVING #Giants&gt; Is #busterposey takin' shot from #barrybonds? Is that it?,1
1096,1096,9060,"Fat bitches Twitter names be "" PrincessCookieNeckBackCrack "" lmaoo &#128514;&#128514;&#128514;",1
1097,1097,23485,"Young, stupid ass hoes these days&#128514;&#128514;#GOTDAYUM",1
1098,1098,6159,@ilove_2pac if you're concerned about how much your lady makes then that's some bitch shit to me and you need your ego stroked,1
1099,1099,22175,Three little birds,2
1100,1100,4245,@NasshRodriguez @linndaroose always down patty never been a pussy &#128572;,1
1101,1101,3860,"@KuntaKayne I have never seen such ignorant, illiterate pieces of shit in my life. Bring in Natl Guard &amp; disperse this trash. @bassem_masri",0
1102,1102,7399,@zt0mm lucky monkey,2
1103,1103,5950,@ew_karina @lanemichelle_ pussies,1
1104,1104,21568,The hoes be rated E !,1
1105,1105,10789,"I need some good pussy, fuck",1
1106,1106,799,#WestVirginia is full of white trash.,0
1107,1107,9354,"G's up, hoes down, while you motherfuckers bounce to this.",1
1108,1108,2930,@DON_Le3GGG @TripleCz_3G Chatt niccas love doin dat brah,1
1109,1109,12145,"Just ordered CHINESE food bitches! 
BRING ON THE CAT!",1
1110,1110,17434,"RT @SteveStfler: ""Stop talking ghetto, you're white"" http://t.co/WZbDbi0f9k",1
1111,1111,22939,Wish I got hoes like James Bond,1
1112,1112,6142,"@iamkrause 
I ain't never orderin from no colored pizza stow",2
1113,1113,23997,i need some claritin clear in this bitch,1
1114,1114,14987,RT @Devon_Toppin2: fuck a bitch we never loved a thot,1
1115,1115,13773,Payback is a bitch,1
1116,1116,15974,RT @KeithOlbermann: @MarkDBrown0824 you mean like the Yankees did this year when they prioritized a farewell tour over a playoff run?,2
1117,1117,3853,"@Krbfarms @Cornfrmr I was gone once, dog ran a coon up the transformer pole, she picked it off with one shot-and still had electricity!",2
1118,1118,21477,Thats why I aint cuffing until Im grown af RT @JimmySolberg3: These hoes ain't loyal,1
1119,1119,13312,Niggas are funny. &amp; karma is a bitch. Good morning .,1
1120,1120,12223,Khloee's new backpack that we colored last night! &#127912; http://t.co/tYndjCsq,2
1121,1121,7016,@shanetallant he won't bite! We promise he's a friendly bird :),2
