,Unnamed: 0,text,class
3457,3457,RT @ZoeHarris9 Call me sexist but watching women play rugby is just plain wrong #weird,0
3458,3458,"#BigBird was made by a gay couple. So yes, under a GOP world the bird would not have existed since its creators would be in jail for sodomy.",2
3459,3459,RT @Ryan_Clevenger Call me sexist but I get annoyed by women anchors on SportsCenter,0
3460,3460,"RT @skullmandible: Now Call Down Your Dark and Your Cold and Be Damned, Charlie Brown",2
3461,3461,When a pussy nigga socks you and doesn't knock you out.,0
3462,3462,#That son of a bitch moment when you turn the radio on and your favorite song is on but its the end of the song,1
3463,3463,Yea you bad but hoe so what,1
3464,3464,Juicy J can't say no to ratchet pussy remember?,1
3465,3465,"RT @_politeASSHOLE: 4) Only pussy niggas who suck dick cry about someone being in their mentions, tweet the person then cry again about the&#8230;",0
3466,3466,guess I will mess with it later! not sure what else to do! maybe trash it! lol!!! not yet maybe after I when the lottery!,2
3467,3467,Lmaoo tony spanked it maaad times to that bitch voice,1
3468,3468,RT @PeterTownsend7: #isis #muslim #Islamophobia? I think the word you're searching for is #Islamorealism  http://t.co/NyihT8Bqyu http://t.c…,0
3469,3469,"This bitch wanna smoke all of my weed,",1
3470,3470,"""@LODYCASH: dry pussy bitches always blame it on the condom&#128514;""&#128079;&#128514;&#128079;&#128514;",1
3471,3471,@kieffer_jason how would u know if I don't fuck with you? Exactly you don't wtf I got shut your retarded ass up,0
3472,3472,RT @KINGTUNCHI_: Lol got these hoes in they feelings !,1
3473,3473,@Ant_Dgk @Buckm00se @ChainskiBum would this faggot survive in TJ?,1
3474,3474,@heavensenttynae nd you kno how much I love clams lol,2
3475,3475,"RT @miilkkk: bitches came over, yeah we threw a party http://t.co/t0wnbyvLrZ",1
3476,3476,RT @miilkkk: Cuz bitches love pizza http://t.co/0TkuM7Lh1F,1
3477,3477,"RT @snoleezey801: @uce_INA poly ratchets.. Can't stand poly bitches in general &#128514; they loud, annoying, and they talk too much..",1
3478,3478,RT @RealScoZayy_NNF: Just barrass Meez ctfu um zoned out wit my fro out while um hitin hoes from da back #comebacktoreality,1
3479,3479,@makenzies_mask ur a boss ass bitch,1
3480,3480,RT @VICD713ENT: Good pussy ain't changin nothin. Might bump you up to main hoe from side jank. That only mean you get fucked more &#128533;,1
3481,3481,".@feministlah @GreenWeiner Way way more than one...and why not...that's how they arrive at ""male privilege""? #AntiSJW http://t.co/LmPvPJvsyx",0
3482,3482,"Every time I play a Patapon game and hear the ""Ushishi Theme"", I think of a beatboxing monkey. ""YO YO YO GET UPPA!!!""",2
3483,3483,You bitches wearing leggings everyday are sick. I know y'all wore the same pair 3 days in a row you can't fool me,1
3484,3484,@KeyshawnSwag lol nigga them look like a combo of trash in your house &amp; trash at the dump,1
3485,3485,RT @reidk_97: Flappy bird is dusty,2
3486,3486,&#8220;@TrillOg_Malik: @vintage_monroe_ knee ass&#8221;crow ass,1
3487,3487,"Blocked his fuzzy butt&#128522; .@odifass: @veritaz @TarekFatah @TarikSalym Ignore this low life creature....""",1
3488,3488,"I'll stop drugs, alcohol, fags, sluts for you. Just give me a chance. It's been a year and I feel the same, that clearly means something.",1
3489,3489,On the secret Party mission! Live tweaking to mock FATPO.,2
3490,3490,@ajam never happen. Too much republican redneck oil money. Sad butt true. #corruptAmerica,1
3491,3491,Got this bad Spanish bitch &#128514;&#128079;&#128076;&#128527;&#128536; .,1
3492,3492,Charlie Baltimore look good for 45 &#128563;,2
3493,3493,@elise_palmer youre cheating on mickey bubbles! :O,2
3494,3494,Unfortunately your sausage was a little bit short... #mkr,0
3495,3495,@EmmanuelRodz11 WILLIAN up in that hoe &#128514;&#128514;&#128514;&#128514;,1
3496,3496,"running the game for 5 years guess that's why my feet hurt , wonder when they bite me do these bitches teeth hurt &#9995;&#128175;",1
3497,3497,"RT @WillMcAvoyACN: An ad for the Haitian charity ""Water Is Life"" mocks people who use #FirstWorldProblems hashtag through juxtaposition. ...",2
3498,3498,"RT @alex_mizz310: @Huntermoore why do you call most guys that talk shit to you ""fags"" then? You should use another word hypocrite.",1
3499,3499,&#8220;@ShesSoBlessed_: Oreos And Milk &#128523;&#8221;,2
3500,3500,RT @johnsarkiss: @YesYoureSexist they just don't make me laugh. Like whip out your tits do something entertaining,0
3501,3501,I remember 2 of my friends had this and I was jelly RT @Mike_got_hoes: Had this bitch you couldn't tell me SHIT bruh http://t.co/Kz3eiJ4Ugm,1
3502,3502,The world is yours n every bitch in it,1
3503,3503,"When her hands get sore, she finds another way to get the job done... #MKR",0
3504,3504,RT @thecoreyholcomb: You are who you kick it wit y'all. Check yo squad- if busters &amp; blameamotherfucker ass bitches surround U it's twice a&#8230;,1
3505,3505,"""@TEE_JONEZ: @KingCuh @16stanleys I'm not mad cuh hahaha"" suure.. tuku ho ita! &#128514;&#128514;",2
3506,3506,I name my niggas after nba playersmy nigga larry bird is a strait fuckin#shooter,1
3507,3507,RT @papo_fonseca: Niqqas talk more then bitches these days.,1
3508,3508,"Did everyone else's parents use to refer to the Power Puff Girls as ""Powder Puff Girls"", or were mine just exceptionally retarded?",2
3509,3509,@Huntermoore finger my wet throbbing pussy slowly as I cum on ur fingers,1
3510,3510,@37738921 reminds me of Oreos lmao,2
3511,3511,&#8220;@bbluedreamm: &#8220;@Pouyalilpou: depressed but I got hoes&#8221; same&#8221;,1
3512,3512,I b tryna remind these bitches ... I knew u b4 dis social network fame,1
3513,3513,@ThatKid_Vicente thanks little bitch &#128526;,1
3514,3514,Son of a bitch...,1
3515,3515,@mrfoolycooly im still where that giant muk shit eats that candy with ceasar clown,1
3516,3516,"""@nohands_24: ""@20ToLife_: ""@nohands_24: ""@DejaaLeeann_: @B_Coleman2 swears I'm #1 man"" easily"" easily"" behind Austin"" nip?",2
3517,3517,"Don't fw sloppy hoes, You might catch somethin..",1
3518,3518,"""@iAMPickUpLines: You can call me Fireman cause I turn the hoes on.""",1
3519,3519,"I believe the correct term is bortches @gailsimone @BenDay23 I'm not sexist , but some girls are just straight birches honestly",0
3520,3520,RT @Rene_gadeCowboy: I have to agree with Charlie he's spot on... http://t.co/9lcmVE9i1m,2
3521,3521,"@MarkUdall2014 just got his pussy kicked, he's out, done, @CoryGardner wins, per Fox News.... #Election2014 #tcot #gop #teaparty #p2",1
3522,3522,' Being in love stressful ma niggah .,1
3523,3523,#WhatImCraving Peanut Butter Oreos &lt;3,2
3524,3524,@Vandaliser @sajid_fairooz @IsraeliRegime There was no golden age.  Jews were regularly slaughter by Muslims in pogroms.,0
3525,3525,RT @godlevelshit510: Why Adonnis look like he bout to sell the most ghetto used cars of 2014 ? http://t.co/icjCf6km8V,2
3526,3526,@truaemusic @mattybboi83 @Number10gov Child abuse is illegal in western culture. It is accepted in Islamic cultures because their prophet...,0
3527,3527,"""@victorymonk: #sorryitsaboy joke means more boys will stay w/o couples willing to adopt them #WomenAgainstFeminism"" http://t.co/hMtwW3zP3T",0
3528,3528,If you ain't Stevie J's bitch of course you'll call him the scum of the earth.His bitches hooked while they're upset though.,1
3529,3529,When Jake was mad happy and hugged muscle faced Renee Russo at the end of 1 I was like yeah them bitches bout to win it all!!!,1
3530,3530,RT @_DalvinA: &#8220;@Can_iGet_8: I can't stand no messy hoe&#8221;1&#8419;0&#8419;0&#8419;0&#8419; true story,1
3531,3531,I think I figured out where white trash Americans come from: the rural parts of Europe.,1
3532,3532,"Barry's hoe Michelle is walking in now. Ugly beast she is.
#SOTU",1
3533,3533,"&#8220;@2Blunts1Jorge: Lol bitch funny, i was over you from the min i tossed your ass to the curb&#128567;&#8221; &#128588;&#128557;",1
3534,3534,Rule number two don't trust nobody especially a bitch with a hookers body,1
3535,3535,"@StarbucksSanae Are you sure about that, slant? They're plagiarists, and you have no idea who I am.",2
3536,3536,RT @HellaRatchet: #FreshmanAdvice Rolling backpacks get all the bitches,1
3537,3537,@SWANKpatrone nonexistent hoes,1
3538,3538,RT @AnayaL8ter: I'm sorry ya woman shouldn't be helping you out financially unless that's ya wife these hoes dumb,1
3539,3539,Nikki...Kermit the frog called and he wants his voice back #MKR #MKR2015 #KillerBlondes @mykitchenrules,0
3540,3540,"If you're not directly descended from European royalty and upper nobility, then you're not fully human. You're just common gutter trash.",2
3541,3541,@wutkarina Alright fag,0
3542,3542,@kieffer_jason oh but I am and my grades say other wise so u can stfu and get off my Twitter or u can box simple ass that pussy boy,0
3543,3543,@GenAnonCoward I knew this would be their response as soon as I saw the ad.,0
3544,3544,S/O to flowing wells varsity soccer tomorrow yall are playing ironwood Kick their asses. I'm pretty sure this fag is playing @SamJAlexander,1
3545,3545,RT @KxRxSxB: All I want for my birffday is a big booty hoe!! She gotta big booty so I call her big booty!! #LyricsYouLikeToScream,1
3546,3546,RT @dloman62: I'm not sexist but whenever I get mad at another car when driving and I see that it is a woman driver I am no longer mad and …,0
3547,3547,RT @davidjones720: OBAMA and his love for golf is greater that love for CHRISTIANS or Jews ! http://t.co/LludcU5jSP,0
3548,3548,RT @schmeezi Again and again I am reminded harshly that having a women boss truly sucks #sorrynotsorry #itsfact #notsexist,0
3549,3549,RT @nikaaaa3: @Patt_Hoff you're secretly a Yankee fan! You'll admit it some day !,2
3550,3550,"RT @itsDorry: school doesnt even test your intelligence it tests ur memory...

....it tests my ability to keep calm and not slap a bitch",1
3551,3551,@NNdabbour64 The idea of going to a country where the female half are treated like slaves and leppers makes my skin crawl.,0
3552,3552,".@abnormalcybias @manishlimbu532 Well, what differentiated it was they knew the number of rape complaints that recanted. Most only count...",0
3553,3553,&#8220;@HighClassCapri: @what_evaittakes woke up and bitches was not here lol&#8221;I wasn't angry wit my hoes&#128514;,1
3554,3554,I need a Spanish WOMAN. They don't have ghetto names. They can cook. They down with u till the casket and they curvy.,2
3555,3555,RT @CapoToHeaven Niggas will cheat and not even know that bitch name. That shit aint cheating.,1
3556,3556,@GorgeousCamry_ @itsDeSha__ man get yo bitch ass out my mf mentions man with all tht bs u trippin,1
3557,3557,@kels_oneill bring it bitch.,1
3558,3558,"@DrHaque @MaxBlumenthal @NYCJulieNYC @mehdirhasan @tnr Yes, ISIS defames Islam by following it to the letter. http://t.co/DoNlOQYGYJ",0
3559,3559,I said middle school days as in the ghetto way people... &#8212; and what I am nor here to impress you what are you go... http://t.co/qYpvIKcRfY,2
3560,3560,"RT @Vianka_V: Hoes, hoes ain't nothin' but hoes.",1
3561,3561,RT @vincestaples: In other news your bitch cook for me.,1
3562,3562,RT @JoeBudden: I wonder if the hoes are gonna give Halloween back to the children this year&#8230;,1
3563,3563,When bitches in the library start acting up http://t.co/x1qGfTkB4O,1
3564,3564,@haroonstyles @biebervalue @greenlinerzjm @halalflaws Mohammed raped Aishia when she was 9. http://t.co/7moZbSqhpG,0
3565,3565,Zimmerman we comin for yo life bitch. http://t.co/KHdZ1vdnSK,0
3566,3566,This. Good. #pricklypear #shiner http://t.co/clfJKT4IZ4,2
3567,3567,@kieffer_Jason bitch what time,1
3568,3568,I'll give you a baby zebra girl.,2
3569,3569,@JStarrTweets yeah wizards! Agent zero bitches,1
3570,3570,RT @PinkDuckTwist: LMFAO WTF &#8220;@MakeMeSpazz: &#8220;@TheKingSimp: Niggas on here really retarded http://t.co/arhySCAMu6&#8221; &#128553;&#128514;&#9996;&#65039; I'm tf out!!&#8221;,1
3571,3571,This nigglet &#10084;&#65039;,0
3572,3572,"Naturally, when a shitty leftist rag talks trash about another shitty leftist rag, you better fall in line. Or you're out of the club. #crw",1
3573,3573,"Now, the Jihadi networks waking up &amp; claiming #Raqqa radio &#8220;confirmed&#8221; two planes shot down &amp; 1 pilot captured. #ISIS #Syria",2
3574,3574,@thewagnerer fags***,0
3575,3575,RT @fabulousanimals: A monkey with a mustache by Thomas Kienzle http://t.co/J5PA2BoU23,2
3576,3576,@CavusSeyit You are the one who believes in a god that asks one part of his creation to murder another part. Impossible to get any stupider.,0
3577,3577,These bitches really love soda out here,1
3578,3578,RT @NerdAtCoolTable: You automatically a hoe if somebody calls you one.,1
3579,3579,"RT @CzarZellem: Hey Liberals,meet @SenTedCruz, future majority leader of the US Senate.Enjoy. Payback is a bitch. #p2 #stoprush #waar http:&#8230;",1
3580,3580,This new avi trash or nah,2
3581,3581,Let a bitch say I got a small dick on god I'll whip that shit out and show everyone in the room what I got. Blessed.,1
3582,3582,RT @ClicquotSuave: drop that pussy bitchhhhhhh,1
3583,3583,RT @davidalderman77: Obama killed the Twinkie #gonetofar,2
3584,3584,"Perhaps I'm not a ""diehard"" Yankee fan, but there's no more point in watching this debacle #Yankees #Tigers #MLB So what else is on? LOL",2
3585,3585,RT @Norsu2: Democrats to push income inequality as top issue of 2014 http://t.co/6fMioxUIgK Charlie Baker (R) veers further left all in w D&#8230;,2
3586,3586,RT @Randall_Jayy: &#8220;@_100D: I got hard dick for all dez bitches. I get all they numbers I don't call dez bitches.&#8221; LMAO RT,1
3587,3587,@brittbritt_naay &#128514; I'm a wexican,2
3588,3588,RT @Mr1738: RT @ItsJustThai: All that weave turning you bitches into horses http://t.co/3OzXUd8YTD,1
3589,3589,@ThatBoyAdo you didn't even catch it pussy,1
3590,3590,"RT @Jamilaahhh: These hoes be twerkin for Birkin, poppin coochie for Gucci, bustin wide for that Prada, Bendin over for Louis",1
3591,3591,"RT @GreyUmopepisdn: When a radical feminist or SJW tries to argue with you, try these tips. #WomenAgainstFeminism http://t.co/UP62bkHAEL",0
3592,3592,I have harassed no one @Anti_Natal_ as @Twitter can see but you are violating TOS by trying to organize a blocking campaign as @Support sees,0
3593,3593,RT @Deski1701 I'm no sexist but I hate how girls are ALWAYS made out to be the victims,0
3594,3594,uh @TommytheTank3 @SaintMarche whatever about a man (sorry im not sexist) but a woman should never let herself go...,0
3595,3595,@AmPowerBlog your incessant whining (like a worthless little bitch) is the funniest thing that has happened all weekend. You are not a man.,1
3596,3596,&#8220;@PRAYINGFORHEAD: spongebob out here beating bitches up http://t.co/eWIHBSQEk8&#8221;@based_shinigami,1
3597,3597,RT @KerstinAnn_22: &#8220;@XxDopenessxX: This bitch is too real LOOOOOOL http://t.co/JTSNtWPLwR&#8221; yaga !!!!&#8221;&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,1
3598,3598,.@AussieGrit loves Austin: http://t.co/HTtbU4OmZy Webber such a boon for @FIAWEC. #6HCOTA,2
3599,3599,@allyssasss I was a fag back then,1
3600,3600,"@The_Red_Sea @shetheTRUTHtho say that shit to my face ""Bruh"" you a bitch for gettin in a man u dont know business. Handle yo own shit",0
3601,3601,@Christian_ESEM you don't know what your talking about retarded faggot,0
3602,3602,RT @amybeccaaaron: When I criticised the #HeForShe campaign and a feminist responded. 2/2 #WomenAgainstFeminism http://t.co/H1KYCtEWi5,0
3603,3603,That was annoying “@raachel_19: If she calls her own self pretty one more time.. I'm gonna vom. #MKR”,0
3604,3604,RT @UNCLERUCKUS_BD: Somewhere in the ghetto it's a nigger getting shot over BBQ,1
3605,3605,bitch don't run to the neighbor he's dead too,1
3606,3606,RT @YunGMiGo: &#128557;&#128557;&#128557;&#128514;&#128514;RT @Shane_A1: Can you imagine Tryn yo hardest to stop a bitch frm slutin and still comin up unsuccessful,1
3607,3607,"@Drake thank you for the lyrics, these bitches so gullible an sleep on your music they just be like aw u so sweet let me suck ur dick",1
3608,3608,"@Brice2254 Fuck you, faggot.",0
3609,3609,like a bitch pic is flirting nowadays,1
3610,3610,Wow they said people would be outraged but I'm so happy those blonde girls are going home. #mkr,0
3611,3611,@boxingscene nobody is ever gonna take this ass clown serious again what a lil bitch,1
3612,3612,RT @ToyaMiani: The reason you called Jesus a monkey is because you knew he was not your color #Farrakhan#TheTime,0
3613,3613,@TheBovee CSGO bitch.,1
3614,3614,I like Rivers he talks a lot of trash you can tell he loves the game,2
3615,3615,RT @TwooTwentyOne12: When bitches try to be funny ... That get you beat up real quick,1
3616,3616,Designer belt with a trash fit is still trash..,2
3617,3617,@_elennamichelle nope not at all but I'm stuck in a house full of fucking niggers help me escape &#128553;,0
3618,3618,RT @BenTateRB: This is crazy no RB picked yet. A RB won ROY! 2yrs ago RB was MVP. Ppl 4get how important our position is. This is insane ho&#8230;,2
3619,3619,@TOnycranshaw22 that bitch bouta be ZOOTED,1
3620,3620,This bitch is really geeking in my messages &#128514;&#128514;&#128514;,1
3621,3621,"@MSharkess @CriticalKelly @MensHumanRights @robinashe @RampaigerA79 @Mislu_Kravin No problem, she deflected anyway...",0
3622,3622,@PMForeheadSp You were right...just about the wrong person...Valenti's a feminist.,0
3623,3623,Baby I can make that pussy rain... Often,1
3624,3624,@logicalmind11 You are living under severe delusions. The reason Mohammed so hated Jews was because so few were willing to convert.,0
3625,3625,When jake from State Farm keep calling yo bitch but yall got progressive http://t.co/dnb0q5phVk,1
3626,3626,Too much makeup so trash..,2
3627,3627,Suck my dick so good I'm like god dam you dirty bitch,1
3628,3628,"RT @BitchKittyV: I'm sorry but some people's names are just fuckin stupid

Some parents should get a flyin bitch slap for naming kids like &#8230;",1
3629,3629,RT @1stblocklokee: The niggas who just jumped my brother said that dre was in they hood bitch 131st belongs to us imma going to find you bi&#8230;,1
3630,3630,"RT @CountOn24: bitch you love every team but the US lol RT""@rihanna: This is the game I've been waiting for! I sincerely LOVE both of these&#8230;",1
3631,3631,@KeyshawnSwag the bad bitch with them ugly ass nikes,1
3632,3632,These hoes need Jesus y'all.,1
3633,3633,@Nigzzzk There is no personal relationship with creator in Islam. Everything comes through a phony prophet and the only relationship is fear,0
3634,3634,"RT @ToriKyuun Someone, recommend me a good book (not sexist, but prefer not having main character female; can't connect, ya know?)",0
3635,3635,"RT @rappersaid: When Joey Bada$$ said ""Traded in my Nikes for a new mic, I guess it's safe to say he sold his soles for a new life."" http:/&#8230;",2
3636,3636,Lakers are a purple and yellow garbage can,2
3637,3637,RT @IEsoFab: &#128514; RT @VeronicaGK: Yea I got big hands lol i'm a big bitch 5'10 lol i'm not gon have small hands &#128514;&#128514;&#128514;&#128514;,1
3638,3638,Quit teasing bitch,1
3639,3639,"RT @TeGustaaa: If you suppose to be a man, don&#8217;t be a bitch.",1
3640,3640,"@congressman_aly It's not just a few Muslims, it's more than half. http://t.co/URibpAnTcs",0
3641,3641,RT @xochinadoll: You hoes are lost.,1
3642,3642,RT @hodgeasia: All the bitches who called me a hoe in high school got like 2-3 kids now..,1
3643,3643,"@jermhudson @lanele123 no way !! I'm on a ""dude you are fat"" diet Twinkies are the devil, so are breakfast tacos. I miss breakfast tacos&#128514;",2
3644,3644,breh it's a polygamist town in arizona if u wanna have bitches on deck move there,1
3645,3645,So niggas wanna be bitches and shit wearing flowers and shit smh y'all niggas gay!,1
3646,3646,On this 2k14 Online hitting on these niggah &#128514;&#128514;&#128514;&#128514;&#128076;,1
3647,3647,@boxedariel Can you explain the wage gap?  What does the often cited 23% figure reference?,0
3648,3648,"I really hope Kat gets hit by a bus, than reversed over, than driven over again, than reversed  than....  #mkr",0
3649,3649,"@marissarose_10 
Your mouth
Your pussy
Your ass
My dick
And a sandwich after we fuck.
What kinda question is that?",1
3650,3650,"""@Queen_Kaaat: It took a while for you to find me, but I was hiding In the lime tree.""
@Iemonaids dis bitch in da wrong tree bro.",1
3651,3651,@cristiannt_ bitch am not gonna shut shit up feel free to join them,1
3652,3652,Got all the black bitches mad cuz my main bitch vanilla,1
3653,3653,RT @sorryimalex: idkmadz tbh I've seen you in recess at the monkey bars but I was too busy getting beat up lol ! we should talk more! rate &#8230;,1
3654,3654,"RT @_LexC__: I'm convinced that some of y'all bitches get pregnant purposely because ""birth control &amp; plan b pills"" are effective &#128533;&#128056;&#9749;&#65039;",1
3655,3655,Sounds like a hoe,1
3656,3656,I need a Belgian waffle and a couple bad bitches,1
3657,3657,"When my friends are roastin my other friends and idk who to roast I'm just like wait ""who are your true nigs""&#128527;always da clan&#128111;&#128109;&#128129;",1
3658,3658,"@abu__ramadi @ozchrisrock @amirshishani90 Why do you think your prophet called blacks ""rasin heads""?",0
3659,3659,@VictorRico3 No I don't fuck with those hoes ask Paco he does,1
3660,3660,Trapping motherfucker I be Juggin like a bitch catch me up in traffic might be Juggin with yo bitch - @kirkfranklin,1
3661,3661,Damn they act like Bron tore his ACL! Toughen up bitch! Lol,1
3662,3662,Bum ass hoe,1
3663,3663,If u not talking bout money or weed bitch I don't even wanna talk to you.,1
3664,3664,"Guy tweets: I wanna eat some pussy

Follower replies: facts! 

Girl tweets: I wanna suck some dick

Follower replies: hoe!!!

NOT FAIR",1
3665,3665,RT @lildurk_: These bitches ain't my bitches,1
3666,3666,@pNibbler @AlterNet @MaxBlumenthal Mohammed raped women. Jesus did not. Mohammed had people murdered. Jesus did not.,0
3667,3667,"""@Thornton25: &#8220;@KantKeepAhBYTCH: I love eating pussy lol I never get full lol&#8221; I can eat that shit forever lol"" and ever.",1
3668,3668,RT @BCniggas: I know plenty of hoes in love with they niggas but it be the same bitch fuckin niggas,1
3669,3669,@CamilleHughes16 @edbarber101658 @_Watch_Observe_ Then jail any Imam that teaches any aspect of Jihad or sexism. Etc.,0
3670,3670,ain't no bitch got shit on me,1
3671,3671,my hate for kat is getting stronger and stronger every time i watch her. #MKR,0
3672,3672,Bad bitches and good weed,1
3673,3673,"@KingHov1313 boi stop! Aint no hoes in the 11th ward...never have been either, thats why nobody knew where our hood was..aint no hoes",1
3674,3674,I'm about to hit a bitch,1
3675,3675,@chanelisabeth fuck yo bitch ass then,1
3676,3676,"Reminiscin on my swinger days, when I drove a Caddy and my bitch sported a finger wave",1
3677,3677,@willberthelot Get a girl pregnant and find out...,0
3678,3678,tears &#8220;@TheDouch3: #RelationshipGoals RT @queenallyssa @TheDouch3 don't call me sweetie you fucking retard&#8221;,1
3679,3679,@Bruciebabe @MaxBlumenthal That list of crimes describes what Muslims have been doing to Jews in the ME for 1400 years.,0
3680,3680,Who the hell is gonna buy your shit when your dirty panties and trash are clearly in the background of the picture,1
3681,3681,bitch thats yo nigga &#128064; ....well you aint his bitch &#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#9996;&#65039;,1
3682,3682,@sajeffress tag me pussy ill fite u,1
3683,3683,It the principle of the matter bitch! &#128581;,1
3684,3684,"@Vandaliser @sajid_fairooz @IsraeliRegime Where they live tells you everything you need to know, namely, that Islam is a religion of bigotry",0
3685,3685,@Coley_Cee @Campaign_Papi @They_CallMeShay lmaooo coley just whammmmed him add this to it swervee bitch,1
3686,3686,"Virtually zero protections for LGBTQ persons in Alabama. Not a lot of acceptance, either. Think about queer Alabamian kids today?",2
3687,3687,RT @tianaroseee_: Mary Jane my only bitch,1
3688,3688,@__Black_Jesus bitch u know what I mean spell champ these nuts,1
3689,3689,@Wu_Pac @bestfrycook stfu bitch,1
3690,3690,"My son is 9 and still has issues tying his shoes because he's barefoot all the time, in case you wanted to know my hillbilly status.",2
3691,3691,Damn girl I'll be your porch monkey,1
3692,3692,@congressman_aly All of Islam is blinded by hatred. The religion was built on hatred and intimidation. http://t.co/jpqOlzJRGi,0
3693,3693,I only fuck with bad bitches I'm stiff,1
3694,3694,@elliottgianaris gook,2
3695,3695,"RT @danhazelton_ I'm not sexist but women should not commentate on the football, it just doesn't sound right",0
3696,3696,@ShareA40Ounce trying to get a job after age 50 is a real bitch let alone a new career. Out of work 1.5 years. About to be homeless.,1
3697,3697,@ehasselbeck @bi_politics teaching that pretend son to b a pussy! his son would have LACE ON HIS JOCK STRAP!,0
3698,3698,@Get__Em__Craig naw hoe let me see if you got Keisha,1
3699,3699,"on the first day of school, my backpack had no paper and no books. all it had were 4 granola bars, a brownie, and a bag of cookies.",2
3700,3700,"RT @uberfeminist: In the film, Jennifer Lopez plays a rapist that does not know what the Iliad is. And she's the *protagonist*! #smfh",0
3701,3701,@ctrembz be sure to follow it up with a fabulous bitch face,1
3702,3702,Pappadeaux got the best chicken strips I swear I squeeze lemons over them hoes!,1
3703,3703,RT @MrSteThompson: I'm NOT #sexist but this #woman did a better job of cleaning my car than any #man #handcarwash #norwich RT http://t.co/D…,0
3704,3704,"The thinner the eyebrow, the crazier the bitch",1
3705,3705,@yunglibertarian I keep trying to explain...GOP needs CO to get to 270.  Nominate a Drug War-rior like Romney and you lose CO...and the WH.,0
3706,3706,I know this one hoe on twitter right now that's catfishin shit !!!!!,1
3707,3707,@Jaytwofly @G_MUCKA good leave you stupid faggot,0
3708,3708,RT @Bucky_Montana: If this was high school ER body catch A's hoe lmao &#128557;&#128514;&#128514;&#128514; http://t.co/bPfz7sl2mp,1
3709,3709,"RT @_RyanRod: RT @AmazinTheGreat: Girls say bs like ""you got too many hoes"". Stop letting twitter and IG fool you. I don't know these fucki&#8230;",1
3710,3710,RT @ClicquotSuave: nigg complaining about a journal and bitches half naked,1
3711,3711,"@SumbelinaZ @IronmanL1 @Hatewatch Sorry bitch, you did your research in your own asshole.",0
3712,3712,Lmao redskins turnin up,2
3713,3713,"@Qoloob4 @Vandaliser @sajid_fairooz @IsraeliRegime Since Muslims are sworn to exterminate them, why shouldn't they.",0
3714,3714,Nobody should ever have sex with a dirty dick or pussy. That says a lot about you if you fuck em knowing they smell like chitlings,1
3715,3715,RT @Yes__We__Cam: Selfie game retarded http://t.co/HpLo9JaP9K,1
3716,3716,RT @APTheCreated: @bellabelcastro is the realest bitch I know. Lol,1
3717,3717,Some movies are made to facilitate dudes to pick girls up. Think out side the box lil nigguh,1
3718,3718,@TristenGQAss the way he raps about fucking my bitch &amp; banters about having more money than me is so entertaining it's crazy @KingL,1
3719,3719,"It's so scary hoe Annabella does everything I do , she acts just like me &#128514;",1
3720,3720,RT @RipCaps: Damn.. it's hotter than a bitch,1
3721,3721,"RT @roccopolis I'm no sexist, but I can't handle the female play by play announcer on espn2 Iowa vs. Michigan St. Nothing but stats vomit.",0
3722,3722,im watching you're next and this bitch just tried running outside and got her neck sliced,1
3723,3723,no flex zone.... hoe,1
3724,3724,@justinclark_5 oh I forgot you retarded lol lemme break it down for you where the BG hoes at lmao,1
3725,3725,&#8220;@HighClassCapri: @what_evaittakes lmao definitely not &#127814;&#8221;&#128553;&#128553;&#128553; I was bout to say don't front bitch that shit a freeway,1
3726,3726,@TheLadyGamer if you gotta shout u a bad bitch... u ain't a bad bitch &#128524;,1
3727,3727,"@TreyDoe_: @HallDerik @20ToLife_ once fag."" You got pressed to the ground? ..hang up your cleats n never put them back on or think about it",2
3728,3728,"RT @FriendZoneCEO: The go-to insult is always to call someone:

1. Fat
2. Ugly
Or
3. A hoe",1
3729,3729,RT @guardian_sport: World Cup 2014 diary: Argentina mock Brazil with twirling towels http://t.co/iJIFh5FVO0 (Photo: Getty) http://t.co/RckP&#8230;,2
3730,3730,"RT @ibbibby: Radfems hate men, but value and envy masculinity. They claim to love women, but they loathe femininity. @_icze4r",0
3731,3731,She say her pussy hairy ... I wana see &#128047;&#128064;&#128064;&#128064;&#128064;,1
3732,3732,@RobFernau @GregAbbott_TX @NRA dead babies piled up like trash at a dump Something to be proud of,1
3733,3733,"&#8220;@verkannt__: He told the bitch ""stop texting my phone my shawty crazy"" &#128524;&#128520;&#8221;glad he know &#128553;&#128553;&#128514;&#128514;",1
3734,3734,Ha.. yous a lonely hoe,1
3735,3735,Oh Shit. Now we have to put up with freaking Kat and No Balls Andre for another week. FMD.  #mkr,0
3736,3736,RT @cheyycheyy8: Rivers is seriously a bitch. Don't throw your hands around like a 5 year old bc something didn't go right. Lol,1
3737,3737,"I been slackin on the ice game i needa cop a watch , so i can fuck me a instagram hoe &amp; press Block",1
3738,3738,Been schooling these bitches since 92'&#128524;,1
3739,3739,"RT @delphrano: Berto couldn't KO this dude who wanted to get KO'd&#8230;Berto's trash, Upsher's trash, that fight was trash. #BronerTaylor #Boxing",2
3740,3740,Lowkey got a Fan of my hoop skills at lbcc aha he my niggah now lol,1
