,Unnamed: 0,index,text,class
6229,6229,21200,Stupid bitches deserve to be treated like a stupid bitch,1
6230,6230,12629,Lol.. shut up! RT @ABrown252: @VonshayeB lmao early bird gets the worm,2
6231,6231,118,"""@DunderbaIl: I'm an early bird and I'm a night owl, so I'm wise and have worms.""",2
6232,6232,10086,I bought a 357 and went back to the neighborhood and busted that bitch!,1
6233,6233,3239,@GallagherEmily nigra in da back,1
6234,6234,3507,"@InFaMouS_StAcKz hell no cause Brad still walked away like "" yeah i fucked that niggas bitch "" &#128514;",1
6235,6235,13437,Not a word on Jihadi stream about the Kurdish female suicide bomber in Kobane. That story undermines their mythology on several levels.,2
6236,6236,2318,"@1SonofYahweh..they cry over lost pussy, more emotional than a sissy. They get out &amp; front on hoes simple minds &amp; point brothas like me out",1
6237,6237,1484,"&#8220;@ResiDinero: ""@jenny_dalli: @ResiDinero I threw them hoes away"" you also just threw yo life away&#8221;bruhhh &#128557;&#128557;&#128514;&#128514;&#128514;",1
6238,6238,8781,Don't be a pussy.,1
6239,6239,23099,Yankees season over tho. So yeah.,2
6240,6240,15968,"RT @KayciMalynn: @__0utcast___ hey cunt, I miss you too &#128532;",1
6241,6241,19595,RT @lungfiber: True life I'm an emotional clingy bitch,1
6242,6242,2613,"@Bitterchick @hellobaphomet 
Y'all be some crazy white bitches. I wants to lay down wit you bowf.",1
6243,6243,16836,"RT @PATisDOPE: If she thick and you get her pregnant, she gonna become fat, and you gonna be the nigga with the big bitch",1
6244,6244,1904,&#8220;@souljaboy: @kmichelle my ananconda don't want none unless u clean those shitty buns Hun &#128169;&#128553;&#8221;,1
6245,6245,18756,"RT @chillRoppy: &#8220;@bvdgxl: &#8220;@TRILL_A_G: When bitches say ""darkskin niggas fuck the best"" this all I see......... http://t.co/2Z2jlzYJUM&#8221;

wo&#8230;",1
6246,6246,7133,@team_Darrion just like a Velcro headed moon cricket to say fucking jungle bunny,1
6247,6247,24030,i'ont neva chase hoes they move to slow i let em chase me,1
6248,6248,8897,Dumb nigguh,1
6249,6249,3828,@KingEgo if I can get this bitch to go --&gt;&gt; @Wisdom_Stature,1
6250,6250,3246,@Get__Em__Craig I hear ya hoe,1
6251,6251,10762,I miss my monkey &#128533;,2
6252,6252,5740,"@chvrlesGoldie like Hov said ""we all ghetto b"" lol",1
6253,6253,2160,*waits for Fanduel to hit me with the jig*,2
6254,6254,20147,RT @thecoreyholcomb: Every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w&#8230;,1
6255,6255,9679,"Hate a hoe that think relationships are seasonal.. ""Winter comin, Let me get me a boyfriend"".. Sound dumb as hell..",1
6256,6256,10812,I ont like that game wit that retarded ass bird &#128530;,1
6257,6257,19030,RT @fvxxk: A female will automatically assume you have hoes if she finds you attractive. &#128543;,1
6258,6258,20805,Shoulda put retard mikey on AHS freakshow,1
6259,6259,18965,RT @emilyBOOMBOOM: Its 3am. And your man is with his other bitch. A computer. And you really cannot fucking compete.,1
6260,6260,19938,"RT @ronele: Getting ready for Nevada Hump Day @nevadamuseum. Real live camels, ostriches and zebras - oh my! @VirginiaCity #NevadaHumpDay #&#8230;",2
6261,6261,20730,She gonna pop that pussy for a real niggaa,1
6262,6262,8990,Every spic cop in #LosAngeles is loyal to the #LatinKings,0
6263,6263,6712,"@moneydriven @2ManyLouboutins glad about your uncle, another stupid faggot off the world, hopefully you next.",0
6264,6264,23709,car anxiety is a bitch.,1
6265,6265,3987,@MIKEB_IN_THE_D rams are for fags,1
6266,6266,1660,&#8220;@__LilBoodyJudy: I'm tryna get some snow day dick &#128514;&#128514;&#128514;&#128514;&#8221;gon make a nicca have a wreck out there Tryn pull up on ya &#128514;&#128514;,1
6267,6267,15881,"RT @Jukeyxo: If a girl sit on your face, and your nose goes into her pussy, and she rides your nose like a bull, she's a keeper.",1
6268,6268,11573,"If some one isn't an Anglo-Saxon Protestant, they have no right to be alive in the US. None at all, they are foreign filth.",0
6269,6269,5017,@TomMahoney91 what now bitch,1
6270,6270,9023,Ewww bitch #canunot #fuckoff,1
6271,6271,14818,RT @CuhCuhCuh: if a bitch tell you she got cheated on more than 3times its somethin wrong with that hoe cuh,1
6272,6272,11330,I'm not a ho like you. Your body count probably is close to 100,1
6273,6273,4535,@RickBakas Not hard to...she's kind of a hoe. &#128513;,1
6274,6274,6792,"@ofhdirector Everybody, look at this bird-killing wind mill lover. ;-)",2
6275,6275,6329,@k_tempsss lol then they have one more flavor I think it's yellow idk.. But yea there bomb.,2
6276,6276,19004,RT @finlife54: @Vontey_isa_boss &#127797; bitch lol,1
6277,6277,13380,No fucks given about the NFL draft it's baseball season bitch,1
6278,6278,217,"""@QUAN1T0: These bitches don't care they just play that role.""",1
6279,6279,12470,Litterally can't wait for this weekend with my bad bitches &#128527;,1
6280,6280,19171,RT @iFricanbabiiesx: Females be 14 acting 18 &#128684;&#128138;. Turning up like they 21 &#127867;&#127864;. Throwing the pussy like they 25 &#128049;&#128166;... But still can't pass Alg&#8230;,1
6281,6281,2232,2 or 3 hoes for everything &#128527;&#128520;&#128526;,1
6282,6282,18656,RT @bigshaadswerver: Yo this freezing cold shit so Lel n for the birds it crazy,1
6283,6283,17422,"RT @StephMcMahon: A sign at ""Checkpoint Charlie"", a well known crossing point between East and West Berlin, when Germany&#8230; http://t.co/0l0Kg&#8230;",2
6284,6284,7622,All the snacks in this bitch &#128516;,1
6285,6285,8023,Big moe rn like a hoe haha yuhhhh,1
6286,6286,8405,Chad Jordan in this bitch.,1
6287,6287,11893,"It happens AGAIN!! Black pack beats ""whitey."" This should make national news. http://t.co/izKoA2Xb",0
6288,6288,16914,"RT @PoeticGenius19: You go back and forth with a girl, youre a ""bitch"" you let her disrespect, youre a ""bitch"" LOL",1
6289,6289,2571,"@BeavisCumia @jimmysdong
Dat cat gonna scratch all up on dat colored boy and he gonna end up in da chow mein",2
6290,6290,4897,@ThatHaleyWay @kdawgg065 aahahah who the fuck watches that trash?,1
6291,6291,16505,"RT @MonroeDOLL_: Who got time to be ""having dem hoes""!? That's aint wassup no more",1
6292,6292,751,#PacerNation 4/4 on the road! Perfect way to continue after #iubb have finished #NBA #Pacers #indiana #hoosiers,2
6293,6293,5125,"@WeBeatBitches thats trash, its ot?",1
6294,6294,16935,RT @Pouyalilpou: i got bitches an i know some killlllllas fuck y'all,1
6295,6295,579,"""Virgin pussy "" () "" , regular pussy "" ( ) "" , Oomf pussy (_________________________)",1
6296,6296,4777,@SteveWorks4You Golly Wompers and Dad Gum Son You lyin cheatin scoundrels fucking did it! Man up and own it ya chicken shit pussy Republican,1
6297,6297,8539,Crack cocaine can steal your bitch from you,1
6298,6298,7323,@xDSmooth bitch give me my lighter or get shot,1
6299,6299,4728,"@SoftestMuffin @_tee13 @TorahBlaze will convince u that is a lame, you, a nigger liver believes it cuz you a nigger whore",0
6300,6300,3964,@LowworldsFinest @1stblock_thomas man y'all niggas chill man I'm High af tho . Y'all niggas ain't even tell me who the hoe is &#128564;&#9995;,1
6301,6301,19272,"RT @itsDC_2x: ""Just texted my phone, this bitch just blew my high!""",1
6302,6302,6092,@heyyayled dgaf hoe,1
6303,6303,5085,@VaginaaHolic @DeesChronicles ie don't make a hoe a housewife,1
6304,6304,19013,RT @foodbibIe: Oreo Cheesecake http://t.co/yW299XjzB2,2
6305,6305,19184,RT @iLovedrunkgirls: &#8220;@DseanAssAFool: Bruh I never seen so many ugly bitches in one picture before smh http://t.co/ypGGSf64ea&#8221; is that Luda&#8230;,1
6306,6306,8711,Dey put us on lockdown cus dey searchin bitches cars fa dat dope,1
6307,6307,2414,@AllieBruner is my main bitch.,1
6308,6308,20610,"Same reason u look like anthony davis with them eyebrows""@RyanH_Slick: Why the fuck do niggers act so different when girls are around?:-S""",0
6309,6309,2320,@1deep_williard @Marlin_FishyAss it was old ratchet hoes Bruh,1
6310,6310,16306,RT @LuieSanches: PROUDLY a racist. u dumb nigger,0
6311,6311,18106,RT @XIIXX_: Only soo much a bitch can take...,1
6312,6312,13882,Popcorn and candy for dinner. I always knew Charlie Brown was my spirit animal.,2
6313,6313,21994,This bitch mentioned dr. ruff...I'm done.,1
6314,6314,8631,Damn some Oreos would be so fucking clutch right now!!!,1
6315,6315,17892,"RT @TycoTatts: *hits blunt*

""bruh if she tells me to go text my other hoes, but she's one of my hoes, do I keep texting her ? http://t.co/&#8230;",1
6316,6316,17053,RT @ReIateThings: i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch &#8230;,1
6317,6317,8826,Don't trust a bitch who's nail polish is chipping off.,1
6318,6318,23527,"[9-1-13] 2:50 pm ""son of a bitch ate my mac n cheese"" http://t.co/My5oJYZ8w9",1
6319,6319,11064,I was trying fuck something today and this bitch want lie talking bout his brother was on his phone. Lmfao I feel played.,1
6320,6320,6590,"@lloyd7121 @jjauthor @petermickley 
Approximately 1/2 in one crash. There wasn't supposed to be that many members of a seal team on one bird",2
6321,6321,2480,@ArlisDoNotChill @ChiefKeef3OO wheres my bitch wit my sammich then?,1
6322,6322,19378,RT @joshhandsomee87: Well I felt sorry for her before but that was stupid. Still though @edgarguillenjr is a bitch who wont try that wit ...,1
6323,6323,21336,"Thanks Charlie, have a great evening @Charlie4927 @StacyDmomof5 @RevkahJC @cantUCIMblonde @Kacado @PattiSM74",2
6324,6324,14215,RT @AriaunaDaVon: &#8220;@WhitDAWGem_: &#8220;@AriaunaDaVon: @WhitDAWGem_ bitch go to sleep. You have work in the morning.&#8221; Lol yes master&#8221; &#128557;&#128514;&#128530;,1
6325,6325,6981,@sayy_coneee bitch I texted you,1
6326,6326,636,"""hick and raver is a venn diagram that has a very large intersection""",2
6327,6327,14808,RT @CuhCuhCuh: Hoes is Hoes niggas be mad cuhz they be tryna cuff the hoes cuh,1
6328,6328,6124,@iH8TvvitterHoes @breezyfrmdablok what do you mean nice try? I'm right nigga. You a faggot. If you wanna argue bout anything else continue,1
6329,6329,9203,Friends become foes girlfriends become hoes.,1
6330,6330,16170,RT @Leelucas_: @100046729 man bitch you then fucked up. I'll burn yall house down again hoe &#128514;. That's why bumble bee your real grandma hoe,1
6331,6331,10680,"I like weed brownies and cookies, im straight but seein crooked, got muh trippy kit hope i trip and fal into some pussy #tunchei",1
6332,6332,20401,"RT @yepitstrey: I Be Like

&#128663;_____________&#128659;
Fuck! Here come the 5'o

__&#128663;______&#128659;__
Be cool son

___&#128663;&#128659;_____
Man fuck 

___&#128659;___&#128663;____
bitch ass &#8230;",1
6333,6333,22033,"This fat bitch is wearing these ugly ass jesus sandals, and her big ass feet are overlapping the damn things.",1
6334,6334,18320,RT @_MissBre: Lord. RT @BadSkinWavyHair: RT @_MissBre #SugarCode RT @KiiD_ThatGuy: If you a hoe you a hoe I'm not finna sugar code it,1
6335,6335,18232,RT @ZitlalyL: You don't know maybe some bitches like a man in a tutu &#128514;&#128514;&#128054;,1
6336,6336,6763,@nhatty_ice49ers thank you jackass zebras,2
6337,6337,10476,"I hate the f-ing bus, I hate the f-ing bus, high ho the dairy-0 I hate the f-ing bus!",1
6338,6338,1573,&#8220;@ToriJBerman: Shavonne was doing ballet in the middle of the street last night and fell &#128553;&#128553;&#128514;&#128514;&#128514;&#128514;&#128557;&#128557;&#128557;&#8221;&#128557;&#128557;&#128557; bitch it wasn't ballet,1
6339,6339,7052,@slings_x_arrows Equality niggah,1
6340,6340,4472,@RFam2550 shut up faggot,1
6341,6341,2017,"' Baby moanin.... Got me zone'nn , I want this bitch next too me.... Pussy like ecstasy &#1043291;&#1041185; .",1
6342,6342,15371,RT @GossipCop: Charlie Sheen SLAMS Rihanna For Rejecting His Fiancee: You&#8217;re A Rude &#8220;Idiot&#8221; With Bad Wig http://t.co/NChn9cRLCj,2
6343,6343,6411,@kieffer_jason @sbsylvester then bring yo bitch ass to town east mall let me know when u there bitch!,1
6344,6344,14982,"RT @DerrickJaxn: I can't take any girl serious that refers to herself as a ""bitch"" or the guys she dates as ""these niggas"".",1
6345,6345,5209,@YardieBoyHeem pussy watch it nuh mi Neva lov mon. -badmon,1
6346,6346,9377,Gang gang bitch&#128165;&#128299;,1
6347,6347,1409,&#8220;@Marlin_FishyAss: &#8220;@1017_Sqquad: In the mall with yo bitch and yo money I'm getting me somethin &#128514;&#128175;&#8221;&#128514;&#8221;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;,1
6348,6348,8968,Even they know you my bitch,1
6349,6349,6445,@kieffer_jason bitch what? No it must of flew over u head cuz u didn't show up at Plano senior high school in Plano tx fuck boy,1
6350,6350,13688,Only the strong survive and that nigga a pussy,1
6351,6351,23366,You knows dat once you white bitches has da black cock on yo uptight white asshole you wants it again and again and again,1
6352,6352,9633,Hahahaha manziel is a faggot and the browns will ruin him. Win win for me,1
6353,6353,13240,Never that serious RT @C_thaqueen: Thought you was Finna cruise with a new bitch &#128553;&#128273;&#128298;&#9995;? http://t.co/MvCnPYtXo8,1
6354,6354,945,"&#128073; RT @OeauxMar: Nigga was smashing his hoe, had his hoe paying for a condo and he still with her &#128514;&#128514;&#128514;&#128514; Yep Fucboy",1
6355,6355,19703,RT @mlbtraderumors: Offseason Outlook: New York&#160;Yankees http://t.co/6DtDxdI6ul,2
6356,6356,19243,"RT @iluvdrugz: if a bitch dont act crazy over you , she dont really want you. &#128080;",1
6357,6357,16568,RT @MyFriendsRap: After ya girl walks in ya crib and has hoes for ya niggas. http://t.co/lE1r8tiwD1,1
6358,6358,20691,Sex should be a reward in a relationship. Nigga has never done anything for you whatsoever yet you still give him the pussy...smh,1
6359,6359,15086,RT @EMAdair225: Illegals bringing diseases across border. Contagious patients separated from others by yellow tape... pregnant teens http:/&#8230;,2
6360,6360,20607,"Same hoes with they ass out tonight gonna be singing ""Jesus Loves Me"" in the morning",1
6361,6361,15488,RT @HilariousSelfie: how ugly bitches take selfies &#128557; http://t.co/SNt2iOmhGr,1
6362,6362,11601,"If ur bitch starts fukin yappin tae, ill make sure i break something vital. Warning: call polis with hazard that results in permanent damage",1
6363,6363,19798,RT @olmelonhead: when bitches spread rumors about you ; &#128520; https://t.co/21wOvyB50m,1
6364,6364,772,#Shoutout to my exit 47 niccas! #RealNiccaSalute,1
6365,6365,12406,Light skin niccas always wanna try to be Ike Turner! Lol RT @LuckyLucci5: @VonshayeB only if u can take one back&#128514;&#128514;&#128514;,1
6366,6366,10790,I need some new hoes,1
6367,6367,19868,"RT @prolongshop: #LED #Christmas #decor Lights 10m 33ft 100 LED #Fairy string #Light for Outdoor/Indoor, 

http://t.co/2ew0jjhB6n",2
6368,6368,16544,RT @MsJoseline: If you going to fuck on camera at least be a freak not a boring 45 year ol lady. What they got this hoe under. Granny porn?,1
6369,6369,14174,RT @Amoreshonta: &#8220;@WestDontCare: Big bird has spoken &#128514; http://t.co/TxCcy3XIEc&#8221;&#128514;&#128514;&#128514;&#128514;&#128553; I was weak then I &#128128;!,2
6370,6370,7608,"All that x rays, no wonder the bitch got two heads #AHSFreakShow",1
6371,6371,8760,"Do we love these hoes?

&#128514; &#128514; &#128514;&#128514;&#128514;
&#128514;&#128514; &#128514; &#128514; &#128514;
&#128514; &#128514; &#128514; &#128514; &#128514;
&#128514; &#128514;&#128514; &#128514; &#128514;
&#128514; &#128514; &#128514;&#128514;&#128514;",1
6372,6372,17505,RT @TAXSTONE: I spray Clorox on the seat after bitches use it I ain't had that much trust in females since Sam Rothstein met Ginger,1
6373,6373,19388,RT @juicygenie: Sheryl crow be my mom,2
6374,6374,6783,@npratc Explains why they're waving trash bags around over their heads.,2
6375,6375,10814,"I ordered 8 chocolate chip cookies &amp; this bitch gave me fries smh , I couldn't even take the shit back because I was gon be late for work",1
6376,6376,19586,RT @lovesexdeath_: @TonyJRodriguez im queer as a three dollar bill and my first response to her coming out was sarcastic 'wow really? never&#8230;,1
6377,6377,6594,@longbongchris mk Hun just textith me,2
6378,6378,9811,"Hey. 

Aside.

This was my graduation cap. Like fuck you, bitch, Detroit What. http://t.co/fvNpE7ukn7",1
6379,6379,12130,Just had someone under 25 casually ask me what the 'FF' stood for on my car. R u fking serious &#128553; @FooFighters bitch.,1
6380,6380,12354,Let me delete that for the little bitch Reports me to Mr.Olsen &#128514;,1
6381,6381,14889,RT @DaCoolestLame: Yo BCU band made UCF band look like trash,2
6382,6382,15732,RT @JaeRawww: Y'all bitches who hit up the mall looking for new clothes need to hit up the gym &#128514;&#128514;&#128514; those escalators not cutting it &#128514;&#128514;&#128514;,1
6383,6383,10164,I cuff no hoes,1
6384,6384,2871,@CokeFuckedYou I'm in this bitch on some insomnia shit. Been in bed since midnight.,1
6385,6385,9098,Finally got my medicine and crackers!,2
6386,6386,18018,RT @WWECrowe: #JerrySpringer on #RAW ...... The white trash side of me is applauding @WWE,1
6387,6387,13370,Nikko a gay bitch,1
6388,6388,6269,@jocsoriano ima call you of a different number cuz moms still on sum hoe shit,1
6389,6389,22921,Why you talking to hoes about bro nem?! &#128548;,1
6390,6390,3525,@ItsKeeshKapeesh *yourself *faggot buy a dictionary,0
6391,6391,7066,@sorryimalex wake up you little bitch and follow me,1
6392,6392,5766,"@coughlan616 Youre racist against white people whigger. Anti-Racist is a codeword for anti-white.
Anti-zionist is a codeword for antisemite.",0
6393,6393,21760,These hoe ass niccas talkn shyt about a nicca make a nicca wanna go and snatch the bitch up outta nicca,1
6394,6394,20046,RT @sorryimalex: I got called a faggot for buying girl toms so now I'm gonna fuck that person in the ass,0
6395,6395,9162,"For those wondering why DHS was buying up all the ammo, now you know. Once the Charlie Manson er, @BarackObama race war starts its on #POTUS",2
6396,6396,16415,RT @Medz4u: &#8226;not all black girls are ghetto though,2
6397,6397,17995,RT @VinceSports: Best #CollegeGameday sign ever! The Dak-ness is spreading! Charlie Murphy's True Hollywood Stories. #ChappelleShow http://&#8230;,2
6398,6398,2836,@CheyenneDoan cause hes a faggot,1
6399,6399,3526,@ItsKiaraaaa looks like you took a red marker and colored on your leg,2
6400,6400,10701,I love all people for who they are but there's this one fag that goes to my school that can catch a ninja star to the face ASAP,0
6401,6401,2927,@DIRECTV why are you showing Yankees game in arizona when you promo Washington huskies game? I bet @dish would want my business,2
6402,6402,5132,@WendyDavisTexas your 30 second add just ruined it. A new low picking on a cripple,2
6403,6403,8347,Can't keep a shallow bitch if ya pockets ain't deep.,1
6404,6404,2966,"@Danny_Cavanagh....available online soon? I didn't have enough to get it after my Anathema merch. It's a cracker, I need it. Can u.....",2
6405,6405,21736,These bitches really be out here on backpage hoe-ing &#128557;&#128557;&#128557; watch yo bitch she could be on there !,1
6406,6406,18272,RT @_DEROOO: &#8220;@ViriDoesItt: How I lose this sweet..&#8221;you ain't lose it you hide it lmfao Viri tryna smoke that hoe to his self,1
6407,6407,10678,I like to butt fuck fine ladies. Will I choke hold a bitch? Well maybe #55,1
6408,6408,5464,@actionLLJackson unless bitch is a word for awesome they are wrong,1
6409,6409,7726,And dis nicca still rapping,1
6410,6410,5592,@bbluedreamm @chris_cruz1 @Hunglikerobby_ don't be a bitch then?,1
6411,6411,24386,really tired of having a constant bitch face,1
6412,6412,13628,"Once again...HELLO HARDIN COUNTY 
""@TheDrunkStory: ""Everyone knows a hoe named Ashley"" - HSN""",1
6413,6413,22418,Vice News interview with the Canadian Jihadi has the poem I translated f4 u as its sound track http://t.co/7gebzU4Paz http://t.co/WwL05Orih6,2
6414,6414,17622,RT @Thatindianbruh: There&#8217;s a bitch on twitter with 50k followers but she drive this. http://t.co/m4AKVZ4JgD,1
6415,6415,5688,@cameron_ast @lanahudsonnn bitch and the fuck u wanna do about then nigga stfu talking and do something,1
6416,6416,20898,Smh &amp;&amp; its not bitches its BITCH ASS NIGGAHS,1
6417,6417,15312,RT @GMB_flash7414: Oso told me when his dreads get longer he just gone pop up and fuck niggas bitches lmao,1
6418,6418,24671,when bitches change and start acting like the nigga they with &lt;&lt;&lt;&lt;&lt;&lt;,1
6419,6419,9089,Fight me RT @rob_b1991: 0 cuz they're trash RT @Markie__Marc: How many 50-cent corn dogs did you order today?,1
6420,6420,24051,if u eat fried eggs and leave the yolk entirely yellow ur a disgrace and also nasty,2
6421,6421,11826,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XiZRs7ATWL,2
6422,6422,21997,This bitch on Maury got 11 baby daddy's!,1
6423,6423,14663,"RT @CheefQueef: Chocolate pussy ""@JennnVeee: 4. Favorite candy?""",1
6424,6424,15408,RT @HBCUfessions: My body count went from 1 to 9 in one semester... I'm not a hoe just love sex -FAMU,1
6425,6425,8501,Comcast stop being twat and actually work thanks,1
6426,6426,11596,If u bad niggas a really play nice to get to the pussy then... that ass gone &#128514;,1
6427,6427,9854,Hoes be prayin niccas dnt kno dat background,1
6428,6428,14589,RT @Cameron_773: You a hoe if your cellphone bill more than $100 a month,1
6429,6429,20528,Riding in that ooo bitch it's nasty,1
6430,6430,2896,@Corey_D_23 damn bro.. ps4 trash lol,1
6431,6431,6766,@nickboydos bunch of pussies.,1
6432,6432,19555,"RT @linaa_eddz: ""@kxngnandi: And I'm not stuck up. You niggas just love assuming bitches want yall when we just being nice &#128530;&#9995;"" &#128588;",1
6433,6433,21440,That was trash. I'm just gonna put my phone down. Goodnight,2
6434,6434,4590,@Rvm3o no reason to hit with you when I know you pussy I won't get no cool points,1
6435,6435,16401,"RT @MattieTrump97: Win % since pile of trash @jairusbyrd went to New Orleans:

#Buffalo:1.000
#NewOrleans:0.0000000000000

#FuckByrd
#WhoNe&#8230;",1
6436,6436,20715,She been a hoe all summer but soon as the fall weather hit she'll probably forget about all that and be a good girl again. That's the cycle,1
6437,6437,22208,To the senior class: there will be Oreo funfetti bars in the den this morning &#128538;,2
6438,6438,12986,My bitch say I'm in the dog house FUCK YOU MEAN,1
6439,6439,20330,RT @wizkhalifa: Respect the man with vision and a gang of bitches to follow it.,1
6440,6440,15346,RT @GianneNichole: trassshhh RT @Willie_OBeamen: Them 13's that come out this weekend so trash!,2
6441,6441,9928,How mich time the P O P Hold It Down nigga bitch catch?,1
6442,6442,8777,"Don't act all shy, bitch slop that up.",1
6443,6443,20111,RT @tbhjustzach: why be negative when you can be positive fucking smile you beautiful bitch,1
6444,6444,6599,@louisck a video i made -- Porn Actress Sexy Capri Anderson Kissing Video with Charlie Sheen http://t.co/VTH4r762 via @youtube,2
6445,6445,24148,like a slow death &#8220;@iSell_Pussy4EBT How does it feel to have a shit load of nudes to fap to but not one bitch to fuck?&#8221;,1
6446,6446,11210,I'm a hoe for that &#128557;&#128557;&#128557;&#128557;&#128557;&#128514;&#128514;&#128514;&#128514;&#128514;,1
6447,6447,8445,"Chasing these hoes, better get cash nigga",0
6448,6448,7087,"@steve_phillips_ funny, I thought @bobmuellerwkrn #tbt 90s photo this week would have you hanging me over a trash can by my ankles",2
6449,6449,23010,Wut a bitch,1
6450,6450,15208,"RT @Fly_Boy_Smooth: Man y'all hoes gotta chill with this going natural bullshit, it's only a few who can actually pull it off but the rest &#8230;",1
6451,6451,24442,so uncivilized,2
6452,6452,14390,RT @BigggDickBandit: You lil stupid ass bitch i aint fuckin wit you,1
6453,6453,5936,@ericxmorrison you can't get rid of me that easily bitch,1
6454,6454,15948,"RT @KallMe_Tae: ""@PAPER_CHAYSIN: How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????""nip&#8230;",1
6455,6455,23332,You hoes give me more and more reasons everyday to stay my ass single for another 2 years,1
6456,6456,9052,False start bitches,1
6457,6457,17382,"RT @SpaceCatPics: Meow, bitches",1
6458,6458,20814,Shoutouts to my main bitches &amp; my side bitchess !!&#9994;,1
6459,6459,20439,RT @zakkmcdaniel: You need to at least not be a bitch 12/7 to date me,1
6460,6460,24164,"lmaoooo RT @ComedyTruth: Girls, don't let a guy treat you like a yellow starburst. You are a pink starburst.",2
6461,6461,2999,@DeeMayweather the fck? dem bitches always got sum shit wit them....,1
6462,6462,23496,Your bitch wants to go to Little Italy with me tonight. Told her no. Fuck a thot.,1
6463,6463,6380,@kelly_ryaaaan only dumb bitches r in 8th,1
6464,6464,3282,@Goldee_Locx lmao real shit though them bitches be dumb as fuck smh,1
6465,6465,23843,fucking queer,1
6466,6466,19886,RT @random_shxt: need my dick sucked..fuck 1 bitch I need &#9996;&#65039; sluts,1
6467,6467,9727,"He got Channing Tatum as his bitch,I'm out",1
6468,6468,9419,Getting niggaz to discuss more than sports hoes and rap music is impressive but SO HARD TO DO!,1
6469,6469,2857,@Chykalet naw u just retarded kinfolk lol,1
6470,6470,21255,Switcheroo on yo main hoe hell naw me and my Nigggas don't save hoes,1
6471,6471,23052,Y'all tweet the same shit everytime I get back on this bitch,1
6472,6472,11081,I wish @joederosacomedy didnt block me long ago for calling him a pussy so I could call him a pussy again and get blocked a second time.,1
6473,6473,5581,@badluckbella_ that's lil nig &#128526;,1
6474,6474,20710,She a true boss bitch I respect her,1
6475,6475,14160,RT @AlvarezJackee: I turn into a bitch real quick.,1
6476,6476,4092,@Midnight_Snacka @Nick_504_ u look like that fat kid on Charlie walker the that got stuck it the chocolate tube.,2
6477,6477,1610,&#8220;@WorldStarFunny: we don't love these hoes http://t.co/WeKdL09bq5&#8221; @Ilovebamf &#128076;,1
6478,6478,23451,You&#8217;re a little bitch RT @FuckingCashBro: RT @Thotcho: my team got blown out in the Super Bowl,0
6479,6479,122,"""@FloKid88: As long as the Lakers trash from now on, I could careless. And that's real."". CC: @BENBALLER hahaha",2
6480,6480,2970,@Darienbaby_xoxo ya but you can't because its a real account dumb bitch I go to wams fucking bitch,1
6481,6481,14202,RT @AntBreezyOBB: Theses niggas hoes and these bitches greedy,1
6482,6482,16515,RT @Mr1738: RT @ItsJustThai: All that weave turning you bitches into horses http://t.co/3OzXUd8YTD,1
6483,6483,4546,@RihannaHasAids I knew farquaad a faggot,1
6484,6484,8847,"Drake vs. Tyga beef, Yung Berg, Lil Fizz, Chris Brown bitch rants on Twitter, ILOVEMAKONNEN getting drug off stage. Light skins taking L's",1
6485,6485,24024,i wouldnt for michaelangelo RT @DerekIsNormal: YAAAAAAASSS!!! RT @TheYelloNegro: These hoes out of control https://t.co/t4waR9G8cT,1
6486,6486,15517,RT @HoneyyDip__: +1 RT @gingersospicy_: Me. RT @viaNAWF: @ the fat bitch who's fat but think she thick and a big fine,1
6487,6487,20467,Rap bitches prolly scared of Remy ma lol,1
6488,6488,8130,Boozer so trash,1
6489,6489,20695,Sexy bitch lame nigguh,1
6490,6490,10497,"I hate when bitches think you expect something in return for buying them a cheap ass gift or food. This is MY life, let me live!",1
6491,6491,3020,@DezzzyBo Lol that nigga a real retard,1
6492,6492,4704,@SierraBell15 just called me a basic bitch and I'm not sure how I feel about it,1
6493,6493,4609,@SNAKEHAID @wsaleen15 @rducppp @2_Synnseer @rebelgirl2040 why ur profile a one armed nigger?,0
6494,6494,8114,"Blocked his fuzzy butt&#128522; .@odifass: @veritaz @TarekFatah @TarikSalym Ignore this low life creature....""",1
6495,6495,15128,RT @ErybdyHatesRiss: But I've made some hoes second guess themselves lol,1
6496,6496,7817,"As a girlfriend I'm NEVER getting close to my boyfriend friends , cause they can be telling me one thing , and telling these hoes another.",1
6497,6497,14057,RT @ABCbirds1: #Colorado lawmakers consider nation&#8217;s 1st #wind energy legislation to protect #birds &amp; #bats. http://t.co/shwQYb76pw http://&#8230;,2
6498,6498,6238,"@jeffgill24 hey #teabagger Bohner said he got ""98% of what he wanted"" in sequester. You sound like a moron when everyone knows you are LYING",2
6499,6499,15322,RT @GabrielaAngela4: That hoe wanta 6/6.,1
6500,6500,3962,@Lovelesslovely @Kwitchabichen25 hey aklve! Im taking out the black ghetto trash. Youre blocked nigger,0
