,class
2731,1
1660,0
19095,1
10731,0
16876,0
18613,2
358,0
305,1
13102,1
6392,0
14430,1
2948,1
18443,1
4905,0
536,1
4649,1
6318,1
8239,1
15208,1
14990,1
12398,1
11052,1
6679,0
17049,1
16803,0
6128,0
2821,1
14981,0
1409,1
3636,0
2330,1
1839,1
11542,2
7405,2
8376,1
19129,1
9937,0
3428,1
10883,0
18948,1
4795,1
182,1
967,0
16439,1
6356,1
6718,0
205,1
7302,0
10966,1
1422,2
9542,1
13992,1
10397,1
4915,1
10265,2
3867,1
3337,2
14057,1
12025,0
1420,2
18953,1
15681,1
516,2
9797,1
2348,1
17972,1
5862,0
242,0
10144,0
1289,1
7354,0
3327,2
17952,1
939,1
1386,1
17291,1
9405,2
1230,0
10284,1
2958,1
3646,0
2176,1
8813,1
17906,0
2120,1
14168,1
659,0
7537,1
18879,1
579,0
1260,1
1907,1
15925,1
15254,2
15866,1
2050,1
16191,2
677,1
9527,1
14302,0
9680,1
7124,2
17160,2
835,1
4943,2
8793,1
16682,1
4871,2
9574,1
8260,0
2831,2
1663,2
13858,1
17975,1
2262,0
15684,1
7147,0
1345,1
7973,0
8345,1
67,1
14345,1
4557,0
19260,2
19076,1
3426,1
14155,1
3502,1
13254,1
19422,1
3454,1
15515,1
1027,1
18415,2
11227,0
17651,1
2041,1
3456,1
6228,2
3534,1
9330,0
17496,0
18614,1
1200,0
2572,1
4674,1
19884,0
8658,1
16443,1
3383,1
18160,0
2110,1
10882,1
2431,2
16771,1
2200,1
4032,1
2807,1
1921,0
1495,1
6421,1
9325,0
20159,0
11965,1
13381,0
9025,1
9422,0
8261,0
1490,1
11986,1
2443,2
1669,2
11764,1
11563,1
2185,1
7852,1
1944,1
8445,1
14356,1
16400,1
17305,1
1715,1
11803,1
1202,2
1878,1
2238,1
6641,1
8878,0
13944,2
3017,1
16831,1
15994,1
16993,2
12042,1
10282,1
4197,1
4246,1
8964,1
15914,1
8744,1
20096,1
3709,2
11425,1
2230,1
11051,0
11235,1
8188,1
12046,1
10009,2
419,1
4945,1
3696,2
16309,0
11178,1
1107,1
15043,1
1090,1
1005,1
16380,0
13727,1
11495,1
391,0
1612,0
4203,2
15758,2
2160,1
3671,1
1583,1
262,1
17869,0
1770,0
16081,1
1911,1
19014,0
15250,2
4035,1
16179,1
470,2
4294,0
12577,2
415,1
2143,1
4237,1
184,2
1666,0
10497,1
15240,0
15470,1
15647,1
37,0
723,1
3222,0
2592,1
1734,2
14975,1
1910,1
3253,2
20060,0
13875,1
18679,1
256,1
7119,1
3437,1
1751,1
1064,2
12758,1
1399,0
13385,1
340,1
17615,1
19983,0
17352,1
8586,0
1619,1
3954,1
13700,1
15051,1
13818,0
8699,1
1329,0
17086,1
9618,1
4224,0
6143,1
1888,1
8379,1
4305,1
2420,1
19142,0
8868,1
2249,2
2319,1
19064,0
15002,0
2704,0
15678,0
18142,1
9946,1
3778,2
17385,1
3798,1
11525,2
8073,1
716,1
14612,2
11080,1
17234,1
17993,0
7581,1
10892,2
8329,1
11604,1
502,1
13156,0
2474,2
11837,0
127,0
15942,1
16905,1
10661,1
4907,1
17798,0
2839,1
16903,0
715,1
2133,0
11696,1
2393,1
3989,1
14306,1
10408,1
3797,1
16054,1
1587,1
17389,1
4305,1
4660,1
1103,2
19735,1
18505,1
15785,1
7089,2
7221,1
16482,0
6930,1
14,1
2340,0
8863,1
2149,2
3137,0
6395,1
3483,1
1234,1
1655,0
1447,1
13404,1
1153,1
3757,2
11354,1
606,0
19,2
12827,1
194,1
1,2
10045,0
3131,1
15216,1
9493,1
223,1
9983,0
16046,1
17167,0
1410,1
12805,1
9642,1
8668,0
7106,0
4185,1
4475,1
4500,1
18474,1
3220,1
14500,1
8359,1
13398,1
4908,1
16044,1
13210,2
2066,2
13547,2
6348,2
6581,0
4451,1
9408,1
18710,2
3925,2
6569,1
3401,2
509,1
4854,2
245,1
10309,1
6430,0
8375,1
7527,2
2178,1
6423,0
1802,0
15091,0
10841,1
8476,2
18188,1
462,1
1460,1
18223,2
1840,1
12300,2
15384,0
18257,1
19815,2
176,1
15830,2
979,0
1203,1
571,0
2850,0
1437,1
18615,0
3969,2
13430,0
18944,1
491,1
19348,1
8914,1
4880,1
18147,1
14819,2
6267,1
2901,1
8574,1
3741,1
7636,2
14484,1
11352,1
6411,0
12049,0
19984,1
2478,1
3149,1
6905,2
1131,1
3009,0
12543,0
19049,1
3559,1
2855,1
13357,1
17699,2
670,0
3072,1
3347,1
3892,2
4655,1
1812,1
13597,1
1397,1
6387,1
12426,1
11054,1
14717,1
2730,2
853,2
15427,1
11190,1
2287,1
14805,1
9725,2
15633,1
8766,1
19819,1
13994,1
10813,1
4113,1
11256,1
9944,1
1913,1
8932,1
953,1
15562,1
14475,0
8481,0
3944,1
1601,2
2533,1
15596,1
7034,1
4628,1
10484,0
4906,1
568,2
16159,1
2174,0
14545,1
69,1
15408,1
104,1
8545,1
13080,0
13192,0
2506,1
1361,1
16063,0
14004,1
18194,1
7754,1
9671,1
15318,1
8282,0
7403,1
2674,1
38,1
14957,1
18442,1
2212,1
2663,2
13023,0
18416,1
605,2
10352,0
17449,2
4363,0
2182,1
4425,1
3718,1
8768,1
18544,1
17876,0
9034,1
1753,1
1903,0
9989,2
2640,1
14909,2
15752,1
18619,1
12770,1
7165,1
10380,0
13051,1
9192,1
12869,2
981,1
18088,1
1281,1
7331,0
3617,1
4282,0
18033,1
4064,0
6757,1
10195,1
871,1
1240,1
19158,1
3393,1
1609,1
869,1
3754,1
16260,0
2427,1
255,1
13021,0
7979,1
3195,1
410,0
18967,1
15400,1
15006,1
13686,0
15996,1
19534,0
2430,1
8080,1
8146,1
6713,1
17262,1
17456,0
7940,1
17782,2
14021,0
6909,1
3832,1
2370,1
2006,0
15775,1
10665,1
19194,1
2383,1
18911,1
16418,1
18805,1
18395,2
17355,1
8303,0
14522,0
12070,0
14611,1
10723,0
18315,1
16963,2
6324,1
18371,2
8301,2
12474,1
2435,1
3233,0
18250,0
13313,1
8595,0
1766,1
16284,1
10602,1
13122,1
2189,2
12494,2
18776,0
281,2
6813,1
19137,2
12237,1
13798,1
10167,1
745,0
1758,1
19674,1
19084,0
1985,1
18620,1
17551,0
10326,1
9077,1
2345,1
222,2
19418,2
16821,0
2388,0
3390,0
285,2
81,0
6169,1
22,1
15634,1
1756,1
19106,1
19553,1
3290,1
15160,0
1117,1
4420,1
10834,1
13369,2
3008,1
19387,1
4838,1
10546,1
6663,1
2158,1
1604,2
3992,1
2969,1
19015,1
2053,2
15722,1
14657,1
16263,1
3518,1
3330,1
3902,1
2080,0
4604,1
16902,1
10975,0
19938,0
13397,1
8916,0
1046,1
1648,1
7063,1
13250,1
1782,0
13077,0
16990,1
9945,1
8162,1
13549,1
2188,1
13647,1
7223,1
12765,0
2854,1
2092,1
6941,0
17526,0
12453,1
13451,1
3873,1
12136,1
7281,2
7260,2
1680,1
10558,1
3343,1
8450,0
4356,0
12056,1
16226,1
8338,1
18292,0
640,0
16352,2
1592,2
1099,1
8734,1
3436,0
18957,0
2674,0
6086,1
3069,1
13684,1
3462,1
4721,2
4884,1
9368,1
8518,0
3858,1
4765,1
1414,1
3138,0
16671,1
3681,1
1307,1
1351,1
10753,1
3360,1
773,2
19396,0
10474,1
6504,1
8771,0
5987,0
15865,1
8104,1
16924,2
19720,2
7971,1
14506,1
696,1
11185,1
14405,1
2587,1
8415,0
17008,1
7776,1
16863,1
512,2
6463,1
364,1
1051,1
16813,1
20074,1
6734,2
17676,1
2202,1
9343,1
19394,1
13112,0
1020,1
8477,1
10702,0
3143,2
6157,1
16712,0
3000,2
1861,1
12101,2
1346,1
8941,1
17329,1
2152,0
7372,2
9732,1
7247,1
174,1
273,2
11421,1
11212,0
723,0
19714,1
2451,1
1296,1
11648,1
3441,1
3796,1
1365,1
7123,1
10640,2
1395,0
3370,1
487,0
16074,2
11451,1
12194,1
4101,0
8798,0
16518,1
3112,1
1448,1
9805,0
12150,1
8827,1
3980,1
18762,0
4,2
17992,0
488,2
12346,2
8824,1
14465,1
10695,1
241,1
18547,1
2825,0
7771,0
8904,0
5908,0
3490,1
15890,2
15326,0
11624,1
8304,1
3648,1
19289,1
3312,1
10538,1
4426,2
12858,1
16672,2
4234,1
673,0
12835,2
17596,1
6089,1
16368,1
13257,1
161,1
8228,0
9400,1
11818,1
15332,1
438,1
11160,2
3693,1
2063,2
412,1
8854,1
1621,1
6186,1
7808,1
2895,1
11864,2
14166,1
19503,1
15316,1
1518,0
1689,2
2247,1
9329,0
8984,0
8151,1
2960,1
7620,2
8002,0
15299,1
17023,1
12,0
4762,1
13277,1
15621,1
1099,1
12301,1
19581,1
1334,0
8806,0
7070,1
7410,1
10169,1
4657,2
1111,0
17789,1
17400,2
2672,1
12443,1
17914,1
11791,2
8121,0
16779,0
1022,0
3495,2
17263,1
15234,1
2091,1
4390,0
7227,1
8539,2
563,1
19842,1
10894,0
19638,1
4374,0
1059,1
13234,1
3135,1
17559,1
7214,2
13293,0
13084,1
14411,1
412,1
10909,0
9775,1
3033,1
14886,1
18507,1
14905,2
1557,1
17503,0
13382,0
14014,1
1808,1
1454,2
2973,1
6525,1
10886,1
7650,1
947,1
18565,0
12339,2
13108,1
3890,1
2563,1
12399,0
2401,0
3094,1
9104,1
7850,1
48,1
3806,1
17309,1
11612,0
4866,1
7511,1
2146,1
321,0
14746,1
16127,1
17339,0
6284,2
18368,1
13009,1
10087,0
1305,2
113,0
4829,1
7377,2
4891,0
3919,1
14684,1
16989,1
1462,2
4369,1
9629,0
576,0
7817,0
12986,1
137,2
9743,0
13721,1
9791,1
4667,2
4897,1
3902,1
450,1
9398,0
932,1
9982,2
12567,1
2906,1
10977,1
4588,1
3505,0
1180,0
4944,0
11757,0
17870,0
1506,2
18130,2
4038,1
15257,1
13959,0
1069,1
66,1
8790,2
598,1
9171,1
6063,1
544,1
17592,1
3541,1
4189,1
11895,1
3204,1
4510,1
19700,0
9053,1
2709,0
17724,1
12518,0
4619,1
14245,2
689,0
7943,1
8114,0
7989,1
11530,2
14075,2
7704,0
16790,1
17245,1
1278,1
12079,1
291,1
431,0
2811,0
19229,2
3826,1
3039,2
10129,0
11845,1
44,1
13510,1
4198,1
12930,2
9463,1
4432,1
4085,0
6550,0
11184,1
97,1
992,2
8128,0
19374,1
8809,1
9751,1
2543,1
8335,0
12944,1
14384,1
14108,0
2975,1
2087,1
1999,1
15460,1
1946,0
3640,1
4681,0
2169,1
2128,0
18221,1
4247,1
839,1
2902,1
13074,0
4352,1
290,1
12164,1
12987,2
3677,1
17562,1
4434,1
4878,1
1990,1
16184,1
16168,0
17583,0
19409,1
1483,1
2229,0
7269,1
17708,2
556,0
12667,1
2610,2
13121,2
15004,1
4495,1
17887,2
7885,2
3708,2
2340,1
9223,1
1776,1
13083,2
8194,1
9672,1
13571,1
6913,1
371,1
7135,1
18135,2
457,1
2155,1
16761,1
2626,0
12689,1
6321,0
6470,1
10106,0
1375,1
20103,0
504,1
8936,1
10509,1
16304,0
3073,1
19555,1
8550,0
17606,1
18994,1
16802,1
15993,1
3599,1
15980,1
13943,1
518,1
18815,0
3782,0
2269,1
4281,1
17479,0
4187,0
14822,1
1968,1
16143,2
3174,1
1478,0
1348,1
17424,0
7665,1
1230,1
3833,2
16209,1
4162,1
19417,1
17761,1
14901,2
17827,0
12406,1
16273,1
16467,1
1406,1
1430,1
16899,1
170,1
1288,1
9866,1
1311,2
4421,1
546,0
6912,1
826,1
9509,2
10236,2
13851,1
16890,1
16007,1
13243,1
12286,1
7250,1
11706,1
1009,1
10867,2
166,1
4198,1
11041,1
4738,1
2834,1
8040,0
2535,1
2906,0
20004,1
10249,2
14190,1
8910,0
8972,1
16793,0
18138,1
9197,0
15133,0
7888,0
12877,2
9800,2
10825,1
14292,1
6118,1
866,2
18191,1
802,1
172,1
4730,1
7348,1
2930,1
2474,2
8755,1
4482,0
550,1
17346,1
12946,1
11187,0
236,1
17712,2
12748,2
7791,0
1781,1
4683,1
8316,1
8517,1
20137,1
13114,2
2884,1
3491,1
1838,0
2468,1
17669,2
7769,1
18044,2
10463,1
15439,1
9131,1
13097,0
2280,1
564,1
8276,0
3340,0
16189,1
2156,1
3763,1
4232,1
18174,0
8000,2
4068,2
11137,1
4399,1
4563,1
11582,1
10395,1
10047,1
1683,2
2672,1
16262,1
4221,1
11423,1
2658,1
17120,1
6159,1
12511,0
18780,0
4665,2
3409,1
19521,1
7897,1
1336,1
93,1
14564,0
4725,1
17442,0
19082,1
8773,1
4341,0
1727,1
4,1
9237,1
19549,2
984,0
19243,2
16448,1
11140,1
10960,1
12541,0
6335,1
3696,2
18285,1
7785,1
16027,1
8711,0
15772,1
2586,1
9453,1
8175,1
19313,1
16164,0
1214,1
4248,1
10113,1
16768,1
1088,0
2763,1
11157,1
16370,1
6381,0
8202,1
3882,1
3226,1
2351,1
14930,0
109,1
7197,0
10418,1
16216,1
9952,0
2359,1
19678,1
159,1
7299,0
19773,2
10015,0
2327,0
6364,0
10041,1
12965,1
17172,1
10607,0
14752,1
7567,0
9842,1
8048,1
17945,0
4462,0
19268,1
20140,1
11848,0
2275,1
18737,1
1875,0
3488,1
18097,1
4066,0
1849,0
9841,1
749,1
8425,1
7894,2
8709,1
158,2
12886,1
12158,1
17567,2
9354,1
3097,2
809,1
2590,2
11618,2
19631,1
12515,1
19628,1
4161,0
6106,1
18518,1
8857,1
14449,1
9479,1
676,0
1369,0
11595,1
15392,1
1276,1
6983,1
8197,1
3457,0
552,2
12387,1
18965,1
14109,1
16928,1
1573,1
11775,1
3382,1
4295,1
7504,1
1688,0
2053,1
18873,1
13942,1
9829,1
16796,1
10572,1
4704,1
9740,0
11744,0
19508,1
6962,0
14386,0
10138,1
8352,0
12620,1
944,2
12728,1
4578,1
11312,1
1217,1
11918,1
8523,0
14838,1
4112,1
1086,1
6823,1
4734,1
9471,2
12490,2
6485,1
18769,0
16961,1
18289,0
11220,1
4813,1
414,1
15871,0
14059,0
10771,1
9554,2
3250,1
3433,2
711,2
10257,1
15222,1
448,1
129,1
3905,1
11780,0
16731,0
18608,1
15762,2
14790,0
16431,2
8647,1
18950,1
11904,1
801,1
12105,0
9363,0
3593,0
18628,1
9290,0
8585,0
16791,1
4205,0
2539,2
3080,0
3793,2
17563,1
4562,1
3521,2
11893,1
4954,0
3728,1
9256,1
13565,1
9381,0
14662,1
7538,1
15198,2
655,1
4155,1
2089,2
1783,0
4606,1
1588,0
20058,2
146,0
18851,1
17678,1
19902,1
1843,2
9831,1
18652,0
18904,1
356,0
10412,2
10126,1
14412,1
536,0
8698,1
625,0
8682,0
3602,1
3537,1
3952,1
4938,1
7242,1
451,0
2837,1
2036,1
19632,1
1794,1
19930,1
10104,1
6136,1
1306,1
10947,1
854,1
13610,1
10995,1
13793,2
8882,1
19999,1
16827,1
10748,0
10063,0
10853,0
1900,0
3728,1
3185,0
1858,0
9019,0
6731,1
2531,0
14090,0
8464,0
2843,1
3665,2
1474,1
2401,1
7654,1
952,1
4556,0
4172,1
19421,1
8453,2
20112,0
240,0
1687,1
729,2
19946,2
18713,1
16085,1
10253,1
8496,1
14483,0
2609,1
17062,0
8404,1
13126,0
4150,1
13900,2
2897,1
1579,1
1871,1
7199,2
6647,1
3244,1
1679,1
15458,1
3168,2
9855,2
4245,2
12278,1
14207,1
18589,0
1218,1
762,1
15042,1
741,1
1246,2
17461,1
17045,0
3504,0
2695,1
1476,1
19950,2
6978,1
15087,0
20134,1
4725,1
1789,0
789,1
9785,1
8660,1
2694,1
19172,2
15588,0
18709,2
4045,1
19603,1
3573,1
3761,0
16397,2
2299,1
9745,1
65,1
12534,1
1193,1
857,1
17019,0
8624,1
3768,1
1004,1
7316,2
14692,2
14142,2
7760,1
16944,1
3722,1
6453,1
3420,1
9747,1
8495,1
2597,1
7406,1
15421,0
8644,0
4965,2
12982,0
11569,1
4712,1
20148,0
8729,1
8312,2
1192,1
17799,1
3277,1
17219,1
1112,1
3328,0
17547,0
7512,1
17143,0
19922,1
17966,0
20126,1
4602,1
2416,0
10982,2
4589,2
731,1
4883,2
3400,1
3414,0
10979,1
4066,1
2057,0
17105,1
1473,0
13236,1
11617,1
2715,1
13711,1
18291,1
17901,1
3873,1
7786,1
6919,1
16841,1
19323,1
922,0
11121,1
338,0
3791,1
2186,1
17900,2
6129,0
1649,0
2194,1
1851,1
12922,1
20009,1
18799,1
1367,1
19247,2
4317,1
18552,1
12349,1
3994,0
10532,1
4254,2
16917,2
8117,1
411,2
8643,1
9581,1
12201,2
4135,1
10609,0
15146,0
16177,1
4567,2
18687,2
406,1
126,1
9033,1
343,2
4783,1
18060,1
507,1
10234,1
3105,0
18627,2
18397,0
4755,2
14651,0
7925,0
14908,0
3571,1
20015,1
2229,0
19688,1
13011,1
12892,1
604,0
3044,0
1575,1
8204,1
8619,1
13979,1
2548,2
6979,1
9185,1
15836,2
2762,0
11092,1
2107,1
17652,1
18546,2
4566,1
1791,2
14566,1
14581,1
8939,1
12649,0
9707,1
4445,1
18513,2
2783,2
17633,1
3967,1
6455,0
967,1
34,1
2270,1
575,0
2957,0
7956,2
1623,1
15220,1
4888,1
4812,0
16808,0
353,1
2505,1
784,1
11973,0
4772,0
10218,1
17628,1
18175,2
19213,2
19454,2
9804,1
2165,0
642,0
8789,1
11283,1
11947,1
15485,1
4886,2
3559,1
260,0
11428,1
12606,1
2492,0
1620,1
6751,1
12740,1
774,1
4968,2
15805,1
1734,1
12172,1
20116,1
4227,0
19405,2
2892,1
3613,1
14621,1
18441,1
20158,0
12425,0
183,2
916,1
14474,0
15945,2
2733,1
703,1
945,1
13395,1
11481,1
17040,1
17153,0
9913,0
3180,1
1472,2
3181,2
12360,1
2730,1
3470,1
15897,1
7163,1
4895,1
19263,2
16435,1
2139,1
20153,0
795,1
3620,2
14271,2
11960,1
1473,1
3069,1
13511,1
6194,1
14555,1
2769,1
3623,1
19939,1
16145,1
14081,0
18808,1
3574,0
2945,1
1347,1
14024,1
3756,1
654,1
2093,1
15652,1
13349,0
16776,0
7108,1
19647,0
11632,1
10072,1
19344,1
123,1
19400,1
13922,1
4375,0
13056,1
19675,1
3584,1
6117,1
9674,2
14953,1
145,1
10317,1
15349,1
12361,0
585,1
4518,1
12571,1
17419,0
4080,1
499,0
18819,1
12196,1
6911,0
16629,1
19074,0
18524,1
4191,1
4279,0
7990,1
2112,0
15499,2
380,2
1667,1
17308,2
15677,2
7696,2
14638,1
907,1
9179,0
3586,1
13501,1
17550,1
3641,1
14872,1
1848,1
702,1
4302,1
9,1
7032,1
15213,1
9706,1
3637,1
1653,1
11387,1
19671,1
2453,1
9773,1
9113,1
16108,1
2215,1
11363,1
2866,1
4739,1
1591,1
9914,0
6824,1
15416,0
4085,1
9214,0
14859,1
4053,0
6643,1
3994,1
606,1
3863,1
10434,1
1465,1
1240,1
1626,1
4738,1
11478,0
19433,1
14514,2
1266,1
283,2
3299,1
19616,1
9434,1
10535,1
349,1
1566,1
17988,0
11961,1
9455,0
3274,2
3378,0
3374,1
11173,1
11797,2
13782,1
13460,1
16052,1
4123,1
14022,0
13373,2
6680,1
461,1
9344,0
17211,1
1476,1
1481,1
3678,1
1756,1
15501,2
9351,1
2720,0
939,1
7424,1
6605,2
12092,1
18068,1
1272,1
4810,0
370,2
1768,1
10268,0
18792,1
19231,1
14457,1
10336,1
17778,1
11443,1
19301,1
4006,1
8452,2
19109,1
11547,1
11844,1
17077,2
4169,1
4151,1
4481,1
46,1
19569,1
597,2
1916,1
213,2
2587,0
4030,2
2915,1
16340,0
11855,1
6075,1
7798,2
2810,0
6022,0
19570,1
14039,1
2009,2
17908,1
17002,1
15844,1
13461,1
14607,0
1830,2
7889,0
284,1
3497,1
1597,1
18946,1
12780,0
4695,2
19576,1
11902,0
3616,1
2684,1
14448,0
10696,1
10508,0
2378,1
868,1
13316,0
28,2
17674,1
2818,1
1769,0
712,2
7175,2
15735,2
12855,1
4537,1
13546,1
11912,1
13401,1
3063,1
10537,1
850,0
4685,1
3785,1
9514,1
16350,1
13939,0
14776,2
115,1
9504,2
8775,0
2320,0
4103,2
8599,1
1645,1
3473,1
13359,0
18330,1
17853,1
17878,2
14614,0
334,1
17795,1
19604,0
17672,1
18641,1
12783,1
2729,1
7952,0
4617,1
1638,1
13464,1
15815,0
12000,1
7501,1
1818,1
14336,2
12482,1
2384,0
505,1
16457,1
9414,1
15131,1
18660,0
1669,1
13655,2
11202,2
13614,1
6305,0
4506,1
11548,0
3670,1
8522,1
8065,0
8292,1
2913,1
14628,1
3615,0
16588,2
14181,1
9062,1
3933,1
1463,0
3086,0
15186,0
10953,2
16537,1
3973,1
17324,1
8106,2
2313,0
4155,0
3779,1
9307,2
836,1
1369,1
16477,1
15111,2
3487,1
16526,0
19586,1
3679,0
3125,1
8567,1
4870,1
18727,0
18848,2
17006,1
2328,1
1265,0
18806,0
14780,2
6218,1
4732,2
7747,0
1403,1
1730,1
490,1
11374,0
1423,1
19474,0
11572,2
6378,1
1139,2
18981,0
4560,1
15340,1
4249,1
3385,0
17554,1
7429,0
6606,1
18654,0
1970,0
12991,1
11083,0
3766,2
12416,1
1832,2
4683,0
19726,1
4531,1
18372,0
2162,2
1229,1
14889,2
19526,2
411,1
9442,1
9507,1
4036,1
1487,1
3082,1
8371,2
19134,2
7332,0
755,0
2982,1
6918,0
18661,1
4064,0
14464,1
7370,1
16207,0
1194,2
12432,1
2488,2
1085,1
1782,1
9353,0
12299,0
2123,0
637,0
1055,2
658,2
13054,1
9299,0
6080,0
6346,1
140,0
3744,1
15020,2
6714,1
856,0
7065,1
1729,1
16921,1
9810,2
4193,1
9281,1
10481,0
13754,1
4242,1
19933,1
8566,1
3189,1
11089,2
17693,1
9008,2
14263,1
13589,1
9500,1
10141,1
18979,2
10012,0
16339,1
7721,0
17404,1
2653,0
2921,0
15757,2
247,1
19693,1
18477,0
15856,1
484,2
3801,1
13941,0
4059,1
16794,1
11191,1
19066,1
18045,1
9834,1
3173,1
13914,1
8059,1
2508,2
9018,1
14936,1
4556,1
8408,2
2316,2
3344,0
6695,0
895,1
9359,1
19913,2
3589,1
16571,2
4455,2
18486,0
1704,2
1011,1
15468,1
10531,0
9716,0
10783,1
11657,0
12697,0
9296,1
7414,1
1000,2
1184,1
14471,1
9052,0
950,1
9098,1
18025,1
3889,2
3229,1
14897,0
10795,1
2842,1
19977,1
333,1
18492,2
8525,1
1090,1
11018,0
18791,1
18909,1
3432,2
2123,1
7442,0
9709,1
13536,1
4306,0
9259,1
18039,1
16769,0
3191,2
3638,1
17214,1
2848,1
19547,1
10747,0
18625,2
1366,1
3447,0
630,0
11342,1
13842,1
12876,1
18809,1
12717,1
10918,1
7765,0
10651,1
2307,1
7926,0
15763,0
18886,0
98,1
4403,0
80,0
4386,1
4401,0
4757,1
13235,2
177,0
300,1
9415,1
2654,1
4786,1
15437,2
16272,1
1801,0
9825,2
3072,1
12681,0
6787,1
274,2
4859,0
99,1
9285,0
2590,2
8264,1
3501,1
16225,0
17599,1
18787,1
13015,1
18061,1
529,0
19464,2
2656,1
9361,2
1396,2
2181,1
10320,1
6859,1
2348,1
3871,1
19164,1
10712,1
3896,1
591,1
19546,0
7297,1
6764,1
8762,1
2130,0
18725,0
12670,1
17477,1
5870,0
4390,0
10189,1
8576,1
11597,0
14298,1
1641,1
16222,0
3885,1
7738,2
3706,2
162,1
12709,2
10292,0
9028,0
12519,1
12220,1
6765,0
14323,1
9010,1
6498,1
11970,1
14712,0
3468,0
10590,1
1929,0
12857,2
657,1
3181,1
4637,0
1087,1
4469,1
2475,0
7833,0
10837,2
1190,0
15115,1
881,0
3232,0
18766,1
9850,1
9306,1
16918,1
4775,1
230,1
12586,0
10371,2
16358,1
14995,1
7677,2
18331,1
1175,1
261,1
4423,1
9362,1
9219,0
1063,0
6585,1
2602,1
9120,0
3236,1
7466,0
10238,0
15059,1
2444,1
638,0
7930,0
15491,1
3762,1
6211,1
15740,1
2800,0
17935,1
10674,1
16087,0
6810,0
17803,2
2003,1
8648,1
15050,1
12809,0
19624,0
9712,1
1020,0
12766,2
17813,1
3629,1
3780,0
11321,0
10110,1
270,2
722,1
4389,2
6257,1
17594,1
2182,1
16719,1
11201,1
18212,2
739,2
12867,1
3450,0
18427,0
66,1
12574,1
11698,1
2868,0
1199,1
9525,0
4699,1
18079,2
4700,2
15760,0
18451,0
17930,1
12083,0
13769,1
16441,1
18452,0
16726,0
13263,1
2287,1
12801,0
12436,1
18158,2
12972,1
4137,1
15404,1
2600,1
14543,2
19305,0
4086,1
737,1
19618,1
13016,1
366,2
7159,1
747,1
12711,1
17701,1
3760,1
19482,0
18924,1
12066,1
8801,1
3552,1
10342,1
10817,1
372,1
7289,0
4767,1
13613,1
13434,1
2341,0
196,0
3616,0
4256,1
1360,1
11644,1
18833,0
10873,1
4223,1
4551,1
3817,1
3019,1
20000,1
16136,2
17016,0
8712,0
15645,1
10386,1
9891,1
11200,0
14807,1
2887,1
20037,2
2372,1
7993,0
4033,0
19147,0
4414,2
13177,1
17516,1
9319,2
15452,1
18435,1
13237,1
4042,0
11559,1
8673,1
1196,0
3680,2
6826,2
2248,1
12038,1
2094,0
14132,0
64,0
9886,1
1816,1
13947,0
17466,2
15277,2
20016,1
3653,1
8281,1
3725,1
9433,1
6171,1
4587,1
15325,0
1787,1
1966,0
15550,0
9210,1
15007,2
14691,1
9990,0
16862,1
1068,2
4639,1
1149,1
11538,0
4015,1
2041,1
1949,1
13926,2
10561,1
16781,1
2364,1
12061,1
7657,0
16784,1
16861,1
179,1
18533,1
2464,2
10639,1
19957,1
15881,1
8139,1
4122,0
2082,1
860,2
10599,1
7335,1
4463,0
17994,0
1565,0
16988,0
3046,0
13509,1
8795,2
823,1
1775,2
15853,1
19593,1
7612,2
17912,1
7825,1
10010,2
3471,2
2001,0
4032,1
8593,1
7855,1
19349,0
9215,2
1693,0
17090,0
15016,1
16955,1
1554,1
13762,1
2756,0
1942,1
996,2
17176,1
19258,1
13581,1
17872,2
413,1
13104,1
7391,1
7859,1
8871,1
15094,1
13305,0
558,1
830,0
16938,0
2350,1
1862,0
4530,1
3812,0
8788,0
17999,0
3192,0
15302,1
1335,0
1309,1
7780,1
17432,1
11528,1
718,2
4498,2
2274,2
16893,1
4140,2
14482,1
4511,2
13966,0
1863,0
6539,1
17499,0
1909,1
9106,1
7040,1
406,1
11259,1
19345,1
3746,0
875,1
2400,1
17809,1
4231,1
16787,2
13494,1
3713,1
2159,0
6520,1
6831,1
893,1
17483,1
4443,1
19844,2
2096,1
17435,1
7455,2
19370,1
9038,0
2101,0
18682,1
3161,2
14192,1
11785,1
3722,0
14027,1
19281,0
18730,1
18001,0
12176,1
4648,1
2893,0
8535,1
17272,1
7204,1
6464,1
11340,1
12228,1
12725,1
10601,0
13829,0
6857,1
17035,1
2242,0
18871,1
6969,1
1834,1
743,1
7334,1
12394,1
11224,1
12363,0
4313,2
10424,1
9502,1
7253,2
6791,1
3059,0
3017,1
8858,1
249,1
13580,0
11385,1
691,0
2788,1
17921,1
11263,1
2460,1
4886,1
6673,1
3528,1
15171,2
4575,1
1611,0
12507,1
15347,0
300,0
1584,0
19835,2
735,1
16511,2
10668,1
7622,1
14840,1
12162,1
1469,1
2563,0
7201,1
2266,1
2784,1
9134,1
17343,1
18683,1
8573,1
3811,2
3668,1
2305,2
634,1
8053,1
11589,0
6892,1
7748,1
4964,1
12270,1
9409,2
10568,1
14962,1
9846,1
17306,1
420,1
18360,1
15242,1
6947,1
3682,1
10992,0
18855,1
16156,1
2020,1
16456,1
19785,1
15147,2
7587,1
12291,1
2666,1
11292,1
2477,1
9420,1
2907,2
1061,2
509,0
13339,1
4041,2
15158,1
12792,1
16445,1
1269,1
