,text
1766, After u finger an asian bitch 
16284," Pussy will always be my fav iggy song, like how do you not like a song that just says pussy numerous amounts of time."
10602,Uh oh Control yo bitch if you don't want her in no shit. It's that simple
13122, bitch watch tf out u on moose meat now
2189, Okay okay but. Trans birds
12494,Charlie xcx is bae
18776, ...K. Thanks for demonstrating a firm understanding of legal rights.
281,"Pm is u use any of the words I use (ex. Sweg,pm,yid,nid) we're dating"
6813,My mentions &amp; tl moving fast af sorry if I'm flooding yo shit I'm lowkey tryna get off this hoe for yall
19137, *Atlanta Houston has so many trash drivers
12237,"And honestly I'm a social hoe. I'll talk to any and everybody. Nowhere in there did I said fuck, suck, and trap."
13798,Will you sell that pussy for me ?
10167,&# ; ppl who think webbie betta then boosie jus retarded&# ;
745, Most of these niggas go broke for these hoes
1758, The Homie Got This bitch Rocken
19674,&# ; Ever met a bitch that fucked with your nigga but was to pussy to admit it ?&# ; A bitch for a bitch.
19084,Are you even a real person? I'm not sexist. But Men are superior to women.
1985, superman dat hoe no watch me uuuuuuuuuu&# ;
18620,"Someone tell me where the drinks at. Where the bitches at. You fucking on the first night, meet me in the back. #game"
17551, I love it when men need to create a system of inequality because they know they can't compete with women at home or at work
10326,"Thinking you're the godfather of maddiston lol, you're the fucking wee bitch man. If you've got a problem come to mine, al snap ur spine."
9077, bitch got the crew hype an still got her ass beat tonight should have brought him to us
2345, When your at the pharmacist and they tell you your medicine will be ready in mins.... Wtf bitch it's been ... #stillwai&# ;
222, What is that monkey doing to those poor bottles?
19418,"BASICALLY, #GOP, #ROMNEY, right wing reactionaries, drudgies, teabaggers, libertaritards, all hate our education system and teachers."
16821,"RT And were lost, I told you this didn't take us anywhere. Fuuck you female drivers. no sexist bro"
2388," I was fortunate to catch this right when it was posted, th reply in. Get rekt Anita. #GamerGate "
3390, I'm noT sexist but there is a double standard with men &amp
285,Such a trash episode of the walking dead tonight.
81," Before the British showed up, the Muslims murdered million Hindus."
6169,"Poor Leo,he can't help havin resting bitch face. I feel ya home skillet biscuit"
22,spoiled fucking bitches who get whatever they want need to step off and re-evaluate their lives
15634, If you hatin you just need some pussy...
1756," Moment of truth, these hoes the truth"
19106, keep them around so new bitches know they could be the next ex if they dont stay in line.
19553,I refuse to raise a child in this bitch ass country.
3290,I had wack dick until I started messing with white hoes. They stuck around &amp; let a young goon practice on em.
15160, Virtually all the women being beaten and tortured in the world are getting it from Muslims. 
1117, &# ; White twitter when they get in an argument i wouldve bitch slapped her into &# ;
4420, #YesAllMen these hoes ain't loyal
10834,Light skin niggah &# ;
13369, Yankees winnnn!!! &# ;
3008," A MILF is a sexy ass mom over . If you're , you're just a bitch with a baby"
19387, st block bitch Wassup
4838,Fam. &# ; Telling bitches you're sterile so you can hit em raw &gt;&gt;&gt;&gt;&gt;&gt;&# ;
10546,"all them ""model"" hoes follow a nigga...""blow up""...an then hit the infamous imma only follow people wave..."
6663,leaving no hope for these hoes.
2158, better bitch!:)
1604,""" I told Mariam to but cigarettes for her birthday"" You also called me trash rn"
3992,Unlike some of yall boring ass bitches lol
2969,""" Have ya ever asked your bitch for other bitches - kanye voice"" Yes"
19015,I'm a bad bitch!
2053," When the Yanks and Sox get together, things usually go smoothly -&gt; "
15722, Hate a bitch that run her mouth .
14657, &# ; Niggas really be proud of having hoes. But how many of y'all gonna bring them dirty bitches home to your&# ;
16263,Actually I'm gonna have train her to be a fag. Don't you dare bring a boy into my house you slut.You scissor like a good girl
3518,When bae say she goin to the club with her girls I be outside that bitch at am like... 
3330,Yall bitches only muslim when yall hair fucked up ctfu stop that youngs!!
3902,You're such a pussy &# ;&# ;
2080,Hope one of those bitches falls over and breaks her leg #MKR
4604, You're still a pussy 
16902, Don't block me because you think a post is about you...just ask me. Like a boss. You employee ass bitch.
10975, How many times do I have to tell you that most Muslims are extremists. 
19938,RT fuck women! i mean i'm not sexist but like...fuck women
13397,&# ; My bitch bad she's a Puerto Rican &# ;&# ;&# ;what song is that
8916,nothing worse than a raw cock....oh wait....#MKR
1046,It's funny how these swaggot white boys wanna act like they're Ballin till it comes time to tip. Sad ass crackers.
1648,Free Ballout lil bitch &# ;&# ;
7063,basement diving mook bastards
13250,You're no way near about that life bitch lmao
1782,RT I'm not sexist. But I usually walk away when women sports announcers are on Sportscenter.
13077, Im not sexist but whenever I see a Dumbass tweak while driving I always check to see if its a Male or female. &amp
16990,This bitch just chillin 
9945, lol Lebron bitch ass always making a spectacle look at me ass nigga
8162,Damn.. lol *CENSORED* Redskins Bitch!!!! Lets fucking go fuck the eagles we bout to burn that bitch down!! HTTR
13549, bitch YESSSSS I make girls mad &# ;&# ;
2188,They should free all da real niccas n give the snitches da time
13647,i really hate when hungry bitches put dick between friends. i swear yall should get beat the fuck up. ill show you friends.
7223,dope in the bag pretty bitch on the side
12765, Fingers crossed Kat &amp
2854, true dat nig
2092,worst thing a bitch can do &# ; Bitches main reason for being in another nigga face is to get they nigga jealous . &# ; Wack .&# ;
6941, I'm not sexist or a scientist or researcher but the stuff girls write and put on social networks is evidence that men are sm...
17526, I hope they are good at cleaning blood and cut off heads off the streets.
12453,Biker gang looking ass bitches with titty tats. Foh sons of anarchy.
13451,Low info people are pissed!! Oh no!! Dumb fucks. Race baiting bitches
3873, Some women get in a relationship quick so they won't feel like a hoe for having sex.
12136, if it were close than we could bitch but that was going on to zip on scorecards ... Rightful mercy stoppage
7281, Were you expecting anything short of fireworks in his final homestand? #FarewellCaptain 
7260," For years two fan bases (UNC and Indiana) have said they do things ""the right way"" while UK and others are rogues. My ho&# ;"
1680, Damn my niggah side bitch got him making her a sandwich &# ;&# ;&# ;
10558,wonder if they gon have em for the low on nigger friday....
3343,Just seen the baddest bitch in tower city... My heart just got warm &# ;&# ;&# ;
8450,RT I'm not sexist but I haven't subscribed to a single female YouTuber
4356,ahah fucking queer kill urself
12056,Chick fil a wasn't about anti gay. It was about the first ammendment. If you didn't get that then you have no right to bitch about rights.
16226,After you get good pussy you be feelin like you just found the last dragon ball..
8338, pussy x 
18292,""" Why is a man afraid to commit to woman he really loves? #QuestionsForMen"" Sexist biased divorce laws will ruin his life."
640,"It's time to mock ""Halftime in America."" How 'bout ""Wake up America,"" we have radical leftists running the country. "
16352,I nicknamed Lux Coach K because without him we would of never heard of Duke lol Charlie
1592,Never seen purple bird poop until today lol 
1099,will u sell dat pussy for me?
8734,""" why do my friends hate me"" because you a ratchet hoe.."
3436,"Kat, change your face #fuckerface #mkr"
18957, Call me sexist but if a song is sung by a girl there is a % chance I'm going to hate it.
2674," I take the whole sura, microbrain. You make such statement trying to hide the barbarity of Islam."
6086,I could have so many bitches right now... Lately they been loving Flee
3069,These hoes be thirsty for attention
13684,Ion even wanna see this bitch . &# ; talking bout ill make you breakfast
3462,"Lol at this bitch ass boy telling me how to respond to ""peer pressure"" for values of ""peer pressure"" that equal being called a groupie"
4721,Beautiful Fairy Elegant Dress 
4884, Real bitches (like me) make sure you get some even when they not. Lol
9368, I know another chick I will NEVER shoot again. Filing this one under: heartless cunt
8518,"RT "" Easy bake ovens: Teaching girls their role in life since ."" Im not sexist but this is hilarious!"
3858,She actin b gie around u cuz she used to them things u cant supply. Fuckin wit mee..cuz Mr.He ain't shit be the first to take a niqqa bitch
4765,"you are a hoe, hoe, &amp; a hoe."
1414, was good my niggah lol
3138, What you said was incoherent. But here is the proof that Islam declared war on all humanity. 
16671, If my jokes offend you: ) I'm sorry ) It won't happen again ) &amp; are lies ) You're a pussy ) Your Mom hates you&# ;
3681," zactly. After Joique pounds that bitch, bring in reggie for the GAPING holes that will inevitably appear."
1307,Lol that's some hoe shit
1351, her pussy stay wet when shes around me gotta lick it till she wetter then never before
10753, THE FUCK YOU LOOKING AT BITCH! SWERVE *puts heelys into full gear* *glides past the bitches*
3360,Even my moms knows I don't fuck with ghetto people
773, &# ; Moma said no pussy cats inside my dog house&# ; that's what got bro nem locked inside the dog pound !!
19396,SO CLEVER PULITZER TWEET I think women should wear make-up while driving. Just so they look in the rear mirror occasionally.
10474, &# ; Two bad bitches giving me head at the same dam time...... #oldPICS LOL aww&# ;
6504," all I did was bitch about Jessie, still love you anyway"
8771,"These girls say they're butchers, I once worked at a boat hire shop so I must be a ship captain #MKR"
5987,"The myth of ""moderate"" Islamic rebels. They are all fanatics and #Islam must be outlawed. "
15865,&# ;that bitch is from Moreno Valley........ &# ;
8104,I show love to everybody not on joe time i just hate stuck up people thats hoe shit
16924," she wasn't saying she did, but yes me and Kannon have both been in the ghetto and know what it's like so u look dumb."
19720, . we found your brother Charlie out working on the dishes today #DSN #NASAsocial 
7971, I know bitch
14506,"So people here donate plasma to feed their drug addiction... I donate because I get money, and I save lives. Whaddup bitches &# ;"
696, &# ; finished the essay and the quiz bitch&# ;good job bud proud of you
11185," Claim whatever part of her u please, fuck her to bliss or bruise her sweet pussy with a crop till she begs to be your filthy &# ;"
14405, funny to read retard liberal tweets. But Anand u didn't delete salwar tweet. Anyway say hi to #DigVijaySingh
2587,Why is it always the fat bitches talking shit?
8415," Many of the ISIS members are walking ""stoners"" ~ even #daesh #Emwazi #JihadiJohn it's been rumored he's high on #Khat "
17008,All I want for my birthday is a big booty hoe.
7776, &# ; Last night was cool until niggas was more worried bout us than bitches..&# ;it's like that all the time.
16863,My dogs man I remember ok girl text my phone on they bs squads was ready deep thenna bitch ready to go
512," Hot off the press, here&# ;s Todd McShay&# ;s first post-Combine NFL mock draft, including a new No. . "
6463, bitches need guidance. Lol
364,gotta clear ya throat of all that pussy eh... My voice is the deepest in the morning
1051, double up on this game bitch
16813, bitch
20074,Can't stand a nigga that curve his boys for some hoes
6734,"Roseanne really bums me out. The show, and the woman. On that note, it's time to chug some ZzzQuil."
17676,&# ; If you do tax fraud you bet not dare tweet about voting bitch&# ;all of them tweeting they don't do politics
2202,&# ; LMAO my bitch was listening to gospel music w. liquor in her hand weaaakkk&# ;lmfaooooooooo I was crying
9343,OMGGGGG...!!!! Nigga said Jerry ... black bitch.
19394, pussies
13112,Hope the blonde cows don't make it through! #MKR
1020," Gucci, you conceited bitch I might be 'Cause my chain so bright, Stevie Wonder might see"
8477,I'm just on this hoe to laugh
10702," For example, Muslims claim Algebra, but the Greeks and Indians were making good progress on Algebra before Mohammed was born"
3143,If train officers that are wearing body armor stand back to watch the smoke clear. Why does every gun ho wanna be... 
6157,""" Nothin in life is free.. Some of you bitches need to write that on ya panties""&# ;&# ;"
16712,"How do you sleep at night, Kat? You. Cunt. #MKR #mkr "
3000,Mother Nature hates the Yankees and baseball
1861,Can I have a bad bitch without no flawwssss
12101,Can we revisit idea of two teams of playing against each other? I would like to see a game every now &amp; then.
1346,The bitches behind me are so annoying
8941,"""Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?"""
17329,"Bite me bitch , chew on a footer"
2152,RT I'm not sexist but most girls = bad drivers
7372,My nudes are trash.....
9732,Look at you lying ass bitches couldn't finish school stripping on ya mind ass bitches
7247,"I be seein you bitches in the whip wit your boyfriend but he be lookin like your dad so I be eye ballin, then here comes ole salty ass bf"
174," Wilde nog even checken op Twitter hoe het ging maar had zo'n heftige wond niet verwacht, heftig. Sterkte &amp; beterschap hoor!"
273, I don't care who Kendrick made that song for it's still trash
11421,&# ; lol love you ;)&# ; little bitch
11212,I never had any friends the entire time I lived in #Virginia. No one was cool to me. I hope those white trash Southerners all die.
723, If it's her choice alone...yes. Do you oppose single mothers?
19714,Honestly at this point I doubt I'd fuck Miley Cyrus anymore that bitch is a mess.
2451,Niggaz been making trash lately. Well not everybody but some lol
1296,"Got bad bitches with me, Molly and aquafina"
11648,Good day spent with my faggot
3441," I went to GNC today and the cashier had ""bitch, we don't sell chocolate cake here"" written all over her face when she looke&# ;"
3796," ""Real men ask for nudes"" Correction. Pussy ass bitches ask for nudes. Real men are out there working for women &amp; actually h&# ;"
1365, I look in the mirror and see a pussy ass bitch that sits down when he pees.
7123,"But if you knew , bitch you'll do better &# ;"
10640,#BlessJesusLove Happy Belated ( Sixty-Fifth) Birthday * Aunt Mary Agnes #Strong
1395," Here, butthead, this gives a good summary of the Muslim persecution of Christians in Palestine. "
3370, We all need to be aware....that's there is ALOT more going on in this world than ya'll flagrant asses care to know abo&# ;
487," I have the choice of either ) marrying the woman and supporting her, ) paying child support for years or ) j..."
16074,"Bought this Lp in Manchester the other week, had no idea it was coloured vinyl. Man what a steal!!!!! #VinylGasm #Re-Machined"
11451,Fuck with us you know we tweakin hoe
12194,&# ;&# ;&# ;&# ; Murda out here sucking bitches &# ;&# ;&# ;&# ; #howDhow?
4101, ...rightS plural...
8798," And Muslims are expected to fear god as well. If living in fear is your idea of perfect, you are stupid."
16518,Fuck these hoes im gone &# ;&# ;
3112, That's you faggot you eat shit for fun &# ;&# ;
1448,Innovative ideas about an unresolved issue relating to your ho... More for Libra 
9805, Every border that Islam has with every other religion and non religion is bloody.
12150, don't let idiots that can't even spell retarded get you down.
8827,Smoking Brooklyn got me high as giraffe pussy
3980,Angel stop rting that fugly bitch
18762, I know that men can and do marry babies in Saudi. 
4," Homemade Angel Food, yellow cake with half-inch chocolate frosting, Devil's Food to die for, Pecan Pie"
17992," Bet I can prove that you, like most feminists, oppose equality quickly, A B or C? #WomenAgainstFeminism "
488, trash liars these law students are terrible liars #HTGAWM
12346, There's nothing hotter than a pale albino chick who can play guitar.
8824,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Hairy | year old hairy pussy cumming on fingers "
14465, quit being being a pussy yourself and call them out by first and last name plus SSN ya poon!
10695,"&# ; i dont een tryna be disrespectful when i say bitch. its just a term, like bruh or son&# ;"
241, &amp; profeten voor 'm?Niemand weet exacte leeftijden maar v Aicha opeens wel.Again zelfs mn ma weet niet hoe oud z is
18547,You ever seen a fine Eskimo bitch?I'm in google images looking them up now.
2825, I'm not sexist but the Canadian anthem should not be changed... It's tradition we all know now that men and women are equal.
7771, You are full of it! These so called children are not children. They are illegal border jumpers MS!# gang members.
8904," Yeap, Islam is for ignorant butts."
5908,"""No offense."" I'm not sexist but women are really stupid no offense"
3490,You know how hard it is to find a good woman? But yo hoe ass being ungrateful and cheating on your good woman cuz what? Faggot shit.
15890,"See me ride out of that sunset, on your, colored TV screen #TNT #ACDC"
15326,RT I'm not sexist but if I give a girl in the street my clothes I expect her to go home &amp
11624, I hear ya hoe
8304, A relationship does not stop a hoe from being a hoe.
3648,I wanna eat the fuck u talking bout then bitch!
19289, hmu when you stop bein a lil bitch
3312, &lt;----- New Avi:) Me &amp;&amp; my two yellow bitches &amp; '
10538,That ios gon get yall bitches fucced up . Trynna hide shit
4426, Just days until Yankees pitchers and catchers report.
12858, I'd give that hoe the finger everyday at work until I get fired for it.
16672,Ayyyyy I'm sipping on a free slurpee and seeing The Front Bottoms tonight. I'm a happy clam.
4234,Hugh Hefner has lived the life that most of us men only dream of. The man is and still gettin all the pussy he wants.
673, In Canada - % of us are not fathered by the man w...
12835,You're stuck on ghetto middle school days. Step our g... &# ; wtf how ah I stuck in the middle school games jusy bc... 
17596,"Kierstens a bitch. Squid hands, squid hands&# ;"
6089, nigger*
16368, &# ;&# ; hoes be in everybody clothes and got the nerve to take a picture man that shit crazy !
13257,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Blonde tranny ass fucked "
161,&# ; Miss you pussy
8228, that bitch done.. have it to u on Sunday my nigga
9400, These hoes sad man
11818,You working today faggot? 
15332,People gotta learn to appreciate the people that go out if their way to help you. Even if you don't want their help don't he a bitch
438, I'll show you how much of a fag I am &# ;
11160, species of birds reported in Chesterfield for the Great Backyard Bird Count. How many in your area? 
3693, Hey...hoe di doe...dat is funny if its da girl
2063, Dat damn dog eats betta den most colored folk do.
412,#klokus this bitch has his nose pierced &# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ; 
8854," try this one Mikey, none of that hick shit... "
1621,I have officially earned my right to bitch about things for the next two years! Yay!
6186,I bought hummus and broccoli. I just need snacks and shit. i need to buy crackers and shit
7808," that's Arabic for ""you one pussy gettin motha fucka"""
2895,Bitch just sucked my dick and tried to give me sugar bitch get out
11864, Hes behind the plate for the game tonight here in AZ. Im looking to buy a red&amp;yellow Balkamania shirt I can tear off there.
14166,"&# ;&# ;&# ;&# ; &# ;&# ; &# ; No bitch go away &# ;"" tu puta madre "
19503, little bitch your ass is getting tased when I get home
15316, Wyd hoe bucket&# ; heyyy&# ;
1518,". Hard to say w/o knowing if avg. welfare w/o a dad is &gt; or &lt; avg. CS payment. If less, it would REDUCE incentive."
1689, Derek Jeter leaves baseball as one of the greatest Yankees ever. (via 
2247," bitches in the lobby, its plenty bitches in the lobby"
9329,"what call me sexist or old fashioned, but the new trend of dudes taking alimony is shameful and utterly unmasculine."
8984,Ebola sounds like a hood hoe
8151,Fuck class gon be a bitch tomorrow
2960,"My sister is a bitch. My nephew got his first haircut, and he's bald &# ;"
7620,The guinea fowls are not what they seem.
8002, movies don't matter as long as you do coon shit with coons you're a nigga!
15299,"Older black guy at factory ""I know none of these coons i work with tipped so here's $ ."" He was right too &# ;&# ;&# ;"
17023,The baddest bitch in the world followed me on IG today and started liking all my pics. I aint even all that attractive so I know she catfish
12, Madrassa math. Daesh threw manpower at Kobane in far disproportion to it's size.
4762,Hit me with plans mah nigs
13277, go on Craigslist bitches be on there &# ;&# ;
15621,i need to go to the mexican flea market and grab some fake gucci sandals so i can stunt on you hoes
1099,Real talk I really ain't fully trusted a bitch since Instagram and twitter became popular
12301,pussy causes wars.
19581,i need one of these around the world twitter bitches cause these local facebook hoes aint cuttin it lol
1334," I guess if you call murder, rape, slavery, hatred, bigotry and sexism beautiful, then it is beautiful."
8806,"Islam = The destroyer of human rights, women's rights. Western feminists = The defenders and enablers of Islam. "
7070,I'm not going to chase a dumb bitch
7410,Marca got so many hoes she confused on what to do
10169,Only white trash watch hockey.
4657,Maybe I don't feel too great because I only got hrs of sleep. Surely it's not last nights boxes of cookies &amp; crackers dinner! &# ; &# ; #chunk
1111,#feistyfoodies can suck a fat one #mkr
17789, Cry some more That's a legal tackle faggot Seriously? 
17400,"There is no such rule as ""tie goes to the runner"". Out or safe. #Yankees #JohnSterling"
2672, Shave pussy deserve nothing but fie head and good dick #twitterafterdark :)
12443, i thought you had some fucked up birth defect that made your nips heart shaped lmao.
17914,Love a bitch fight
11791,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down
8121, Why does it not occur to you that only an idiot would imagine a god who wants to be feared.
16779, There are many supposed Americans that work to destroy America.
1022,RT Put over women in a room and lawwwwd knows what could happen. #NotSexist #JustScared
3495, How Shy People Flirt. Learn tips from the best! 
17263,Open her legs then filet mignon that pussy
15234, &# ; &# ; lol for what?&# ; Lol you dissing us&# ;&# ;&# ;&# ; shut up bitch
2091, You ever look at a bitch and just be like... Bitch
4390, You have a new boyfriend every week.. Tf you doin hoe?
7227,If only you bitches REALLY knew
8539,"Mace For Your Wife, Charlie Brown? #rejectedpeanutsspecials"
563,&# ; you mean the niggaz i shot? Ill give you k if u let any nigga smell your pussy and it don't smell like shit.&# ; &# ;
19842, I hate a dumb bitch.
10894," No, it's anti semitism. This Palestinian leader clearly tells you that it is a religious war by...."
19638,&# ; you lucky ashit if you got the shawty you want .. &# ;&# ;&# ; a niggah just tryna keep her
4374,People who grow their own vegetables are nothing but common peasant trash.
1059,I hate when hoes try to play the wifey roll
13234,You know people ghetto when they leave the plastic shit on their TVs
3135, they are both bitches.
17559,&# ; All the seniors young side hoes gonna be at graduation like 
7214,Fitzpatrick is trash bruh
13293,"If you say any of the following words the convo is over: nigger, nigga, swag, yolo, fag, retard."
13084,bitch I seen them tricks before #haannnn foh
14411,Drop dead gorgeous a bitch ain't dying for a nigga
412, Instagram needs to stop being a bitch!
10909,"RT Girls should not, I repeat should NOT participate in no shave November"
9775, If you've been though what I've been through you would have turned into a heartless bitch by now but I'm stronger &amp; bet&# ;
3033,pregnant at the same time and bitches think that's cute
14886,"Their # insult. Even if it's self-deprecating. The first thing straights go to is faggot, queer, tranny, gay. Even supposed ""allies""."
18507,Bought these bitches breakfast and now getting kissed on my cheeks non stop...lol. Check out is literally in mins tho
14905, A bird that courts females by building a beautiful nest with bright objects: &# ; #wildlife 
1557,These hoe ass niccas talkn shyt about a nicca make a nicca wanna go and snatch the bitch up outta nicca
17503," No, Muslims follow a religion based on terrorism, not Jews."
13382,I hate fat bitches
14014,You're a bitch dawg. A straight bitch.
1808," Yeah, I'd want to shoot the son of a bitch myself. LOL"
1454,That'd been a ghetto little meal
2973, stfu nigguh I've been reading the manga for the longest and you know that
6525,It's fact that a male brain cannot always hear the high pitched voice of a women.. So bitch don't get mad..I really didn't hear you!!
10886," The nicer you are, the easier you're hurt. So just be a bitch"
7650,&# ; niggers RT Before any moves are made... my black ass must take a nap!
947," #rapeyass Uh..not rape her, bitch nigga? You see her passed out drunk, what do you do? ht&# ;"
18565,"I'm going to sell my iPhone and both my Macs, I don't support faggots."
12339,Twinkies are so unfilling. which is odd because they are filled
13108, see bitch this is why you have no friends
3890,Mutes pussy.. And ***** and ***** smh
2563, oh bitch but you couldn't answer mine when I needed a paccage delivered to your house ! So Fucc off &# ;&# ;
12399,nope. #fact women talk times more than men #NotSexist
2401, Proof?
3094,If you are out clubbing every weekend and leaving your child with your baby momma I don't wanna hear you bitch about child support. &# ;&# ;
9104, they act like they earned the subs curse has haha bitch you wasn't in #Disfigure
7850,I need a new bitch
48," awww, dis sellout nigguh still talking."
3806, bad bitches get in free night at weenie hut jrs
17309," You niggaz get so emotionaaaal, You remind me of my bitch!"
11612,RT im not sexist but women just cant be comedians nor can they be rappers...
4866,"Some niggahs save hoes, I aint that heroic."
7511,I really wish I owned a rocket launcher to use on every retard driving in front of me today #roadrage
2146," Why is it always the bitches with no money, no job... no contribution to anything financial that have the highest standards&# ;"
321,"ISIS or Shia militia - both use Islam as their organizing principle. Regardless of who wins, the outcome will be an evil regime. #Tikrit"
14746, you see me texting you bitch
16127, &# ; Karahn jus called her future baby a lil shit&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ; bitch tell the world why don't you &# ;
17339, This is propaganda. The Shia militia are religious fanatics and fascists just like ISIS - only slightly less extreme.
6284,"Tryna get to home like base to base to base, closet looking like planet of the bathing apes"
18368,My bitch gotta be as fly as me if not flyer
13009,&# ; Wassup twitter &# ; wassup bitch !!
10087,"Yeah, the ones you're with, for some inexplicable reason. Go ahead, call me sexist. Inept women. "
1305, and take the trash out and separate the recyclables
113, Should be. I already have the advice for future college men. Find older women OR date girls from ANY college but yours.
4829,&# ; #GuiltyPleasure watching niggers fight on YouTube/Vine/IG
7377, &# ; Guys with colored eyes &# ;&# ; 
4891, By sassy they mean sluts right? #MKR
3919, you hang out with a hoe you gonna turn into a hoe
14684,Gum drop looking bitch commenting on peoples looks
16989,"Mum agrees with me, ur being a wee moody cunt and you cani deal with the fact i'm right:/ #dadsbeingsilly"
1462,&# ;&# ; maaaaannnn i hope so! did we get rid of John Legend looking Charlie Batch?
4369,"Walked in wit a new bitch on me, got niggas mad but I know it"
9629, but greasy haired Colin is a judge so messy yuck is IN #mkr
576,Congratulations Kat. Reckon you may have the whole viewer population against you now #mkr
7817,""" Jackies a retard #blondeproblems"" At least I can make a grilled cheese!"
12986," niggas tweet about wanting a ""good girl"" while giving ""hoes"" attention ALL day"
137,"Who remembers when we were in middle school/high school and would throw paper in the trash from our seat and yell ""KOBE!"" Lmfaoooo"
9743, #IDontNeedFeminism #FemFreeFriday 
13721,School sucks more dick than the hoes who attend it.
9791, bitch don't b a hypocrite
4667, the song? About pollo hermanos and Heisenberg?
4897," Via ""Eat ice KevinSmith"" If I'm eating anything tonight, woman? It's pity-pussy. Make it better in a ..."
3902," ""Uhm bitch the fuck its Wednesday and we are suppose to wear black u can't sit with us"" "
450, Blow shit up and get fatter. White trash love this holiday.
9398," Seriously? Where exactly do you suggest I put my tits, should I detach them when doing feminist things?"
932,If this bitch hangs up on me one more time....
9982,"Bet they want a cookie, Bergbrain? You mean like you want a cracker? Kinda bitter here today aren'tcha? #stribpol mngop #mnleg"
12567," I wish you wood, Like a tree in this bitch"
2906, Well I felt sorry for her before but that was stupid. Still though is a bitch who wont try that wit ...
10977,Lol this girl makes fun of guys for having like light voices but I'm just like bitch your voice is like deeper than five men together wtf
4588, pussy
3505," YW...? Well, if you know that men and women do different jobs, why WOULD the pay be the same?"
1180,". None. I was going to go w/ ""toxic femininity"" or something if they answered but # ShadesIsAbuse has great plate discipline."
4944,I like Chinese buffets but I hate all the chinks
11757, Your defense of a gender biased prison system...?
17870,Shoot that nigga an his shorty bitch .
1506,"Someone's mother called me a ""handsome, buff, yellow thang"" last night... my ego was temporarily elevated and was dying lol"
18130,I would describe work as blaxican.
4038,When ratchet bitches find out the club ain't $ to get in 
15257, Your man insecure cause you make him feel like he gotta compete with other guys. Stop being a hoe &amp; stop choo&# ;
13959," Muslims are fighting Jews, Hindus, Buddhists, Christians, atheists and animists somewhere in the world."
1069," Bae will always be bae . Even when bae is not bae, that's still bae . Therefore , you hoes can move around please &# ;&# ;"
66,Bitch I'm not about to eat ya pussy all day long.. I got a life.
8790, So glad Charlie agrees with Carol and CNN that assaulting girls is OK&# ;
598, I ain't never had a basic bitch.. Never will &# ;
9171, bitches crazy &# ;&# ;
6063,"Ohh &amp; btw when you get a call from blame , bitch keeps signing up people bc she wants gym buddies lol"
544, bitch... So they can't hold a real nigga down fa long.. &# ;&# ;&# ; bruh ask mama to pay this ticket fa me!!!!!
17592, I will not buy your bitch no red bottoms.... So don't even worry bout that cuzzo..
3541,"I hate when bitches think you expect something in return for buying them a cheap ass gift or food. This is MY life, let me live!"
4189,Leap tall hoes in a single bound.
11895,&# ; Trust these bitches ? Nah&# ;
3204,"' I thinkkk shee knows , about , maaaa otheeeeeeeer bitch &# ; ."
4510,Im sorry but you didn't have to be a bitch last night.
19700, &# ;&# ;Alright fag what about this? 
9053,damn they gonna leave beth here long term. trash
2709,Kat is so delusional that Annie has a better grip on reality #MKR #mkr
17724,"""Ain't that about a bitch""... What does that mean?"
12518,How is that rotten egg Kat not in sudden death?! #MKR
4619, my bad bro dem hoes heat tho &# ;&# ;&# ;
14245,cheeky lol I want those all black and yellow 's again... ughh I &# ; those
689," don't stop now half breed, I'm just starting to learn about what makes you a dumb ass"
7943, &# ; I love female cops&# ;&# ; they b sum hoes too fuck da jakes &# ;&# ;&# ;
8114,Kat has an amazing future after #mkr I think a role as wicked step mother..... She just needs to age a bit
7989,$ bid to go on a date with Zack Morris oh that dreamy son of a bitch
11530,""" &# ; Fosters home for imaginary trash&# ; WHOA CHILL"" that show was everything tf"
14075,One mans trash is another mans treasure #believe
7704, All you are doing with your verses is proving sexism in Islam.
16790," some people do shit to get shot at and then be like ""people hate me, I dodge bullets"". Karma is bitch."
17245,I got money and hoes money and hoes
1278, I tell a bitch dont RT my shit unless u suckin/fuckin
12079,Stupid lil bitch !! Really think I'm trippen &# ;&# ; You outttta pocket with this pimpinnn
291,Yall bitches be liking yall asses ate lmfao
431,Someone get kat out of this competition now!! #mkr
2811,Will this tart be the deconstructing of the #sassy girls? #MKR 
19229,Mommy said no pussy cats inside my dawgs house
3826, Assyria got hella hoes
3039," Attack animals, last house on the left by the lake, and she got colored eyes...we should have known.! Lol"
10129, I mean otherwise we would be on #mkr or the like fapping on about how sassily fantabulous we are #simplygorge
11845, you killed that hoe
44,Gabby is back bitches step aside
13510,&# ; Niggas want a good girl but still wanna fuck with hoes but that ain't gone work. Gotta pick one&# ;&# ;&# ;&# ; boy stfu
4198,Hurry up nigga this the last key they dont kno where the fiberglass safe at to get in that bitch you need a glass key!
12930,I from the planet of apes king Kong clips
9463,"""My twitter was hacked"" = I'm too pussy to admit that I said it and now I want to act like I never said it."
