,class
421,2
4589,1
4887,1
10319,2
4763,2
8257,1
6347,1
4237,0
4906,1
9273,1
6103,1
5278,1
8498,1
1420,1
1899,1
16716,1
8275,0
9959,2
3373,1
3221,1
14096,0
6918,0
8616,0
6449,2
12728,1
6682,2
15247,1
1031,0
2545,1
15873,1
484,1
2567,1
4425,1
3109,1
686,1
1759,1
9841,1
330,1
4741,0
1425,1
17722,1
4891,1
17274,0
11211,0
17470,0
4535,1
2688,1
5738,1
5508,1
13561,1
923,1
804,0
15448,0
4135,1
12881,1
8144,1
2709,0
8770,2
5134,2
16407,1
12509,1
16772,1
10308,0
2263,1
3891,0
284,1
4268,0
7525,0
13547,2
875,1
16991,1
6133,0
4367,2
17614,1
10264,1
7937,0
4649,1
4840,1
2335,1
3003,0
7041,1
3494,0
8015,1
4432,1
16231,1
13213,1
1265,0
9601,1
10426,2
4766,2
11010,1
2440,1
4141,2
4039,0
7142,1
14810,1
5019,1
968,1
4361,1
2878,1
8307,1
5914,0
2484,1
9585,0
13096,1
17993,0
12213,0
1374,0
3811,2
4295,1
17937,0
1915,1
6696,1
6287,1
13125,0
4639,0
1030,1
248,1
4672,1
2456,1
8840,1
7446,2
2534,0
6475,0
4030,1
3743,1
3049,1
1215,1
9883,1
918,1
12345,2
1958,1
14670,0
16697,1
3015,1
4832,1
1143,1
3333,1
6995,2
11749,0
7093,1
5737,1
13116,1
3146,1
4330,1
17747,1
4896,2
13735,1
11487,2
6351,1
3548,0
18065,1
486,1
3503,0
2990,1
3394,0
1862,2
7950,0
1850,1
2790,1
4870,1
3430,1
10003,0
11897,1
5383,1
11155,1
15046,1
3144,1
10613,0
10388,1
6856,1
2974,1
2099,0
4814,2
1390,1
3300,2
8446,2
14896,1
7233,2
428,0
4092,1
6709,1
11193,1
3696,1
826,1
14138,1
15983,0
2154,1
4324,0
9539,1
13220,0
4272,1
4343,2
927,1
585,1
2549,1
7257,1
1460,1
7377,2
10,1
17763,1
9173,1
15052,2
10307,2
860,2
17270,0
1740,1
3874,1
16213,2
4855,1
2333,0
8133,0
4777,1
8013,2
7163,1
12845,1
6831,1
1149,1
130,1
5073,0
11017,1
4510,1
4831,0
6310,1
206,0
7542,1
1712,0
8350,0
4222,2
375,2
10347,1
15685,1
233,1
1828,1
4581,1
12263,1
17496,0
4703,2
10286,1
4910,1
9873,1
13891,1
1147,2
7011,1
10699,0
1369,1
2614,2
988,1
896,1
7765,0
8291,1
4958,1
5620,1
5490,1
11576,2
4786,1
9506,0
17082,1
3603,0
2746,1
3425,0
11176,0
17916,2
1170,1
14674,2
4428,1
3484,1
4146,1
15798,1
12541,0
16845,0
3873,0
4938,1
3239,1
11702,0
4677,1
8521,0
15173,1
6577,1
4032,0
13934,1
17123,0
1409,1
4352,1
4655,1
17377,0
4993,2
2715,0
17973,0
285,1
230,0
4092,1
699,2
16800,2
493,0
11652,1
7862,1
2459,1
13223,1
5900,1
15103,1
1713,1
3813,1
8848,1
11735,1
2933,1
4491,2
4264,1
3214,1
9322,2
16386,0
4084,1
242,0
14529,0
9774,0
12074,2
8750,1
9771,1
8160,1
4875,0
4954,0
15360,2
6121,1
5695,1
7962,0
4432,0
9302,1
3103,1
2809,1
1610,0
4581,1
10211,1
17453,0
3414,1
17176,1
4602,0
2656,1
3135,2
17501,0
475,2
329,1
10559,0
13555,1
982,1
1981,1
5210,2
16746,1
8953,1
12811,1
14648,0
16653,1
13189,1
378,2
3172,0
11976,1
6422,1
17824,1
12134,1
3657,1
1499,1
8326,1
2952,1
11684,1
9785,1
15232,1
13537,0
1514,2
7106,0
621,1
533,0
492,1
16692,1
10165,2
9327,1
2780,2
15925,1
17108,2
10548,1
4139,1
14632,1
17686,1
16595,1
10901,0
4471,1
3202,0
3335,1
11650,1
2662,2
7658,1
169,2
4160,1
16515,0
5969,2
16695,1
3444,1
10295,1
13179,1
2340,1
1855,1
565,1
6274,0
5595,1
9534,1
11671,0
5813,1
3549,2
12550,0
14212,1
16918,1
255,1
2390,2
13509,1
3141,1
2593,2
11262,0
3792,1
17760,1
11960,1
105,1
2244,1
1692,1
100,1
407,1
17090,0
16701,1
11089,2
11456,1
5074,1
14799,2
2879,2
2014,1
14877,1
7981,2
444,1
4169,1
3359,1
46,1
1007,1
15619,1
395,1
458,1
2046,0
11529,1
4518,1
7652,1
8665,0
16802,1
8614,1
2222,1
5476,1
16430,1
7637,1
3445,2
6641,1
2319,1
1305,1
14729,1
4051,0
2464,1
6998,1
5921,2
10018,1
8241,1
18023,2
9636,1
3972,0
4962,1
8970,0
1596,1
15096,0
14807,1
15135,1
9095,1
17465,0
4414,1
8721,0
16478,1
14663,1
10008,0
8596,1
16029,1
5722,1
5705,0
1182,0
15266,1
14337,0
10071,1
4061,1
1536,2
12529,2
9367,1
16721,1
4761,1
12859,0
3181,0
15852,0
15637,2
4474,2
776,0
2410,1
1802,1
173,1
14523,1
514,1
4174,0
8710,1
469,0
8421,0
5140,1
10925,1
12570,1
4714,1
10456,0
12268,1
4269,2
10303,1
14661,1
2456,1
2708,2
11355,1
13768,1
1582,1
284,1
6036,1
17625,2
7156,2
9511,1
15600,2
1306,1
13332,2
4666,2
14906,1
6026,1
354,2
4542,2
4831,1
16914,1
16449,0
12637,0
4481,0
8191,0
17060,2
16867,1
5199,1
4088,2
4165,1
2960,1
972,1
568,1
15021,1
3458,1
784,1
6997,1
15809,1
8994,1
17486,1
2991,1
746,1
4253,1
9826,2
6041,1
12323,1
15652,1
14797,1
667,1
3626,1
10180,1
17146,1
7137,1
1564,1
1474,1
4702,2
3603,2
2306,0
13718,1
5701,1
3242,0
9403,1
14045,1
3743,1
1297,2
13988,1
6137,0
8872,2
11184,1
2842,2
5580,0
17872,2
2255,0
13631,1
16942,1
13762,1
11134,1
5425,0
16457,1
1501,1
295,0
1300,1
15463,1
1632,0
8796,2
634,1
15667,1
2397,1
4793,2
558,2
15045,0
15632,1
15886,0
13701,1
16698,1
3048,1
386,1
2272,1
7197,0
234,0
546,0
9875,0
3498,1
18002,1
4841,2
13037,0
6462,0
3206,1
12587,1
2029,1
13319,2
2468,1
981,1
1996,2
5633,0
5992,1
3971,1
8768,1
937,2
3535,1
2108,1
5884,1
7264,1
1875,0
2559,2
443,0
1412,1
15408,1
9451,1
8912,1
10365,0
10958,2
12037,1
11430,0
569,1
4456,0
11035,0
4655,0
9513,1
8857,1
9380,0
13207,0
4779,1
11515,2
13797,1
13644,0
11320,1
767,0
6116,1
1148,0
2404,1
13290,1
17483,1
2656,0
1597,1
2280,1
2414,1
16465,1
12744,0
8754,1
17466,2
6030,2
4752,1
9176,1
16103,0
14831,1
17903,2
4447,0
4745,2
11846,0
13262,2
17654,0
16856,1
14063,1
2855,1
2512,1
12853,0
4411,2
2906,1
2471,1
2915,1
12428,1
4500,1
3185,2
270,1
10780,2
9930,1
9399,1
4180,1
1132,0
17537,1
15729,1
3701,1
12987,2
7712,1
14396,1
7228,1
1718,2
1803,1
10676,1
11384,1
3557,1
6018,1
6896,1
14631,1
14752,1
3778,1
16251,0
15363,0
2174,1
9432,1
4912,2
9351,1
427,1
1091,1
617,1
4829,1
1836,1
3227,1
16351,2
9517,0
9257,2
2237,2
3925,2
7227,1
16226,1
2540,2
1302,1
6091,1
4492,1
2035,1
1191,1
998,1
574,1
7042,1
17230,0
8048,1
2751,0
1866,1
3782,1
7123,1
2959,1
17989,0
204,0
618,1
13572,1
170,1
553,2
9744,1
17729,1
4340,1
2283,2
1602,0
2912,0
1533,1
12011,1
2175,1
2877,1
6144,1
17243,1
11371,1
1553,2
3823,2
5031,1
19,1
6768,1
12187,1
13828,1
10993,1
9059,1
10301,0
9692,0
15891,1
16042,2
5854,1
15998,1
4704,1
1813,2
12058,1
4144,1
16327,0
13352,0
11842,1
1189,1
687,2
4025,0
13133,2
4572,1
2116,1
2602,1
4079,0
1360,1
16592,2
16584,0
10093,0
4365,1
15913,1
5501,1
4546,1
9869,1
4081,1
11890,1
11868,0
14982,1
3895,2
3727,1
2375,1
8854,1
1388,1
8874,1
16590,2
4498,1
1011,1
9189,1
442,1
672,2
2974,2
15975,0
4303,2
9522,1
1185,1
1154,1
2677,1
2328,1
11805,1
5599,1
6595,1
213,0
17370,1
6785,0
5680,0
252,1
1110,1
12817,1
8110,2
4079,0
17027,1
8,2
9923,1
17408,1
17142,1
14912,0
841,1
13395,1
16586,1
4908,0
8954,1
4077,1
14325,1
17010,1
15628,1
2559,2
3631,1
2536,1
16453,1
15131,1
5645,1
2290,0
8233,1
2053,2
984,0
5094,1
14680,1
400,1
12483,0
2193,1
1614,0
1961,2
6105,1
13087,1
11992,1
2885,0
6298,2
9338,1
13877,0
12092,1
15314,1
3783,1
12641,1
2782,0
9181,0
9148,1
17972,1
4832,1
16495,1
12131,1
3072,1
16927,0
17957,1
8769,1
4759,1
2693,1
8252,1
16574,0
16470,1
4437,1
11015,1
7789,1
15824,1
4305,1
3949,2
2688,1
17867,1
7829,2
2136,1
14671,1
4002,1
247,1
1258,1
3679,0
13736,1
8497,0
16971,1
7790,0
5240,1
7181,1
6178,1
15674,1
4357,1
4940,2
13507,2
17785,0
3481,0
16572,0
6650,0
16870,0
8416,1
17969,1
14313,1
11788,1
3378,1
17396,1
17031,2
15099,2
1058,1
5114,1
2585,1
1991,0
2159,1
4789,2
9993,1
5549,1
4083,0
16308,1
4257,1
10495,2
2524,0
3539,2
16591,1
14253,2
13270,2
45,1
4670,1
2668,1
17461,1
1693,0
5966,1
9853,1
15035,0
16421,0
16677,1
2050,1
5068,1
5631,0
4357,1
4579,0
4186,1
2901,0
3683,1
5691,1
5499,1
17870,0
2943,0
1016,0
1767,1
2786,1
2377,1
8683,1
11941,1
1106,1
11948,1
6120,1
14976,1
4231,1
6293,1
2622,2
5058,1
6958,0
3834,1
9015,1
10960,1
1511,2
6151,1
17738,0
11700,0
968,1
579,0
6664,0
4627,1
12666,1
11208,1
3570,1
5215,1
5,1
4763,0
3616,2
3840,1
4710,0
12601,1
4903,1
13996,1
7899,1
6182,1
2701,0
4491,1
11247,1
15165,1
7720,1
8157,1
6565,1
7109,2
1895,1
2464,1
4648,1
4156,0
13301,1
14542,1
9587,0
9860,0
5317,0
15906,1
4078,0
796,1
11499,1
17692,1
15985,1
3806,1
14672,1
3019,1
14260,1
8697,1
5956,1
16320,0
13119,0
3863,0
5455,1
9815,1
11052,1
4279,0
2999,1
7952,0
157,1
17438,1
3463,0
5892,2
13269,1
7887,1
8753,1
3991,1
2810,0
3321,1
4426,1
776,1
11907,0
11989,1
5335,0
8820,1
2438,1
8783,1
4888,1
1300,1
3937,1
3378,1
2596,0
11370,1
47,0
6644,1
16056,1
10427,1
12269,1
2698,0
663,1
3946,0
7012,1
789,2
8457,1
7358,1
3426,0
4780,0
9467,0
3296,1
7744,1
3749,2
16,1
1428,2
1102,1
10555,1
2426,0
4017,1
8890,1
15555,2
13027,0
12407,0
3948,1
13098,0
2713,0
3695,0
3576,0
10410,1
2939,1
5780,1
12437,1
6095,2
4833,2
15774,1
5835,1
3258,2
6262,0
4800,0
2816,1
16583,1
14819,2
2067,1
3758,1
9434,1
1523,0
483,1
4119,0
13787,1
17591,1
574,1
13175,0
169,1
403,0
8051,0
14975,1
15755,1
6692,1
13244,0
11481,1
1353,1
1030,1
6302,1
2675,0
1654,1
5981,1
14090,0
15488,1
13885,0
4914,1
2359,1
5978,1
689,1
5939,2
2963,2
8867,2
1233,0
16371,1
16882,1
4620,0
2702,0
10417,0
4892,1
11657,0
3440,1
5294,0
314,1
9016,0
4470,1
4038,1
2298,2
3647,1
14902,1
4383,1
11988,1
1022,1
10236,2
8217,1
9745,1
1415,2
3008,1
1582,1
1645,1
15372,2
8889,1
11183,0
14878,2
3344,0
4484,0
582,2
7593,0
11583,1
14103,0
2396,1
3475,1
15051,1
10166,1
9622,1
7394,0
3885,0
4026,0
3896,1
10799,1
8496,1
14668,1
1567,1
8285,1
13608,1
17016,0
4619,1
13025,1
3833,1
1383,2
11422,0
1557,0
10169,1
4749,1
9242,1
4446,1
15639,1
1501,0
4621,1
6418,2
12873,1
6,1
4402,0
1029,2
769,1
14568,1
1629,2
3269,1
14899,2
9552,1
4146,1
7746,0
8122,1
4508,1
4972,1
14382,0
16334,0
4326,1
2174,1
10483,1
11879,1
7293,1
12877,2
17056,1
12359,0
832,0
10720,1
3558,0
1951,0
8692,1
13980,0
14836,2
4795,1
7762,0
1448,0
14180,1
6676,1
11294,1
204,1
1810,0
3301,2
10360,0
4156,0
9709,1
10773,1
3673,1
822,1
4627,1
552,0
6167,2
15384,0
7594,1
11856,0
1404,1
12409,1
16112,0
1600,1
3311,1
6187,0
15201,0
10754,2
1483,0
4070,2
3090,1
11742,0
16332,0
10757,0
4125,1
2421,0
332,1
14773,1
14813,0
4717,1
1358,2
7386,1
3659,1
4010,1
6530,0
13666,2
1575,1
1620,1
3618,1
461,1
1035,1
175,2
4582,1
11227,0
4853,2
4443,2
11103,2
11834,0
11837,0
2927,1
14108,0
13198,1
16020,1
4772,1
3142,1
7008,0
3274,2
5436,1
16683,1
11053,0
2678,1
8209,1
4838,1
1349,1
9535,1
7840,2
9844,1
4382,1
2193,1
347,0
4778,0
1764,0
4737,0
13021,0
4456,1
6611,2
4725,1
9152,1
3647,0
3692,0
1398,0
4555,1
2004,1
1943,1
346,1
17343,1
5972,1
4701,1
9386,1
9245,1
7263,1
4011,0
3666,1
13129,1
1892,2
8850,1
6971,1
15507,1
4981,1
16821,0
3,1
3424,1
18027,1
16915,1
2727,1
17364,1
16916,1
9460,0
11088,1
2873,0
15276,1
5794,2
8659,1
12700,1
4403,0
15826,2
13696,0
2154,1
16932,1
7738,2
2455,1
2896,1
14364,1
2000,1
17928,1
3248,1
4122,1
16079,1
8577,1
12423,1
10069,1
2463,1
15748,0
748,0
16073,1
16395,0
12856,2
2601,1
1723,1
7480,2
2242,0
3046,1
3597,1
14556,1
3709,1
3632,2
5057,1
3801,1
5822,2
9674,2
2579,1
15706,1
1586,1
3070,2
16740,1
13334,1
4414,1
5053,1
2170,1
12086,1
1488,1
6109,2
10844,1
4688,1
4683,1
16180,0
14737,1
152,1
10866,1
4047,1
4139,1
14183,1
10602,1
1555,1
11140,1
3430,0
1433,1
4246,1
7225,1
4246,2
2661,0
12064,1
15321,1
2506,1
998,1
4696,2
3724,1
2406,2
3229,1
16208,1
16912,0
579,0
17253,0
17821,1
5442,2
2118,1
12678,0
6029,2
4649,1
5036,0
3353,1
13516,1
795,1
6397,0
17415,1
4027,1
3439,1
14865,1
1252,1
4555,1
10479,1
8127,1
14267,1
4433,1
14436,1
4241,0
16151,1
6218,1
4288,1
12147,0
1351,0
3505,2
2293,1
4057,1
3095,2
2853,1
6113,1
855,1
4928,1
12702,0
10331,0
12114,1
4444,0
5020,1
452,1
3157,0
11045,1
3341,0
4483,1
7133,1
11203,2
3528,1
6767,0
396,1
11079,1
2074,1
3311,1
6441,0
2771,1
14194,2
8714,1
4255,1
4298,0
3327,2
16404,0
4072,2
12287,1
7252,2
372,1
9028,0
1837,2
4049,1
5343,2
10259,1
8324,2
1637,1
2061,1
11619,1
14094,1
15348,1
3655,1
2082,0
1328,1
8247,1
128,0
17338,1
11072,1
7585,1
8485,1
2370,1
9855,2
493,2
12810,1
9569,1
15164,1
1142,1
11099,1
3726,1
3965,2
6255,0
3785,1
6721,0
9659,0
4848,1
13471,2
9789,0
15942,1
8296,2
613,2
2633,1
5187,0
4154,0
2981,1
6749,1
9898,1
14214,1
13970,0
2266,1
77,1
13553,1
2811,1
10054,1
8365,1
11353,1
2600,1
834,1
13030,0
11271,1
17393,1
8542,1
1432,2
4780,1
14235,1
2494,1
11630,0
13557,1
4867,2
2748,1
1144,1
7688,1
10241,1
4384,0
3665,1
2904,1
2611,1
4596,2
3717,1
529,1
6356,1
4963,0
8593,1
9618,1
3131,1
4086,0
1167,0
17784,1
2798,1
10999,1
3589,1
4767,1
9144,1
10349,0
1641,1
5399,2
3505,0
6631,1
17838,2
3082,2
8946,1
8219,0
2367,0
2583,1
9769,1
2333,0
3768,0
1154,1
4055,1
271,0
12686,1
13636,2
3700,1
11777,1
4136,1
17876,0
15757,2
4723,1
2577,2
17316,1
3006,0
5332,2
15599,1
8386,0
3970,2
6325,1
17171,1
4385,1
3802,1
746,2
6282,2
2103,1
714,1
5130,1
11244,1
11520,2
1089,1
23,1
13689,1
17342,2
6914,1
13482,1
2969,1
13266,2
4450,1
895,1
2091,1
11554,1
817,1
2964,1
13361,1
9455,0
8938,1
1888,1
16892,1
14136,1
13858,1
11570,1
12067,1
10782,2
14050,1
16055,1
4171,1
17002,1
13641,1
836,1
2739,2
701,0
10667,1
1166,2
9212,0
2184,1
11345,1
1880,0
11768,1
13977,1
6090,2
4738,1
12840,1
9465,1
9762,1
3708,1
4648,1
4902,1
3908,0
16280,1
9624,2
12402,0
2480,1
16188,1
3244,1
6216,0
2295,0
3355,1
17540,2
14509,1
5424,0
15258,0
5156,1
9437,0
1239,1
2297,1
4649,1
1709,1
1353,1
13026,1
3575,1
2457,0
873,0
6459,1
4804,1
7155,1
12753,0
4136,1
3330,2
2731,1
5717,0
13307,2
17295,2
2557,1
7944,1
16447,0
1520,1
4441,2
14944,1
7842,1
4871,2
7391,1
1304,1
15436,2
11177,2
1905,1
4519,2
5099,0
4576,1
12411,0
14513,2
15624,1
9560,2
11376,1
11342,1
4812,0
8115,2
8487,1
13470,1
4792,0
17553,1
4643,1
3787,2
4476,2
4522,1
15037,1
3764,2
9300,2
5085,1
3672,1
12989,1
12878,1
1765,1
16538,1
4713,1
16009,1
3210,0
13742,2
4598,1
1860,1
2105,0
9134,1
866,1
1310,1
12630,0
7277,1
16600,1
7847,0
17447,1
1256,0
1901,1
8381,1
4941,1
4145,0
1144,0
2839,1
584,1
14510,1
6319,1
4358,1
4076,1
4027,0
610,0
2843,1
4001,1
7873,0
1605,0
1825,1
1568,1
11066,1
4643,2
16057,1
9416,1
4846,1
12462,0
596,2
394,1
17004,1
11463,0
3630,1
16347,2
2861,1
12787,1
10730,1
7815,1
14076,1
11883,1
6119,1
1985,0
3895,2
1262,1
4181,1
1724,1
10488,0
1609,1
242,1
7348,1
2395,0
4390,0
17946,1
4938,1
14758,1
3789,1
785,1
2793,1
12252,2
1686,1
14438,1
16137,1
17744,1
4813,1
3411,1
10043,1
4221,1
15900,1
3862,1
392,2
3563,2
7534,0
597,1
1473,1
2945,1
1959,1
11955,0
1,1
6044,1
4824,1
17440,1
15921,1
10415,0
10338,0
4026,0
8728,1
8924,1
11238,0
8695,1
12884,0
4032,1
4657,2
8046,1
14673,1
3386,1
5665,2
3980,1
1719,0
2651,1
1482,1
9424,1
12955,1
12795,1
1405,1
16333,1
1975,1
3979,1
4264,1
8469,1
9903,0
14942,1
15545,1
1168,1
14309,1
17357,1
630,1
10628,0
7524,1
15797,0
15577,1
12336,0
4207,1
4721,2
2462,1
4639,0
311,1
17057,1
4272,1
1223,1
3459,0
11266,1
1967,2
11947,1
4791,2
9020,1
4747,0
16049,1
17757,1
5847,0
7571,0
14457,1
17680,1
2071,1
4241,1
5316,2
461,0
1599,1
4999,0
12814,1
1616,0
14604,1
2826,1
4363,2
10391,0
9292,1
6854,0
10311,1
8540,1
2985,1
544,1
1043,2
2523,1
14775,1
1955,0
8147,1
3447,0
2821,1
2942,1
1817,2
15122,1
4705,2
15718,1
2503,1
16460,1
2605,1
15589,2
9213,1
14312,1
4618,2
13275,1
10884,2
12124,1
10080,1
9651,1
4010,1
8681,1
17626,0
1682,1
4971,2
7769,1
4017,1
9337,2
2582,1
9211,1
4366,1
1741,1
2648,2
640,1
4220,1
7013,0
14684,1
2823,2
759,1
7289,0
4664,0
10966,1
65,0
3343,1
8510,0
470,1
15203,1
12746,0
4782,1
2189,1
420,1
4567,0
17670,0
3208,0
6313,0
12851,1
8480,1
3298,0
6376,1
5940,0
4275,1
17262,1
961,1
1937,1
7522,1
325,0
4417,1
4474,1
13086,1
11397,2
3925,1
16013,0
4782,2
14211,0
2240,0
7127,1
4008,1
16400,1
10490,1
4683,0
2957,0
469,1
4449,1
8585,0
4910,1
4305,1
3633,1
3656,2
4309,1
15401,1
12968,1
16138,1
10022,0
2444,1
14199,1
3060,0
4568,1
4098,1
16555,1
15104,1
4383,0
16739,1
7606,0
1908,0
13854,1
9711,1
6888,2
7841,1
4096,2
605,0
929,1
2068,1
955,1
7532,2
1470,2
2368,0
10091,0
3959,1
2060,1
12049,0
14117,0
4201,1
6153,1
9007,1
4564,1
14004,1
10260,0
15829,1
2408,1
4876,1
4647,1
4583,2
2071,1
1293,2
1644,1
16775,2
10070,1
12828,0
5838,0
4193,1
1752,1
11375,2
3538,1
14405,1
14915,1
1386,1
1905,2
3826,1
11468,1
11307,1
10655,1
2466,0
12045,1
886,1
4516,2
9056,0
2485,2
17556,1
16981,1
3477,1
4129,0
1934,2
2090,1
4635,2
149,1
9485,1
8105,2
7423,1
11509,1
12232,0
2257,2
5687,2
14459,1
813,1
9047,1
3084,1
7309,0
9972,1
12487,1
7972,2
7066,0
4428,0
4116,1
1232,2
3462,0
10251,1
10050,1
9623,1
16978,1
11471,0
6885,0
6980,1
9484,1
5172,1
17155,0
14321,1
6549,1
4301,1
4234,1
1302,1
590,1
8987,0
12175,1
14597,1
646,2
1262,1
15444,1
4738,1
5362,0
17961,2
10128,0
5787,1
3076,1
16268,1
7871,1
17720,2
3523,2
6251,1
8,1
7560,0
13485,2
16473,1
3328,0
3753,1
9619,2
4850,1
4468,1
4550,1
7132,1
4895,1
10921,0
6776,1
6728,0
10191,1
3264,0
12868,1
10949,1
6601,1
17907,1
12582,1
15456,0
212,1
685,1
3688,2
13728,0
8509,1
1101,1
16262,1
16665,0
6362,0
5204,1
11694,0
12460,0
4821,2
16357,2
6305,0
11838,0
9422,0
4296,1
17970,1
6484,1
1500,0
8988,1
5536,1
6486,1
4226,1
12920,1
2063,1
4955,1
11547,1
974,1
14178,2
3609,1
9936,0
2589,1
4516,1
4698,1
7,0
7780,1
6564,1
3384,2
4310,0
3702,1
14114,1
5611,1
3820,1
2214,1
4127,1
9756,2
4123,1
6111,1
13563,1
5692,0
4835,1
4168,2
11578,1
4792,1
7038,2
1419,1
17036,0
442,2
2959,1
16575,2
4497,2
4815,1
4739,1
1686,1
4705,1
4633,0
12773,1
7990,1
1071,0
1561,1
3275,1
209,1
12355,1
2284,0
9427,1
9155,0
13748,1
2317,1
1822,1
1020,0
3053,1
32,1
6513,1
16759,1
1349,1
377,1
6675,1
7311,1
11938,1
2555,0
3997,1
5553,0
16789,1
1891,1
4886,1
4817,1
2467,0
2774,1
16475,0
1140,1
5231,1
1024,1
13036,1
3096,1
1880,1
9775,1
8476,2
15028,1
5673,1
1236,2
2997,0
17315,1
3825,2
8828,2
10855,1
656,2
300,1
5365,2
3092,0
3329,1
12313,1
4334,1
12061,1
12945,0
4094,1
14230,0
11233,0
1645,1
440,1
4350,1
1312,1
18190,2
4616,2
4415,1
16117,2
818,1
10664,1
16391,1
16621,1
4983,1
362,1
12474,1
13366,1
2330,1
17068,2
10827,0
678,0
1019,1
42,1
9825,2
1275,1
5115,0
3369,1
2916,1
9666,1
1573,0
10678,1
2488,1
15114,0
1124,1
3407,0
1963,1
16382,1
10254,1
16035,1
4916,0
8068,1
3757,2
1844,2
17199,1
7839,2
4341,1
8172,0
11482,1
14827,0
2716,1
3812,1
1410,1
766,1
4051,1
581,2
4037,1
4902,0
6642,0
12619,1
15175,0
9614,1
2902,1
12183,0
15354,1
4767,1
14560,1
2652,0
5872,2
3017,1
4868,1
5052,0
12656,0
12922,1
1373,1
17009,1
13629,1
186,1
1558,2
2187,0
2741,1
2270,1
4298,2
11586,1
14446,1
13550,1
9295,2
14261,1
7928,1
1187,1
3532,1
13957,0
5995,1
4557,1
4557,0
2112,0
13589,1
3796,0
1730,1
7473,1
6301,1
7826,0
4667,2
4922,2
4438,1
3151,1
1699,1
3628,1
13624,0
10486,1
5106,1
8765,1
8923,1
3812,1
2329,1
10100,2
4155,1
344,1
1228,0
1119,1
11212,0
14181,1
14769,0
16278,1
3756,1
3535,2
7271,2
3143,2
13421,0
4852,0
5513,2
9389,1
6142,0
9846,1
10351,1
2947,0
5534,0
3076,1
4253,1
479,2
4825,1
11961,1
48,1
1541,0
17539,1
1013,0
16773,0
2595,1
10464,1
1760,1
4390,0
6180,2
10363,0
983,1
1215,0
1545,1
7817,0
10567,1
16387,1
13861,0
14193,1
7359,1
11776,1
5612,0
14385,1
4515,1
17183,1
4534,1
5823,1
10343,1
6077,1
11058,1
16285,1
5768,1
2752,1
14881,1
1184,0
197,1
10149,0
1882,0
14203,1
1744,0
8524,1
12642,1
1812,1
11850,1
10588,1
16266,2
2909,0
6770,2
14768,1
15457,0
5487,1
3490,1
1541,1
5274,1
2512,1
8979,0
14931,1
16702,0
14001,0
11584,1
3862,1
9287,0
15834,2
3448,0
14694,0
1361,1
415,1
4373,1
4375,1
3566,2
3517,1
2955,1
4268,0
2513,2
2453,1
10222,1
4426,2
9461,0
1621,1
339,1
8318,0
14786,1
12926,1
4804,1
14487,0
2926,0
8937,1
9310,1
14664,1
3902,1
5408,1
9956,0
3869,0
13539,1
918,0
15780,2
5679,1
901,1
2624,0
16235,0
1777,1
1480,2
12759,0
11746,2
69,1
2664,1
15868,1
11152,0
12568,0
11799,0
2651,2
12431,1
8842,0
1419,0
15375,0
13617,0
472,1
6799,1
10181,1
17132,1
6922,1
17081,0
6368,2
2706,1
1599,1
7193,2
11518,1
3244,1
792,0
17611,1
10046,1
7330,1
15134,1
17660,1
15246,1
11323,2
3928,2
3409,1
8111,1
3321,0
3526,1
2824,1
11572,2
4180,1
13272,1
2146,0
12880,1
6840,0
6911,0
15003,1
4480,1
11732,1
13559,0
2663,1
2708,1
6944,1
2244,1
13311,1
6452,1
15075,1
3112,1
17573,0
16733,1
16081,1
13705,0
10227,2
5153,1
3465,0
4294,0
4272,0
14616,1
3830,1
2121,1
4088,0
1278,1
4082,1
950,1
13190,0
551,1
8154,1
6265,2
8896,1
7055,1
7916,1
2964,2
9730,1
1669,1
15574,1
7582,1
15233,1
3441,1
115,1
16284,1
3012,0
1769,1
3141,0
3071,1
9368,1
10370,1
7776,1
4810,0
5586,1
11042,2
10460,1
11372,1
14539,1
4270,1
8463,2
15889,1
9413,1
1371,2
3609,1
15955,1
1991,2
13014,2
16283,1
12721,1
9501,0
17239,1
4096,1
17773,2
14599,1
2710,1
16220,2
17320,1
93,1
5072,1
8413,1
11224,1
858,1
3006,1
16153,1
12869,2
3819,2
2470,1
3881,1
11,0
8529,1
1309,0
9214,0
1485,2
1171,0
4449,1
1830,2
5139,0
3785,1
12876,1
10798,1
3351,1
2126,1
12761,1
1018,0
3036,0
3183,1
4628,0
16559,1
4317,1
6496,1
13477,1
5756,1
4494,0
14265,1
8743,1
2025,1
17689,1
17376,1
14859,1
1199,1
12553,1
5568,1
15836,2
3936,2
6608,0
16707,1
1060,1
12540,1
4888,1
11638,1
16236,0
10943,1
12256,1
11423,1
13498,2
2889,1
14357,1
17841,1
5123,0
1906,1
17857,1
15523,1
4633,1
10737,1
3217,0
7479,1
10411,0
14105,1
8740,0
2282,0
5543,2
5466,1
10299,1
3845,1
10357,0
13874,1
7396,1
5281,1
265,2
9045,0
3379,2
3220,1
16299,0
15785,1
14298,1
16337,1
14891,1
694,1
6093,1
657,2
2207,1
18022,1
17548,1
4406,2
1416,1
3639,1
9205,1
3263,1
12875,1
7725,0
3420,1
17391,1
5146,1
3933,1
8715,1
850,1
5563,1
707,1
1017,1
15069,1
1808,0
4148,1
3886,1
4698,1
13808,1
3681,1
15848,0
6742,1
9838,0
709,1
9527,1
3182,1
11165,2
11579,2
770,1
10107,1
5368,1
