,text
15065,You said I texted u and told u I missed you? Yeah I did bitch like weeks ago. Grow up
4865, I learned from the great Asia Torres &# ; take notes bitch &# ;&# ;
313," The nicer you are, the easier you're hurt. So just be a bitch"
15033, Happy Halloween bitches &# ; katiedodds #halloween #CLE 
13248,Hey morons at #foxnews and #foxandfriends was it political when Bush raised terror threat right before the election? LMAO at u #teabaggers
10996,"*gag* I love females but I swear everyone someone comes close to hittin my car, I look and it's a female. #NotSexist"
3154,"Yeah, I had a bitch, but she ain't bad as you, so hit me up when you pass through"
10670,Honestly if the most hoodiest ratchet bitch asked me to her prom I'm in dere
13635,I don't have hoes Its a myth
11892, Not taking Franks advice and he ate the yellow snow.
3638, lmao y'all some fags 
3670,&# ; &# ; I have no hoes because yah nigga ain't shit&# ;&# ;
394, I should've &# ; that bitches wallet was tigher than her pu$$y
11131,"Tell them hoes ""I'm all friended out"""
7860,A bricks in this bitch we in Gucci house
14488,. Seen it before. Thanks. It is amusing. Most women are undermined by low expectations. That is the result. Whining only.
73, And if you are over you will have to go and die for Baghdadi next week.
4013,This pussy dryer than yours... Drier vs. Dryer :(
1838," So true, all women over SHOULD play football, but repeated concussions might make us as stupid as you."
2248, Why haven't you stopped the sick Muslims from trying to exterminate Israel?
13063, When all yo hoes hit you up at da same time.. 
16848, well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&# ;
3697," ""Fuck me or I'll make you feel bad about it. But if you fuck other guys, I'll call you a hoe. And if you fuck me, I'll thi&# ;"
13919,I copped a Uzi but I need some bullets for that bitch !
5095,"Maybe reluctantly, but they've done it. What does this mean for a discrimination law in the state? Culturally for queer people in the state?"
1048, lmfao bitch was I talking to you &# ;&# ;
16585,Wtf Kat and Andre are cheaters! THAT IS SO UNFAIR. THEY CANNOT GIVE SOMEONE . THEY SHOULD BE GONE. #mkr #katandandre #byebye #bitches
7964," The fuckin pussy makes fun of people all day on the radio, someone calls him a creep and he blocks them."
13033,Wussup pussies ;) #ImBack #NewTwitter
3005,"All my young boys round me saying ""get money and fuck these hoes"""
15931,Never that serious Thought you was Finna cruise with a new bitch &# ;&# ;&# ;&# ;? 
13606, trash?
1836, bitch hallon
9533, I was RT steal that bitch
2944,If I had a dollar for every time someone called me Maggie I'd make it rain on all these hoes
1481," Your girl swear u cheating until u fuck a bitch for real then it's ""OMG how could u?!"""
4407," No, it doesn't suggest that. Islamolunatics and left wing lunatics suggest that."
15315, Austin Mahone is making bitches horny right now...
4950,This fucking little bitch landed on me in the car and really thought I wouldn't kill him.. 
17807,"This fat bitch is wearing these ugly ass jesus sandals, and her big ass feet are overlapping the damn things."
14018,"If you've ever been to drunk to fish, you might be a redneck"
5505,"But bitches are crazy, I'd be in jail for sure"
3238,why are people acting like they didn't know hoe allen was going to the cavs months ago?
11543, get fucked you racist inbred hillbilly fuck
11811, i got a missed call from yo bitch
9122, I am working fag
15828,I swear girls with good pussy think that's the answer to everything
13717,"&# ; ""Go text your other hoes"" Me: "
3543, I knew this would be their response as soon as I saw the ad.
6557,Smurf a real cat bitch
4680, She used her hair to throw her then kicked her in the head THEN called her a bitch &# ;&# ; 
15019, the minute those red n yellow for rent signs go up the reg. ppl start selling n move
2653, fr mane on some shit cuff her if she made you that happy in one night cause these hoes for everybody fr
10076,"Bears game today bitches! Not to mention, lean and bud before the train ride lol :) #Goodday"
6067,My phone on % fml I still gotta get to the yellow sign lol #motivation lol btw I zoomed in x lol 
9734, fasho fasho .. Hurry ya ass up nicca
16804, bitch ass nigga Rico &# ;
10063,my mom tried to get me to buy beaner boots bc they were on sale like I'm not in a mariachi band please stop.
8845,"This ""Deb"" women at my eye appointment.. bitch"
603,&# ; A lot of you males need to dress up as real men for Halloween since y'all be acting like bitches all year.&# ; &# ;&# ;
4423, haha that hoe go hard rt
14932,One hoe be fine as fuck and the other one be ugly than a Bitch
4600, Shannon said U hoes cant be wit The GLO!
2641,I don't put nothing pass nobody when it comes money n pussy.
8140,The ghetto thuged out version of tree of life coming soon...
4936, $ &gt; these bitches
5315,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... 
14274, Every time you sleep with two women in a day it proves this country has a problem educating bitches about their self w&# ;
2510, The only D yah bitches should be thirsty for 
4592,Lololol joey lattimes phone just called him retarded
3029,"This bitch lmao ""Steve Wilkos be goin on mfs &# ;&# ;"" "
16228, lls omg omg me too getting harrassed by my bby father smh on ig tlk bout hw mch he miss me bitch please
9788, love birds.
17455," you need your ass whipped with a whip Mr house nigger, remember u will always b a nigger to them!"
4683, Bosom flattering #NoMorePage t-shirt profile pic #FeministSelfie #irony #hypocrisy #praxis #notbad #sorry #malegaze 
9119, &# ; like you have to be borderline retarded not to see andre 's elite skill level for example.&# ; Yep! This go&# ;
7131, did you find Katie and Nikki in the line for Mt Druitt's next top model? #MKR
12348,#Dutch people who live outside of #NewYorkCity are all white trash.
6224,I bet if we took a twitter cencus it'd be at least % basic ass bitches
4083," .....I think its about #Whites trying to be the most #Blackish ......what we in Socal call ""wiggers"". #liberals #democrats"
3967, unpredictable is an excuse for retarded
9822,My pussy worth $ 
5778," I hope a bird shits on your face, bitch."
3470,"Trust no player, fear no bitch."
130,You're standing on a slippery slope where it's all too easy to... More for Libra 
7368,&# ; I dont trust girls&# ; cant trust these hoes
11083,"""It's a deconstructed tart like us."" #MKR"
4502,"It's scheduled up already, tho #bitches&gt; #BryanCranston&gt; One tweet and he's got #JoePesci out there making fun of #stolenbases&gt; #BASEBALL"
10997,yo bitch want that vitamin D she lookin desperate
3578, You automatically a hoe if somebody calls you one.
16986,". Not being gay is not homophobia. Some do try to conflate them, somehow..."
17325," Never trust a ""y'all so cute"" ass bitch &# ; they just waiting to strike"
7974,My phone is finally back on bitches! no more TextNow
3624, &# ; Wetin happen ?&# ;our school will just be behaving like pussies
13622,&# ; On the east coast there's colored hair everywhere. This must be the sweetest wave ever.&# ; 
2650,RT &# ; Me: Baby I cooked Bae: What's for dinner? Me: That bitch you been texting 
13412,Khloee's new backpack that we colored last night! &# ; 
4956,After Deztinis session we needed this lmao Jk girl good yob lol 
8629,I just touched down on that pussy
2728, You may cry after watching the Derek Jeter ad: 
1135, Dumb bitch
4031,He is really on my line singing negro spirituals..!!
11102,Rally's sound good af. But ion have no hoes so we can't take that ride &# ;
13015, thats why we had regular season losses...... #you #are #retarded
473,&# ; I'm on my Y.U shit using LinkedIn at work b&# ; lmfaoo bagging them linkiden hoes lol
304,Like these nigguhs pussy there's no other thesis
2083, I'm too pretty for this &# ;&# ;&# ; . Yall lil bitches can have the petty shit &# ;&# ;&# ; .
1308,RT I'm not sexist but women's sport on my sky sports news app or twitter feed boils my blood
11418, - . Touchdown with : on the clock. Michigan some hoes.
4214,Miss these scary hoes! :) 
8975,imma tall dread head wit a fat face bitch do better
11281,quitting showed me who my true friends were and it showed me all the ones who were the two faced bitches :)
10355,"So my mom told me she put my ""drug paraphernalia"" in the trash. The shitty life of a stoner with a cop mom. Im pretty upset."
17853, These hoes ain't loyal 
13235,Charlie Sheen never disappoints.
6084, We could care less how much you love the fraud. We have the right to think of him any way we want and express that.
708,Fucking hate ghetto girls bruh
11668," O didn't know?!? Sure, he's a little bitch. Valerie Jarrett on the other hand, you betcha. That guy knows eve&# ;"
10394, Shout out to all you girls that wear those holy cross leggings but got a pussy thats full of sin
9236, yes bitch I do realize dat
6658, shut up bitch
14041, I just wanna know when are we gonna go fuck shit up &amp; go fuck up bitches????? &# ;&# ;&# ;
16063," #TweetLikeAFeminist Grandad nearly died working in coal mines, but grandma was the REAL victim for having to cook the fo..."
11590,. Those women are not exploited. They make a calculated choice to use sex to advance careers.
13204," Most people who become Muslims are either forced or pressured into it, and the children have no choice."
14561," touch&# ; muzzie fuckers, hope it was set to go full of bacon and pork rinds"
2373,"Idgaf about you flat chested hoes feelings either, you a grown ass man nigga."
2092,And little bitch ass 
3235,the bitch loudly cheering for the netherlands at rosa mexicano does not seem to value her life
3449," Says the old man :( I hope you can survive another years, you silly Jigga boo monkey"
8772,"Karma a bitch, but she can't figure me out with the shit im doing.."
13427,Shutup faggot To fumble Took them a while&# ;
15191, pussy. 
15615, Need some ice cream and Oreos &# ;
16192," A good Muslim is good despite his bad religion, not because of it."
10760,&# ; I'm jakes bitch&# ;
2366, r u that ugly that ur avi is a bitch
14862,I still can't understand why we don't dump our trash in the ocean. it's pretty big and it'd surely be cheaper than launching it into space.
5704,Beat the pussy down like my nemesis
14010,You see you? You a bitch you.... Talk shit nigga you'll get ya issue!!
6375, I just really miss you and I know we can drink it off and talk about all of our problems like basic bitches
15833,"niggas get a fresh cut, snapback to match the shoes and shirt.....and don't even say waddup to the pretty bitch next to em in da bus"
1739,"""Get me that shit bitch you is fine bear"""
2064,You a hoe if u eat candy corn
15602, I haven't had sex in forever ... A bitch could send me a &# ; emoji and I'd catch my nut
4325,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #Anal | Hardcore british queer anal pounding "
1886, Any chance that Salon understands what most Muslims think about some very primitive ideas? No. 
9691,Thump you right in the throat bitch
3342, I think Sheri read my tweet from last night and got help with her makeup #MKR she looks great
8491," Articles: The Muslim Takeover of West Bengal Wherever Islam reaches critical mass in The West, conqu..."
4099, That the Yankees have won four straight Shane Greene starts and of speaks to his stability in a season of starters' emergen&# ;
11013, Stfu faggot a clip is + holy fucking tittyy shit
17089, The promo bimbos are certainly annoying but Kat and Andre seem like truly objectionable people.. gross #mkr
15878, you sound like a real cunt
1872,Dooms.. White nubuck or leather for the upper of the foam makes them a pass to me. White soles too. 
14456," The difference is that Islam has a requirement for Jihad, has over large terrorist orgs., and declared war on world"
12105,"I suppose you shave yours, then? Im not sexist. But women should shave their goddamn legs."
4095,"Somebody tell these nigggas I'ma keep fuckin they hoes, I'ma keep rockin these shows"
14461, Ha. He ain't welcome in Washington State or Nashville. Serpas is straight trash.
1978,You niggas puttin bitches you haven't even fucked yet on a pedestal. Scratch her off your hit list b. You ain't never hittin that.
13801," So someone just told me that #feminism = ""lying communists who oppose equality"". Can you believe people this BS? "
4177,Damn Joe Buck just making it sound like Greinke was trash when he played for the Royals. Chill out Joe.
3160,Had to block that bitch. Soooo annoying&# ;
2428,&# ; Eat her pussy nd look at her like this &# ;&# ;&# ; 
9599, Listen. I'm not sexist. But I'm a firm believer in the man setting the tone in the relationship
6817, then bitch how about u go read wtf I put then
4969, &# ; &# ;Fuck the skinny bitches in the club!&# ; - #ANACONDA 
17205, Not all black girls are ghetto&# ;
517,"Almost everyone I met in #Paris was absolute trash. And if they support a republican government, I hope they fucking die."
4407,High school is tough for everyone. Grow the fuck up and stop being a little bitch. That should be a tag line for my new speaking tour
8458, i know what color my skin is. you can stop with the friendly reminders bitch.
10280,"If I ever saw Kendall Jones in person, Id kill her on sight. I hate that bitch more than anything in life."
15524,Nigga pee wee is a bitch
2254,I'm coming for that no spot nigguh 
15136,"In a movie, everybody ain't the star... Need Co stars and extras... &# ; I hate hoes that take pride in being the other chick&# ;"
15015,These chicks promo in porn. 'Fat girls need fucking too'. #MKR
15933,"Classy rich family kids doing drugs and tryina be all ghetto and shit,while actual ghetto poor kids looking for education to get outta there"
16241," well you're a first class bitch. So go on with your bitch life, bitch"
2812,"Big difference between Sassy and Trashy. Sorry girls, you couldn't even work a can opener. #mkr #mykitchenrules"
4355, bitch y u ain't come to school
2607,faggots 
3934,these hos really be hatin on Draya fine ass
2323," cute, but I love her yellow raincoat the most, the contrast with that&amp;her hair looks so cute! :P I love her face in your icon!"
5023, Lmao a hoe's favorite season is Cuffing Season! U aint know? &# ;&# ;&# ; Summer hoes turning into winter wifeys! &# ;
9121, Good pussy&# ;&# ; Is like a drug&# ;&# ;&# ;
6732,""" LMAOOOOOOOOOOO this nigga &lt;bitch want likes for some depressing shit..foh"
2252,Manu sassing Kat is my favourite thing ever #mkr
15024, #doggpound never left hip hop fans just turned into hoes. Literally ratchet broads that pretend to like baske&# ;
9874,I'm sick as fuck... this shit is for the birds
4533,You'll be laughing last #skankKat #mkr
12276,"Behind every independent woman, is a pack of hating hoes"
10312," at that point, just call me nigger."
6370, The Cop was bitch slapped by this wanna B st. thug. And he got what TM got Dead See you don't slap cops they R law
943," Back in the G, getting pregnant was a big deal, now these bitches getting pregnant &amp; its like ""what else new ?!"""
11253, Apparently the current hair trend for Hollywood bitches is to look like you lost a fight with a weed whacker.
14515,This man Wimp gotta be drunk he know damn well he dont fw no hoes!! &# ;&# ;
12661," WooHoo! New Black ""Kill Cracker babies"" Panthers to the rescue! #racist #trash #thugs #Ferguson #fergusonriot"
2918, yea it's very true bitch
12782," #Merched&# ;&# ;"" Smoke wit a bitch in Nap and let her play music I bet she turn on boosie or some slow shit &# ;"""
4757, would I be a bitch if I said yea but never told you where I stay at?
3592,RT Call me sexist but I just can't stand women auto journalists. Something just isn't right about it.
108,"What these bitches want from a nigga?, like on some DMX shit"
3095,Lou is such a lil bitch
526,"You ever see bitches comment on a vine like ""oh my god, that's me!"" Knowin damn well she would neva do some shit like that lmfaaoo"
1023, shut up chink.!!!
10697, Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it
15439," some blockhead hoe, she ain't nothing,boo"
2577,Damn rednecks outside shooting guns keep waking my kids up. No sleep for us tonight. Thanks # A! Work at am is going to be so great...
10156,Even Humming birds like the stuff 
17893," i dont have time for these childish games, just fight me bitch."
3312,Smoke summm bitch
16525,im wearing a sweater and it's ike degrees in my house
773,After weeks straight of that nigga being you MCM we get it bitch y'all fucking &# ;&# ;&# ;&# ;
7001, Don't be an idiot. The Quran and the Hadith declared war on all mankind years ago. Time for mankind to declare war
3855," The most beautiful women I've met have bruised souls, tired eyes, &amp; quiet smiles. The survivors. The ones who know abo&# ;"
269,This dude fell cuz he was looking at these bitches in the car.&# ;&# ;&# ;&# ;&# ;&# ;
17306, bitch fck all lay wat you wanna do
4064,"As expected, when the terrorist group Hamas won the election in Gaza it was the usual one man, one vote, one time, Islamist election. #Islam"
3290, crusty hoe
2923,I heard them same pussy niggas hatin !
3455,Just might fuck yo main bitch. Dats just how I feel &# ; 
2091,Colin was pretty nice to the girls. Do you think he's giving them the dick? #MKR
10593, i thank every broad in the universe who takes that step forward &amp;puts colored contacts in her eyes. that's one less person &# ;
4527,these niggas out here bitchin tell em suck sumn these bitches see my vision tell em fuck sumn
8736,Karmas a bitch I guess you should of loved the old me.
4043, town . At a movie with friends. I stabbed a nig times and got sent to prison. Justice?
12831, wtf that bitch was driving around drunk
13009,&# ; Wassup twitter &# ; wassup bitch !!
2112,I hope you all accidentally get a fat black bitch pregnant
11934," These Muslims are babies are trained to kill, scum. "
3606, is such a hoe . Wear your shoes ya big bitch .....you missed the couch shot Ray Allen bailed you out ......pussy
1429,Camo day! Catch me at school huntin' for basic bitches 
9757, bro this bitch really stood there and was like you gonna give me my penny?
13147, well at least If you're going to do somthing you do it.. And don't bitch out.. Even when it's the wrong thing &# ;
509,&# ; Orton is trash idc&# ; he ain't been playing. Trashlex Smith only sat out Kaep took his spot.
9409, I'll trade you one car drift for brownies.
12727,Its feeling like wintertime bitches
5488, The Arabian Peninsula was once full of Jews and Christians. They were decimated by the Muslims. Max is helping them finish it
4695,Must have been a light skin hoe &# ; Lmfao wtf she mean af &# ;&# ;&# ; HE WASNT READY BRUH RIP!! 
10870, Y am I not surprised UGLY MIKE BOOGIE has to buy pussy??!!!!
4269,Kat's an utter disgrace. Like a carpet snake in a fowl house. Not gracious in any degree. #killerblondes #MKR
12974, Can you explain what that refers to?
10858, I like tweeting you like this. .. wen yu aint talking to all yo hoes!!! I be like...... ill wait.
1929," THIS is why I find the ""antifeminist women just want male attention"" argument moronic...as if there aren't better ways to get that."
3882,Charlie and Ron has constantly put out heat for their entire careers
1863,"aw shit, Fenkell in this bitch"
15243,I really just wanna brake your fucking head in but I'll look like a bitch if hit you.....
7087,Lil bitch dumb&# ;&# ;&# ;
8267,I'm such a bitch to Austin &# ;&# ;
1008, nigga grow some balls and concentrate pussy!!
13965," I actually wish they would just start using ""egalitarian"" so we can just let feminist mean the misandrist hypocrites."
4470,Seeing so many basic bitches rn
4473,"Oomf a hoe. She know she a hoe, I know she a hoe, she wont claim she a hoe, so she say she aint a hoe, but...WE ALL KNOW YOU A HOE!!! HOE!"
17255," Sweet treat at lunch today - raspberry gelato, gin+juice sorbet &amp; brownie gelato! #GelatoCart Thursday - can't wait ..."
14200,"He died for a reason "" I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesus ain't pleased fam"
3199," omg Nathaniel. No ""come here mr pussy"" ""Mr pussy where are you"" lol"
8746,Yo bitch ass needs to boss the fuck up.
3859, Feel free to research it. They intentionally conflate feminism w/ the Women's Rights Movement.
4322,She said she don't like the fact that I smoke cigarettes. Well sorry Mrs.LadyBitch I don't like the fact that you're a hoe
5585,#MyUnpopularOpinion Spanish bitches suck dick by and have babies by because they're already fine and dressing slutty.
14113,ME TOO!!! RT i'm finna look for tht hoe...but shiiiid...i know sumptin bout a (cont) 
13630,Can't get no pussy to Kirk Franklin idc how long it's been for ya
2020, fuck up hoes meaning stfu hoes lol &# ;
9960," not sure. I think most women have self hate therfore collectively ""women are bitches"" becomes their campaign and men follow"
13165, #ReasonsIUnfollowedYou You unfollowed me first bitch
4878, Nope. Super chocolatey yummy brownies.
8584," Ladies...unlike drugs, you can always SHARE a hooker."
2284, white men in pick up trucks screaming nigger and my coach got the nerve to get mad I missed the free throw &# ;&# ;&# ;
15578, We all know a bitch boy named Luke
17366, ? Smh &# ; &# ; Yoo &# ;&# ; What a fuckin EGO bust. #pussy
7614,Kel the butcher has never heard of these silly sausages on #mkr 
12017," I want a crazy bitch, they be loyal af &# ;"
15031, How day feel bout colored folk?
6191,Two dyked fightin over a bitch lol gtfoh
3032, I would never trip over a bitch that aint mine &# ;&# ; niggas clowns man
1466,Poppy give me discounts bitch i get it for the lowww!!!....naw fareal tho
4682,Today's Spy Ops : ( Sexy smooth soles. They would feel good on shaft and balls. Love the grass stains On the other ) 
17730, You retarded if you say Birdmsn don't go hard.
18113,Pierce would've easily drained all these shots with us. He's so trash now smh
4455, moderator wants to bitch slap Romney so hard
17198, Dem hoes who swear their pussy priceless but u sell ass all day &# ;
16037, I want to eat as much pussy as I can before Lent. - m w - 
4919, What y'all hoes up to?
11944,"I got no pic up lines I stay on my grind I tell a bitch all the time ""bitch get in my car "" I got my Ridin on Dayton spokes !"
15946,"Until we get beyond making excuses for, ""just a few bad Muslims"" and recognize Islam as a religion of terror, Paris will keep happening."
4074, Another Muslim troll trying to hide the fact that his prophet was a pedophile by changing subject
15665, bra I'm bout to blaze this bitch
3001," "" ' You messin with broke niggahs you gon be broke niggah &# ;&# ;&# ;&# ;&# ;&# ;"" nigga preeeeeeeach ! !"
8186, Dawson and Nicky Hickman delete the fake account and and stop being bitches
1726," &# ;Not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation,&# ; he sa&# ;"
141,"I been getting money, I ain't worried about a hoe &# ;&# ;"
7300,"SO HILARIOUS U WRITE UR OWN MATERIAL? A lot of ppl call me sexist. But those ppl are women, and their opinions don't matter."
4785, Had to charge my ipod. Fuck the redskins.
9776, Oso told me when his dreads get longer he just gone pop up and fuck niggas bitches lmao
12063, AS IN&gt; #nature #biology&gt; Dogs don't eat each other as much as birds do. Not everything is as it seems in human terms.
1925,". You won't answer, like most feminists, because the answer exposes your OPPOSITION to #equality. You fool only yourselves..."
9823, pull my panties down with ur teeth and write the alphabet w ur tongue on my throbbing pussy
4781, I just saw a bad bitch on here from mf Switzerland and feel in love
17765,Yo bitch gaggin she jet laggin
5148,Bored then a hoe in the auditorium &# ;&# ; hmu! 
10482,"&# ; "" Good pussy have a Nigga like funniest thing I've ever seen on my tl &# ;&# ;&# ;&# ;"
685,"If Drew Stubbs were a pimp, he couldn't even hit a hoe."
11063,Both of my bitches drive range rovers
10632, I wonder if mfers gon be mad I took they bitch &# ;&# ;&# ;
13835, shut the fuck up hoe ass bitch fuck squirtin ass cunt hoe
1162,wondertrade is the best pokemon feature ever. i just got a level japanese wobbuffet for a level beginning area trash pokemon
2020, shut up bitch
10274, Children grow out of their fairy tales. Muslims never grow out of theirs.
10526,I never seen a Asian or Chinese bitch pregnant ..shit I throught they kids just spawn like call of duty &# ;&# ;
3583, Obama killed the Twinkie #gonetofar
10192,I'm naturally bowlegged.. I be trying to stand normal . I think i look deformed while hoes thinking that shit is cute.
13920," But yea, apparently #GamerGate women are sock puppets....lol. "
4514,Pie crust is trash. It be all flaky and dry and shit.
4905, So you DON'T plan on apologizing for your near-instant hypocrisy. Okay. 
4577," Dudes taking ""selfies"" aint cute. .... ya pussies"
2520, sick bitch!!
10507,What's up faggots bet y'all thought you'd seen the last of me
1444," Apr th released the album ""Kill.Fuck.Die"" #TakeTheAddiction #MyTorturedEyes #WASP #HeavyMetal "
5398," Did he embrace Buddhism or Christianity or Hinduism and become a terrorist? No, it's always Islam that leads to terrorism."
5004,Follow me back bitch.
1843, gayer then faggots in bed together&# ;
2036, LeBron doesn't turn til december. he made trips faster than kobe shaq mike or bird. he'll be back yal act like hes retirin&# ;
12027, Lol new kid at school... thinks he can take me at tetherball. Bout to show him why I get all the playground pussy. #baller #&# ;
11875, wigga why the fuck r u in this conversation with yo stalking ass
7371,This old bitch with floppy tits riding on the elevator with me is nerping so bad
14627,The bird is the word. #EsuranceSave 
11995, Udonis talking some big trash to Lance. LeBron holds him back.
16545,""" When a bitch don't want a real job they just become strippers lol"" lol."
3847,Abed and I are gonna retire in Florida and get all the bad bitches in the nursing home.
3923, I don't care. It's none of Mohammed's business what religion someone wants to be.
3419,Yo bitch choosinh just Let''R
9542, When the neighborhood freak throw you some pussy and you don't catch it 
9944,"If you get into an argument with someone and say, ""Have a nice life &amp; good luck in Ohio."" that's a ""fuck you, bitch leave."""
5792," Man, I thought Chevaldayoff was a human paper weight...what a trade for the Jets. As good a deal as I've seen in years (decades?)..."
12364, he been taking them hoe lol
3666, Mohammed raped women. Jesus did not. Mohammed had people murdered. Jesus did not.
14596, yer dirty pussy
2427,youu got wild bitches tellin you lies
9999,Ask the governor how we are supposed to pay for this? Typical #teabagger mentality. Government is EVIL until we need them LOL #morningjoe
14537,Happy birthday fag love ya
3340, Please explain what the . figure cited in wage gap discussions compares. Thanks.
16005, Opinions are opinions. Far more Jews live in western nations than where they originated.
1856, &# ;&# ; boa I'm trying see if that bitch was going or not . Me &amp; Vick stay agru about he don't get hoes&# ;
7716,# WordsAfterSex is that all pussy bitch?
4777, way to delete your tweets you stanky bitch
15306, Fxck outta here hoe &# ;
3529,When Jake was mad happy and hugged muscle faced Renee Russo at the end of I was like yeah them bitches bout to win it all!!!
6045,I've got a birds eye view of all the secrets you keep.
2332, Some these bitches got birkins and don't even have cars on the island.. Let alone furniture
8534, Inciting hatred is central to Islam in order to promote imperialism. 
8180, quit being a baby & hit that patchouli pussy!
14974, Then send them bitches through express mail overnight delivery
16423, Customers at like you make the prices... Like no bitch I don't
13080," These are Deash guns, cunt. "
8977," ""wtf ling ling did you at least calculate the circumference when you threw that ass in a circle?"" "
5558, When you eat food that's too hot and start breathing like a retarded dragon.
8642,"you lil dumb ass bitch, i ain't fuckin wit chu!.. i got a million, trillion things i'd rather fuckin' do.. than to be fuckin witchu."
15956, It is an obvious fact that most Jews lived in ghettoes under the bigoted Muslims.
1301, bitch go play dead
15060, pussies
13278,First the white bitch wanna ask extra questions &amp; shit... &amp; be a lil bitch about everything with her skinny ass!
12084," If you search objectively, you will find that the pedophile prophet Mohammed declared war on all humanity years ago."
1638, Trippin over a rock &gt;&gt; trippin over a bitch
13914,Already scratched off mines Paying for pussy still on my bucket list
13296,"""I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it!"" -Axl Rose yelling at his sex robot"
17041,Never gas hoes but I do take they ass home
11185," Claim whatever part of her u please, fuck her to bliss or bruise her sweet pussy with a crop till she begs to be your filthy &# ;"
912, shut up faggot. i shit in your mouth
431," Thanks for being black, in darth, and now years old you kinky hentai son of a bitch"
464,Did I just see a white bitch getting licked between her legs by a dog? Nasty fuck!
4106, Flirting with bitches on Twitter like 
8936, &# ; That's her fault for not asking before she sent her number tho &# ; dumb bitch
6097, #AdviceforYoungFeminists Don't be the spoiled brat on the right. 
2920,&# ; I need to find is both a damn job. &# ; needs to find a bitch a job&# ;&# ;&# ;&# ;right
3731,Bags Bags that's that bag money trash bag black and it's filled up with money
16560,Watch yo hoe
13065, I'm not sexist but girls can't rap
14756,"You ain't got no job, no diploma, no money, bitch at your parents when they don't give you money for weed, yet We need to act like adults??"
2273,Naw she not a hoe she just a Freeky Girl
3960, Islam is years of contributing nothing to mankind but murder and hatred.
5390," Hun, wrong social networking site RT&# ; - LMS for a good morning post, and something extra (maybe)&# ;"
5428,Only hoes cheat
16364,OH MY GOD IF KAT STAYS IN I QUIT LIFE SHE DOESNT DESERVE IT SO HARD #MKR
15307,RT I'm not sexist but when a girl farts openly near you... 
17265,#MKR has to be scripted. Meat girls serving cock who sprayed sorbet all over the kitchen? I've seen porn just like this...
110, bitch who's fucking playing but you and how would u know what I smoke I don't fuck with friendly ass niggas
2194,Nd y'all thought bitches knew how to accessorize 
4774,Adam West? LMAO this is trash b 
9450,"Soon will be to ""Fuck Backtrack"" and I can't wait because fuck those faggots."
14052, the little cunt can just die for all I care!
8067,Bitches don't even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches
10140,&# ; we don't love these hoes &# ;
323,Alright Vacarro you bitch!!!
9376," um I mean teen/young adult books, yeah there's Harry Potter and Percy Jackson but that's about it. Sorr..."
10082,Lol niggas out here saving hoes &# ;&# ;
16513,I'm sick of dudes posting videos of them singing on vine. Do that shit in the shower or something fags
1797, What about Muslim blasphemy laws. They lead to lynch mob murder. Let's stick to important stuff.
4227, Horrible Invader Zim was trash
3191, lmao not even bro if a girl a thottie keep it simple call her a hoe
4953,"""Crumble, curd and cream"" - a description of the girls' dessert but also their reaction to Collin's inevitable scathing review. #MKR"
4561," don't tell what the fuck to ""stop"" with. nd, if you think it's protocol to put shots in someone who's unarmed, you're a retard"
12651,"&# ; Bro like I really enjoy like eating pussy from the back... It makes it more nasty, I like nasty haha &# ;&# ;you like eating ass "
1078, My deconstructed tart joke from the last season of #MKR 
14808,I eat generic Oreos.. Baller with a budget bitch.
655, I love this # but I am legit grossed out by that...fems could end any argument w/ me by posting their armpit hair pics...
2369,RT I'm not sexist but holy shit women drivers are awful!
5635,Surely THIS proves that those two cunts can't cook... #mkr
1164,I know that karma's too real so I hope you doin' cool.. But still stupid ass bitch I ain't fuckin' with you.
9684," ""you are trash"" me: "
13972, we are in America. It's american women that complain of such.
6163, The next step in warfare is the ground drone. A robot that will walk up to the Jihadi and blow out his brains.
11528, #Taurus's are the first to congratulate this years hoes for being smarter than last years hoes. You know who you are.
15676,I picked Welbeck for my team. I have to be some kind of cunt yes
9464, Y'all gots betta machinery fo dat. Hanger be ghetto
1085," Analyzing the impact of Masahiro Tanaka on #SpringTraining Daily, brought to you by "
15950,RT I'm not sexist but woman's football makes me feel sick
16782, If u say #blessed u r hashtag lying and r probably unhappy w/ ur life fake bitches lolz&# ;
15505," So, the hostile help line said hostel?"
4512,Damn hoe.. You so ugly even hello kitty said goodbye.
674,"animal crackers are the fuckin bomb, yo"
3132, You swear youre down n the realest n you stay doing little bitch shit like that
641,These niggas rather love these hoes then get money smh what the fuck wrong with these niggas
12488,I hope you get eye cancer bitch.
890, Fucking bitches throwing THOTS
6790,I can taste loud n pussy on my tongue &# ;
6002,RT I'm not sexist but I hate when women are the analyst or play by play person. they have no idea what they talking about
342, Funniest commercial I ever saw...until they did the Maury one.
144,"Yous a Gold bottle, These hoes pink mascato"
