,Unnamed: 0,text,class
5673,5673,"Once you hate someone, everything they do is offensive. ""Look at this bitch eating those crackers like she own the damn place!""",1
5674,5674,@joedalton2015 @scamp_faridxx The reason that is newsworthy is because the Muslim contribution is so much more often destructive.,0
5675,5675,@98Halima @cdnKhadija @BilalIGhumman @johnnygjokaj @rfrankh53 The logic of a retarded madrassa rat.,0
5676,5676,"@Liveitupjersey @ccass357 don't trash Jersey...ODDS ARE..YOU WOULDN'T LAST 10 MINUTES AROUND HERE! 
Go back to watching BARNEY!",2
5677,5677,&#8220;@coltscommunity @Pacers @nflcolts @indystar #CHUCKSTRONG #GoldSwagger http://t.co/6q5wm3VU&#8221; thats awesome &#127936;+&#127944;=&#128077;&#128076;&#9757; #hoosiers,2
5678,5678,Bitches be sounding damnear retarded on tbh videos &#128514;&#128514;&#128514; nbs,1
5679,5679,RT @jaaaayr: pretty bitch is always comin thru &#9786;,1
5680,5680,RT @The_Rebel_Heart: Islamic States reveals It's Air Force ! Lol Daesh bags Isis Isil  http://t.co/JAgBL5XzeH,0
5681,5681,@HegartyKatie @BlaBluebBlib79 @kelly_o_hara Unless you compare women and men with same profession and experience you are just a sexist.,0
5682,5682,@Teampowerstroke hoes will be hoes nothing but something guys just dispose #TruthBeTold,1
5683,5683,You unfollowed me? You dumb cunt!! Jk..I don't blame you.,1
5684,5684,He better choose up cuz ain't No Bitch checcin a nigga that she don't Fw for being wit other bitches...that don't even sound right &#9995;&#128514;&#128564;,1
5685,5685,If you not lickin toes you a basic bitch.. And I can't fuck with a basic bitch,1
5686,5686,@GYPMATIC45 i pissed alotta ppl off on fb i was flooding the newsfeed next target them hoe ass texans,1
5687,5687,@Tattoo_MyLife cuz the whole team trash,2
5688,5688,LMAO Joe was calling whitehouse offering advice. Yeah the President cares what a disgraced FORMER redneck House guy from fl says #morningjoe,2
5689,5689,Miss you lil bitch @xMASON4LIFEx http://t.co/TqmMnmkCyN,1
5690,5690,"RT @HandsomeAssDada: majority of these females yall gassing selling pussy , prostituting , escorting , tricks all that ... don't be fooled &#8230;",1
5691,5691,@NotoriousBM95 @Buckm00se fucking stupid crackers,1
5692,5692,RT @g_spangler1 I promise I'm not sexist but wtf is this woman doing in a Ferrari?,0
5693,5693,RT @trillmnded: bitches will fuck a nigga with money knowing he ain't buying her shit. but won't fuck a broke nigga that would give her his&#8230;,1
5694,5694,Fuck that nigga's shit up! Olivia's pussy got Fitz going batshit!!!,0
5695,5695,I wish hoes didn't bore me....I wouldn't have this problem and would shop at hoes r us every day...,1
5696,5696,@Just_Nafisa @FatimaFatwa @eS3udi @JRehling 2.3% my ass. At least half of them are murderous lunatics. http://t.co/uFqtM3HhyD,0
5697,5697,@youngchug nah Bama fans ain't finna have a nigger running the offense.,1
5698,5698,&#8220;@GFCRich: If Beyonce &amp; Kim Kardashian have no problem sucking their mans dick then you average looking broke bitches shouldn't neither&#8221; &#9994;,1
5699,5699,Beat ya bitch pussy up every time I see her like a bully .. Then send her outta town wit 4 cookies,1
5700,5700,There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.,2
5701,5701,I'm serious bruh! She's too pretty I would eat both her pussy &amp; butt &#128557;,1
5702,5702,RT @_____AL: &#8220;@KY_YNF: &#8220;@TroyPanamera: Brandon Jennings easily got the coldest bitch ever&#8221; damn near lol&#8221;not damn near that's fact.,1
5703,5703,skinny young nigga n im finer than my bitch,1
5704,5704,Beat the pussy down like my nemesis,1
5705,5705,"RT @milkyway40: I'm not sexist, but female sports announcers annoy me.",0
5706,5706,RT @joshuaxallen_: #tbt Halloween 2011 a spoopy hoe and her pimp daddy http://t.co/oQVP80EGhx,1
5707,5707,"“@IvanTrba: At least the #promogirls might have a future in creating new Ben &amp; Jerry's flavours #MKR #icecreamqueens”

Offal and marrow?",0
5708,5708,"There goes your attempt at an ""I'm such a deep dude"" persona. @Thecolouredkid_ @YesYoureSexist suck my balls hoe",0
5709,5709,"RT @NotoriousB_l_G: Girlfriend = FaSho pussy.. Ho = Some mo pussy.. Dont lose your FaSho pussy, tryna get Some mo pussy, &amp; end up with NO P&#8230;",1
5710,5710,Them shootas is out at ma grandmama house I ain't been around this bitch ina minute .,1
5711,5711,RT @CraziestSex: A girl KNOWS when a bitch likes her boyfriend &#128564;&#128080;,1
5712,5712,Handicap sticker bitch I park where I want.,1
5713,5713,RT @nicky0472: @rickahyatt @1visionamd who better 2 b the Manchurian candidate. Think abt it we bitch abt his policy and he screams racism.&#8230;,1
5714,5714,"RT @PinkSapph: If a hoe is talking to your man, she's not the problem, he is. The fact that hoes feel welcomed reflects on how he acts behi&#8230;",1
5715,5715,"Technology ain't doin nothing, but making these hoes look better",1
5716,5716,"@_Perarl bitch all these thick bitches with they ass out on TV , do what you want",1
5717,5717,"@dish_answers 
You gots da BET and da MSNBC wit dat colored reverend who only listen to coloreds. What else I missing?",0
5718,5718,RT @_IStayLowkey_: This bitch must be stopped http://t.co/plNmHgU4yY,1
5719,5719,These chicks use what they got to get what they want. Bunch of Ronnie &amp; Trickz ass hoes.,1
5720,5720,"@salomanizor I'm a faggot :/

http://t.co/Gr627ldfaa",0
5721,5721,@MakeSamProud : stfu hoe &#128514;&#128514;&#128514;,1
5722,5722,RT @ShellyGrimage: It ain't nothing to cut that bitch off.,1
5723,5723,Majority of it is trash anyway.,2
5724,5724,"@MGTOWKnight ""Give them enough rope to hang themselves""",0
5725,5725,"I wonder if Philly fans aren't aware that they are complete cunts, or they ARE aware, but are just ok with it.",1
5726,5726,Fuck them hoes you got that award already.,1
5727,5727,hoes even stupider,1
5728,5728,Lil bitch with enough ass &amp;&amp; a future &#128525;&#128536;,1
5729,5729,Illist bitch alive,1
5730,5730,&#8220;@verseunanswered: Did that bitch from Frozen ever let it go?&#8221; &#128514;&#128514;,1
5731,5731,"@firemunky When did we become a nation of giant dripping whiny pussies, anyway?! MAKE THIS DUDE PRESIDENT! Of Iraq, even. He's the MAN!",1
5732,5732,then yall tweet about not trusting hoes like that shit ain't common sense already,1
5733,5733,"RT @amaurer13: Just saw someone riding a bike while wearing camo, the bitch is asking to get hit!",1
5734,5734,RT @RobIsRandomAF_6: &#128514;&#128514;&#128514;&#128514;&#128514;This bitch came to the club with a broken neck? Bitch you serious? https://t.co/D4bpFhPj6x,1
5735,5735,"Hate when bitches tryna put you in the friendzone...bitch I'm tryna score, put me in the end-zone",1
5736,5736,I remember when bitches wouldnt let a nigga fuck for like 3 months now its 3 days or so,1
5737,5737,I'm XXX triple x rated bitch,1
5738,5738,I think you're in a bad mood from munching on hairy pussy.,1
5739,5739,@JerGucci ur avi prolly shoot dust out your phone cuz that shit so old u cat fishing the bitches on here lmao,1
5740,5740,@TedNugent Why werent you so gung ho when you got drafted instead of shitting yourself? You seem like another Repcon Chicken hawk..,1
5741,5741,RT @JayUcci_: &#128514; mfz in this bitch sellin chicken wings &amp; fries,1
5742,5742,RT @_xplicitContent: if im bad built ok yall built like tractors yall got relationships bitch where mine ?? &#128533;,1
5743,5743,"Wow, NO @mikehomosapien @sie_kensou77 @TrustedTrevor todays feminist thinks ""teach men not to rape"" is not sexist but it is",0
5744,5744,"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game.",2
5745,5745,@SumerSloan @PAWarnhoff @etsho127 Your prophet Moohammed killed children when he used catapults to attack cities. So why are you complaining,0
5746,5746,"@_Linsanity22 derrrrrrr, 1st of all her songs are actually good compared to the other trash, +++ shes SUCH a showman omg",2
5747,5747,RT @Fewjr: &#8220;@1MarKus_A: Pau a hoe. How u gon play after the trade deadline&#8221; I dislike that guy. Yea he helped bring two chips but he soft A&#8230;,1
5748,5748,Kids don't put up with your Mother calling you a thot. She mad because hoe wasn't a cool thing to be called back in her sluttish day.,1
5749,5749,RT @rjclifestyle i'm sorry i'm not sexist.....but i do not find women comedians funny. maybe tanisha long,0
5750,5750,"RT @FemaleTexts: ""You're such a bitch"" 

Me: http://t.co/XfRnQ6UM1O",1
5751,5751,I LISTEN TO BASED GOD ONE TIME NOW IM BASED. No bitch stfu. Your like 13 stay outa the based game.,1
5752,5752,@CompoundMixture @CruisingBye @SuperiorMenArmy Are you delusional?  Islam is one of the most violent and barbaric. http://t.co/3uh4RhYbs1,0
5753,5753,RT @prettykells: &#8220;@Leelucas_: @100046729 @prettykells lol bitch run ya bands up.. You know I'm dumb&#8221;I hate a broke bitch..... I hate em,1
5754,5754,"They told me to fuc wit bitches but never trust em 
They told me they my niggas but I never trust em",1
5755,5755,@X_XPDOTJDOT she remembers the dick lol and wants it again. I recommend you shoot a bitch if she show up. She might snap,1
5756,5756,"You little stupid ass bitch, i aint fuckin with you!!!!!",1
5757,5757,When she wit me got yo bitch open,1
5758,5758,"RT @thaboyrich: &#128073;&#128073;RT @NYSAnimal It used to be a shame to be hoe/prostitute, with social media they call it hustling lol",1
5759,5759,&#8220;@ttevy_8: i want affection 24/7 but i also want to be left alone 24/7... do you see the issue here?&#8221;fag,0
5760,5760,RT @rorybrown_mufc: all woman short lists in parliament...really? if they were good enough they'd beat the men to the vote #NotSexist,0
5761,5761,"RT @UmmmSassy: ""You're such a bitch"" http://t.co/3m1bRIlvfp",1
5762,5762,If you attractive people just gone up and assume you got hoes,1
5763,5763,"RT @Cluelessnigga: Fat hoes always wanna beef with somebody, yall don't need to be around no type of beef",1
5764,5764,"Having hoes not cool, That one will be better than all them thots",1
5765,5765,"RT @sensip40 Call me sexist but the true definition of a #goddess is a good house wife &amp; mother who also has good health,looks and physique",0
5766,5766,Thats bc she is crazy! LoL thats my nicca tho! RT @PACOS_way: Man I swear idt nobody mom is cooler than mine yo.,1
5767,5767,dblite works like a charm in OpenWrt Arduino Yun with full test coverage. The gyp version would rarely made in there https://t.co/4JRj1Ezc1S,2
5768,5768,RT @CuhCuhCuh: fat bitches dont like liftin up they arms in the summer all that dampness cuh,1
5769,5769,I called. In to work n bitch said they might not want me to go back,1
5770,5770,RT @DjChubbESwagg: &#8220;@jemelehill: ::faints:: RT @desusnice: She has no idea how many of her resumes went straight to the trash http://t.co/D&#8230;,2
5771,5771,@Hovaa_ shut up lizard faggot nigger cunt,0
5772,5772,"RT @WayneRoot: Well there's difference between Erick Erickson and me. I've always understood Obama is Muslim Jihadi sympathizer:
https://t.&#8230;",2
5773,5773,I'm a lady bitch,1
5774,5774,@asem_1994 But all the crimes of Islam are exactly according to their beliefs.,0
5775,5775,RT @CashOutMolly: bitches is stupid .. they get cheated on BY THEY MAN and wanna go fight the girl . NO BITCH leave that nigga and move on &#8230;,1
5776,5776,"RT @Vik_Rattlehead: I'm not sexist but if you are a woman and you do stand up, unless your name is @LisaLampanelli , you're not funny",0
5777,5777,Ugly bitches know to get out the crib before the sun come up &#128514;&#128175;,1
5778,5778,"RT @FunnyQuotees: I hope a bird shits on your face, bitch.",1
5779,5779,@mykitchenrules oh so the two dreadful critical human beings in reality TV can't cook to save a life. Kick these 2 bimbos to the curb #mkr,0
5780,5780,Not finna play with the bitches lmao,1
5781,5781,"@tti1947 The Sahara and the Arabian peninsula are different places, microbrain.",0
5782,5782,Hopefully this niggah buys my gamma 11's cause I want them,1
5783,5783,"Fuck off forever, dickweed. @RedDogRoberts: @LtotheEWIS women can't park. #notsexist #fact",0
5784,5784,#AskDems Aren't you embarrassed that Charlie Rangel remains in your caucus?,2
5785,5785,"You should be locked up, you sociopath. @ninjaphi To prove I'm not sexist, I'm going to punch a women in her face",0
5786,5786,Nigga you is a fool &#128553; &#8220;@BOSSMANRAN: I feel like eatin nd beatin a pussy up &#128553;&#8221;,1
5787,5787,RT @StephenGoetz2: These hoes ain't loyal,1
5788,5788,RT @Kevineffinskaff: My idea of a diet is eating regular Oreos instead of double stuft and takin off half the cookie (still dip it in 2% ...,2
5789,5789,@BenjaminNorton @MaxBlumenthal The voted to prevent the Muslims genocide of Israel.,0
5790,5790,I can barely watch the #MKR episode of Katie and Nikki or whatever. Like my skin is crawling. They have thattt many tickets on themselves 😷,0
5791,5791,@asiahh__ nah I replied to you like I did to literally everyone else who called it trash... Go and check if you don't believe me,2
5792,5792,"@CappyD Man, I thought Chevaldayoff was a human paper weight...what a trade for the Jets. As good a deal as I've seen in years (decades?)...",0
5793,5793,A 3 . . . suck on that whores #MKR,0
5794,5794,"Charlie Crist (R, I, D - FL) rumored to demand a recount. #sayfie",2
5795,5795,RT @rfc884: I'm not sexist but I bet if I had one month of training I could do all these snowboard tricks the girls are doing and I've neve…,0
5796,5796,@Drfreezeburnn That's not bias. It's an objective fact that Philly fans are cunts.,0
5797,5797,Early bird catches the worm &#128076;,2
5798,5798,"RT @saraewilliams: New chant outside the diwan in #Amman: ""No Tahawi, no Zarqawi, we want to execute al-Rishawi""",0
5799,5799,"Just read this instagram profile ""luv my grls, princesses by birth, bitches by choice"" yeaaah youre cool.. #tryhard #loser",1
5800,5800,"@KellyTurner99 @brushyblues @buellerishere The rapist represent Islam because it's approved in the Quran and Hadiths, microbrain.",0
5801,5801,I think Kat is on the wrong show. #mkr is for people who can cook. #stupidbitch #hopeyouareeliminated,0
5802,5802,Going to get my ID today fucking finally I'll see you retards soon,1
5803,5803,@semzyxx @NAInfidels @owais00 Muslims always look to excuse the barbarity of Islam by changing the subject.,0
5804,5804,@derek_gatewood you got a toolbox you hoe,1
5805,5805,@elchavaloko pinche panamonos negros me Dan asco,2
5806,5806,"@santagati that's bc I deleted ""visionary"" once I saw your subtweet. next time just @ me tho. (and I do love jail bird dresses.&#128513;)",2
5807,5807,"@FarooqSumar @NafeezAhmed @MaxBlumenthal As this Palestinian makes clear, they are Egyptians and Saudis and that Arabs must destroy Jews....",0
5808,5808,"@_womanoverboard ""nigger""",0
5809,5809,*waits for Fanduel to hit me with the jig*,2
5810,5810,"RT @dubhe80: @Maja_Stina raised by women, majority of coworkers r women.""Interpret"" my words as you wish. No matter how much you twist em, …",0
5811,5811,@SelenaKhan14 @PTISalarKhan @georgegalloway It's nothing compared to Muslim Pakistani mobs murdering Christians and Hindus on fake blasphemy,0
5812,5812,@bnp We are being overrun by mongrels because ZOG or the Jews that run our countries want the white man to perish.,0
5813,5813,"RT @HUMOR18plus_: ""rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe "" http://t.co/VsY3ejFZHF",1
5814,5814,"@KellyTurner99 @buellerishere Islam defines women as little more than slaves, but you defend Islam and call me mysoginistic....",0
5815,5815,@litigiousmind I skipped the running. And am eating chips. And brownies.,2
5816,5816,Call of duty out this bitch,1
5817,5817,Most of you hoes copy and paste but there has to be someone they are copying from. And to you I give you my props,1
5818,5818,RT @The_Loki_Jotunn: @MT8_9 my latest version😂 http://t.co/zeAFT6Danr,0
5819,5819,Kim K is alright but honestly so many niggas been in that I'd rather not.. And Miley got unfollowed that bitch is just strange.,1
5820,5820,@SteveWorks4You Golly Wompers and Dad Gum Son You lyin cheatin scoundrels fucking did it! Man up and own it ya chicken shit pussy Republican,1
5821,5821,"They be looking at Tom Brady while he going off on tge sidelines like, Whatever bitch. Lol",1
5822,5822,"RT @alex_gtz13: Cause I'm as free as a bird now, and this bird you can not change &#127926;",2
5823,5823,@KazAtta your welcome my nig #salute,1
5824,5824,Leave it to the bitch thats sharing her pussy with everyone to fuck up the relationship of the only people in love in the house,1
5825,5825,If California Chrome doesn't go off at even money or better I might flip a trash can over I mean damn can I get 6-5? Oh the humanity!,1
5826,5826,@The_Loki_Jotunn ...WTF?,0
5827,5827,@arionnee cuz you know i was playing witchu i aint call yo mama a bitch or say yo brother ugly af did i?,1
5828,5828,"RT @yaboybillnye: its funny when sluts say ""u just mad cause I'm 100% real"" its like no bitch #swerve cuz u actually about 65% water gtfo",1
5829,5829,"LOLOLOL RT @AjalaPilgrim: Freddy still have all the birds, doppz still a wet man, harry still on parry, and we salting",2
5830,5830,@PhilipMills8 @PsychBarakat @jncatron Palestinians don't deserve any more dignity and peace than they are willing to give. And that is zero.,0
5831,5831,RT @BlackOpal80: Handy guide for what to expect when participating in #QuestionsForMen @MT8_9 http://t.co/Gh4ODnW9oj,0
5832,5832,This bitch so ratchet,1
5833,5833,RT @gabalini: @LifeNewsHQ not surprised stupid bitch@Jane Fonda #American troops Vietnam,1
5834,5834,RT @_BeautifulKeezy: &#8220;@100046729: &#8220;@_BeautifulKeezy: where tf lyssa toilet mouth ass ? &#128064;&#128530;&#8221; wassup&#8221;you be twatching hoe &#128514;&#128514;,1
5835,5835,These bitches aint playin'. A jealous woman does better research than the FBI.,1
5836,5836,"' You niggahs actin like hoes , I can sale those ! &#1041204;&#1041204;&#1041636;",1
5837,5837,Gold mine! @Watzittoyaa And no im not sexist lighten up and learn to take a joke,0
5838,5838,Just read the #killerblondes get through. Switching off. #MKR,0
5839,5839,Bobby bitch dropping in five minutes though .... Let that sink in &#128588;&#128588;,1
5840,5840,Nah bitch you just ugly,1
5841,5841,RT @StephGhost: RT @iDntWearCondoms: Come somebody please get me a PS4? Willing to eat pussy for it if need be.,1
5842,5842,"RT @beyoncesGEDtest: The ""his momma dead. bitch really think i can't connect my own lucky number"" face http://t.co/LFu19F4ovK",1
5843,5843,#mt #commission #gouache #tiki #wahine #monkey #tubed #surfing #wavesliding #waterwalker #notkook http://t.co/vii3SmGRm3,2
5844,5844,@Po0pdogg back up faggot,0
5845,5845,Real nigga need a real bitch. Just somebody I can chill with.&#128107;&#10084;,1
5846,5846,"""@BestProAdvice: The facts on tattoos...tattoo http://t.co/ZwnbhpDZ8e"" he's a pussy with not tattooing them nipples",1
5847,5847,"@badshah200 Ur pal @STLAbuBadu threat2 ""apostate kufar""&gt;""I cld cut ur neck w/sword of islam &amp;watch u squeal like a bitch like Daniel Pearl""",0
5848,5848,Somebody help her &#128514; &#8220;@__DiaryOfABoss: @Kicks_N_Benjis bitch nigga bye you just want something to say&#8221;,1
5849,5849,"&#8220;@DickFurari: HELL YA THEY SHOULD MAKE MORE MALT LIQUOR ADS LIKE THIS. http://t.co/H0JGORtnF8&#8221;

- Dis be heaven fo a colored man",0
5850,5850,Photo: Bad bitch. #ladykimora your favorite Vegas socialite &#127932;&#127932;&#127932;&#127932;&#127932;&#127932;&#127932;&#127932; #dragrace #dragqueen #ladykimora http://t.co/hdd8TbmyAj,1
5851,5851,"Let niggas hate, bitches loving it.",1
5852,5852,RT @DHfromtheV: Christian lady in Pakistan is facing execution for blaspheming the prophet Mohommed. They take Islam serious as hell. No fr…,0
5853,5853,They just want to smack you when you talk. Period. @__Chris33__ I'm not sexist but I hate when girls talk about sports I just wanna smackem,0
5854,5854,@Piercethetit @Xenoss_ I don't love these hoes,1
5855,5855,RT @TrayPizzy: Not into dressin' to impress these bitches or niggas...,1
5856,5856,&#8220;@HaitianCocaine_: FML &#128545; My period on !&#8221; Can't pop that pussy now huh?,1
5857,5857,"RT @baeElectronica: bitch, bye &#128514; RT @WeAre_XCI: Dawg look at this shit http://t.co/DfOsx3XKQa",1
5858,5858,@Clashoftherats But thanks for demonstrating for the millionth time how Muslims lie about their religion.,0
5859,5859,"RT @brassidio: Muhammad burned Muslims to death for Missing Fajr Prayer.
 http://t.co/nFw0HpX0JW #IslamicState #ISIS #islam http://t.co/uPt…",0
5860,5860,"I hate the f-ing bus, I hate the f-ing bus, high ho the dairy-0 I hate the f-ing bus!",1
5861,5861,"Hey, people bird watching, you do realize there&#8217;s like, hundreds, literally hundreds of free pictures of boobs on the Internet, right?",1
5862,5862,@asem_1994 ISIS beheads people. Saudi beheads people. Mohammed beheaded 600 Jews.,0
5863,5863,RT @WatkinsRaequan: This bitch just blew my high,1
5864,5864,I been goin thru some shit from my niggas to my bitch they lookin like they wanna switch,1
5865,5865,RT @MahoghanyXO: The world wouldn&#8217;t be as fun if hoes didn&#8217;t exist.,1
5866,5866,@RebellBlume Hats on us not trash tho lol,2
5867,5867,"@AAlwuhaib1977 Wrong again, it is the Muslims murdering the Hindus in India, Kashmir, Bangladesh, and Pakistan.",0
5868,5868,"@harmlesstree2 Mohammed led 17 major military expedition and murdered &amp; raped and enslaved tens of thousands.Jesus,Buddha, Lao Tse lead none",0
5869,5869,hoe ass nigga &#128569;,0
5870,5870,Kat is the daughter of satan #mkr,0
5871,5871,"Man, that is a serious shiner Chara's sporting. Yowza.",2
5872,5872,"#HelloBrookland! We're here at the @MonroeStMarket opening! Serving free samples of cider, vegan sliders, brownies! http://t.co/BW9uYtLQu1",2
5873,5873,"RT @sTyLeZkEy354: Always bro niggas get crazy in any weather RT @WE_ALL_KNOW_JO: ""@sTyLeZkEy354: This weather is trash"" OD,But we gon get c&#8230;",1
5874,5874,well i want to be Victoria's Secret dyke angel&#128124;&#128149;,1
5875,5875,Never messed with a hoe that went to jail unless I didn't know her last name,1
5876,5876,RT @DarrellHall_: I'm not sexist but a female can't do what a nigga do... In the end y'all gonna look like a hoe and a dude gonna look like…,0
5877,5877,Fuck her pussy &#127797;&#128049; fuck her mouth &#127797;&#128069; fuck her ass &#127797;&#128052; cause she nasty,1
5878,5878,@sorryimnicki that would be a joint then retard,1
5879,5879,"@TomcatStraight hey fag, gag on my clappmeat",1
5880,5880,RT @OPP_YouKnowMe: Tell these hoes that they gotta glo up one day.,1
5881,5881,"&#8220;@Damino96: &#8220;I&#8217;m afraid of commitment&#8221; 
-A hoe&#8221;",1
5882,5882,RT @OGBEARD: If I got $50 and my girl got $0 then I still got $50 cause that bitch should have a job.,1
5883,5883,RT @SheMoansNookie: Can't even tell a bitch hey without thinking you tryna get at them. Lmao. Y'all sumn else. Get real,1
5884,5884,"RT @declothed: this dogs like 
""Go on, tell em I ate your bitch ass homework. they ain't never gunna believe your dumb ass"" http://t.co/wLN&#8230;",1
5885,5885,RT @brassidio: Muslims are like spoilt children who throw violent tantrums when they don't get their own way. #RespectForMuslims,0
5886,5886,"RT @Clyde_FadeAll: Plz don't tell nobody, bitch I know you got a man..lol I ain't gon tell nobody!",1
5887,5887,"@pistol_pete96 @ZP3_ fuck y'all if you doubt me, I'm a piece of white trash I say it proudly",1
5888,5888,@Lithobolos @PoliticalAnt @ZaibatsuNews The violence is always initiated by the Muslims. Mohammed started it. Proof. http://t.co/lyyEgGfAc7,0
5889,5889,RT @mrlowercasea: #questionsforwomen #questionsformen Do you view someone less reasonably if they openly declare hatred of your gender? htt…,0
5890,5890,RT @6THGRADER: Today seems like as good a day as ever to bang some bitches and go for ice cream.,1
5891,5891,"@MorganSmith_20 unfortunately you are correct sir , still eat shit and die though ....bitch :)",1
5892,5892,"RT @PolitiBunny: #YesWeDid attack, harass, threaten, mock and bully any woman or minority who dared not fall in line with our progressive a&#8230;",2
5893,5893,RT @BadBish_Rollaan: &#8220;@WhitDAWGem_: I'm HUNGRY I won't give a bitch a time or day. I'm trying take care business &#128129;&#8221;&#9994;,1
5894,5894,Lmaoooooo RT @HeauxmerSimpson RT @iluvfashion618 Dre really is a big sloppy bitch. He's fat as shit.,1
5895,5895,"RT @keeLivinLavish: These bitches wanna fuck me, cuz dat molly got dem high&#128517;&#128138; http://t.co/xTnO13TnUS",1
5896,5896,RT @ruckin_andrew: This bitch has a death grip on this niggas balls. Smh http://t.co/uh6OSApcMw,1
5897,5897,These hoes really make me laugh lol,1
5898,5898,@Pepper_Redbone @Yankees @Mets Oh yeah. And the annoying damn duck calls?? They outta be banned. Duck horns??,2
5899,5899,"&#8220;@WORSTRAPLYRlCS: http://t.co/hE19TIfqFX&#8221;

How is this trash...",2
5900,5900,Bt bitches &amp;&amp; niggahs always had there hand out,1
5901,5901,@iStricer You are hairy like a monkey. : P,2
5902,5902,"Difference between ""niggers"" and ""niggas"". #Tupac my OG &#128175; https://t.co/L2Fm9cFgFW",1
5903,5903,flappy bird makes me want to smash my fuckin screen,1
5904,5904,"@nitramy @JustLaurenB Well, spoiler alert @trishesdishes was actually pretty reasonable and (I think?) accepting of the idea of choice 4 men",0
5905,5905,My bitch from magic city she shaking ass &amp; titties http://t.co/LPFjVIWrQn,1
5906,5906,RT @DinO_off_AD: Them hoes come them hoes go it's a revolving cycle &#128080;,1
5907,5907,"I named my penis ""The Truth"" because bitches can't handle it.",1
5908,5908,"""No offense."" @NigelBigMeech I'm not sexist but women are really stupid no offense",0
5909,5909,RT @xDSmooth: Free my niggah @1BookieG,1
5910,5910,"@Allehegens Don't count any chickens...most of the GOP candidates suck and could well lose to uneducated ""history"" vagina voters.",0
5911,5911,"If you work a graveyard shift, she cheating on you off tops. Somebody else gon be tucking ya bitch in.",1
5912,5912,RT @PowBlocks: @WaldoKillz3 @hidalgoparadise @D_41395 @olgadontshred lmao that hashtag had me dying princess hoe needs to get a Twitter lol,1
5913,5913,@Bojieasx slap a taco in thT hoe face &#128514;&#128514;&#128514;&#9996;&#65039;&#128080;&#128074;&#128175;&#128536;&#128584;&#128129;,1
5914,5914,RT @theeaglesfan005: @Kbeelrsreiyen not my fault people feed stereotypes. For example my sister... She's been in multiple accidents,0
5915,5915,Weef fitm is that life fuck flappy bird,1
5916,5916,@xcorey21 uh you're trash. &#128536;,1
5917,5917,I'm just living my nig....,1
5918,5918,"Bitch ass people are the first to call someone out for being a ""bitch""",1
5919,5919,"Ya need a real nigga shawty, so come &amp; throw that pussy shawty.

Studio",1
5920,5920,You're pure comedy to the WNBA. @itsshaqhoe Not sexist but WNBA is pure comedy to me .,0
5921,5921,It be so good to not gotta woyke in da moanin. I da only colored dat woyke cuz colored folk be lazy and lives off da white guilt,2
5922,5922,@Allehegens Romney's image better than ever due to O but CO will not vote for a drug war supporter like him and GOP needs CO to get to 270.,0
5923,5923,"@Blackman38Tide Ha bitch, I'm pickin' up beach babes left n right on the West Coast http://t.co/lDXNpohLyD",1
5924,5924,"RT &#8220;@KillAll_Simps: Black bitches think its ok to clap they hands when they getting into an argument, bitch stfu before I steal yo purse&#8221;",1
5925,5925,It's like zero bitches in nap that's gon stick by yo side if you fall off &#128175;,1
5926,5926,RT @LetMeLive305 Stevie J playa of the yr tho #LHHATLREUNION/He ain't no player!He stands SOLID behind his bullshit and bitches respect that,1
5927,5927,@GlitteredInPink hoe don't tweet me,0
5928,5928,"Jihadis claim to have shot an #Iraq army Mi-35 attack helicopter in Beji &amp; identify its pilot by name, rank",2
5929,5929,RT @A_Truth94 Call me sexist I don't care but a Pakistani girl should know how to make Roti,0
5930,5930,RT @King_Gerry_R: Remember all the trash on the floor of your car? We upgraded it &amp; put Wale's The Gifted so it feels like your old car htt&#8230;,2
5931,5931,140 chars is not close to enough to respond @ronancleere94 call me sexist but i dont believe any girl has a clue about horses,0
5932,5932,Ever hear of books? @MakVarcoe Only one thing to do while im sick and thats watch women's hockey #notsexist #KillMe,0
5933,5933,"Bitches be 17 in the 9th grade talking about "" where my bae at ?"" No bitch , where ya credits at?",1
5934,5934,"RT @G0ldenG0ddess: Turn up about to be real , marriott with my bitches for the weekend , mansion tonight , adult swim tomorrow &#128131;",1
5935,5935,@AlgerianWitness That's how Muslims react when the traffic light turns red.,0
5936,5936,@DefineMEee lol tell dat white bitch I said hey,1
5937,5937,1 loyal girl &gt; 1OO hoes,1
5938,5938,Me and my bitch http://t.co/AsYjv2K4Tt,1
5939,5939,iOS 8 autocorrect is trash RT @No_Can_Do__: My phone be capitalizing the dumbest things!,2
5940,5940,@nosfiend215 @faggot696969 niggers,0
5941,5941,RT @ReIateThings: i hate when netflix stop &amp; asks if im still watchin like yes u think i got up &amp; started doin somethin with my life bitch &#8230;,1
5942,5942,@batchelorshow @edgeofthesandbx @FearDept Ask the Muslims.  They are the ones killing all the Jews.,0
5943,5943,@OpalRose4UrSoul @duckydynamo @TreThreat it's a band negro,1
5944,5944,"RT @kohfuckyourself I'm not sexist, but Feminists make me sick in how they go about fighting for equality. Sorry.",0
5945,5945,on my way to fuck your bitch http://t.co/xiDFePYYiE,1
