,Unnamed: 0,text,class
983,983,@halalfam @biebervalue @greenlinerzjm Already proven that Islam abuses women &amp,0
984,984,@RubyFakhoury @Nyquil_Dreams @guynamedjordan lets not forget the fact that everyone and their mother has yellow fever,2
985,985,"@CamilleHughes16 @_Watch_Observe_ The idea about all of these ""moderate"" Muslims is oversold.  Most are extremists. http://t.co/cQJ6cNdGow",0
986,986,"He's bitch keep looking at me

She choosing or nah?",1
987,987,@PTISalarKhan Try sending the Bible to some Muslim lunatics.  Saudi won't even allow it in the country. More religious freedom in Israel.,0
988,988,tell me why nick cannon bout to invite wiz to wild'n out an hit him wit the i fucked your bitch diss haha,1
989,989,Soetoro/Obama is moving the country #Forward w/ his vision. His vision is to downsize our 'oppressive' country and get even w/ whitey. #War,0
990,990,RT @drewbillionaire: I just wanna pimp these hoe$ &amp; Ride Rarri's,1
991,991,&#8220;@koleworld4: &#128541; http://t.co/61zY8Cc47j&#8221;bitches swear they emojis&#128553;&#128514;,1
992,992,so whatcha say hoe you know im the hoe,1
993,993,RT @AirSimba9: &#128550;@Treslyon: Keyair angels &amp; female party promoters are not for me... Most party promoters are hoes &amp; them angel bitches are &#8230;,1
994,994,@liamxkiwi @greenlinerzjm @halalflaws @biebervalue Bullshit. They are prisoners in their homes and in their country.,0
995,995,niggas not stepping up they still tryna get back in the day kinda pussy lol,1
996,996,"She was like ima need you to write a statement. Bitch write yourself a diet! It's always the old people trying to snitch, bitch",1
997,997,"@JoRitson Labor tells raped girls to go home and not bother them, the filthy animals.",0
998,998,Nannie bitch don't talk to that hoe with ha extra bs ass @lilmenifee__ &#128514;&#128514;&#128514;&#128553;&#9996;&#65039;&#128175;&#128079;&#128581;&#128078;,1
999,999,I wish it hurt a lot from the outside. @MohamedK62 I'm not sexist but seeing a woman driving a Jaguar hurts a little bit from the inside.,0
1000,1000,&#8220;@JustKarahn: &#8220;@what_iDO: Sit in there and shit dnt sing hoe @JustKarahn&#8221;. no&#8221;yess,1
1001,1001,This work shit for the birds....ion think it take 8 hours to do nothing....,1
1002,1002,I say smash the panomera I buy a new one hoe,1
1003,1003,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please",1
1004,1004,RT @Cspen335: Right you are! Have you heard of the 'dodo' bird? He's the one with Obama on his ass! http://t.co/0qHypwxzYh,1
1005,1005,"This bitch fell straight through the chair... Im high, of course I laughed..



Even if I wasn't I would've still laughed.",1
1006,1006,"@AMohedin Okay, so we understand that the Quran makes striking a woman an option and that the woman must obey the man.",0
1007,1007,"@z0mbiedance I know, bitches. Let's do something this weekend. Let's bake!",1
1008,1008,RT @ESPNDaniel: A strong black women is simply a bitch that wanna argue over every single thing,1
1009,1009,@discerningmumin Islam has never been a resistance to oppression. It has always been source of oppression to both believers and non believer,0
1010,1010,This bitch showed me IT &amp; if y'all every seen that low budget piece shit that muthafuckin clown scary then a hoe,1
1011,1011,What a trash franchise. RT @ArashMarkazi: Fergie will sing the National Anthem at the Clippers season opener tomorrow.,2
1012,1012,What you know about getting money low key .. Hanging with the street niccas fukn wit the OG's,1
1013,1013,RT @salomanizor: Too many faggots on here that think they can address me by my first name,0
1014,1014,@Alan_Casillas lol bitches from riverside to LA ahah,1
1015,1015,Annnnd you're a dyke. &#9995;,1
1016,1016,"@gdwessel Question is, why don't the German criminal prosecutors announce an investigation into Islam's incitement to hatred? #Islam",0
1017,1017,RT @PoliticalCynic: @MT8_9 @findingmariah NOW it makes sense.  #Feminism is all about being full of shit.  Got it!,0
1018,1018,.@Codename_WiAx @Mich_McConnell @TamedInsanity US is 46th best place for women.  Behind Rhwanda and Ghana.  Such bunk.  She'll never see it.,0
1019,1019,I think the whole country hates #Kat right now #mkr,0
1020,1020,That hoe beefing over tunchi chillllll ouutttt,1
1021,1021,"Real niggas treat me with respect and you're a pussy, nigga.",1
1022,1022,"Fuck your dreads fire it up hoe rt while we watch ""This Is The End""",1
1023,1023,@Chink_19 shut up chink.!!!,0
1024,1024,@MikeDiggEm my phone was dead fag man,1
1025,1025,"RT @mjb_1971: I'm no sexist but to pay the Men's and Women's Wimbledon Champions the same prize money is farcical - as jobs go, they're ent…",0
1026,1026,"Hear that, Vanessa Mae? Nate says you suck. @longarm_johnson I'm not sexist but most women musicians suck ass",0
1027,1027,@DawlatnaMansura The ground drone will be bullet proof and carry small rockets to intercept RPGs.,0
1028,1028,"Mother Nature is drunk again, this bitch knows how to party.",1
1029,1029,"@TeamSky yellow in paris! Fantastic effort from #AllezWiggo and #VroomFroome..now just the last stage up for grabs #GoCav #TDF12""",2
1030,1030,"Stop hatin niggah , I got ya girlfriend callin you a hater niggah &#128514;&#128514;&#128514;",1
1031,1031,RT @mylittlepwnies3: People praising an uncreative #Ghostbusters cash in because it panders to their gender politics says a lot about moder…,0
1032,1032,This white bitch tried to set me up for a racial war ... Lol bitch it's impossible I'm smarter then you,0
1033,1033,"this the one&#128076;RT @SumthinNueee hoes dont be wantin ya nigga, they want ya happiness, thinkin he gone do 4 them what he does for u&#128514; silly hoes",1
1034,1034,People be so angry tonight on dis here tweeter. It hard for a colored man to see all dis anger. Like bein in a waffle house in Mississippi,2
1035,1035,"@FuckTraVonn ahh I see, I'm still a rook about the knowledge of THE hoe. But I'm progressing.",1
1036,1036,RT @BallOut057: Free Tino lul hoe &#9995;&#128275;,1
1037,1037,Kayla Mueller tried to help the Islamists with humanitarian aid and they showed how much they appreciated it by imprisoning her.  #Islam,0
1038,1038,My mom didn't buy me Oreos she doesn't love me,2
1039,1039,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #HiddenCams | Candid pussy shots from a hidden c http://t.co/IKpJ0etz71",1
1040,1040,@princessfaggit I don't see tears bitch,1
1041,1041,@ImEthan_Gregory eyy that pushin one for me bro cause you know that bitch better blow hah,1
1042,1042,"RT @agonyquotez: If i had a dollar for every bobby pin I've lost, I'd be one rich bitch",1
1043,1043,RT @bigbluexpress: Cal has a day off and for giggles heads to Yankee stadium to hang with Derek Jeter. Yep coaching at UK is probably weari&#8230;,2
1044,1044,@eanahS__ girl I been wanting them shit I been growing them hoes for bout 6months,1
1045,1045,RT @_illionaire: @VoiceOfDStreetz hahahaha signs be funny than a bitch,1
1046,1046,"RT @ryanklang: I need #feminism because male happiness oppresses me. Fight #manpiness. Not to be confused with #manpenis, fight that 2 #Twe…",0
1047,1047,"I been way to consistent on niggas , I'm have to drop some trash to get appreciated",1
1048,1048,@_BeautifulKeezy lmfao bitch was I talking to you &#128514;&#128514;,1
1049,1049,10-to-1 odds this guy faints after one punch @AaronObviously I'm not sexist but girls can't fight and if you think you can you need to stop,0
1050,1050,Son of a bitch #thunder,1
1051,1051,shit she knows how to walk.....you go girl...one foot in front of the other.....#MKR,0
1052,1052,@FabianMleal no bitch lol I'm not about that life anymore,1
1053,1053,H8 fake bitches,1
1054,1054,RT @rcooley123: Bill Maher mocks gullible America for missing the real enemy http://t.co/ApnsVg35Uf,2
1055,1055,@caykelly16 @MadisonEarhart u guys are fags.,0
1056,1056,"SIR. PLEASE go text your Mexican bitch, because I'm not Finna deal witcho childish ass &#128514;",0
1057,1057,"""@NewsomeJade: I ain't never seen a bitch so obsessed with they nigga&#128514;"" I'm obsessed with mine &#128529;",1
1058,1058,@sloganDomono cause you got you wife on the left an bitches on the right nigga man logic #puss,1
1059,1059,"RT @Brownskinn_19: Can't trust none of these bitches, DON'T trust none of these hoes &#9995;",1
1060,1060,"RT @Makeit_aMiller: @Mike_Stud @HoodieAllen hoodie is a little bitch, when was the last time you heard about hoodies ""team"" mike put all hi&#8230;",1
1061,1061,"&#8220;@BlueEyeBeaner: Vienna sausage clit http://t.co/YY1Gj6oeds&#8221; 

I suck dat bitch. Don&#8217;t y&#8217;all eva believe a colored man don&#8217;t eat no pussay",1
1062,1062,"money, weed n bitches... hanging wit snitches shit it wasn't my intention",1
1063,1063,"Bad bitch give good head, dumb bitch get hood rich",1
1064,1064,RT @ghettobird1er: Yo bitch givin me head while I watch Good Burger.,1
1065,1065,"""@BabyAnimalPics: baby monkey bathtime http://t.co/7KPWAdLF0R""
Awwwwe! This is soooo ADORABLE!",2
1066,1066,"RT @MattieTrump97: Win % since pile of trash @jairusbyrd went to New Orleans:

#Buffalo:1.000
#NewOrleans:0.0000000000000

#FuckByrd
#WhoNe&#8230;",1
1067,1067,@Coley_Cee bitch do I look white to u,1
1068,1068,"' Y'all like sayin money don't buy happiness , but name a niggah sitting in a Lambo crying ?",1
1069,1069,RT @RIPvuhsace: I hate taking a shit at public places bc i feel like a faggot when im placing the toilet paper on the toilet seat,0
1070,1070,Who's baby is dat who's da man dat did dat 2 u Gator's bitches best be using jimmys,1
1071,1071,@Salon @TheMuslimGuy Objecting to this is what the PC morons of Salon call racism. http://t.co/pEPfxlLKfu,0
1072,1072,I am hungrier den a bitch,1
1073,1073,"first thing to do during the zombie outbreak:

sell my hoe",1
1074,1074,"@ummayman90 The only reason the overall numbers increase is because Muslims breed like rats, just like their prophet told them to do. #Islam",0
1075,1075,RT @ExtremeGifs: when she says she not a hoe http://t.co/uG3p4D9bsK,1
1076,1076,@Vandaliser @sajid_fairooz @IsraeliRegime Muslims didn't invent mathematics.  Greeks and Indians started Algebra before Muslims.,0
1077,1077,Never lettin dat nigguh used twitter in my phone again,1
1078,1078,I've finally figured out what she models.  camel toes. #MKR http://t.co/zY9bC5KjDZ,0
1079,1079,"""bitch freak my shit""",1
1080,1080,I feel bad for her nicca tho ... Ya girl a hoe my nicca!,1
1081,1081,"@NatalieTudor But, do they even interview the men?  If so, about what?",0
1082,1082,"@FletcherMassie @TelcoAg @rcb05 Go back to mutt, Rev I style. Of course, that would necessitate running over a dog and adopting it.",2
1083,1083,These hoes getting outta hand #mane,1
1084,1084,@mckinley719 fuck bitches get money,1
1085,1085,"RT @Yankees: Analyzing the impact of Masahiro Tanaka on #SpringTraining Daily, brought to you by @YankeesonDemand: http://t.co/L2gJboDNkM",2
1086,1086,RT @mark_fulton: Drasko paints over the Mona Lisa cuz he thinks it needs more yellow. #MKR,0
1087,1087,I'm glad you hoes ain't my momma,1
1088,1088,RT @FSOhioGuy: Had to wash the bird shit off of my broom...Disgusting creatures. #RedsTwitterFam #Sweep,1
1089,1089,Put a b&#299;tch pussy on first 48,1
1090,1090,If I hit you w/ that shotty bitch I bet that body flip,1
1091,1091,"RT @CheefQueef: Chocolate pussy ""@JennnVeee: 4. Favorite candy?""",1
1092,1092,BAHAHAHA!  OMG.. Kat has no idea.... NONE!!!  #MKR,0
1093,1093,"@ibnHlophe @sibanda_tapson @CTFleaMarkets Okay, we understand that you and your religion are terrorists.  Don't @ me any more.",0
1094,1094,RT @papichuIo: My soul mate probably some ho around the corner,1
1095,1095,That nig was a G on that E60 I would have done the same thing,1
1096,1096,"@stevedischiavi Thanks 'Walking Dead' Bro Steve For Mend..USMC ""Come on you son-n-bitches you want to live forever""! DoG",1
1097,1097,"In this update you will find lots of hardcore cock sucking, ass pounding and pussy pulsing thrills. I have to&#8230; http://t.co/LVODRmiwIh",1
1098,1098,"I hate ""chunky"" pasta sauce. KEEP PESKY VEGETABLES WAY FROM ME",2
1099,1099,Someone probably told him 6 God was trash.,2
1100,1100,@itssdaviddd retard alert,1
1101,1101,RT @mckinley719: Like bitch. You already know the answer. It's all for bri #Duh,1
1102,1102,All you hoes are hoes for tweetin about ya panties bein wet,1
1103,1103,RT @TheNudesGod: when my girl don't text me back I just tweet. I don't text other bitches Bc I don't want her texting other niggas when I d&#8230;,1
1104,1104,"RT @longbongchris: fuck a closed casket 
bitch put me with the trees
let me rot
throw some seeds
water me and give me leaves",1
1105,1105,RT @anticvlum: @NoneShallPass97 trash eating trash,0
1106,1106,"Y'all men need to watch these ""cream pies"" bitches be having yeast infections &amp; on a 7 day monistat treatment. Know the difference",1
1107,1107,"RT @IamJAMIENICOLE: From both K. Michelle and Keyshia Cole lol ""@viaNAWF: More bitter hurt bitch music on the horizon.""",1
1108,1108,@DeArionBASEDGOD nigga fuck you. Some plano schools go hard then a bitch way better than Richardson.,1
1109,1109,"Brooooooo that wingstop went sooooo clutch, I straight ran through that hoe!!",1
1110,1110,RT @BigfineHorseee: Damn Rico ass hit that hoe on point &#128175;&#10004;&#65039;,1
1111,1111,"Your pussy hole must be small ""@SoNi99a_: the adjustment phase? RT @80sbaby4life Tf is ""gentle intercourse"" ....""",1
1112,1112,RT @ex_feminist: #questionsforfeminists For those of you that think it isn't socially acceptable to abuse men.. It is. http://t.co/AZ6Dx8UW…,0
1113,1113,the opening to Donatella inspires me to wake up and be the baddest bitch I know I can be every day thank you @ladygaga,1
1114,1114,@NNdabbour64 All the Christians and Ezidis that are told to leave or convert or die are forced.,0
1115,1115,You ain't my bitch so lil bitch why you bitchin,1
1116,1116,"RT @thetrudz: Oh, b/c see Emma, like many WW seem to think ""male gaze"" is only sexual. When their feminism CENTERS WM &amp; Whiteness over BW, …",0
1117,1117,&#8220;@NoRapist: on my way to fuck ur bitch http://t.co/SgVBBrwOg2&#8221; @mckinley719,1
1118,1118,"ALL HE NEEDS IS A SKIRT!!!
Sure looks like a bitch to me.
 http://t.co/89HH52pCUe&#8221;",1
1119,1119,RT @russnelligan: Final debate clean-up: journalists sure know how to trash a lobby... #wcvbpoli #wcvb http://t.co/LMerSj8sTi,2
1120,1120,All your selfies are booty pics... Cause bitch you always look like ass,1
1121,1121,Monopoly is fucking stupid fuck that dumb ass game bitch ass shit,1
1122,1122,@FarooqSumar @NafeezAhmed @MaxBlumenthal In fact the pedophile prophet clearly stated his intention in Hadiths. http://t.co/04XVHx5vVl,0
1123,1123,1X - The yellow tower by Gilbert Claes http://t.co/qc5IF6G4fG,2
1124,1124,GOAT RT @DBlockDeuce_215 Nitty had bitches rubbin his beard and stomach at the same time in Jollies.. LEGENDARY,1
1125,1125,Charlie Parr! Mountain top music Fest http://t.co/bG3UWdPZnn,2
1126,1126,"RT @PowerCumminMax: Green/yellow fuel pump&gt;&gt;&gt;&gt;&gt;
#dieselstation",2
1127,1127,Damn Kaepernick is trash man,1
1128,1128,@michaelragen @somesuchandco @whatupag you guys are pussies,1
1129,1129,Mann that pussy #ThrowBack,1
1130,1130,@davidly62793584 how many fuckin fags did a even get? Shouldnt be allowed into my wallet whilst under the influence haha,0
1131,1131,RT @OLDBROOKLYNJIM: Only in #Cleveland are #browns fans going to bitch about a blow out win this week. #Believeland #GoBrowns,1
1132,1132,I do da flow in a temple today fo nuttin. And dat Jew wit the funky hair tell me I subhuman. He tell me I ain't no mo human den a monkey,0
1133,1133,"""I don't chase after dudes... I chase after bitches."" - Edgar Bautista",1
1134,1134,"@ardiem1m @Alfonso_AraujoG @MaxBlumenthal @oldkhayyam Yeah, being anti Zionist is pretending to have an excuse for being anti Semitic.",0
1135,1135,RT @MattAncheyta: Dumb bitch,1
1136,1136,RT @EinsteinParody: Waterproof lab coat in case I drown in the pussy #swag,1
1137,1137,@ktpowers98 @WendyDavisTexas Ha Ha Ha no good fat dyke,0
1138,1138,RT @greyyygoose: @marsvalo @Cheesus85 shut up bitch lol,1
1139,1139,RT @MichaelBlackson: #ShoutOut to ChrisBrown for beating up another bitch,1
1140,1140,A bitch like you need to get fucked right every night,1
1141,1141,@BarackObama @MarchForInnov send them damn beaners back where they belong n the US aint it,0
1142,1142,"You mad cuz I was in the van with yo bitch
With both hands on her tits",1
1143,1143,"RT @Darth_Alk: @Baqotivity @ShinSnipes You're tweeting at the cringiest people in Darth here. And Dana is our bitch lmao, she follows our r&#8230;",1
1144,1144,@alisha_serv thats wassup how u got bitches sending you booty pics tho lol,1
1145,1145,Stay outve Congress and we have a deal. @jacobkramer17 Call me sexist bt the super bowl should b guys only no women are allowed n th stadium,0
1146,1146,RT @GUYFIERl Women shouldnt rap its gross #notsexist,0
1147,1147,This store is SO redneck...,2
1148,1148,"Now a days, hoes be twerkin for new weave.",1
1149,1149,"LMAOOO @ ""*gasp* that bitch""

Y'all do too much from behind a phone",1
1150,1150,Yo pussy ain't shit unless you had some @MagicJohnson in it,1
1151,1151,RT @ThinkingOfJacob: So I took a 1000 pictures with him and he ate all the brownies I made but he's the new homie @macdemy http://t.co/cZeO&#8230;,2
1152,1152,&#8216;Chillin&#8217; With My Homie Or What&#8217;s Left Of Him&#8217;: British Rapper Turned ISIS Jihadi Poses With Severed Head http://t.co/L9vMdNOXPg #tcot,2
1153,1153,"RT @lovemydogduck: Falling in love is easy. 
Its falling out of love that's a bitch.",1
1154,1154,im a dope ass nigga and these bitches hella sober,1
1155,1155,"I wasn't calling you a faggot, but you are one lol.",0
1156,1156,"RT @LostSailorNY: @MT8_9 @morninggloria I thought she was the leading manufacturer of that product, not a buyer...",0
1157,1157,&#9733; BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA &#9733; 718-622-0221 - 24 http://t.co/McOZNHt7N2,2
1158,1158,Dudes @edwards_cait is calling bitches out left and right today #mybabyisallgrownup &#128514;&#128514;&#128514;&#128079;&#128079;&#128079;,1
1159,1159,@sramirez07943 you're failing at that and you don't know where I live faggot,1
1160,1160,".@scarmichael18 So, you will continue to oppose equality no matter the logic...?",0
1161,1161,RT @CreationOfJay: No girl sucks dick but somehow all dudes get head. Dudes only fuck bad bitches yet all these ugly girls getting pregnant&#8230;,1
1162,1162,"""@adriwadrri: No love for these fuck niggas"" hoes*",1
1163,1163,"@shehzilk @watan71969 Furthermore, your heroes the Taliban are responsible for the murder of 80% of Afghan civilians. So stick it asshole.",0
1164,1164,RT @realjonathanp: Bible RT @macktology101: You a hoe if you already got New Years Eve plans,1
1165,1165,RT @sbacilio1224: Neta bullshit aside I need to get me a bad bitch,1
1166,1166,"""Just follow the yellow brick twitter.""",2
1167,1167,RT @frankteezy Call me sexist but I don't think I wanna see a women president at this stage in my life,0
1168,1168,Thats why I aint cuffing until Im grown af RT @JimmySolberg3: These hoes ain't loyal,1
1169,1169,How about a Charles in Charge movie with Shia LeBouf as Charlie and Ryan Gosling as Buddy. #WhyNot.,2
1170,1170,and if that's yo bitch then you may have to fight holmezz,1
1171,1171,RT @JoeCaroselli1: Jameis Winston is a nigger,0
1172,1172,&#8220;@Tyga: That ain't my hoe.&#8221;,1
1173,1173,"RT @RudeComedian: some bitches be like ""Im far from ugly"" naw hoe, you're closer than you think",1
1174,1174,"Jenna came for one pair of shoes. Took two pair &amp; four shirts. ""In case."" Her retarded ass is going to work. Lol",1
1175,1175,"@harmlesstree2 No, shithead, they were killed or forced to convert. Mohammed started the ball rolling by beheading 600 Jewish prisoners.",0
1176,1176,RT @rickygervais: Humans are genetically closer to chimps than chimps are to gorillas. But we are all apes. Have a great day you clever twe&#8230;,2
1177,1177,@CapitolEVAN That's where I saw the leprechaun. He told me to burn things.,2
1178,1178,"RT @JMontgomery94: I'm not sexist, but I've seen 5 pieces of the most dreadful driving this morning in this garage, everytime it's been a w…",0
1179,1179,RT @RedScareBot: Commie &amp;#9773; Mints RT @_whiteponyjr_ F#@!kkk this faggot commie http://t.co/lnqNpChciA,1
1180,1180,@t_hags12 ya dude get the pussies drunk!,1
1181,1181,RT @I_Be_kOoLz Rough face hoes be having all the kids...Who did this to u???&#128553;&#128553;&#128553; + Self esteem issues.More kids = secured love.,1
1182,1182,"RT @TooRacist: Some black guy at my school asked if there were colored printers in the library.

""It's 2014 man you can use any printer you&#8230;",0
1183,1183,@Fit4LifeMike @chanelisabeth shut up fuckin beaner,1
1184,1184,"@freemedialive Fuck #Islam. Mohammed was a pedophile, murderer, bigot, sexist, rapist, slave trader, caravan robber, and liar.",0
1185,1185,RT @ItsKiaraaaa: &#8220;@WestYourMajesty: Kiara has small chubby fingers&#8221; bitch &#128514;&#128514;&#128514;&#128514;,1
1186,1186,"Time machine broken again, Socrates? @captain_coook you can call me sexist and maybe thats true but i dont think a woman should be president",0
1187,1187,RT @LittleSavage_: oml i never questioned my nigga ab another bitch &amp; if the nigga ever said some shit like that! that nigga lied.,1
1188,1188,@anjemchoudary @JihadiA8 Sharia put the Muslim world 1000 years behind the rest of civilization and tortured minorities.,0
1189,1189,Its hotter than a fast bitch thighs rubbing together while she running a marathon,1
1190,1190,@DiggyRoZay she the only bitch that stayed loyal &#128554; she a keeper bro,1
1191,1191,RT @MsAprylJ: Waka gone kill dat hoe lol,1
1192,1192,"RT @_Perarl: BITCH YOU GUESSED IT ""@VSamone: &#8220;@_Perarl: my pussy cuteness always sets me up for a good day&#128522;&#8221;u need some dick""

WOOOOH

You &#8230;",1
1193,1193,"RT @Tiny2YouHoes: but naawww though, y'all hoes is fu don't fucking play w/me.",1
1194,1194,http://t.co/bPU86qzYFt Evilyn Fierce &#8211; Naughty girl next door pummels her pussy with a purple&#160;toy http://t.co/EtBMz8EzAO,1
1195,1195,RT @jondogg_sports: Working with females is difficult. Have to walk on eggshells as to not offend them. No I'm not a sexist person. I'm tal…,0
1196,1196,RT @Hayles_Comet I'm not sexist but I'm starting to think women cant drive/maneuver/operate anything with 4 wheels over 800 lbs,0
1197,1197,@KurtBusiek well pee is oft yellow.,2
1198,1198,"RT @SUPERi0R_422: My daddy told me not to date a man with soft hands lol... Either he doesn't do hard labor or he's a ""faggot"".",1
1199,1199,RT @billmanoussakis: Sinclair hoes don't care how fat they are. They all still wear yoga pants and belly shirts....,1
1200,1200,I will not leave my nigga but you can be my bitch too #idgt &#128526;&#128175;&#128074; http://t.co/EXJvKjcXEZ,1
1201,1201,"Lovin hoes but thats same bitch we put the pipe in. She suckin dick, thats the same bitch you give goodnight kiss",1
1202,1202,"""@SportsCenter: USC senior RB Anthony Brown calls head coach Steve Sarkisian a racist and quits team. &#187; http://t.co/JOOsdSubIR"" he's a bitch",2
1203,1203,#stateoftheunion would last 15mins if they let the President talk all that standing up clapping is for the birds,2
1204,1204,RT @_chocgirL: Rich homie and bird man gone be at mansion &#233;lan tonight &#128064;,2
1205,1205,RT @Lpietrantonio: BPG bitch,1
1206,1206,Grow up &#8220;@jcastrosieira: RT&#8220;@CirocBwoy_: just because a nigga has hoes doesn't mean he doesn't love you&#8221; http://t.co/kkdH6DtlFL&#8221;,1
1207,1207,KAT IS ACTUALLY PSYCHOTIC. OFF MKR INTO A PSYCHIATRIC WARD #mkr,0
1208,1208,"@BlackOpal80 ...I learned that doing so made me a ""misogynist"".",0
1209,1209,"Used to have a girlfriend, now all I got is hoes..",1
1210,1210,@TrippinC bitch you can tweet but not answer?,1
1211,1211,"""Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! It's a long line of hoes!"" -Grandpa Carl everyone",1
1212,1212,@kincade00 you owe me anyway hoe I need that with interest or shooting your shit up,1
1213,1213,Poof. Vamoose son of a bitch,1
1214,1214,"""@EdgarPixar: Overdosing on heavy drugs doesn't sound bad tonight."" I do that pussy shit every day.",2
1215,1215,@Alfonso_AraujoG @ardiem1m @MaxBlumenthal And Muslims today are as determined to do that as every generation before them.,0
1216,1216,Id light that bitch on fire starting with that ratchet ass weave,1
1217,1217,RT @jakesiwy: @Ryan_Murphy3 http://t.co/i1rnKjMKeU fag,1
1218,1218,"lol i liked that album RT @az5950: That ""Double Up"" Album was so trash son...smh",1
1219,1219,"RT @Heissarcastic: ugly people : taken &#128143; 

nerds : taken &#128143; 

hoes : taken &#128143; 

everybody : taken &#128143; 

me : &#128694;",1
1220,1220,@thereal_2raw @AssGods Brah *falls out* white bitches crazy,1
1221,1221,"@Fugazi3011 ""leave you beaner retard""",0
1222,1222,"I ordered 8 chocolate chip cookies &amp; this bitch gave me fries smh , I couldn't even take the shit back because I was gon be late for work",1
1223,1223,RT @PeterTownsend7: #Islam #ISIS Why beheadings? Because it's in the book!  http://t.co/CcVAw1M7LF http://t.co/CGDLnBIbkK,0
1224,1224,"RT @Priceless_KP: It ain nun to cut dat bitch awf 

- Verizon",1
1225,1225,"""@bigbootybishopp: @white_thunduh lassen cc , the coach wants me"" i feel it youll get more my nig no doubt",0
1226,1226,RT @Noworriezzzz: Two hoes arguing bout who fucking who for x amount of money lol what,1
1227,1227,RT @realist_iLLest: Mine too &#128513;&#128588;&#128076; RT &#8220;@187XO_: This ma niggah @trigga_tre123 &#128076;&#8221;,0
1228,1228,RT @Kelllllllllvin: This bitch ugly in person,1
1229,1229,"Smh you dreamed I was a faggot? Wow RT @cocainemodel: My dream lmfao start from the bottom , up . @ItsNotHarold http://t.co/ng0GYWaehF",1
1230,1230,Y'all weird on here. Fake hoes for attention,1
1231,1231,This art shit lives forever bitch! Keep the change!,1
1232,1232,@RichardEngel ugh..and lemme guess they have yellow cake too? Heard this story before..,2
1233,1233,"Get Gordon Ramsay on there he'll sort #cuntandandre out
#mkr",0
1234,1234,RT @Dhoopin32: When my bitches call me daddy &#128553;&#128525;&#128536;,1
1235,1235,@MaxBlumenthal Islamophobia - fear of this. http://t.co/NWjzljBhOe,0
1236,1236,@ivanrabago_ @Buckm00se I blocked that annoying ass sand nigger claims to not be biased but yet no one can say anything about khan,1
1237,1237,stupid fucking metal bird,1
1238,1238,Maybe the girls should have less tickets on themselves and worry about the cooking. #MKR,0
1239,1239,I bet u John Elway gets way more pussy than John Dorsey.,1
1240,1240,@catleesh_ I have small pussy size plugs,1
1241,1241,@samzbikowski chug ranch,2
1242,1242,"RT @SimpsonsQOTD: &#8220;That's a very nice jig, Kearney. Now isn't dancing much more fun than bullying?"" http://t.co/dk7rcqM1FS",2
1243,1243,"Get cunts to threaten me, not bothered. I'd happily hit up a big massive group ae third years or something hahaha. #dropkickkk",1
1244,1244,RT @itsDC_2x: Rihanna is currently dropping bombs on you bitches!,1
1245,1245,"The Walking Dead is trash people...

That is all. &#128514;",2
1246,1246,"Yup, I officially do not like you. You are a needy greedy bitch who needs to have it your way.",1
1247,1247,RT @lexxxilove: I wake up in the middle of the night and chug the orange juice straight from the bottle. Sorry mom.,2
1248,1248,"&#128514;&#128514;&#128514; i just said that RT @BoyThats_ARYAH: My TL gotta chill with this pretty face challenge foolishness, y'all hoes agg",0
1249,1249,@Lithobolos @PoliticalAnt @ZaibatsuNews And your attitude is to let creeping Sharia and sexism into Muslim areas of the west.,0
1250,1250,"@Dreysander1 Biurny Pegeuro put a man in jail for 20 years, never even had sex. Lied to her friends about ditching them at a club, so she...",0
1251,1251,Chillin in the hood with my retarded ass homegirl. I feel at home.,1
1252,1252,@BOSSBITCHDAPHNE yours a dyke&#128514;,1
1253,1253,RT @LOHANTHONY: i'd never send my kids to private school because then they would never experience ghetto public school fights,2
1254,1254,I love all my bitches. And Im ridin for all my bitches no matter what.,1
1255,1255,"RT @collegefession: ""We're putting long hard dicks down our throats the least you could do is lick a little pussy #returnthefavor"" - Illino&#8230;",1
1256,1256,Man @Fugazi3011. Ducked me like a true hick. Would have split that white trash faggot lid,0
1257,1257,"@DQTwitchStream I like the forward group now and MAF has been great. But, our defense will get bitchslapped like a mean pimps junkie hooker.",0
1258,1258,RT @LizzardJurado: @b10oreo YESSS it's that one! Ooze! This nigguh! &#128514;&#128514; http://t.co/7DBMDas6Om,1
1259,1259,"JUST FELT THE NEED 2 EXPRESS THIS 4 SOME REASON @benjorrell Don't get me wrong I'm not sexist, but seeing female engineers on site is weird",0
1260,1260,"""I can't handle no liquor... But these bitches can't handle meeedd"" - Chief Sosa",1
1261,1261,"@gellebeaux_ whatever hoe bitch #1 them ""fags"" beat yall sad asses too",0
1262,1262,bitch dick too bomb,1
1263,1263,@ArianaGrande this bitch @cumwiththewind,1
1264,1264,".@gabystama So, you can only place your trust in what they say? You don't know the material well enough to examine it on your own? #EqualPay",0
1265,1265,So many bitches in one sentence #fixitjesus,0
1266,1266,@thereginamom @JDefiant9 @jeffj666 If Paul Elam said the same about women...you'd be screeching about it.,0
1267,1267,"Col. Sanders, Part 2: ""...and those sons of bitches&#8212; they dragged it out and extended it and watered it down that I&#8217;m so goddamn mad!""",1
