,class
2669,2
3346,0
611,0
13806,1
3744,1
2762,0
6019,1
4082,1
10859,2
15815,0
11398,1
114,1
12511,0
1101,1
2653,2
10010,2
7,1
392,1
3008,1
14466,2
1597,1
6964,1
13879,0
8248,0
3018,1
4646,0
1511,0
9981,0
10549,1
13648,1
2181,1
7400,1
2788,1
19696,2
4819,1
17568,0
12276,1
16397,2
4443,1
1319,1
15269,1
12091,1
11289,1
13021,0
3515,1
7135,1
3543,0
16765,2
3952,1
17948,0
708,1
3544,1
7167,1
4291,1
2233,1
7224,0
8171,1
6224,1
116,0
5299,1
10536,1
7439,1
12678,0
6783,1
15499,2
783,1
19442,1
6560,1
18040,0
6561,2
11756,0
8628,2
1540,1
7906,1
6322,2
13480,0
9970,2
3617,1
1488,1
7366,0
13610,1
2225,0
205,1
12237,1
16485,0
5399,2
1370,1
13276,0
3105,1
2117,2
1808,0
8339,1
1056,1
1200,1
10446,1
4844,1
1196,0
13093,1
7915,1
10778,1
4092,1
16463,1
20176,0
11233,0
481,1
5631,0
6936,1
5257,1
16702,0
6123,1
10478,0
7559,1
2647,0
3370,1
50,1
4498,1
15867,1
16311,1
12121,2
5565,0
16580,0
15046,1
1297,1
4625,1
15751,2
429,2
1252,1
18308,0
13449,2
4608,1
80,0
2926,1
8873,1
4318,2
8496,1
3067,1
824,2
7431,1
16721,1
13659,1
1190,1
13897,2
13891,1
1132,0
19994,1
15558,1
1086,0
1980,1
3111,0
15079,1
13792,1
10254,1
1962,0
2778,1
2995,1
105,0
15084,0
6526,0
7737,1
3650,0
14047,1
3776,1
9343,1
4391,2
7196,1
18818,1
3445,2
429,1
19400,1
197,1
873,1
19649,1
987,1
1112,1
12282,0
5273,1
19506,1
2061,1
2491,0
5636,1
16926,1
915,1
19049,1
790,1
18521,1
1743,1
8712,0
19380,2
19875,1
1979,1
20095,1
13926,2
10488,0
4970,1
4576,1
9772,0
17742,1
16225,0
15510,2
2472,1
9478,1
10728,1
640,1
3803,1
15151,1
18286,1
2076,1
937,1
1201,1
8919,1
15137,1
6254,2
3936,1
3431,1
12841,1
15162,1
14728,1
11459,1
2774,2
2231,1
8020,1
4036,1
14632,1
4562,1
424,1
709,1
1732,1
9081,1
11431,1
128,0
5816,1
2928,1
13325,0
938,1
19780,0
3358,1
9228,1
2627,0
15037,1
15133,0
1755,0
6846,1
1784,0
7917,2
16278,1
3720,1
19555,1
3253,1
12982,0
10495,2
19886,0
17439,1
12795,1
2443,1
1748,0
65,1
9917,2
4381,2
11104,2
20155,1
4979,1
3420,1
14237,0
1063,0
5307,0
19288,1
3634,0
18852,1
3812,0
7060,1
2361,0
8756,1
455,1
10411,0
6493,1
2839,1
6198,1
11325,0
7874,1
1407,2
6044,1
14097,1
1981,1
790,1
19323,1
17134,0
3526,0
7449,1
4634,1
2115,1
2753,1
5875,1
9265,0
8097,1
14821,1
8694,0
6714,1
2216,1
15930,2
5798,0
730,1
12576,0
7178,1
15680,1
2507,0
9929,0
5861,1
588,0
1432,1
298,1
17169,1
3288,1
470,0
8185,1
12776,1
5895,1
4327,1
12494,2
3888,1
4356,1
2342,1
12423,1
13263,1
14225,1
3800,1
1129,1
18719,1
14426,0
3946,1
831,0
13430,0
3231,1
13491,2
140,1
2053,1
6173,1
2771,1
7006,2
3520,2
12388,1
16252,1
10054,1
18884,0
14908,0
7356,1
16058,0
3087,1
17303,2
1062,2
14079,0
10569,2
3235,1
4951,2
960,0
17700,1
5794,2
11538,0
1678,1
6637,1
7227,1
15246,1
16933,2
2381,0
17199,1
2801,1
18618,1
17839,0
3157,1
9145,1
1629,1
8997,0
6416,1
633,1
2422,1
19891,2
3995,1
6088,0
14505,1
18900,0
11624,1
5337,0
11997,0
10472,1
6534,0
14328,1
8841,0
12208,1
12675,1
6048,1
1024,1
13248,1
18743,2
6872,2
1994,1
4467,2
3144,1
16075,1
1459,2
3951,0
3882,1
9701,0
1396,2
19361,0
266,2
13311,1
16904,1
18145,0
19518,0
20107,1
184,2
18012,1
11354,1
1461,1
5932,0
11855,1
91,1
11209,0
2475,0
15749,1
4764,2
16932,1
6640,2
12519,1
17733,1
8148,1
1849,1
9665,1
1195,1
13557,1
16616,1
3104,1
13316,0
7763,0
17767,1
14909,2
4292,2
11173,1
2303,1
67,2
16918,1
5502,1
2204,2
5244,1
19256,1
14799,2
6090,2
4209,1
208,1
2107,1
17431,1
8724,0
17735,0
6391,1
16431,2
64,2
15591,2
748,1
8828,2
16818,1
6893,1
1963,1
9798,2
3601,0
12664,0
7654,1
2068,2
18404,1
2507,1
9323,1
18758,1
18941,1
11603,1
8641,2
10080,1
9469,1
17867,1
8794,1
10074,1
19293,1
3932,1
12480,1
2690,0
6230,0
18647,1
7084,2
3725,1
18459,1
1869,1
3629,0
472,1
11608,1
15176,1
8242,0
13664,0
4589,1
14361,1
2937,1
2288,0
11269,1
14208,1
2640,1
8489,1
8890,1
16847,1
672,2
8502,1
3210,0
3885,1
797,0
9287,0
520,1
18729,2
8321,1
2216,1
12870,1
3421,1
14162,1
5105,1
602,1
6743,0
7545,1
3089,1
2983,1
1225,0
1085,2
4088,0
17464,0
2544,1
19542,1
1378,1
18833,0
15406,2
16148,1
17298,1
14578,0
14769,0
9421,1
11248,1
2527,2
2872,1
5133,1
7595,0
18039,1
520,1
357,1
5028,1
1103,1
18240,1
547,1
11021,1
3540,2
1842,1
6938,1
13187,1
8994,1
1892,2
13591,0
6644,1
641,1
12275,1
3370,1
7604,1
6786,1
11590,0
1318,2
2180,0
6817,1
13613,1
20114,1
14101,1
13855,0
801,0
15567,1
12402,0
13129,1
11111,0
3103,1
13068,0
16990,1
2876,1
16885,0
9867,1
3174,1
2711,1
17045,0
13405,1
13094,0
6310,1
8187,1
14848,2
14268,1
3511,1
1619,1
1719,1
239,0
3426,0
10051,0
1687,1
11401,0
19929,1
4787,2
10461,1
12120,2
3532,1
5285,0
10603,0
639,0
2451,1
7758,0
1910,1
6533,0
1512,0
3103,1
3196,1
15257,1
13198,1
711,1
2896,1
7386,1
679,2
18817,1
8960,2
12297,1
18771,1
13930,0
5885,0
5999,2
1298,1
8560,2
17379,2
829,0
13253,1
1865,1
3189,0
914,1
4334,1
2055,0
253,1
11733,0
5207,1
10835,1
6532,1
15624,1
4636,1
5327,1
10994,1
3452,1
4895,1
5774,0
17927,0
12937,1
19067,0
8659,1
14984,0
88,1
3064,1
7286,1
16282,1
19249,1
3367,1
16495,1
120,2
14690,1
15705,2
10482,1
12879,1
17109,1
824,0
6335,1
11441,0
2780,1
177,0
6739,2
16693,0
4534,0
12341,2
5490,1
727,0
12210,1
8088,1
7316,2
397,0
11859,1
15477,2
3957,0
5009,0
9600,1
18373,0
875,1
4988,1
2536,2
17033,0
17366,1
2188,2
6540,1
9208,1
5037,1
16758,0
18875,1
3286,1
14678,2
3908,1
988,1
5855,1
2023,1
1798,0
18950,1
2895,1
3430,0
5553,0
5309,1
5849,0
6190,2
16701,1
19921,1
18792,1
1748,0
509,2
10289,0
12616,1
3905,1
7272,2
5747,1
802,1
3258,2
15804,0
19974,0
9511,1
3446,2
978,1
7675,1
2151,2
3768,1
16243,1
19037,1
2508,2
6944,1
7342,2
5397,1
8207,1
556,1
18144,1
19490,1
14420,0
13568,1
5691,1
792,1
2226,1
19959,2
17314,0
20038,1
3141,0
8639,1
254,1
4942,1
3471,0
3197,1
9375,0
2422,1
2846,1
8099,0
1995,1
1182,1
7118,1
8205,1
10848,1
1075,1
2837,0
4444,1
6969,1
2447,2
5078,1
3047,1
13935,1
10116,2
559,2
11150,1
7818,1
10627,1
1602,1
4822,0
1114,0
12853,0
18013,1
17893,1
5566,1
8904,0
3439,2
4006,1
14532,1
16082,1
8915,0
10831,0
1626,1
13733,1
3757,1
954,1
5878,1
2806,1
3564,0
2097,1
13544,0
7627,0
2981,1
9386,1
572,2
16301,1
3320,1
405,1
1479,0
14229,1
13205,0
4251,0
8243,2
1098,2
15915,0
4751,2
13982,1
145,1
12363,0
8795,2
800,1
18232,1
2949,0
460,0
10428,1
4252,1
276,1
12155,1
2793,1
13583,2
3490,1
15480,1
9322,2
1702,1
725,0
17696,2
2555,1
6927,1
3287,1
3348,1
5441,1
863,1
1115,1
19992,1
1240,1
11392,2
555,2
14148,1
798,2
14572,1
3483,1
2049,1
17697,1
8184,1
14702,1
18723,1
18432,1
18965,1
10040,1
13468,1
4198,2
10996,0
7888,0
17152,0
1720,0
1881,2
15951,0
4321,2
5630,0
2481,1
19752,1
3997,1
1189,1
139,1
3540,1
1073,0
15296,1
2931,0
16049,1
5731,1
13136,1
11805,1
5989,0
8955,2
2574,1
14309,1
16086,0
15139,1
7563,1
12526,0
782,1
2778,1
6045,2
9223,1
7882,0
6098,0
18838,1
3990,1
3453,1
8387,1
7833,0
18070,1
2361,1
11046,1
9924,2
1587,0
6634,1
8626,0
6250,2
1808,0
11410,1
7532,2
6603,1
8840,1
1544,1
11043,1
6978,1
2895,1
1450,1
12709,2
507,1
7894,2
19582,1
4556,1
1305,1
19121,1
13236,1
2925,0
11823,1
20174,2
1514,0
18173,0
3837,1
795,1
7506,0
5976,1
4680,1
3495,1
14242,0
9792,1
13751,1
7112,2
17872,2
6778,0
5813,1
7417,2
14663,1
4600,1
14579,2
4744,2
12399,0
17389,1
857,0
14541,1
4486,1
14893,2
4368,1
15004,1
832,0
5766,1
4796,1
3225,1
12167,1
14533,1
6015,1
19658,1
11365,1
10410,1
383,2
1691,1
3239,0
15147,2
450,1
2511,1
13220,0
6551,0
19802,1
17692,1
12817,1
5029,0
8710,1
2401,1
13496,1
2523,0
13444,1
7149,0
17533,2
9628,2
6097,0
13670,1
583,0
7946,1
1236,1
2145,1
18433,0
367,0
1730,2
5525,0
1973,2
15483,1
18364,2
19970,1
7971,1
8442,1
12534,1
9540,2
15512,0
13688,0
10349,0
2020,1
15673,1
14574,1
5602,1
18981,0
5522,1
919,2
16771,1
17561,1
18828,1
2134,1
5166,1
4622,0
19232,1
7004,1
8538,1
14480,0
7414,1
898,0
12485,1
2384,0
7370,1
8974,1
2700,1
15995,0
11856,0
19546,0
18962,1
15427,1
1513,0
15607,1
5007,0
17283,1
581,1
8743,1
16017,0
4273,0
2720,1
3233,1
2796,1
13823,1
8054,1
10837,2
12578,1
3964,1
8739,0
2545,0
8811,1
2785,1
2520,1
16390,2
15063,0
5911,1
17407,1
5947,2
2495,2
15119,1
6362,0
3976,2
1015,1
10563,2
2775,2
1074,1
18794,0
19028,2
2503,2
356,0
16267,0
2526,2
18797,0
3930,0
2267,1
12440,2
14325,1
17142,1
14181,1
12535,0
14377,1
14174,1
10631,1
10249,2
13086,1
7515,1
13354,1
7937,0
2207,1
14907,1
7741,1
18512,0
6266,1
501,1
4619,1
3254,2
8547,1
597,1
19935,1
14215,1
15189,1
15538,1
17557,1
10437,1
13288,1
11877,1
15500,1
3703,1
603,1
19119,0
9528,1
14943,0
9047,1
214,2
1521,1
8536,1
5903,1
61,1
11898,1
8878,0
16221,2
12887,0
16413,0
8875,1
2888,1
1736,2
2745,2
3104,1
18332,2
16481,1
19778,1
16890,1
7551,1
1867,1
8208,0
715,1
11644,1
5626,1
4301,1
6027,1
8605,1
16906,1
6194,1
1155,0
12334,1
3344,1
3968,1
3328,1
1861,1
2461,1
18648,1
5036,0
19112,1
898,1
118,0
15238,1
16924,2
573,1
7797,1
5968,1
9603,1
6395,1
3973,2
11717,1
2658,1
575,1
8806,0
17445,1
11004,1
889,1
8926,2
5238,0
4515,1
15790,2
6529,1
6585,1
15281,2
427,1
10118,1
15662,0
5089,1
2596,2
10910,1
17102,2
14544,1
15022,1
6898,1
13395,1
19410,0
19050,1
11017,1
6713,1
3046,1
17524,1
11402,0
14946,1
10454,2
3344,1
18540,0
17560,1
7851,1
12723,2
1680,1
18276,2
14385,1
3185,2
15831,1
13503,2
273,1
17414,0
8470,1
17564,0
1961,2
7953,1
18930,1
8069,1
968,1
5960,1
9815,1
6155,2
1399,1
13414,2
16878,0
4941,1
256,1
1965,0
7543,2
12995,2
3245,1
19266,0
13543,1
7277,1
9082,1
13097,0
3965,2
20080,1
5376,1
1394,0
17676,1
14405,1
5296,1
6077,1
1002,1
10225,1
16984,0
1649,1
1461,1
16858,1
8029,1
11807,2
4231,1
8156,1
5251,1
1069,0
7014,0
5387,0
1242,2
14034,1
3156,0
16074,2
8717,1
2818,0
3118,0
7705,1
4283,1
8505,1
10003,0
12457,1
8448,2
1982,1
3635,2
10224,1
1728,1
12195,0
303,0
2173,1
74,0
9671,1
12700,1
1501,0
14204,0
7951,1
10161,1
3559,2
14890,1
715,0
19390,1
515,1
6756,0
39,1
15044,1
10672,0
10114,1
2366,1
4668,1
4204,1
2897,2
8308,1
5401,2
2062,1
15168,1
986,1
256,1
17514,1
12914,1
4172,1
11417,1
696,1
15316,1
15532,1
18322,0
14060,1
1746,2
4385,1
1602,1
4656,1
1361,1
10443,1
12581,0
19186,2
19919,1
8035,1
4346,1
12158,1
4464,2
3739,1
5344,1
19299,0
9155,0
10519,1
7069,2
14156,1
3330,2
6965,1
9635,1
2829,1
2397,1
13170,0
11117,1
869,1
6851,1
2220,1
10794,2
11894,1
14910,2
16959,1
5749,0
17740,1
10372,0
6201,1
10925,1
10013,1
9793,2
6336,1
1122,2
3252,1
3931,1
626,1
7317,1
8669,0
8516,0
12574,1
11199,0
1680,1
4740,1
10125,1
16963,2
3093,2
4307,1
42,1
15676,1
15440,0
391,1
4419,1
10407,2
8115,2
5661,1
6767,0
19101,0
9398,0
2513,1
11697,0
423,1
19414,1
3758,2
772,2
15123,1
2971,2
1877,0
9921,1
1856,2
3589,1
1684,0
6339,1
16443,1
8494,1
10891,1
16019,1
14865,1
10841,1
6934,2
9131,1
12127,1
11058,1
6990,1
1447,0
17340,1
8364,1
14976,1
15426,1
18452,0
6016,1
13840,0
871,2
12231,1
7125,1
10764,1
7469,1
5919,1
17356,1
11433,1
18368,1
14224,2
3135,2
19191,0
5539,2
6686,1
7242,1
12451,0
8888,1
7358,1
6477,1
9885,1
18425,1
8949,1
13145,1
4971,0
389,1
15198,2
11679,1
14531,1
11520,2
9111,1
16916,1
2909,0
9679,2
1876,1
2395,0
6692,1
13385,1
7523,1
7215,2
7873,0
13244,0
5245,0
5627,1
11690,1
7664,1
15014,1
438,1
17063,1
15753,2
369,1
14744,1
1594,1
5818,0
7958,1
16787,2
13341,2
7337,0
7281,2
7881,1
6795,1
9379,1
9661,1
10944,1
1965,1
18396,1
5567,1
11588,1
771,1
14775,1
14741,1
11687,0
1780,1
10257,1
15793,1
368,0
26,1
3486,1
8771,0
3483,1
20042,1
1528,1
3281,1
1103,1
770,1
11500,1
3119,1
18412,1
11921,0
4690,1
12454,1
13942,1
10844,1
2239,2
12079,1
7615,1
17685,1
15040,1
12731,0
19787,1
3611,1
12429,1
13138,1
888,1
16669,1
12147,0
3791,1
13520,2
13962,1
11242,0
14824,1
10281,1
1707,0
14629,1
5722,1
1363,1
9928,2
6684,1
13347,0
2687,1
4716,2
16204,1
12657,1
7831,1
9286,0
7030,1
9363,0
2373,2
17061,1
7172,1
976,0
6904,1
9546,1
10001,1
821,0
8778,2
313,1
4754,1
10976,0
5833,1
4067,1
1706,1
17636,0
4906,1
17997,1
18544,1
11799,0
14398,1
2963,1
14339,1
1172,1
1211,0
894,2
18847,1
17,2
752,0
3495,0
822,0
16548,1
3040,1
8476,2
19281,0
3195,1
2421,1
4102,1
4722,1
3763,2
3805,0
10201,2
10898,1
12951,1
1928,0
10136,1
3242,1
732,1
9619,2
1628,1
1812,1
18220,1
5950,1
3894,0
538,1
16359,1
5605,1
13275,1
5821,1
19761,1
678,1
15653,1
16287,2
1064,1
17095,1
5587,2
10921,0
6212,0
8483,1
3696,1
7441,2
3817,2
17376,1
6407,1
18080,0
171,1
2707,1
18820,0
2331,1
563,2
18057,1
9718,1
7662,1
2873,2
13651,0
729,1
15032,1
19234,2
9236,1
1923,2
7185,1
2097,1
187,1
4975,1
16740,1
183,2
7560,0
18656,0
17750,1
13277,1
16353,1
5039,1
1696,1
3505,2
8575,1
10579,1
6843,1
4898,0
19001,0
9589,1
5006,1
720,1
1939,0
13624,0
2796,1
3006,1
7835,1
14954,1
2773,1
14978,0
15587,1
12089,0
19083,1
20015,1
8355,1
4026,0
4048,1
13336,1
436,0
10758,2
6103,1
18021,1
7727,1
1062,1
83,1
4241,1
7349,1
11887,1
12162,1
2108,1
18584,1
829,2
3797,1
11113,2
1404,1
12153,2
9012,1
872,2
15459,1
3188,1
3448,1
4902,0
10952,1
4966,0
18543,2
18970,0
2636,0
4148,1
2628,0
11556,0
13339,1
14256,1
12978,1
9814,1
1115,1
3551,0
1126,2
3829,1
6642,0
18870,1
8871,1
12636,1
17622,1
19614,1
13472,0
6149,2
6775,1
11593,1
8037,2
16068,1
1300,1
16621,1
4362,1
4967,1
14535,1
8314,0
3374,1
3719,1
4257,1
11744,0
2763,1
8430,1
6063,1
19853,1
5347,1
3106,1
8701,1
4980,1
16488,0
2522,1
15828,1
11880,0
8477,1
13308,0
3600,0
5184,0
16402,1
9362,1
15366,1
2201,1
17239,1
504,1
4371,1
10088,1
16868,1
12382,0
16629,1
1986,1
8125,2
11124,1
11614,1
18969,1
679,1
15517,1
14587,1
8807,0
2228,0
13342,1
5396,1
17850,0
2260,0
440,1
20142,1
8328,0
13467,2
15738,0
7907,1
12662,2
19715,1
19421,1
17011,1
2004,1
8671,1
3959,1
8714,1
11240,1
7504,1
209,1
18074,1
10979,1
4195,1
6417,1
2104,1
12647,0
3338,0
18957,0
7977,1
8466,1
4597,1
14723,0
11027,1
17059,1
7392,1
18607,1
13350,2
16838,2
12548,2
18155,0
212,1
4025,2
4458,1
1270,1
1293,0
3334,1
9621,1
13453,0
11019,1
2868,2
8266,1
1325,1
2367,1
1907,0
644,0
8989,1
8445,1
11048,0
8970,0
7838,1
16358,1
17172,1
12717,1
7535,2
19335,0
10725,1
12017,1
19258,1
1943,1
1889,1
11298,2
19324,0
3949,2
6475,0
2265,1
6848,2
16867,1
101,1
14804,1
5445,0
3190,1
1691,0
9831,1
634,2
12855,1
9760,1
6591,1
10481,0
18596,2
1360,1
3549,2
6442,1
3351,2
5702,1
13719,0
11329,1
9333,1
5993,1
17923,1
2916,1
2679,1
11922,1
2757,1
9714,0
8979,0
20102,2
7789,1
15808,2
3393,1
13007,1
3022,2
7572,1
12105,0
11586,1
16620,0
3051,1
9905,1
11379,2
11989,1
19564,2
10182,0
4176,0
15021,1
1050,1
3947,1
11169,1
1113,1
19759,2
8276,0
8768,1
13679,1
12178,1
8648,1
14355,1
242,1
2990,1
4783,1
5258,2
12043,0
2394,1
1694,1
1726,1
3315,1
12635,0
9077,1
13606,2
4631,1
4494,0
6366,1
6849,0
12540,1
19774,0
9005,1
2530,1
2060,1
18102,1
11214,1
13390,1
4674,1
1830,0
203,1
8292,1
5984,1
848,1
3676,1
861,2
641,0
11623,1
15813,1
5494,2
9624,2
1360,1
7429,0
18341,1
4236,1
8337,0
16438,1
17712,2
2175,1
113,1
11518,1
8166,1
9118,2
2665,1
18717,1
8775,0
18259,1
1353,1
12003,1
4662,0
11821,0
18147,1
2956,1
6161,1
3024,0
11544,2
2069,2
17070,1
9601,1
5910,0
4807,1
19538,1
8881,1
2360,1
13662,1
6723,1
1578,1
9720,1
11745,1
11731,0
19629,1
2819,0
13652,2
16962,1
5994,0
2048,0
5617,0
13386,1
7371,1
4196,0
10477,1
1367,1
8866,1
963,2
2460,0
18450,1
17255,2
17583,0
7318,0
1262,1
1566,1
11011,1
15801,1
11475,1
3215,1
7613,1
18742,1
5055,1
10113,1
5250,1
18526,1
19103,2
3632,1
19160,0
14007,1
15414,0
19924,1
14273,1
1560,0
15349,1
9631,1
15858,1
15231,1
5942,0
16773,0
13108,1
3263,1
3621,1
4791,2
9165,1
13537,0
12279,2
1506,2
278,1
3400,1
99,2
3375,1
2871,1
5158,1
2127,1
7974,1
7569,1
7225,1
8579,1
4555,1
12078,1
14023,1
1341,0
1662,0
2576,1
4413,1
18424,0
15398,1
3977,1
1537,1
10396,1
14596,1
17301,2
17330,2
274,2
3938,2
3498,1
3099,0
1659,1
12571,1
18856,0
1095,1
10685,1
15723,0
2813,0
3422,1
19312,1
6820,1
17907,1
1231,1
11068,1
1477,1
6156,1
8330,1
2662,1
2453,1
18224,1
17786,1
1375,1
2429,1
2480,0
9218,1
18675,2
1500,0
5674,0
16142,0
16741,1
816,2
3883,0
2700,1
9595,1
2172,1
6922,1
6595,1
2593,2
9552,1
13372,0
18235,2
2248,1
11833,0
16219,1
13037,0
4493,1
5180,1
17184,1
4300,1
11404,1
8812,0
19925,1
730,1
461,2
10139,1
14537,1
17253,0
10644,0
10251,1
16018,0
7759,1
18562,2
8013,2
9783,1
19869,2
6357,0
14202,1
249,1
10775,1
67,1
2625,1
17351,0
14485,1
17435,1
8073,1
9923,1
3701,1
6850,0
14429,1
4310,1
13257,1
19229,2
1600,1
2033,0
15474,2
13525,2
6185,1
2833,0
4855,1
7042,1
9445,1
11861,1
7433,1
19927,1
3951,1
8553,1
10533,1
11596,1
12974,0
7351,1
7616,1
965,1
19044,1
13774,1
6519,1
14869,1
19453,1
4240,1
6329,2
1991,1
6524,1
16807,1
1400,1
2715,0
5135,1
652,0
10069,1
19199,1
15064,2
11704,1
459,1
11179,1
3381,1
9916,1
19681,1
2149,0
11044,1
1541,1
697,1
17977,1
14304,1
2082,0
12088,2
18251,1
3944,1
5977,0
5894,1
12419,1
3289,1
17643,0
10727,1
19843,1
901,1
7746,0
2357,1
14092,1
13100,0
6232,1
11493,1
15564,2
1390,1
7942,2
1547,1
11250,1
8311,2
861,1
5056,0
6256,2
11194,1
4174,0
4671,1
3376,2
12956,1
244,1
502,1
19617,1
9417,2
2654,2
6511,1
7020,0
6516,1
10279,1
19747,1
8363,0
4064,1
17446,1
16607,1
1493,1
17242,1
2437,1
3935,1
721,0
13885,0
10609,0
985,2
13918,1
18684,1
18887,1
12980,2
13773,1
14449,1
20183,0
82,1
1554,1
2407,1
8674,2
7385,1
3815,1
11405,2
8126,1
11910,0
2594,1
14767,1
5088,2
14564,0
19137,2
14894,1
675,0
6948,1
14121,1
1015,1
7683,1
11450,2
524,1
292,1
12108,1
18328,1
11771,1
7327,1
10914,1
3039,2
1570,2
7222,1
3780,0
3223,1
10471,1
1814,0
16585,0
14168,1
1491,1
1791,0
14479,1
5065,1
13743,1
18736,1
1375,1
20076,0
1889,2
2621,1
9468,1
16989,1
4138,2
17231,0
12083,0
4146,1
519,1
3583,2
6443,1
11565,0
1781,1
3502,1
310,1
9367,1
8898,1
11331,1
14178,2
8715,1
6580,0
905,1
19798,0
10620,1
16856,1
17935,1
8723,1
7558,1
11171,1
11335,1
1149,1
7783,1
16923,1
3793,0
5118,2
19354,1
19566,1
2270,0
18479,2
2591,2
8461,2
11050,1
4747,1
18955,0
13683,1
15372,2
18776,0
10389,1
1955,1
2565,0
14375,1
638,1
12553,1
2661,0
5612,0
434,1
7421,2
1599,1
9312,1
6169,1
10367,1
10508,0
2479,0
6658,1
8450,0
10012,0
11849,1
377,1
8416,1
8962,1
2996,1
3254,1
3419,1
1928,0
2323,2
11576,2
19090,1
17990,1
1002,1
3237,1
7465,2
3722,0
12441,1
4488,1
19888,1
17704,1
1061,1
6699,1
8137,0
13296,1
19531,1
16060,2
9017,0
7024,1
1879,1
5775,1
347,0
2234,1
17377,0
3935,1
11522,1
17444,1
2875,2
1858,1
17365,1
19084,0
3659,1
502,1
17349,2
15782,1
1182,0
20152,1
5101,0
211,1
5596,1
13593,0
2430,0
9489,2
17530,2
9185,1
388,1
8734,1
10440,1
8397,0
1399,1
4018,1
2291,1
1668,0
8837,1
19303,1
1556,0
14275,1
1506,1
5411,0
13016,1
15191,1
3075,1
15201,0
2262,2
10518,1
7608,1
4849,1
8707,1
10743,0
7471,2
8973,1
18241,1
9587,0
12241,1
13911,1
742,1
20046,0
7909,1
210,2
3487,0
8346,2
1660,1
2218,2
10840,2
13179,1
412,1
1448,1
2196,1
17399,2
3690,2
3525,1
12715,0
19225,1
1891,1
14507,1
2116,1
5400,1
19501,1
13641,1
933,1
11941,1
18289,0
11674,1
8943,1
14102,1
122,1
478,1
9647,0
121,1
2180,1
18206,2
3165,1
15582,0
13160,0
1372,0
12770,1
7380,1
15203,1
11455,1
7420,1
17454,1
8617,0
9351,1
4177,1
18757,2
703,1
5499,1
1732,1
6588,1
15336,1
12748,2
9944,1
7121,2
20158,0
11766,1
16199,1
803,1
17069,0
15742,0
5331,1
1713,2
374,1
15529,0
2758,1
1087,1
5937,1
14056,0
1975,1
2579,0
6146,1
10272,1
2897,1
3469,1
3638,1
1489,0
19466,0
7193,2
8770,2
7644,1
3674,1
2402,1
16341,1
8273,2
12289,0
239,0
14143,1
17602,0
3298,1
517,1
16436,0
18470,1
17618,1
1552,1
18265,1
16007,1
982,1
3806,1
6165,1
14015,0
14390,0
3712,2
19109,1
760,0
3646,0
157,1
16363,0
3020,1
15482,1
2904,1
3184,2
4742,0
1483,0
4433,1
11938,1
13474,1
13752,1
6494,1
5469,1
912,0
3146,1
685,0
17190,2
18623,0
3705,0
3390,1
3604,1
17226,1
13034,1
10892,2
1875,1
3303,2
12543,0
7166,1
19805,0
19894,0
14206,2
18938,1
3389,1
9985,1
1988,0
971,1
549,2
11604,1
6064,1
981,1
18254,1
2258,1
13587,1
3581,1
12650,1
2961,1
11713,1
14038,1
1916,1
13666,2
20151,0
12510,1
9404,1
16121,0
2801,1
6330,1
13808,1
3667,1
12893,0
13334,1
8231,1
1307,2
10928,1
14884,1
16698,1
1739,0
12190,1
9087,1
17329,1
4053,1
3847,1
10474,1
9179,0
15099,2
139,0
1061,1
12877,2
1397,1
2805,2
1481,0
785,1
18296,1
5805,2
11090,1
2642,1
3068,2
16425,1
3182,1
3903,1
12118,1
14042,1
15156,0
9933,1
7924,1
3597,1
8585,0
16422,1
15135,1
11563,1
19638,1
8146,1
13845,0
17092,1
2991,1
17310,0
16665,0
5891,1
8984,0
4158,1
20136,0
19017,1
5212,1
3599,1
12525,1
16373,0
19165,1
12992,1
17515,0
18631,1
3845,1
14271,2
2351,1
831,0
4162,1
3048,1
6952,1
9755,1
1324,0
11352,1
11328,1
5274,1
19510,1
2176,1
8102,1
2948,1
12236,0
16270,1
1377,0
3280,1
1526,1
1082,2
15763,0
19762,0
13046,1
8864,1
16555,1
4052,2
858,1
15441,0
12667,1
11834,0
5483,1
15669,2
18985,2
3108,1
12307,1
17049,1
332,1
12397,0
16420,1
223,1
8420,1
2719,2
2832,1
2399,1
4010,0
12784,1
2865,2
1185,0
1735,1
11867,0
13947,0
10135,0
9127,1
3770,1
19670,1
4792,1
13232,0
8484,1
6762,1
13459,1
7361,0
9092,1
8186,1
2578,1
4360,2
5854,1
9576,2
10529,1
16827,1
2106,0
1446,2
5497,1
4517,1
19700,0
15206,1
4653,1
12544,1
10993,1
1947,1
13874,1
5146,1
1199,1
9368,1
4801,0
5119,1
19836,1
16510,1
6251,1
6981,1
768,1
3999,1
1001,1
739,1
17817,1
2194,1
19158,1
3202,1
513,1
17189,1
87,1
11389,1
14847,1
4667,1
15668,1
592,0
13745,1
238,0
30,1
451,1
5155,1
18161,0
15643,2
4090,0
19034,2
5618,0
14956,1
19082,1
6530,0
2128,0
3915,1
1974,2
19179,2
16430,1
11412,1
5540,1
4009,1
17973,0
18260,0
19884,0
11232,1
13035,1
510,1
5764,1
17553,1
7687,1
7282,0
16695,1
3578,1
8199,2
9380,0
7152,0
10664,1
11959,1
14990,1
4192,1
13949,1
4999,0
10222,1
16881,2
1872,1
6689,2
19002,2
14211,0
19745,1
12807,1
17672,1
8151,1
6979,1
18993,1
4793,1
317,1
12367,1
3490,1
