,text
2518," based on my Starbucks drink choices, I admit that I am in fact a basic bitch."
18000, The term Islamophobia is like the term Naziphobia - stupid.
1477, bitch got arms like piccolo
6002,RT I'm not sexist but I hate when women are the analyst or play by play person. they have no idea what they talking about
12593, ima call you of a different number cuz moms still on sum hoe shit
2359,"My house is so piece full, thank god these little jungle bunnies are outta my face"
17225, I am always there bitch!
17580, Ratchet hoes wear flip flops that curl up and turned black like souls of slaves walked in them
2058, nigga be safe hoe
12086,Are you nigguhs saying you want Donald trump as prez? That nigguh don't understand real american struggles &# ;
4813," So basically you like the background music, fag."
8221,&# ; mane the skinny bitches was playin lol I had too take my weight class too another level&# ; &# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;
18338, you can be whatever you want since you aren't a lying ass bitch ass childish ass mother fucker
19089,"""Fuck / I make my own rules. Suck my dragon balls bitch call me goku"""
9316, Why don't all the girls of sphs just boycott the dress code like show some cleave short shorts we really won't mind 
14601, that was no accident lmfao these hoes trynna be lowkey slick...
18096, hoe b bros..smh.
1302,&amp; this bitch ask me why my jeans sag cuz they tryna hold my bandz up &# ;
10072, I make bitches fly like peter pand tho
8687," Man, most of you coons couldn't jus up in quit yo job, if you found out ya boss racist, so shut tha fucc up. Niggas love &# ;"
13214, You're such a bitch Carlton. You're lucky your fathers a judge.
10779,I hate this cookie built bitch &# ;
8706,&# ; The Kimberley story is by far the scariest story I've ever heard! &# ;&# ; pussy
2850,I hate yellow jackets can't feel arms and back lol
7221," bruh we was my fam, nd yeah pussy niggas get no respect."
10555,REAL NIGGA SPEAKING &# ; you sound like a bitch&# ;
26, When a bitch says you're broke 
2954,oh.... Trash you say... This trash gonna keep driving thru ky.. &# ; she's trash. Just gotta ignore her.&# ;
8928," Happy Another Group of Days, you weird ass son of a bitch. That's why we all love you, though. Hoping there are riots in H-town"
2682,What a wifey would understand a hoe could never comprehend
10498,&# ; Rape? Cannibalism? You Won't Recognize The Original Versions Of These Fairy Tales man wtf
13399,Smoke good weed with bad bitch and give a good girl bad habits
934, most of the bitches he fw not old enough to get a ID &# ;&# ;so what that tell you &# ;
2816,"I remember me &amp; duddy was arguing &amp; he gon say ""shut up bitch that's why you raped me !!!"" &# ;&# ;&# ;&# ; just childish"
6261,Didn't know Alberta had Brampton bitches #flourish
4642,Dj Khaled a fool .!!! k for a ring for Nikki? That bitch spends a good million on her ugly ass wigs &# ;&# ;&# ;
2277, Is that what #AskHerMore is?
2195,I fuck bitches &# ;&# ;&# ;&# ;&# ; better watch yah hoe &# ;&# ;&# ;&# ;&# ;
19409, th and long bitches
4525,her fuckin jaw unhinged she is eating this bitch whole fuCK THIS SHIT
17813, I like good weed &amp; bad bitches dat can roll it up
2251,"Im retarded for real, im sitting here getting mad thinking my daughter ignoring me then I remember she aint here."
7388,I'm not a ho because I think two men and one woman together is a THREESOME and NOT a TRAIN. #getyamindright
11571,"And when they're all PMSing at the same time LOL I'm not sexist, but I can't work with female managers at the same time anymore"
8956,&# ; bitch in the middle look like a daddy long leg &# ; 
11501, nips
5524,If you only like cheese pizza you're a pussy. Stay away from me and my lovely combination pizza
9732,Look at you lying ass bitches couldn't finish school stripping on ya mind ass bitches
15659," Jihadi Killed #BrendanTevlin In N.J. W/ At Least Others,Part Of Terrorist Ring Yrs Ago "
17331,"Why don't you text your own mom, dumb bitch."
15479, my uncle was shot times and died because he kept denying his female stalker. Stop acting like males li...
1530,&# ; &# ;&# ;&# ;&# ; now bitch you know.. Lmaooo&# ;&# ;&# ;&# ;
2899, The price is wrong bitch.
88," does ""smdh"" stand for ""suck my dick, hoe""?"
3631, pussy.
11077, u made me drive all the way to Plano then wanna bitch out
7862, I rather my girl be clingy than a hoe
15536, Hoes tweets be like put that dick in my throat I won't choke then when you ask them about it they say its a song hoe wh&# ;
13565, #VolNation bitch
18112," Israeli spat upon, beaten by Muslims singing anti-Semitic songs in Berlin "
13712,Bitches make me happy. Material objects make bitches happy #iPhone 
6324,All I want is a million dollars and no bad bitch. I'm selfish lol
2647, Pretty sure most people are taught that drugging others isn't okay 
14111,we dem birds.
19585, well im sure im not fully retarded #imustbestupid:(
14949," That Peppers slant was a genius/crazy call. Genius if he catches it. Crazy if he drops it, then blow a TO, then get sack&# ;"
565," Basic bitch tweet shit like ""no one to talk to"" times a day &# ;"
7085," Yes, all that Islam is making ISIS so loving. Idiot! "
2138," Obama is Allowing millions of illegal aliens, drug cartels, and terrorists to enter our open borders...Liberal retards&# ;"
786,A real nigga ain't complete without a real bitch
9590," where's the girl I could pack this bowl with? I know u out there hoe, quit playing"
2535," hoes be like ""i'm a virgin"". "
4183,Still confused why King ordered two tranny hookers to the party last night..
2993,just found out has an #Australian president! #hoosiers are my team #hoosierstate #indiana #iu #iubb #big - tonight!
15598,Ms St aint no hoe. They fuckin Auburn up
9670,I'm finna start slapping bitches
4320, and I replied hoe 
8525,"Dear Von Miller, Karmas a bitch."
13321, only reason I wouldn't give it up is I ahve a fucking CATALOG on this bitch. Arcade games were fire.
19011," It's still going strong...but I will eventually devolve into pics of hot women ""Pam or Carmen""? Etc."
1629,That hate shit dont mean nothing bitch im feeling myself 
5569," I remember you praising a French feminist as being a good fem like CHS, what was her name again?"
13125, Call me sexist but I think some women are seriously lacking knowledge l when it comes to feminism #random
3583,"&# ; back then hoes didn't want me, now I'm hot, they all on me.&# ;"
18366, i hate when bitches brag bout how they bf put it down ........ Then they single .... &# ;
852,You know how these hoes be! 
767,"I'll break any bitch nigga down, I don't care about your size."
425,They say I wouldn't make it now them same bitches is calling my cellular
13213,"Hello new followers. I am anime loving nigger who is too poor to afford a laptop, resulting in being a mw theater player for Darth."
231, wow I can put slit trophies against u in those
19861,My hoes Trippin lol
10397,"No sleep, sleep is for pussies."
2240," Ok u fat precious lookin ass bitch, u big fat back at the barnyard lookin ass bitch. I can fix my grammar but u still fat"
8129, but Never to moose lol log off faggot your finished
17271,&# ; &# ; When hoes feel like their photo didnt get enough favorites that's me &# ;&# ;&# ; thirsty ass
18735, And today there is still not peace between them because of the Muslims.
20166,Are you for fucking real? I am not sexist but I don't think men and women are equal.
12411,"RT If you are a women,and this is no sexist comment directly, and we are watching football just don't talk unless my team scores"
1499, dumb bitch ruined a perfectly good sweater 
14895,Unemployed niggas get the most bitches #FACTDONTARGUE
2702,&# ; yeah he lowkey loves me he knows he's ma nigga &# ;&# ;we don't love these hoes
344,Drinking Coronas.... These bitches are quite tasty. .
20089, you ex bitches need to realize . 
2345,Tongue inside her pussy or dont bother eating her
3168,he was actually crying bitch &# ;
3622, #ISIS #Islam PC Puzzle: Converting to a religion of peace leading to violence? 
2815, i can't never keep no bitch cause i put them hoes out
3230,Y'all know what I'm thankful for..... Ya bitch lmaoo my sister funny
3019,Run out with the baldhead bitch thing....
16440,Smh. Go play dreamcast Hate playing with someone at home on that trash ass default broadcast cam... K camera is the goat
12560,"Im sorry, I use to be on that shit, but im not worried about the next bitch #unbothered #threatenwho"
16746, If or don't know you then you are not welcome on saturday bitches #privileges
19131," ""Lester, the parasitic spider monkey, had redeeming quality: he ran the boat, &amp; the boat attracted women."" 'ONLY IN #C&# ;"
440,If joining the army gets you bitches then to the army I go.
13609,"Evan Williams wit me, we find a bitch; have a minaj "
16089,#mkr oh kat u silly silly fucking thing...open ur eyes
19822, Oops! I didn't mean to tweet this (yes I did). #random DVR-ING is a bitch. 
5476,I be teaching bitches how to clear the bong mon
8344," No, I meant...can you explain why telling a person you are arguing w/ they cannot get laid is wrong."
515, This is another clear expression of how Islam thinks of women being owned by men.
3188, their tortillas are trash though.
7581,My mf dawggg &# ;&# ;&# ;&# ;&# ; I miss this hoe man 
1080,I feel bad for her nicca tho ... Ya girl a hoe my nicca!
919,I saw so many basic bitches just picking up my school schedule I kinda wanted to throw up tbh.
426,This bitch says she's got % in school... What the fuck is that bullshit
18704, Faaark! The blonde promo girl walks with all the grace of a tradie in drag #mkr
495, wait.. why do niggas get to fw they exe's friend but when girls fw her exes friend she a hoe? lol
3447,These niccas sangin on dey partnas witout a Grammy award
3116, Wack ass hoes
977,A lot of cool bitches that a nigga went to school with was major hoes ... And they man don't know
8230," I was already when Jeter arrived so I had plenty of #Yankees memories, but next year is going to be very odd indeed."
4877," hell yea,I'm surrounded by hillbillys an real ass rednecks"
2578, There is no such thing as Islamophobia. That is like saying there is Naziphobia.
8061, hello you are now official big time pussy
12323,""" &# ; No slushes &# ;&# ;hoes nasty anyway fam""&# ;"
2317, Oh good. That get's them out from behind the civilians so that the Peshmerga can kill them.
5792," Man, I thought Chevaldayoff was a human paper weight...what a trade for the Jets. As good a deal as I've seen in years (decades?)..."
6819,Them pretty bitches love me them bitches love me #GUCCCCCI
12442, bitches or wat
4111, bitches don't know if they wanna play basketball or look sexy bro
18803,The heat will make you wanna put hands on a niggah &# ;&# ;&# ;&# ;
9547,Can really hold phone convos in my house with this trash ass service
18768,Don't make me make you fall in love with a bitch* like me
2943,You nigga eating these hoes pussy but they ain't worth it
14616, Y'all some bitches 
5144," give me head &amp; kiss yo bitch , you a ill nigga !"
10665, bitch go shoot some balls of paint. Ole hobby finding ass
3948,Don't be no bitch &amp; not speak when I initiate a friendly hello.
9258, Gov Rick Scott Refuses To Debate Charlie Crist Because Of A Small Fan 
1081," But, do they even interview the men? If so, about what?"
6278,Got a bitch so bad you can't afford to fuck.
1443, &# ; Word Having zero hoes &gt;&gt;&gt;&gt;&# ;
4492,Benzino is a bitch point blank period
2881,"So to the fat, toothless, sack chasing bitch that just yelled at me from her busted ass van window. Fuck off and get a real job"
1184, I make the pussy cringe 
1534, &# ;&# ;&# ;&# ; about the beanies but steal my description but u aren't salty or fake
9474,Four ho&# ;rs to back up this iPhone haha... Jokes &# ;
3015, not home. Headed to work sorry ho
12265, faggot
16760,You know im not even gonna respond to that but I know the real you bitch!
12443, i thought you had some fucked up birth defect that made your nips heart shaped lmao.
769,&# ; This weather need to not flag today! We trying to zip a bitch tonight&# ; yessssirrrrr
17999, hahahaha youza fuck wigger
663,"Pretending that he can make it rain, our ghetto president is in it for himself while govt money whores beg utilties to stay on one more day."
2516,Can't wait to see my bitch dutchess
9141," Sharpton went from being a big fat snitch to a skinny bitch. Either way, he's nothing but a carni&# ;"
3261, Yooo I was thinking bout that the other day lol.. You only really speaking of one person my niggah
2440, &# ; Us calling females hoes for dressing as bunnies and cats for Halloween didn't discourage them one bit...lol&# ;G&# ;
17781,Girls claiming they're hot generally have an overinflated view of themselves! #mkr
2923, things i cant stand while dealing with a bitch! A. HIT FEET B. STANK ASS BREATH C. SKANK ASS WAYS
1644," Getting ready for Nevada Hump Day Real live camels, ostriches and zebras - oh my! #NevadaHumpDay #&# ;"
4431," And for the record, I think Dan Snyder is a cunt. The hypocrisy of the NFL is just embarrassing at this point."
5420,The fuck does a yellow cloud do?
7775, more day bitches!!!!
19207,That front flip was trash. That's how I front flip into the swimming pool and land on my back every time.
10105,&# ; Never seen so many perfect bitches til I made a Twitter &# ; but &# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;&# ;
3000,&# ; smh they gotta grow up &# ; at least you know these bitches want to be you &# ;&# ; I swear &# ;
1255," ""We're putting long hard dicks down our throats the least you could do is lick a little pussy #returnthefavor"" - Illino&# ;"
10306, make today yo bitch
18665, i hate when people ask &# ;who you tryna look good for?!&# ; bitch myself bye
1675,I feel like slapping a bitch
19170," I'm not sexist, but women make the most ignorant presumptions and decisions in relational processes"
7519, nigra in da back
3966, The incredible scales of celestial bodies. 
33,No this bitch did not yell down the steps to tell me don't eat her damn chicken.&# ;&# ; tf
5449, bitch u forcin it talkin about my family and shit watch out
4001,And I've had enough. Unfollowing dat ass bitch
2808, let's play a game called stop being a lil bitch
18052, Bruh this bitch is possessed by the thot demon 
15094,Da house next door to me been sold to honkies
7539, Sharing food with your mangia cake friends because they love your food #ItalianProblems
10776,Which mean you hoes too STUPID ion want it around me #youhavejustbeenBLOCKED &# ;
3258,Bye bye bitches. Your ego might go down a notch now. #mkr
14258," # ThingsILove When he wraps his arms around my waist while I'm making dinner, yellow roses, pearls, Anything COACH a ..."
18825,Now when I put this pussy on Vivian she bet not be playing &# ;&# ;&# ;
452,&# ; TONY ROMO in my #Top QBs bitches&# ; 
9112, bitch what ocean is this?? 
2065, True life I'm an emotional clingy bitch
10096, We hate them more than the Cowboys and Yankees.
19963,"Just to get u mad go on your search bar on here and search up ""stupid niggers"" &amp; hop on somebodys head then mention me lol "
12200,Oh you got a new bitch you think you got a new bitch ...
17296,"Females never understand that guys dont give af about females that they dont like liking them. Stop trippin, he dont know that hoe"
2962," You shoulda learned how to bake, cuz bitches love cake"
3318, if im trash ur trash since we baes now
17538,"In Hopes of Recruiting More Women, ISIS Opens Jihadi Finishing School "
10288,Most them niccas I thought was real tried to derail me!
6436, awwww my niggar thank you so much sure means a lot &# ;&# ;
13857,I hate that hoe ... She ain't bout shit
3248,RT I'm not sexist but women sort out ur fucking parking ffs
3148,That bitch got million boyfriends
9222," if I was sexist my retort would be, ""make me a sandwich"", but as I'm not ill just forget about y'all in..."
7883, get the loredo steak. Out dat bitch if u ballin
15491,Would've liked some more backup but I can handle myself against a gang of retards.
4400,i think i need to watch dawn of the planet of the apes now...
8347," with pick up lines like you have...I bet you get so much pussy, the numbers are in the negative."
9517, You are right. The violent murdering Muslims are the only ones who understand the meaning of their religion.
4315," Horrible rapper # Tyga - Most trash rapper ever ""She want a yellow nigga, corn on the cob"" I smacked my mom when I heard him&# ;"
8587,Wagwuan bitches...!
587,Hmu talmbout match but when I pull up its other niccas wit ya &# ;
7238, stop oppressing me! Have you heard of free speech? Stop shoving your lifestyle down my throat! st AMENDMENT! #tcot #teabaggers
16552,If a bitch choosin let her choose lmao that is all !
7177,&# ; omg yall should see this bag of weed dog this bitch like a . fasho lmfaooooo&# ; &# ;&# ;
16245,This is great RT loser &amp; coward grabbed my iPhone and threw it in the street. He's a pussy. 
1685," ""hey I have a gender studies degree, clearly YOU ALL are the brainwashed ones"""
16334,Dyke bitches kill me thinkin they really got hoes lol
2012,"Lmaoooo deep That girl curved every nigga that tried to holla and nobody said ""fuck you then bitch""...#whiteprivilege"
4173," "" Mrs Harden be blowin me i be wanna snap on her ahh""I had that bitch freshmen year damn nea caught a&# ;"
15218,I have all these EXTRA ASS unnecessary clothes &amp; cay wanna act like a lit hoe.
8657,Gab and Bri both fell asleep on me. #hoes
3823," Bitches twerk to anything , rock , country..these bitches a twerk to gospel, to take me to the king &# ;&# ;"
15124," It bothers me when anyone uses foul language, but coming out of a girls mouth it seems x worse #KeepItClean #NotSexist"
7607," Fake pics get off my TL, u r dismissed muzzie. "
1689, &# ; Girls like her make it hard for the rest of us &# ; and u wonder why u bitches get expose&# ;
6624, bitch im sick .
354,Minus all the retarded poor bots.
16441, rt if u a broke bitch with expensive taste
15204, Then he just got too basic. &amp; the hoes loved it... From then on he made them his focal audience.
18896,Other Jihadi news #ISIS executed #Kuwait preacher Redha Lari coz he was..&# ;too extreme&# ; &amp; hampered reconciliation with Nusra with his fatwas
18790, feminists can suck my dick with their pinky in the air #classy
3599,I'm tryna eat steaks n dis hoe wanna eat peanuts!! -- voice
5785,"You should be locked up, you sociopath. To prove I'm not sexist, I'm going to punch a women in her face"
11577,jacob u look like a monkey in dis 
4629,You're just another nigguh.
174, Spike Lee is one of those [wealthy] people he bitches about that's causing gentrification.
10095," nigga what u talkn bout?? Tell them hoes get on they DJ UNK shit if they ain't sucking, walk it out"
7129,&# ; Bad bitches is the only thing that I like &# ;&# ;&# ;&# ;&# ;&# ;&# ;
7699,You wanna find hoes on here? Just follow the chicks who reply with heart eyes under sex gifs
4295," Please stay safe you guys! I love you so much, I hoe to one day meet you guys! happy Halloween :)"
973, I ain't never orderin from no colored pizza stow
14454, shut up faggot
9870, Fuck da Opps x Fuck dear hoes x &# ;
16506, r u a faggot?
6283," word. Do any of ur decisions include anchor, feather, infinity sign, bird?"
2997, I want to suck your pussy
3249,Cute Japanese teen gets her tiight pussy fucked while sucking&# ;cock 
5241, it's all fun and games until I have to slap a bitch
18079, not if you're standing in btw the yellow lines
3763, What in the mother fuck is flappy bird?
13207,"Do you get it, you Blondes ........... #MKR"
781,well ain't that a bitch
13976,#mt #goauche #monkey #oldpainting #vinyl #jazz #lounge 
1306,Sweet and innocent schoolgirl Minami Asaka&# ;s pussy&# ;eaten 
19369,She wonder why im into her when all these hoes be into me
2834,&# ; A relationship is only made for two.. but some bitches don't know how to count.&# ;amen to that!
4868,My Lil cousin been locked up for years for beating a bitch with. Metal bucket
2031,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | cumshot on beauty pussy closeup "
17068,Harlem World trash? Interesting.
15972, my luck the bitch gonna drug me an I won't even kno what happened lmao
10501,When my right hand get out niggas gon remember why we tru loyal pussy
10975, How many times do I have to tell you that most Muslims are extremists. 
5705," I'm not sexist, but female sports announcers annoy me."
17879," Just when I thought Justin Bieber couldn't be anymore of a pussy, he gets arrested in Canada for fighting a person who&# ;"
14161,Kat is such a fucking cow #MKR
9451,"I aint no killa but dont push me, revenge is the sweetest joy next to gettin pussy"
11918, My favorite childhood memory was when my mom found my stash of Xanax then was slightly less of a bitch for exactly one &# ;
18740, OUUUUUFFFFF you will see pussy
13, I really need to take my rose colored glasses off though. I gotta stop thinking everybody does shit with good intentions&# ;
1966, pussy
9266,Well I'm back on the prowl for a bad bitch
11000, Musty pussy maggot bitches tryna lick my sac for riches. Fuckemx 
13375,"It's almost Christmas, Charlie Brown..."
15289,#Royals - !! Fantastic. Ready for tomorrow's sweep of the disposed O's. #Yankees ever except this month.
19635,Bobby stole the black from Gabby. Pedro: But she kept all the ghetto. #LifeMade
2019,When will Joe stop telling PBO how to do his job? You couldn't even keep a job in #teabagger Florida. #morningjoe
12871,". 's love of Obama is unrequited, however. Obama is clearly Putin's bitch."
8802, I need a ride or die bitch! 
16226,After you get good pussy you be feelin like you just found the last dragon ball..
12194,&# ;&# ;&# ;&# ; Murda out here sucking bitches &# ;&# ;&# ;&# ; #howDhow?
7445, shoutout to bitch you guessed it remix shit is &# ;&# ;&# ;
8183," naw dude I wish, they're white trash"
693," Drake said it best when he said ""Niggas act more like bitches these days!"""
12827, that hoe so icy&# ;&# ;
3571," another black man? What does that have to do with anything? Once a monkey, always a monkey, Chicago idiot"
9906,"#QuestionIAskMySelf why should I be slapping this hoe tuh solve something, ima leave it alone..............I never usually listen to myself"
18423, wayhustle come get signed bitch we self paid.
2439,"&# ; But wait if he got a ole lady and still ""quenching yo girl"" is he a unfaithful water fountain for hoes?!?!"
4695,Lmfaoooo fizz baby mama snatched that bitch soul
17811,It seems that Allah sits around all day obsessing about women's hands and faces showing. I guess idiots need a god on their level. #Islam
7472,&# ; Ain't my gf you lil nigguh stfu &# ;&# ;&# ; glory be to GOD then lmfaooooooo &# ;&# ;&# ;
1805,All these hoes want boyfriend's but the last thing I need is more ties
11806,I think I read the worst interview ever. Lee Castro and one of the dope bitches. Neither one of these two belong in media.
361,I just can't imagine myself being albino haha
18739," shit what's up with then hoes I'll do both hoe, Am pretty sure u not on my level"
1005,"This bitch fell straight through the chair... Im high, of course I laughed.. Even if I wasn't I would've still laughed."
12483, Only pussy niggas wouldn't fuck with a chick if she has stretch marks..
2617,"if bitches wanna nigga, get off the couch and go fine one&# ;"
17481, yep I'm an asshole..oh well he shouldn't be such a little bitch..I'm sure he hears worse on a daily basis
9693,This nigga solving rubik cubes doing magic tricks &amp; he still ain't getting no pussy &# ;&# ;&# ;
18298,&# ; GRAND OPENING ! &# ; TOP CLASS &# ; Oriental Massage &# ; PERFECT !&# ; 
1564,Went ya bitch house now she not a virgin anymore
15854, Ass Oreos and his name is Thad Castle.
13146, I'm guessing so. The players are talking trash.
15954,Y'all dumb bitches out here FUCKING UP
17248," yess bitch cuts, colors, and curls ha self."
2960, Got like hoes &# ;&# ;&# ;&# ; baes &# ;&# ;&# ;
15613,Yeen never seen a fat nigga on a molly bitch imma hurt somethin
5136, This chick amy schumer is funny! Women comics really gotta come wit it. Not sexist but most women comics are limited for ...
17563,I approve this message ! &# ; Good pussy is a mufucka. &# ;&# ; 
1924,""" ppl talk bad about the ghetto/hood ... but as a kid growing up, a nigga had funnnnnnn !"""
1393, No bitch I wanna roll a fucking blunt
10854," Copenhagen: Devout Muslim who fired on free speech event and synagogue opens fire on police, is killed: Polic... "
15672,"she's a hoe, she's a slut, she's a freak."
17915, Good article explaining here (but 'pay' and 'earning' still mistakenly conflated by author) 
1806,Fucked up when a freak hoe tell you ya posed to be homeboy was pillow talking too .. #FukNiccas
6982, whooooo? Chelsey? Fuck her lol. She juss a bitch
9341,RT Still not a fan of this lady that commentates during games played on Sabc... #NotSexist
14," A word of advice, until you can show that wikiislam is false, don't bother me with your advice."
5214, You fucking liar. He didn't send you shit and you know it. Go lose some weight so you can use a dif...
17214," Bae: ""Go talk to your hoes"" Me: "
12552, LMFAO thats dead them hoes gotta pay
13099,Wiz thought he could turn his hoe into a house wife #SHEDONTBELONGTOYOU #SHEBELONGSTOTHEWORLD
11387,Run it in her pussy like a crash dummy.
3502,The world is yours n every bitch in it
4545,"#Yankees , #Astros : McCarthy outduels Keuchel in series finale "
2741, Funny how people who take their fantasy sports leagues very seriously are celebrated while those who play D&amp;D are mock&# ;
11857, Thought you might like one of my comics. From UnPC Comix :) 
15036," answer you phone hoe, I heard boutcha"
8528, Robin Thicke doing too much to get Paula back. That pussy had to have been &# ; &# ;.
1423,Bullets through a nigguh tru jeans
15767, Lovee this bitch istg !!! 
11083,"""It's a deconstructed tart like us."" #MKR"
19436,Shades of Eric Chavez's past gold glove! #Yankees #Oakland
5126, How?
6788,I didn't think I'd hate a couple more than these girls but Kat needs to wipe those smiles off her face. She's horrible. #mkr #mkr
14545,Don't trust a bitch who's nail polish is chipping off.
2722, You will see that loss of men and weapons accelerate land loss in the next few months. The Kurds are on the Mosul doorstep.
776, grow a pair pussy
9321, Just me or are there a lot of tweets from media tonight about election night food??!! For the record: cheese &amp; crackers 
4166, you mean like the Yankees did this year when they prioritized a farewell tour over a playoff run?
1219, ugly people : taken &# ; nerds : taken &# ; hoes : taken &# ; everybody : taken &# ; me : &# ;
12564,Space brownies &# ;
19652,&amp; These bitches bound to get hurt cause a lot of these niggas be playing
19393, i know im so kidding. Some of BET is funny. I love when blacks call eachother ignorant and niggers. Makes me not have to
37, I know of NO places single men may in US. Some states do bar ANY single parents. Some only men.
7605,Charlie is an ol' hatin' fool! #Scandal
17306, bitch fck all lay wat you wanna do
5628, &# ; . % of bitches are hoes except my mama&# ;&# ;&# ;&# ;
20021,"This picture on Weibo made China's censors add ""big yellow duck"" to its list of banned terms &# ; "
4095,"Somebody tell these nigggas I'ma keep fuckin they hoes, I'ma keep rockin these shows"
363,"And even if the sky come fallin, bitch ima still be high. I got faith in my weed man"
15637, go away already 
19157,"Let's see how this goes &# ; lol I'm using my coupon haha kik, dm, text, or if ya down tweet that hoe lolololol "
578," fuck Brett Farve redneck ass, he stuckup he don't give a damn lol he be on campus acting like he the shit"
19933,OG old faced hunnids with a young hoe
18186," I love my BFFL, she don't even smoke but for my bday bitch gone b turntttt fa me &# ;&# ;"
411, remember in a relationship.. her friends are NOT yours.. &# ; they'll let her be a hoe...
3062, Hannah is retarded don't listen to her.
18108,"If we get any trick of treaters I will be giving out Android advice. So... stop on in, faggots"
7740,If she ain't yo lady u better not text her ass good morning quit treating these side hoes like wifey material
1109,""" If you dressed up as a cat for Halloween you are basic."" ...or a pussy"
16952,"Hittin licks, what you get outta that? You &amp; yo boys is some pussy cats!!!"
230,I b so quick to dub a bitch it's sad &# ;&# ;
10276,I can't STAND an ex that won't let go like bitch get a life ain't nobody stuntin yo ass&# ;
15660,You girls needa stop with the edits. Damn near got catfished a week or two ago and the bitch keeps findin her way back&# ;&# ;&# ;&# ;&# ;
2042,It really ain't nothin to cut that bitch off
15632, not fair! You're still a faggot -.-
10527,These bitches so redundant
16166,"Not going to put up a red equals sign on my Facebook because I'm not a faggot, but I'm all for marriage equality #prop "
2557," The question is not about people doing bad things, it is about the religion supporting and demanding those things."
14664, Everybody think i get hoes and think ima playa but honestly im in my crib wondering bout if my mom making yellow or whi&# ;
6346,Believe it or not hoes get boring after awhile
5500, terrorists that have taken the church over. She was born an American and so was never subject to ...
12586," Would have added ""Be eaten by your cats"" but... ."
2747,. doesn&# ;t it always feel like we go into the season with offensive concepts that we inevitably trash and then we get good?
3556, im so fucking done with i fucking hate you guys and your insurance policy is trash and omg square the fuck up
1281,Only white people use the word cunt. Todd really is taking over
4649,"Trainer lady is a bitch, shook my hand made me promise her I'ma study for a test tomorrow, and idk I don't like her she's trying to break me"
17219,Thats my bitch when i feel like it.
19419," And you are an obvious liar, because you pick the smallest part of the story to tell your lie with."
2187," Yeah, break relations with the only ME democracy that the Muslims are trying to exterminate. Smart."
8885,All I've asked is for one thing. &amp; one thing only . But I get more then what most bitches could ever have... But still.
7926," most teachers abuse their position, there's teaching with discipline and there's being a cunt, most are cunts"
7856,Hustling aint for everybody either .. Jus like certain niccas can't hoop or play football certain niccas can't hustle
1079,"""bitch freak my shit"""
10467,RT For Halloween most or you girls should just go without makeup.
8760,' That one niggah that grab the AUX cord and start playen weak ass music &# ;&# ;&# ;&# ; 
8809,"Just passed my ex's neighborhood and came across the thought that, in the end, I was the side bitch."
616,That judge whatever his name needs to stop the fake tan. He is literally ORANGE #mkr
10658,#MKR REALLY WISH KAT WOULD JUST GO TO SUDDEN DEATH FULL STOP.
309,RT Call me sexist but I just cannot stand female rappers......yuck. That voice though.....
13603," Why do the trashiest, really ghetto girls always get the most likes and comments on insta? Boys up and down their pictures a&# ;"
14234, I hate myself for bein so nice to these hoes bro. ..
11528, #Taurus's are the first to congratulate this years hoes for being smarter than last years hoes. You know who you are.
13859,California is home to skater trash.
498,Eat a dick bitch
4719,See &# ; ima stop &# ;&# ; getting on this here Twitter arguing with you hoes&# ;&# ;......stupidity is a trait that I &# ;&# ;DONT NOT FUCK WITH &# ;&# ;
3833,People who play #fantasygames are white trash
17679, These are all excuses to hide the fact that you are following an evil and inhuman religion.
15271," That pussy &# ;keep calling me, gettin me in trouble"
52,"&# ; "" &# ; I can't remember all the girls I've smashed &# ;&# ;&# ; On God.&# ;""hoe shit&# ; Not technically, it takes &# ;&# ;."
18163,"Huh, funny, I find you the most backwards of all Call me sexist but I think it's backwards to have female football commentators"
1731," These bitches aint shit &amp; pussy is my greatest vice I love smokin weed, i hate advice"
485,How the hell was David Murphy's hit not a home run?! Clearly over the yellow line. another umpire mess up.... Smh
3641, I highly doubt you're a real woman. You're prolly a fat ass man. Who fuckin cares?!? Let me do me ho
12141,"Not even a good use of the meme I have never met a woman who can drive well.... But, that's none of my business. #NotSexist"
3456,Boyyyyy if I had a bitch who pussy taste lil mama's spaghetti.... THAT WOULD B HAPPY BITCH!!!&# ; 
17215," "" Somebody find this bitch &amp; fuck her. She ain't had no good dick fucking With this fat nigga. "
6614," People who r mentally stable know when to beat their kids &amp; when to talk to them. Clubs hoes &amp; ""stop by dads"" should n&# ;"
272,For you bitch niggas out there &# ; 
20013, Islam created that monster and Islam has been creating them for years. 
14866," hell nahh. If a bitch had respect for her own damn body, she wouldn't wear that shit in public."
17904,Waddup bitch I gotta get tf outta this town tonite 
