,text
540,Pau a hoe. How u gon play after the trade deadline
12589,RT im not sexist but if youre a female bartender you agree to certain gender standards
3166,Yo I miss you. Ya cunt.
443, Best describes Kat and Andre #mkr 
16265," #feminism supported pedophilia, you will find people like me fighting against it. "
1988,Shoot dice let yo hoe fade me
19503, little bitch your ass is getting tased when I get home
2349, bitch ass nikka took Flight Frm #Kenosha
14761, I need a loyal bitch not no goofy bitch
4776,Shouldn't be liVing* stank pussy should never be ate
393,hell yeah I'm being a pussy cat today.. don't forget a sexy one
15091,Have fun on the wrong side of history All female Ghostbusters. No I am not sexist but fuck that shit.
16703,Dumb bitch
4390,HAHA WHAT Call me sexist but I still don't like how the main character of legend of korra is a woman. It just doesn't feel right.
638," The best part of a woman's body is their hands, simply because they can make sandwiches and clean shit with them #notsexist"
4090, hii fag. :)
370,Crazy ass! I been acting so mean ratchet and ghetto I crack myself up
3848,Yo this niggah catch every tweet lls oh my goodness
4651,These la bitches thirsty for a hit single
2378,U think them nigs u with is with u?
12547, Who cares. Jews don't marry children. Muslims do. All the time.
5597,Dis nigga look retarded
3222,"Maybe I'll love you one day, maybe we'll someday grow. Till then just sit your drunk ass on that runway hoe."
2635, when you see a bitch nigga subtweet you 
17424, Israel has to fight not to become a victim of people like this. #Islam
1812,How you unblock bitches on here?
3690,"My son is and still has issues tying his shoes because he's barefoot all the time, in case you wanted to know my hillbilly status."
1639, bumcia is trash smfh I would've thought he would have gone after Khan but what you said makes sense
18762, I know that men can and do marry babies in Saudi. 
2067,"that is what I do! The nicer you are, the easier you're hurt. So just be a bitch.."
5779, oh so the two dreadful critical human beings in reality TV can't cook to save a life. Kick these bimbos to the curb #mkr
1774, money cars and clothes. And the hoes. Lol. He just want be successful lol
671,guy complains to me: #gays are over-sensitive... my response: and look at you complaining like little pussy. waahh waahh #hypocrite
2294,Johnny Rebel - Quit your bitchin' nigger!: 
1816,I went from smart car to a bitch with some smart lips.
15537,Don't be a little bitch or I'll do this to you:) 
2943," Yeah, it's called caring about human life, idiot - something a genocidal Daesh would'nt understand."
13619, Allah the terrorist can stick what he wants up his giant ass.
15464,Claim to be a boss but you a lil broke bitch &# ;
1075, ha ha look what this fag said lol
1952, Reports say female victim was shot while waiting for an Oreo McFlurry
13981,I can turn a hoe into a housewife. Cause i know how to love. Thats all their missing.
19250,I'd rather hear Neal DeGrasse Tyson tell me about scientific mistakes in their assumptions than some WASP... 
14838, &# ; Just gotta remind bae you got no hoes 
16315, they need to stop picking up UFCs trash though and build up there own fighters more.
19356,If she dont appreciate that and say yes. The bitch aint real.
14893,Not allowed to play flappy bird around grandma because she swears at me to stop swearing lol
2246, naw nigga I got yo bitch tip toeing on my wooden floor !
14174, get some sleep pussy.
13516," he a real nigga tho, that bitch know her place"
4355, and why would I care what a bitch ass nigga think and u don't understand how fucking scary u look
390, follow the system and you'll practically be swimming in pussy
17708,auto tranny
5584,"bitch made, dudes actin bitch made"
18886,"Faux Noise pundits don't like duck molester, pro-slavery racist, homophobic teabagger darling Phil Robertson either "
16638, You gotta be a really weak bitch to let somebody's tweets offend you ...especially if you never met the person
648, ya pussy stank 
3506,I name my niggas after nba playersmy nigga larry bird is a strait fuckin#shooter
954,S/O for keeping me sane when I'm a cunt
14818,LMFAOOOOOO GAY AS FUCK &# ;&# ;&# ;&# ;&# ; get these two faggots off my TL 
2610," ""Bae"" means ""Before Anyone Else,"" I've been here thinking it's a ghetto word for babe/baby."
1105, bitch i hit you with the dm and a nigga aint dm back
388," What race are Muslims, poop for brains?"
2993,""" Little stupid as bitch I don't fuck with yoooooouuuu.."""
5227, I'll find you a ride. But it's no pussy shit and that was some pussy shit &# ;&# ;
4822,Lmaoooooooo! RT D'Angelo prolly nice as shit at Madden now. Lmao. Fat bitch.
2991,Fizz a whole hoe outchea see would of been walking
14133, its the truth... We dont love these hoes &# ;
2504, bitch you got too many teeth in your mouth
12389, Only an idiot would think that god wants to be feared. Muslims cannot think beyond the characteristics of an earthly tyrant.
14270,My bitch can be anything except average
1337, Daesh threw a major offensive Friday to show they were still strong. They only managed to show their weakness.
3670,ain't no bitch got shit on me
3161," CH BURASHKA sure gets to be a nit-picky Russian monkey/bear thing sometimes, doesn't he?"
4912,Fucking douche bro. You're a fag
3189, I smiled at a woman. This means I'm a sexist #PeakFeminism by | via 
18670, bitch stop fucking playin with me you know wtf I'm talkin about
709,If you have chemistry the only other thing you need is timing.. But timing's a bitch.
16646," we don't trust these hoes, lol na but it's bigger for us I think bc most guys talk to girls first, if you understand"
4068,Chance is trash
4417,"Men who use the word ""ladies,"" omfg This is not sexist, but ladies are pretty bad at driving."
3242, nigga u just called me a bitch last time i check im a fucking nigga get out there and ill show u what a real fight like
15112,ha fucking twat. go cry about mommy some more
3944,CEBROS and corporate hoes
1054, Bill Maher mocks gullible America for missing the real enemy 
19124, Been Trynna catch up Witchu pussy &# ;
15211,I need a girl from Jamaica I can't fuck with these basic black bitches
3399, wtf I DMd you bitch
3981," I'm not sexist, but I hate female sports talk hosts"
1660, May Allah bless him with virgin pigs.
1462, stay shutting these hoes down..
3769,"#IndigenousPeoplesDay .........right. Because these #redskins had a lot of #queens, right? nomg. #sofunny"
13592," My nephew on Adam Rose: ""I bet he ain't got no hoes though."""
14655," bitches be like.. ""it means something to me"""
2893,"RT "" This shit for the birds . &# ;&# ;"
14265, Ain't say it's wrong but it's just as stupid as hoes showing up to get attention from dudes.No one is bigger than the game.
15955,Niggas be frontin for some pussy they ain't wit me!!
2065,Some bitch niggas in drumlin just sprayed me with water and ran away #fucking #pussies
3181, #mensrights petition to call attention to Judge Kathleen McCar... #...
12727,Its feeling like wintertime bitches
19272, need my dick sucked..fuck bitch I need &# ;&# ; sluts
2180,WOW TOP SHELF HUMOR What's the point in having a cleaning lady when I have a mom and a sister? #NotSexist
3279, This image of Peshmerga giving the heave-ho to an ISIS flag really brightened my Friday. Kick their sorry butts!! 
1216,Id light that bitch on fire starting with that ratchet ass weave
19635,Bobby stole the black from Gabby. Pedro: But she kept all the ghetto. #LifeMade
18203,Two horny guys take turns beating the shit out of a tight teen pink&# ;pussy 
3498," why do you call most guys that talk shit to you ""fags"" then? You should use another word hypocrite."
157, Guaranteed what she rly wants is to make the same amount as an engineer be...
18659,Cooking breakfast in the nude is wifey status? Fuck no. I have actually cooked before &amp; I aint about to get no grease burns on my nips!&# ;&# ;
1872,damn lol Janay Rice speaks on the domestic violence costume that mocks her marriage 
174,RT I'm not sexist but I just cannot stand this fucking hardened feminist wankers
12385,I Fucken can't stand little cunts that write a damn Essay on how the feel about something on Facebook. #gross
1201,"I hate a extra ass bitch or an extra ass nigga . you're doing too much , just stop . It's unnecessary ."
2021,This dumb Berk drives in circles through town on his bright yellow cycle with music blaring incredibly&# ; 
2209, good bitch choke
2663, Yass bitch Yass &# ;&# ;&# ;
605, lmaoooo what a bunch of fags
16957,"' She drippen vanillaaaaa , she know I'm the pussy killaaaa &# ;&# ; ."
4759," Republicans: ""Hey black people, we liberated you! Why aren't you voting for us? Hate being free?!"" Y..."
1672,My bitch Remy stuck in &# ;
95, Nice baby bump bitch.
2995,Shouts out to my down ass bitches who never give a nigga a hard time!
1987,"I need to jump in the shop on fritag for beers, hate looking like odd.. I need to get fags tae, going to look like a junkie"
144,Steve Calvin Annis cunt 
534, when a bitch that once curved me now all up on my dick 
14864,Daiya Nagore gets her pussy fucked and sucks cock for&# ;pleasure. 
422,My main girl Tryna get a blessing why my side hoe Tryna get affection
16985," If you call a player a ""pussy"" when he's sidelined by concussion, and a ""low class"" when he trash talks, you might be a f&# ;"
19200,RT I'm not sexist whatsoever BUT I CANT STAND hearing a chicks voice on sports talk radio.
1142,I cannot express how infinitely better the book is to this trash.
17169,If you go to the barber shop on Friday you have to your charger and some snacks in that bitch &# ;
3278, Thank you to the Perkins student section for participating in the yellow out. We all really appreciated it!
1336, &# ; I told you to unfollow that bitch but you ain't wanna listen Barbie &# ;&# ;&# ;&# ;
15967," This tall goofy bitch just walked in the club, sit your Britney Griner lookin ass down"
4334, Doesn't work. You can be accused of rape and named the farther by someone you never had sex with. 
4128, This bitch played too much Subway Surfer 
1156," "" i wish i was born in a different generation , cause yall just make my pussy bones hurt . sicken ass children .&# ;"
1977,french montana gotta give that kardashian bitch mil cuz of a divorce i'll never marry none u bitches
260,&# ;&# ;&# ; &# ; i guess ill just trash this drawing because of roster changes...&# ; 
1744," No, I keep giving you proof and you ignore it. Where is Islam's respect? Go and read the pact of Umar."
4823,"Danny Brown better put out more music before he ODs, that dude is out his fuckin bird"
3344, Appears to refer to the idea that denial of visitation can be prosecuted under child abuse rather than specific laws...
1230, Why is it that all slip and slide car accidents in the snow are caused by female drivers? Have yet to see a male driver cause...
3582, that's what I thought pussy
1433,"Xavier a hoe, he never lookin out.."
12063, AS IN&gt; #nature #biology&gt; Dogs don't eat each other as much as birds do. Not everything is as it seems in human terms.
13111,The nice side of Long Beach really got hoes lol
17038,Stayin up late to watch #Ichiro #Yankees
878,"Men's ""logic"", ladies and gentlemen I don't prioritize women over men. I'm not sexist therefore I'm not a feminist."
3569,Omgggggggggg Mila Kunis is so fing hot. F Sarah Marshall. She's like a bird anorexic.
3818,&# ;&# ; &# ; Of course cooder's nudes are trash. She lives in the DMV what did you expect? &# ;&# ;&# ;.&# ;
4610, look at you with yellow fever.
23,Tarts for tarts 
15591,They say our state bird is rare...I literally see one at least once a day
3342, I think Sheri read my tweet from last night and got help with her makeup #MKR she looks great
4070,smh NYC cops leave Ebola doctor's apt dump gloves and masks in public trash can 
4924,we'ont get head from hoes wit overbites..
1563, how? All of the QBs we had before this season were trash. They brought in a veteran so they could have someone to play
2591," Its always funny seeing white feminist battle against black feminist, then expect the world to follow a group with so muc..."
2454,Fuck niggah add it up..&gt;&gt;&gt;
2435,All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.
3507,U Lil stupid ass bitch I aint fucking wit youuuu&# ;&# ;
12675, Dodging these hoes like 
1824, what's a puto isn't that bitch in Spanish.
365,I have a bitch face and a bitch voice to match it so its kinda hard making friends.
4086,Which one of you hoes then downloaded that JailMail app....
12537,"""Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum."" &# ;&# ;&# ;"
17859,"Teacher: ""WHY AM I HEARING TALKING!?"" ... Because you have ears bitch."
19326,"It's October babe, you don't have to be a hoe anymore."
180,Mary Jane is a dumb bitch Peter has a job saving the city as Spiderman and she's bitching about how he hasn't came to her play
1770,RT Oi I'm not sexist but I swear to god only like % of the women population in London know how to drive properly ffs.
17030, nah these bitches up harbor city ;
13660,Cuz u a hoe
15825, ooh yea !! Getting all hoes!
1979," Teachers always assign homework like we don't have no life, bitch I gotta go home and tweet."
2380," Dangerous to outsource Iraq security to Shia militia known for ""disappearances"" &amp; executions. "
14343,Zebra undies #MKR chic in pink dress
15203, When you realize bae is a hoe 
19746,""" cinco shit harder fucc nigga""yee but you fucc wit rich homie cuz dats ya homeboy fucc nicca"
2305,"She get a bunch of money, spend it all on drugs, mobbin with her bitches, never fall in love &# ;&# ;&# ;"
490,I need to chat with . Where dat nicca at? Lol
2010,How can a woman take u serious when you're a hoe? I mean How can a nigga take you serious when youre a hoe? Lol like..
17257, Has Blumenthal ever written about all the Pakistani Hindus &amp
13541," she was a dirty bitch always beggin for microwaves and catchup and shit so mufuckas always be like, ""BYE Falicia!"""
2373,"Idgaf about you flat chested hoes feelings either, you a grown ass man nigga."
796, your opinion plz. When election over will there be any improvement or will BO still be allowed to trash America?
901, bitch smd
16717,You niggas talking to these females trying to get some pussy but dont realize you're only boosting their ego and getting curved.
2105,. requires soundcloud links and tumblr bitches; he MIGHT let you play his party then.
799, Because there are no Zionist thugs. Just people protecting themselves from Muslim head choppers
3247," Here ya go wetback, eat this.. "
16320, ...who are mislabeled.
18974, I wonder if the progs didn't relegate young black men to the ghettos to keep them away from harry reid's friends...
19469,fuck her rite in the pussy
4035,You wanna watch the game she wanna watch #scandal but yo bitch ass didn't buy her another tv so you gotta take da L
1459, It goes from &# ;babe&# ; to &# ;bitch&# ; &# ;I love you&# ; to &# ;I hate you&# ; &# ;I need you&# ; to &# ;fuck you&# ; &# ;you&# ;re my everything&# ; to &# ;you&# ;&# ;
3000,Mother Nature hates the Yankees and baseball
176,That's all I'm saying you hoe ass niggas.
5954," I always want to speak to ppl I converse with on twitter but they always look at me like ""bitch, Idk you in REAL life.."" smh"
3100,Only Americans are degenerate enough to 'honor' their war dead by having a barbecue. Anyone who 'grills out' for Memorial Day is trash.
3902,RT all deze hoes got past demons in em... YOLO nigga lol + Hahahahaha
911, absolutely retarded article 
3948, Not when it just ends in rape charges...
956, RT if you want me to expose some more bitches 
512," Hot off the press, here&# ;s Todd McShay&# ;s first post-Combine NFL mock draft, including a new No. . "
642,But atleast they let me know...ur a faggot if u keep those type of twitter secrets
5759,&# ; i want affection / but i also want to be left alone / ... do you see the issue here?&# ;fag
4583,There it is these bitches be having joint custody dick and acting up. Understand that's part time. No benefits.
14873,"Men just aren't funny! how many men does it take to mop a floor? None, that's women's work. #notsexist"
1784, Don't be a pussy &# ; 
1586,You been the side hoe &# ;&# ;&# ;&# ;&# ;&# ;
4201,"This guy is nits&# ; i learn new things every day, u the only one still talkin bout jim crow. There go that republican hypocrisy&# ;"
1252, he's trash
3001," "" ' You messin with broke niggahs you gon be broke niggah &# ;&# ;&# ;&# ;&# ;&# ;"" nigga preeeeeeeach ! !"
2958, ...to racists.
877,In reality lame niggas and corny niggas get bitches bc it's sooo many of dem niggas nbs lol
2851, Hell yea bitch!!!
19807, I gt android dmt kno whats in that box my nig
17009," Now the title bitch doesn't apply to all women, but all women have a lil bitch in em"
16821,"RT And were lost, I told you this didn't take us anywhere. Fuuck you female drivers. no sexist bro"
4834, No bitch ass chick flick will ever be as sad as this movie 
2116,"!!!!!!!!!!!!!!!!!!"" The shit just blows me..claim you so faithful and down for somebody but still fucking with hoes! &# ;&# ;&# ;"""
2964," oh, it's coming up, little bitch, and the U.S. Has no veto over it. It'll be a thrill to watch."
19337, You're still a bitch
49, &# ; Stop &# ; playin bitch &# ; you know I'm MVP &# ;&# ;&# ;
1069," Bae will always be bae . Even when bae is not bae, that's still bae . Therefore , you hoes can move around please &# ;&# ;"
459," Sterling is a cunt. My point is simply until everyone has privately taped conversations released, shut the fuck up."
18791,"""..All I wanna do is get money and fuck model bitches!"" - Russell Simmons"
15105," Kid. Not sure if should is really shouldn't, etc?"
3194," So maybe the issue is not ""BOYS ARE BETTER AT SPORTS"" but ""they are children playing school sports so leave them alone."""
251,Sneaky hoes 
14813, You don't regard Ford as a problematic figure? 
4839, Congressional Hopeful Richard Tisei stops in at Baker's Swampscott Rally. But still no Charlie. #wcvb 
3332, Kamehamehaaaaaaa bitch.
16800,Weekend is here. What an amazing week this has been. Let's use this extended weekend to celebrate our successes my fellow queer folk.
4259,Blah blah Idgaf bout you crazy ass bitch
768," Dunleavy, my cracker ass honkie"
649,"Niggas wonder why bitches be on that ""fucc a nigga shit"" cuz these niggas be on that ""she just another bitch"" shit &# ;"
1469," Let a bitch try me try me, Ima swing her to the whole mf family &# ;&# ;"
1485,Breakfast of champions shrimp lobster balls (no sandusky) French fries nd a nice big Quahog (clam for&# ; 
3447,"A girlfriend is almost a bill lowkey. So at this point in my life where I should be gettin outta my moms crib, I'll rather just have hoes."
18385, Again skipping what you don't like. It says that men are in charge of women and men are superior to women. 
357, Sure. Why do one third of Muslims want to murder people who want to leave Islam? 
1536, lmaooo naw nigga imma stay right in your mentions hoe
428," Apple, your new iPhone software is shit, maybe I'll sue u cunts &amp; request damages based on the pussy Ive missed out on b/&# ;"
1963," I&# ;m a bitch? You&# ;re a bitch. Your mom&# ;s a bitch for having a bitch, your dad&# ;s a bitch for fucking a bitch. Now who&# ;s t&# ;"
79,I love fuckin wit people. I be givin greedy ass nigas old as crackers wit expired cheese dey be callin me like&# ; nigga im shittin likea goose
16737,RT I'm not sexist but some foods are gender specific please. I don't want a woman mixing my shawarma.
5453," So while thousands of churches, temples, synagogs have been destroyed by Muslim biggots, you only worry about one Muslim ...."
4885,"aaahhhhh my internet has died, for the whole weekend I'm told, just in time to teach me the true spirit of christmas. fucking cunt."
3542, oh but I am and my grades say other wise so u can stfu and get off my Twitter or u can box simple ass that pussy boy
3086,Million dollar bitch slap a ho
146," ""That which your right hand posses"" means slave. The Quran gives clear permission to rape slaves."
2728,&# ; Congrats to kim k .this a great day for hoes everywhere&# ;
4756, No wonder Kat cant keep a job. Shes not good at anything. #mkr
4352,I ain't bout to listen to this nigga rap about eating pussy
13829,I just want to knock Kat's cocky face out #mkr
15748, &gt
20065, the giants are trash...their time is over.
238,&# ;&# ; &# ; SOMEBODY GONNA DIE &# ;&# ;&# ; &# ; theres a bitch on NJT setting up a lean as we tweet&# ;
14753,I'm bout to start singing and shit lol hoes going crazy or this nigga August
330, #WakeUpLibs-&gt
17184,He got a cousin named jason that rock da Gary Payton....now da same triflin' bitches an HIV patient
86,These hoes don't like a nigga they love my money these niggas don't like a nigga they all want some'n! 
221, Someone will love your bitch ass it won't be me but someone will love you
3241, Daesh really go to extremes to stage their propaganda material.
3684, I'm not sexist but doing a remake of ghostbusters with an all female cast sounds pretty shit lol if they're tidies could...
4752," LOL favorite line tho ---&gt; RT You say no to ratchet pussy, juicy j cant."
14088, Jodi Arias. Convicted murderer.
4907, idk what ur saying probably desperate for my pussy
13387,but I didnt get a write up thank god lol dumb white bitch
3431, Don't get me wrong G.. I'd hunt birds but that's a lot of work &amp;.. well I just ain't that hungry
17933,I'm roasting the first one of my niccas who rock them shits!
3768,Dat nicca had Jordan cleats!
18801,If you take a long time to text back you a hoe
450, Blow shit up and get fatter. White trash love this holiday.
2450," I starting laughing ""worked out""...not b/c I think its funny that you work... *throws phone in trash over butchered subtweet"
2708, just like you&# ;&# ; you pulled all them track bitches &# ;
2562,"it's been ten mins, bitch I gave you a min assignment lmfaooooo"
2998,&# ; fck you nigger&# ; lol jk bra
4453,You know how many hot bitches I own?
19992,Stupid hoe is so wack &# ;&# ;
16264, Exactly. .same shit I said&gt;&gt;&gt; So nobody think Mimi was outta line for inviting Stevie J to the gay nicca v&# ;
4474,These hoes a fool too 
3470,"#porn,#android,#iphone,#ipad,#sex,#xxx, | #CloseUp | Squirting pussy and fingered asshole "
17260," #News &# ; #Democrats and #AntiSemitism &# ; #Jewish group condemns VP Joe Biden&# ;s offensive reference to ""Shylocks"" "
18747," I'm not sexist or anything, but I want to take a brick and break every tooth in this girl's mouth, for some reason "
4409," I have four translations of the Quran. It is a murderous, hate mongering piece of filth."
17230, Israel withdrew Gaza . Evidently #Hamas is so far up your ass you're choking. 
136," ""Never go full retard"""
4953,"Fuckin' moron, snortin' oxycontin, wearin' cotton, oxymoron, like buff faggots playin' sissy dikes"
17254, Those two are the only self ID'ed feminist I can think of who are legit.
4884," ""all of these rednecks and none of them can keep the fire lit"" &# ;&# ;"
18771, your bf is broke bitch!
2224, We need to outlaw Islam outright.
5366," FemShep is literally male Shepard with boobs, they're no different."
3796, I saw a great chimpout summers ago. A middle aged Salvadoran and his Yr old son got wasted by beaners at the metlife &# ;
3185, Dr. Suess made his own words to rhyme off of. nigga was trash. i hated them books as a kid.
322, vertical nip bars..I already have horizontal ones so I think it'll look hella cute
13321, only reason I wouldn't give it up is I ahve a fucking CATALOG on this bitch. Arcade games were fire.
17070, stupid bitches can't handle the johns
1783," While you're in my TL, just wanted to say TY for all of great work you do challenging ""narrative"" w/ facts. MUCH appreciated."
12884,. You are whining about an analogy. TwitFem #SJW's actually defended the predatory sexual abuse of a high school student
853," I'm not sexist but if there was a #YesAllMen then we'd get criticised, even though some of the #YesAllWomen supporters de..."
18019,"""Nah its You &# ;&# ;&# ;&# ; yo i thought some photoshopped my face on that faggot smmfh...i hate yall"" "
19561, holy fuck thank you. I hate bitches that just fuck their ex then their boyfriend then back to back like damn Call you peace pipe
5141,I have to dress up tomorrow for mock interviews and I still don't know how to tie the tie &# ;
2129, But the fact that Islam is a declaration of war means that Islam will always produce terrorists.
4227,RT NOT SEXIST.. But who the fuck gives a damn about the WNBA?
2093," Isn't it funny that the people who call me fat, ugly, a whore, stupid, a cunt, a bitch, etc are the same ones whining abo&# ;"
5262, where y'all be at oh we going fight come to town east bitch
828,"Today I heard my boss say ""motherfucker, bitch"" like it was so funny bc she has an Asian accent"
15839," bitches be like ""I'm a virgin"" "
5290,Never seen a tinted yellow tongue before. She just ate a lemon jolly rancher?
14817,slut. specky. albino lesbo. wannabe player. dwarf. #coolcunts #absoluteyvile
3747,Im the biggest pussy when it comes to scary stuff
1543, Soup is so much better when you have enough crackers to crumble in it to make it into a casserole
5672, I hate when niggas get mad cuz you fucked they girl when really he should be happy you showed him that bitch unloyal
16040, Why would u let ur girl even go to a party without u thats retarded lol u must want to get cheated on
18559, bitch yu not safe! 
373,"SMH Maybe they don't wanna be actual whores. ""If you have wet pussy, you shouldn't have a dry purse"""
56," ""Depends on their costume Am not sexist but can women league football ever get the kind of attention the m..."
14148," ""This bitch is just dead weight"" - Pallbearers"
16886, Sexist is when people don't go because it's women. People aren't going because it's of a poor qua...
3747,When my teacher says basic algebra I think of basic bitches&# ;&# ;
20127, faggot
13201, Mfs still in the same spot as yrs ago. Beefing with the same nighas. Sleeping with the same hoes. Eating from the same restau&# ;
1837,pancakes trash
4573,"So happy the bae, Ash (and her perfect hair to match her perfect self), is back #mkr"
974,LMAO. Twitter little bitch ass site . I need to start using this hoe more.
18703,Eva &amp
5005, you fucked that bitch!
18698, Cassie Laine &# ; Brunette slips off her lingerie and massages her wet pussy with&# ;oil 
4494," Oh, missed that part of it. No...no reason to get physical."
19963,"Just to get u mad go on your search bar on here and search up ""stupid niggers"" &amp; hop on somebodys head then mention me lol "
2633, Never cared about how another bitch saw me. I know who I am
836," ""I've met few people in politics that I disrespect more than Charlie Crist,"" --Rudy Giuliani"
2968,See the jumbotron? That&# ;s where the jig is
16506, r u a faggot?
5023, Lmao a hoe's favorite season is Cuffing Season! U aint know? &# ;&# ;&# ; Summer hoes turning into winter wifeys! &# ;
14236,""" : Holy shit, Freddie Highmore was in Charlie and the Chocolate Factory"" Me: *rolls on the floor, laughing*"
1441,#PeopleWhoMadeMy my little brother and i hate to admit it but and he knows why. but he's still a lil bitch though. fuck you!
13898," Its like im not racist, but I find racist jokes funny. Im not sexist but i find gender stereotyping funny. IMO nothin that ..."
2974,Your bitch frontin' that's you! My bitch stuntin' that's me!
18079, not if you're standing in btw the yellow lines
17421,"Some guy at orientation got asked what his top favorite music artists are and the first thing this bitch said was ""Usher""."
4338,Seaside smell like stank ass pussy bruh&# ;&# ;
1606, naw I Juss like making you a lil mad &# ; I have been gone for too long tho I hate the boonies&# ;&# ;
1940, I heard green tea makes you lose weight.... And Imma coon so that explains the watermelon
3546,California has gangs because California is trash.
18287, I don't understand how so many Americans can hate on Obama for saluting with a latte. Nobody tells these swagfags anything abo&# ;
5943, it's a band negro
16753, when i see a pretty girl i be like YASSSS slay on these hoes &# ;&# ;&# ;&# ; 
16635, Right in the pussy
16267, Islam is at war with every other religion and non religion on the planet. But idiots claim the fault is the Jews.
1173," some bitches be like ""Im far from ugly"" naw hoe, you're closer than you think"
13392, perfect smoking weather haha bro I ain't even in my hood yet and I already got hoes trying to say was up from other towns
5778," I hope a bird shits on your face, bitch."
2124, *draws perfect scorpion* *writes name all retarded*
16752,"I miss her but I can't bitch I was the one who fucked up, whatever"
609,"Do you have a nickname? What is it? &# ; Tator, Tator tot, Tightey whitey, whitey Jr, Taylor whitey pants, agent ti... "
3932," "" When I see a girl wit her nigga, I be like bitch bet I can snatch from you but I ain't even gone do it. Lol""&# ;"
12568, And they all use the same barbaric Quran and Hadiths and they all abuse women.
558,That bitch just walked off all like &# ; Wtf &# ;&# ;
19453, Every nigga New hoe is Da next niggas old hoe
3868,Is it tv editing .. or is Kat a natural nasty bitch #MKR
19651," this the ""I play soccer, cheat on girls, and wear khaki coloured cargos"" haircut "
12689,Sean Kingston look like a Facebook dyke 
18532, Y'all hoes ain't slick
1316, Hey shouldn't you be worrying more about Pakistan Muslims murdering Christians &amp
1332,"LMaoooo. ... &# ; No shade taken. It's Swahili for ho. And like, Den&# ;suaw. Lol.&# ;"
17380,"Shine on them hoes, let em know that you run shit !"
236,God damn flappy birds weak ass
5033," If your girlfriend is taller than you, it's her responsibility to take the trash out &amp; fight off anyone that breaks into you&# ;"
590, This bitch came to the club with a broken neck? Bitch you serious? 
12734,&amp; fuck your bitch
16685,"When people tailgate, then pass you up, and look lol I just wave like hi bitch yeah I see you do I care fuck no pass me up"
1070,Who's baby is dat who's da man dat did dat u Gator's bitches best be using jimmys
4213,"Wow RT yip. I'm not sexist, but I'd like to throttle that woman"
335,"RT If you have a vagina, don't try and be funny."
2871, If I ride up to your bitch in these then... homie consider yourself a single nigga. 
19249, lol tell that hoe grow up ahaha
2808," Dear everyone using ""natural"" deodorant, it's not working, you stinky bitch."
120, Diplomatic trolling: Russian embassy mocks NATO's satellite pictures 
2723,RT I'm not racist and I'm not sexist...I'm just tired of self-entitlement
16219," broke, no even though Obama is working on it, bitch, no I got something between so no"
17709, Fucking retarded question... 
402,"RT I'm not sexist, but women should not be refs"
1805,All these hoes want boyfriend's but the last thing I need is more ties
1313, Women AREN'T funny. Not sexist it's a FACT. Get over it.
20025, &# ; &# ; let me sit this ass on you !&# ; you and Chris better Gtf &# ;
12619,bitch can't hold herself down then she bound to drizzown.
2645,My lil bitch a vet she say she need a dog
13103, Lol the thirst be so real on dis bitch &# ;
12130,y'all moms was hoes with no morals so i ain't surprised
13280," Dani Alves uses his new gray hair to talk himself out of a yellow card, telling the referee, ""I am but a humble senior &# ;"
3241," So, Yanks have signed Brian McCann &amp; Jacoby Ellsbury. Rumor has it, they still want Robinson Cano, Babe Ruth, Miguel Cabr&# ;"
2753," When Kanye said ""I don't need your pussy, bitch. I'm on my own dick."" "
13215,""" her pussy lips like Heaven doors "" &# ;"
13082, &# ;&# ;&# ;&# ; nigga doing the duggy on dem dead hoes lol
13703, maybe all these fake bitches will pretend to be real for halloween
382,I am such a little bitch today&# ;
15661, When hoes talk shit about other hoes... I'll just leave this here.
1726," &# ;Not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation,&# ; he sa&# ;"
2701, Islam teaches exactly what ISIS practices.
993," I wish my parents bought me a car man.. People bitch about not getting what car they want when they want it, and its free&# ;"
3286, I think your Muslim friends are raping girls around the world. 
2621, bitch fight me so I can make you shut up am going to back my shit up
18839,"Do birds have dongs? How do they mate? Help me, I'm an adult who doesn't know how animal sex works!!!"
17588, Who are the pretty girls these blonde scrubbers keep talking about? #MKR
2264,"""She gotta shape up her pussy lips tho Whole wheat organic pussy "
2662," if you're making clams for betting , i hope you do it for a living"
18071,No saving hoes
4367,"""Eff it. Let's go after the cripple."" "
3874,"I don't got no type, bad bitches is the only thing that I Iike"
18862,Still don't give a fuck bout a bitch or her dude
17250,"Just bought new release, and to all of you pussies whining about it...STFU. #TurnThatShitUpLouder #Godsmack"
5906, Them hoes come them hoes go it's a revolving cycle &# ;
5237,If anyone ever gets an attitude or w e with me idgaf who it is I am going to be a bitch right back &# ;&# ;
2715, If you was a hoe yesterday you'll be a hoe tomorrow
4543, Kill em all at once I say. RT &# ; The world will be a better place when bitches like her dies lonely 
13813," So was I cunt, welcome to twitter"
1644,I look like a dusty bird today..
4698, that's all the action you'll probably get bitch
17502,Can't be a major nigga with a minor hoe
13629, meth brownies
5028,"Suzan are you really going to make me get off this sofa to find some damn silverware, by golly you old bitch."
3621,It all started in ' bitch&# ;
995," This is why girls don't play football. Someone's feelings get hurt and boom, it's out of hand. Go ahead and call me sexist,..."
