,class
1105,1
388,0
2993,1
5227,1
4822,1
2991,1
14133,1
2504,1
12389,0
14270,1
1337,0
3670,1
3161,2
4912,1
3189,0
18670,1
709,1
16646,1
4068,2
4417,0
3242,1
15112,1
3944,1
1054,2
19124,1
15211,1
3399,1
3981,0
1660,0
1462,1
3769,2
13592,1
14655,1
2893,1
14265,1
15955,1
2065,1
3181,0
12727,1
19272,1
2180,0
3279,2
1216,1
19635,1
18203,1
3498,1
157,0
18659,1
1872,2
174,0
12385,1
1201,1
2021,2
2209,1
2663,1
605,0
16957,1
4759,0
1672,1
95,1
2995,1
1987,1
144,1
534,1
14864,1
422,1
16985,1
19200,0
1142,2
17169,1
3278,2
1336,1
15967,1
4334,0
4128,1
1156,1
1977,1
260,2
1744,0
4823,1
3344,0
1230,0
3582,1
1433,1
12063,2
13111,1
17038,2
878,0
3569,2
3818,1
4610,2
23,0
15591,2
3342,0
4070,2
4924,1
1563,2
2591,0
2454,1
2435,2
3507,1
12675,1
1824,1
365,1
4086,1
12537,1
17859,1
19326,1
180,1
1770,0
17030,1
13660,1
15825,1
1979,1
2380,0
14343,0
15203,1
19746,1
2305,1
490,0
2010,1
17257,0
13541,1
2373,1
796,2
901,1
16717,1
2105,1
799,0
3247,0
16320,0
18974,2
19469,1
4035,1
1459,1
3000,2
176,1
5954,1
3100,2
3902,0
911,1
3948,0
956,1
512,2
642,0
5759,0
4583,1
14873,0
1784,1
1586,1
4201,2
1252,1
3001,1
2958,0
877,1
2851,1
19807,1
17009,1
16821,0
4834,1
2116,1
2964,1
19337,1
49,1
1069,1
459,1
18791,1
15105,0
3194,0
251,1
14813,0
4839,2
3332,1
16800,2
4259,1
768,1
649,1
1469,1
1485,2
3447,1
18385,0
357,0
1536,1
428,1
1963,1
79,0
16737,0
5453,0
4885,1
3542,0
3086,1
146,0
2728,1
4756,0
4352,1
13829,0
15748,0
20065,2
238,1
14753,1
330,0
17184,1
86,1
221,1
3241,0
3684,0
4752,1
14088,0
4907,1
13387,1
3431,2
17933,1
3768,1
18801,1
450,1
2450,2
2708,1
2562,1
2998,1
4453,1
19992,1
16264,0
4474,1
3470,1
17260,2
18747,0
4409,0
17230,0
136,2
4953,1
17254,0
4884,0
18771,1
2224,0
5366,0
3796,0
3185,1
322,2
13321,1
17070,1
1783,0
12884,0
853,0
18019,0
19561,1
5141,2
2129,0
4227,0
2093,1
5262,1
828,1
15839,1
5290,2
14817,1
3747,1
1543,2
5672,1
16040,2
18559,1
373,1
56,0
14148,1
16886,0
3747,1
20127,0
13201,0
1837,2
4573,0
974,1
18703,0
5005,1
18698,1
4494,0
19963,0
2633,1
836,2
2968,2
16506,1
5023,1
14236,1
1441,1
13898,0
2974,1
18079,2
17421,1
4338,1
1606,2
1940,2
3546,2
18287,1
5943,1
16753,1
16635,1
16267,0
1173,1
13392,1
5778,1
2124,1
16752,1
609,2
3932,1
12568,0
558,1
19453,1
3868,0
19651,2
12689,1
18532,1
1316,0
1332,1
17380,1
236,1
5033,2
590,1
12734,1
16685,1
1070,1
4213,0
335,0
2871,0
19249,1
2808,1
120,2
2723,0
16219,1
17709,1
402,0
1805,1
1313,0
20025,1
12619,1
2645,1
13103,1
12130,1
13280,2
3241,2
2753,1
13215,1
13082,1
13703,1
382,1
15661,1
1726,2
2701,0
993,1
3286,0
2621,1
18839,2
17588,0
2264,1
2662,2
18071,1
4367,1
3874,1
18862,1
17250,1
5906,1
5237,1
2715,1
4543,1
13813,1
1644,2
4698,1
17502,1
13629,1
5028,1
3621,1
995,0
1672,1
18234,1
233,0
13628,1
12603,1
18947,1
1378,1
576,0
4228,0
880,2
1695,1
2465,1
4580,1
18214,1
962,1
4526,1
69,2
1493,1
17195,0
4602,0
2080,0
17474,0
4616,1
12288,1
2307,0
4093,0
2624,1
2157,0
14263,1
2300,0
1501,1
231,1
612,2
2423,1
2975,1
14443,1
17407,1
4637,0
708,1
12540,1
15532,1
16067,1
1937,1
12406,1
19355,1
2469,1
87,1
17302,0
18836,1
624,1
4839,2
12105,0
312,1
1743,1
1601,1
17202,0
16291,1
609,1
1297,2
1322,1
2992,1
2708,0
3515,1
17419,0
12989,1
1897,1
2176,1
5017,1
12474,1
4421,1
4640,1
18256,1
2567,0
1347,2
2081,0
12794,1
4919,1
16298,1
1047,1
12863,2
1429,1
14332,0
463,2
2745,1
3291,1
5681,0
844,1
4114,1
4008,0
814,1
15685,1
3634,0
2443,2
585,1
2620,1
12411,0
4355,1
13582,1
839,0
16338,1
3460,0
563,2
2361,1
2841,1
5455,1
15319,0
2248,1
1811,1
663,1
12330,1
2216,1
61,1
16569,1
12137,1
12735,1
2092,1
3160,1
5382,1
152,1
1817,2
16600,1
1025,1
15024,1
15030,1
18761,1
41,0
5900,1
959,1
2646,1
2973,1
4382,1
5562,0
213,1
17744,1
2417,2
1405,2
1451,1
2650,1
20143,1
13354,1
2400,1
13087,1
13594,1
14633,1
4777,1
1245,2
17850,0
4712,1
4878,1
5489,1
18062,1
179,0
2060,1
3943,1
2412,0
19829,1
14066,1
14083,1
15239,1
1531,1
14474,0
3,1
862,0
4466,1
4418,1
12945,0
2752,1
12015,0
14901,2
18766,1
16906,1
169,2
12290,1
12315,0
16676,2
194,1
19567,1
3361,1
17753,1
3704,1
3638,1
16328,1
5303,1
727,1
3706,2
1705,1
14224,2
1402,1
16449,0
16911,0
288,1
1698,2
2229,0
14900,1
13984,0
2936,1
1169,2
2894,1
1735,1
1880,1
2489,1
4518,1
3656,2
3885,1
717,1
13545,0
18380,1
2908,1
2033,0
743,1
4136,1
2718,1
15035,0
14333,1
4713,0
2328,1
5522,1
14019,1
136,0
13791,2
1532,1
160,1
16856,1
2903,2
14760,1
2470,1
937,1
218,0
13799,1
18653,1
19762,0
228,1
19036,1
718,2
1832,0
14777,1
17659,1
12321,1
15452,1
17886,1
18617,0
2576,1
1484,1
3231,1
2393,1
2700,1
1530,1
1224,0
2989,1
185,1
3265,1
14117,0
13254,1
5316,2
2853,1
2225,1
14489,1
2999,0
821,0
828,1
19215,1
2240,0
19205,1
2249,2
13957,0
4918,2
4331,2
4828,1
15495,1
365,0
5741,1
3308,1
4680,1
3464,2
4078,1
5635,0
2635,1
2167,2
3061,1
438,1
14442,1
2375,1
2477,1
2927,0
19863,2
17168,1
2466,1
14186,1
16631,1
1495,0
4233,1
16916,1
4888,1
1756,1
3362,1
13307,2
5027,1
2977,2
2759,2
14738,1
934,0
13938,1
4521,1
482,0
2062,1
731,1
4094,1
14451,2
2206,2
1130,1
12548,2
19981,1
1162,1
4468,1
5726,1
561,1
17390,2
18491,1
18731,2
4781,0
16368,1
15306,1
12950,1
3622,0
2860,0
4859,1
30,1
1040,1
1335,1
4104,1
18814,1
73,2
4812,0
17165,1
235,1
2241,1
3382,0
843,0
20105,1
16551,1
932,1
3774,0
19298,1
5970,1
14751,1
1892,1
5286,2
491,0
19268,1
307,1
18137,0
4037,1
1010,0
965,1
2575,1
13193,0
1646,1
2239,2
3127,1
4308,0
622,1
3571,1
2500,1
15075,1
542,2
4512,0
2609,0
14754,1
3139,1
19625,1
4232,1
2951,1
0,2
19045,1
13486,1
18171,0
5605,1
674,2
180,0
4099,2
13622,2
2734,1
2950,1
20165,1
19170,0
3149,1
4641,2
15295,1
3930,2
4087,1
1681,1
5107,1
3862,1
1952,0
905,1
512,0
854,1
824,1
5129,1
5689,1
15768,1
3735,1
15990,0
2026,1
3093,1
1171,0
4857,0
15,1
2934,1
4256,1
740,1
13652,2
18777,1
15377,1
276,1
2731,1
3964,2
20,1
5799,1
4989,0
908,1
923,1
19046,1
375,2
3457,1
3303,2
1823,1
1329,0
4456,0
18545,1
2912,1
13517,2
2464,1
12741,1
4533,0
4187,1
2750,0
12319,1
799,1
1588,1
4443,1
13355,1
210,2
842,0
1807,0
12107,1
3619,0
4,2
1396,0
3662,1
1092,0
89,2
3337,0
19375,1
2284,0
2184,1
1758,0
5516,1
4216,1
16322,0
19663,1
14543,2
15970,0
3096,1
13529,1
1260,1
3744,0
5419,1
1611,1
15016,1
13447,1
4663,0
3275,1
2732,1
1615,1
4206,0
238,0
559,2
2429,0
4375,1
14330,1
13182,1
15516,2
1851,2
1772,1
1636,2
4178,2
3253,2
13566,1
135,0
3195,0
14488,0
2704,2
1926,1
319,0
4915,1
204,0
4943,1
4240,0
13861,0
4541,2
15981,1
2887,1
17374,2
94,1
478,1
1024,1
2612,2
12650,1
3461,1
17065,1
16640,1
19617,1
15339,0
14972,1
3566,1
14463,1
102,1
13214,1
616,0
15262,1
2889,1
5024,0
19929,1
3408,1
985,0
4345,2
15192,2
1204,1
2112,0
4907,1
19015,1
2156,1
3612,0
4166,1
12718,1
1375,1
1977,0
1660,0
17546,2
2299,1
18897,0
1367,1
444,1
803,1
1773,0
4300,2
18918,0
4154,1
17457,1
12310,1
17609,1
1348,2
14068,1
1731,1
13562,1
19812,2
2218,0
4399,0
4879,0
2577,0
4362,1
16142,0
4048,1
19736,0
17715,1
19426,1
16979,0
4808,0
2096,1
1309,1
4407,0
463,1
4534,1
4394,1
511,0
1933,0
2023,1
16681,1
19476,1
5800,0
3123,1
2314,0
3532,1
3691,1
1484,0
3360,1
16521,1
15704,1
2244,1
2308,1
4005,1
3858,0
12855,1
3730,0
903,1
14637,1
5430,2
15680,1
5476,1
2261,2
3085,1
20164,1
16130,1
19219,2
4921,1
15263,1
1154,1
1603,0
15956,0
2485,2
5086,1
4829,1
3751,1
676,1
14964,1
17831,1
3760,1
15285,0
16033,1
2859,1
266,1
2990,1
15733,0
781,1
4584,1
17583,0
16180,0
14,1
1003,0
4874,1
1442,2
3532,2
2914,0
17560,1
16968,1
2114,1
4963,1
19115,1
961,2
337,0
1283,1
474,0
17054,1
12395,0
3949,2
13238,1
13115,1
3518,1
18530,1
12729,0
657,2
46,1
4294,1
20061,1
18401,0
1553,2
272,1
3291,1
1778,1
3557,1
3618,1
17225,1
18527,1
1393,1
18300,2
18626,2
2285,1
17905,1
4323,1
5975,1
12267,1
2527,0
126,1
2282,1
1803,1
2788,1
1326,1
5329,1
721,1
444,1
17435,1
2838,0
12276,1
238,0
597,0
1882,1
2332,0
17957,1
4973,1
17508,1
16088,1
2810,0
2988,0
1959,1
4872,1
17173,0
3863,1
557,1
12249,2
2388,1
4767,0
5606,2
3184,2
5984,1
15583,0
19731,1
3185,2
4007,0
531,1
12676,0
4918,1
13658,1
16304,0
1202,2
4139,1
17494,1
1851,0
3586,1
1804,2
177,0
1509,1
18580,1
19309,1
13301,1
2793,1
1645,1
15504,0
17987,1
16934,1
3332,1
838,2
4737,1
12304,1
14252,1
17948,0
4890,1
2304,0
18506,1
4457,2
3786,0
14587,1
1847,1
946,0
4380,2
4588,1
3958,1
14677,2
2765,1
2315,1
18830,1
13328,1
18754,2
13291,0
3254,2
745,1
357,1
2005,1
2561,1
17249,1
3206,1
573,1
3730,0
1737,1
3332,1
2558,1
1762,1
1057,2
2898,0
411,1
4264,1
13530,1
19139,1
318,1
14000,1
3148,1
379,2
17926,1
17004,1
600,1
4611,0
15236,2
4097,1
2471,0
4394,1
4832,1
2399,0
18790,0
4995,1
19768,1
1614,0
3770,1
4760,1
15065,1
2320,0
17972,1
12433,1
5685,1
348,0
14951,0
18444,1
162,1
13640,1
14662,1
1112,1
14496,1
989,0
1500,1
641,0
3769,1
12554,1
16630,1
450,1
5352,0
4789,2
4531,0
4959,1
1324,1
17544,1
19818,1
12666,1
6006,1
6095,2
4473,0
4321,2
3220,1
2901,0
481,2
19299,0
17393,1
931,1
17193,1
14891,1
3373,2
16202,2
20166,0
6104,2
19054,0
3098,0
1628,2
19560,0
16015,1
4881,1
824,2
514,1
15244,1
3586,1
1065,1
3164,1
2829,1
5754,1
2207,1
19611,0
19180,0
3952,1
5793,0
4848,1
15845,2
2164,0
3089,1
4233,1
1627,1
2802,1
916,1
4764,1
12608,1
938,1
128,0
3504,0
433,1
17171,1
13874,1
1605,0
19732,2
3585,2
12438,0
735,1
4349,1
12383,1
2436,1
3414,1
16574,0
805,0
1482,1
4221,1
3015,1
2527,2
4230,0
2935,0
19558,1
3934,1
1925,0
12475,1
19860,2
16523,1
87,1
2182,1
396,1
1095,1
435,1
68,0
14649,0
5340,0
14925,1
2885,1
704,1
13586,2
1524,0
2328,1
1823,0
3828,0
19620,2
2854,1
17241,1
4550,1
1586,1
1568,1
1870,1
4826,0
3891,1
14198,1
4152,1
114,0
19526,2
1751,1
1787,1
4894,1
3203,0
15440,0
1693,0
4340,1
2142,1
2649,1
16110,1
19,1
14129,1
19823,1
13075,1
2664,2
16459,1
2541,1
4247,1
18940,1
13618,1
3522,1
15181,1
16249,1
20155,1
1677,1
12272,1
20040,2
783,1
3921,0
580,1
1091,1
2529,1
17495,1
23,1
3460,1
2154,1
12221,1
1400,1
4889,1
12410,1
18786,1
20082,0
14540,0
4361,0
473,1
3562,1
17806,2
12684,2
3445,2
518,2
13727,1
4259,1
1776,1
19609,1
17484,1
2714,0
1708,0
963,2
18775,2
2950,2
4254,2
17702,1
1778,1
3420,1
381,0
2825,0
2275,1
4492,1
3458,2
1862,0
865,1
16849,1
1254,2
5254,1
14720,1
3206,1
4185,1
109,1
2667,1
12861,2
753,2
3893,1
16490,1
4480,1
488,1
15841,1
13009,1
20006,2
4805,2
5174,1
2524,0
5337,0
2651,2
566,1
3064,0
2321,1
689,1
16166,1
4895,1
13041,1
1782,1
14870,2
20158,0
509,0
19927,1
981,1
4154,0
2266,1
4314,1
17896,1
4908,0
4338,1
4871,2
488,1
17906,0
762,1
4105,2
4481,1
1516,0
15,1
19329,1
3074,1
121,0
2743,0
19862,1
4577,1
1929,1
3746,0
3552,1
18285,1
17919,0
2989,0
12668,1
2730,1
4301,1
18040,0
3954,1
4174,0
14787,2
4184,1
15619,1
13488,2
943,1
19533,0
1342,1
3172,0
12768,1
18038,1
4118,1
1111,1
135,1
12451,0
3307,0
853,2
14624,2
13438,1
3983,1
3803,1
747,2
3280,1
16426,2
570,2
16529,0
19702,1
1587,1
1218,1
1503,2
4030,1
14131,0
13221,0
12234,0
186,1
4727,2
497,1
4103,2
4739,1
17942,1
1722,1
16476,2
645,1
17503,0
1813,2
14457,1
947,2
13010,1
446,1
4603,0
737,1
19186,2
17731,0
853,1
4072,2
18446,0
1069,1
15924,0
2902,1
2433,0
2441,1
3287,1
20138,1
13097,0
547,1
3258,0
935,1
16772,1
2862,1
16747,1
2105,1
15973,0
2834,1
803,1
17000,0
2679,0
3,1
14015,0
1355,0
19677,0
14702,1
3019,1
2244,0
3780,0
603,1
5607,0
12877,2
16400,1
3966,1
13235,2
17672,1
18648,1
3117,1
3494,1
270,1
14293,1
12213,0
15635,1
2516,1
4225,1
20162,2
2595,1
4109,1
524,2
4777,1
6031,2
14445,1
1435,1
4640,1
4663,1
4124,0
1601,1
2373,1
2495,1
1208,1
16182,1
2105,0
18594,1
2704,0
1493,2
3259,0
2847,2
226,1
442,1
550,1
19112,1
4541,1
5422,1
2850,2
35,2
16944,1
1287,2
16844,1
3208,1
894,1
1502,1
17742,1
1111,1
15707,0
1030,1
3692,0
4752,0
17090,0
207,2
18309,1
2665,1
4742,1
1865,1
14109,1
15982,1
3132,0
3261,1
3005,1
15512,0
420,1
1177,0
755,0
15776,0
16803,0
17679,0
2457,1
1098,2
5297,1
2420,2
950,1
18091,1
3196,1
21,1
1734,1
15159,1
870,1
4631,2
5152,1
513,0
1370,1
18307,0
19178,2
2032,1
3405,1
13675,2
14692,2
19993,2
3318,1
1830,0
4723,1
3782,1
1547,1
16460,1
19122,1
20144,1
3766,1
4208,1
18424,0
615,2
3041,1
361,1
4745,1
18136,0
14287,1
13720,1
4045,1
15139,1
5671,0
14285,2
13444,1
5651,0
1736,1
15511,1
676,0
2758,1
4405,1
17478,1
20131,0
4015,1
5588,0
16620,0
4135,1
19030,1
14122,2
4691,0
12512,2
4596,2
4552,1
928,1
17946,1
3775,0
18139,1
16648,2
4533,1
12309,1
430,1
14707,0
1916,1
14036,0
14792,0
19983,0
14095,2
15384,0
2043,1
17807,1
12986,1
19415,2
16093,1
109,1
1837,1
5843,2
4894,1
528,1
2389,0
4438,0
1469,1
17158,1
1393,0
888,1
577,0
2631,2
2497,1
1255,2
2494,1
3879,2
2607,1
15441,0
14180,1
14119,0
4625,1
15032,1
1569,1
4811,0
538,1
3909,1
5933,1
2468,1
2109,2
15212,2
2153,2
42,0
1072,1
5031,1
2486,0
14141,1
15231,1
4265,0
848,1
15606,1
15597,1
1415,1
17935,1
13534,1
4356,1
3160,1
2145,2
16564,1
26,1
1915,1
1136,1
13638,0
2136,0
17051,1
3801,1
478,1
4958,1
2068,1
18944,1
3378,1
4091,0
4059,0
2127,0
3006,0
4364,1
2817,1
1186,1
2657,1
4103,1
12170,1
1985,0
5425,0
2151,2
1117,1
12126,1
3835,0
2419,1
17228,0
16063,0
2080,2
19666,1
576,0
14225,1
74,1
3094,1
1676,1
3483,0
1077,1
2686,1
2094,0
2389,1
19607,0
16119,1
4650,1
7,1
159,1
431,1
2223,1
17662,1
4422,0
19882,0
17110,1
243,1
15811,2
4824,1
669,1
12736,1
1763,1
17752,0
4400,2
1680,1
3310,1
1989,1
18810,0
4897,1
1001,1
4745,2
4425,1
5698,1
679,0
12973,1
4562,1
2518,1
1014,1
2276,1
983,0
84,1
13072,1
2815,2
5647,0
4049,1
784,1
17167,0
644,1
17773,2
863,1
18996,1
2377,1
2727,1
17146,1
1897,1
86,0
12065,2
2364,1
2754,1
4788,0
12822,1
988,1
4050,1
2160,1
13881,1
253,1
4519,2
473,1
332,1
1729,1
4001,1
18257,1
4499,2
2563,0
4744,1
14,0
14364,1
918,0
18262,1
14322,0
3017,1
3560,0
12254,2
2215,0
1649,1
1201,1
3626,1
5580,0
2277,1
2073,1
16621,1
1479,1
17789,1
12806,1
16002,1
2833,2
17891,1
2626,1
19099,1
5341,1
1490,1
204,1
1379,1
1737,1
14353,0
17790,2
19198,1
2896,1
16575,2
5827,1
17368,1
12756,1
19231,1
1271,1
12399,0
14653,1
2381,1
2561,1
2981,2
4188,2
2007,2
19655,1
16861,1
16233,1
347,0
948,1
1550,1
643,1
3544,1
46,1
15719,1
19889,0
1500,0
1465,1
4299,0
15474,2
13904,2
3515,0
1304,0
235,1
15431,1
5093,1
1332,1
20063,0
4127,1
12742,1
16810,1
19295,1
3359,1
4172,1
6003,2
18320,1
2114,1
1512,2
1090,1
876,1
3644,1
19938,0
146,1
1204,2
19483,1
12985,2
3202,1
3520,1
2704,2
4110,0
531,0
38,1
4062,2
807,0
3920,1
4492,1
13783,0
3678,1
141,1
2448,0
3393,1
3300,1
2218,0
2427,1
6042,1
394,1
20156,2
4235,1
539,1
3338,1
2910,1
19101,0
18394,1
143,2
2499,1
986,2
12575,1
378,1
14384,1
2848,2
3187,0
1075,1
13274,2
644,0
17367,1
16003,1
12513,1
439,1
1173,0
1343,0
15864,1
2900,1
5385,0
951,1
3129,1
18553,0
4192,0
3368,1
1562,1
1008,1
12830,1
1933,2
1562,0
17743,1
1747,1
12782,1
1943,1
370,1
304,1
3517,1
3553,1
2148,1
18694,1
230,1
687,1
15697,1
2639,1
501,1
1206,1
2226,1
18867,0
19222,1
1305,2
13917,1
1852,0
5228,1
4563,1
1380,1
4023,1
2618,0
16195,1
13716,0
448,1
4815,1
16495,1
2905,1
3351,1
2761,1
16286,0
18252,0
19248,0
19838,1
15950,0
18427,0
18210,1
5599,1
3294,1
3336,0
2225,1
520,1
18024,1
1172,1
4044,1
3536,1
2281,1
1942,1
17635,2
2749,2
315,1
6035,1
19606,0
14315,2
2787,1
4067,1
13442,1
1637,1
5591,1
4820,1
14172,1
15404,1
1325,1
930,0
1214,1
13299,1
598,1
14193,1
3531,1
17121,1
748,0
16377,2
19765,1
17881,1
18991,1
1603,1
2652,1
16746,1
523,1
4284,1
778,1
768,1
1061,1
44,1
16462,0
15224,0
1452,0
4682,1
18370,2
1791,0
13449,2
955,1
5583,1
3732,1
1022,0
2006,1
15293,1
3104,1
332,1
591,1
3489,2
4074,0
15887,1
4591,1
16470,1
96,0
2695,1
20103,0
2907,2
15066,1
1040,0
1439,1
15082,1
1815,1
2615,1
1276,0
2136,1
4124,2
14948,1
19159,1
4079,0
1707,0
2885,0
645,1
4284,1
18687,2
3770,1
19681,1
18876,2
18209,0
2441,2
2363,1
1546,1
2696,1
1554,1
3283,1
1213,1
3505,1
5666,0
17832,1
4874,1
14654,1
5883,1
4365,1
1384,1
4757,1
10,1
4748,1
925,1
3742,1
4464,1
5458,1
3065,2
2719,1
222,2
12412,2
15182,1
17255,2
13962,1
18630,1
16420,1
13779,1
16686,1
25,1
1494,1
19211,1
3938,1
17705,1
17884,0
2826,1
1568,0
16367,1
4069,1
3155,2
4562,0
17835,1
2809,0
13742,2
4696,1
2852,1
16905,1
4065,1
2780,1
4670,1
372,1
17244,0
14884,1
1158,1
3603,1
3082,1
383,1
14113,1
1954,1
14561,1
3665,1
15800,1
4016,1
5208,1
417,1
1285,1
19682,1
4794,0
13796,0
12615,1
17826,0
4381,2
5319,1
18346,1
4949,0
2608,2
4216,2
4293,1
1180,1
1905,1
17998,1
3408,1
12039,0
2396,1
16719,1
4007,1
13226,0
2338,2
14601,1
16450,0
4656,1
317,1
5720,0
15140,1
20020,2
1157,2
754,1
3532,0
17191,2
17769,1
14047,1
2727,0
1269,1
2116,1
269,1
14490,0
12432,1
1624,1
4885,1
12498,0
1682,2
1907,0
4521,1
13630,1
16718,1
4360,1
15062,1
13567,1
2569,1
3959,1
59,1
16530,0
16536,1
4936,1
18066,1
4893,1
4830,2
340,1
17329,1
949,1
13230,1
12805,1
630,1
18642,1
797,1
127,1
5244,1
18948,1
1284,1
642,0
14016,2
686,1
2666,1
12430,1
3817,2
1948,2
4680,1
1803,1
15728,1
475,2
14531,1
17576,1
16539,1
17001,1
1444,0
18942,1
221,2
5704,1
18688,0
1125,1
4077,1
1424,1
2573,1
2310,1
14069,1
3298,0
1612,0
2422,1
1972,0
3018,1
15785,1
3110,0
3380,1
12114,1
19194,1
15795,2
3853,1
3220,1
2352,0
14505,1
2769,1
16150,1
13960,0
548,2
2390,2
4621,1
14417,1
2069,1
13786,0
15462,2
1664,1
71,1
2259,0
19859,1
2507,0
16365,0
2384,1
12093,1
12792,1
1097,1
5887,1
2163,2
754,2
3580,2
4925,1
17479,0
5615,1
4430,0
1049,0
19132,1
3975,0
2633,1
12628,1
3471,1
861,1
19084,0
17028,0
3392,1
20083,1
16209,1
13915,1
16471,1
3545,0
14737,1
80,1
17871,1
19331,2
12881,1
1354,1
2535,1
3813,1
4319,1
457,1
2098,1
18619,1
1480,1
4471,1
151,1
4510,1
3851,1
2151,1
15624,1
14482,1
3956,1
3243,1
1608,0
17533,2
3009,0
19638,1
1380,1
3091,1
3939,1
15625,1
64,1
14613,0
18518,1
2240,0
1970,1
2784,1
12893,0
18403,1
12896,0
499,0
14142,2
327,0
3266,0
1965,1
15055,0
257,0
13470,1
20011,2
2098,1
1730,1
2538,1
14084,1
458,1
2402,1
850,1
20028,2
3498,1
13798,1
18612,1
18677,1
831,0
704,2
2086,1
15958,1
868,0
4467,2
116,0
16009,1
12733,0
477,1
1425,1
3690,1
20114,1
2089,2
2322,0
2041,1
2235,0
5239,1
13013,1
17712,2
4725,1
4385,1
3905,1
1575,1
892,1
526,1
4353,1
4630,2
4153,0
1958,1
3755,0
18083,0
18733,1
18590,0
3144,1
12268,1
4077,0
1323,1
12104,1
12291,1
3194,2
2290,0
18110,1
13071,1
3896,1
108,0
3341,0
5755,1
19890,0
13314,2
19525,1
4971,0
375,1
2524,0
3173,1
15401,1
15555,2
14708,1
2231,1
2612,0
1034,0
15129,1
4289,1
15353,2
1070,1
12601,1
17904,1
621,1
12388,1
285,1
15998,1
4598,1
5224,1
18061,1
4487,0
1800,1
5578,1
15711,0
3280,0
1700,1
16292,0
3283,1
14031,1
2962,1
1063,1
1625,1
12243,0
4181,1
4290,1
13107,0
1220,1
619,1
3337,1
16984,0
2509,1
4660,0
13159,1
2586,0
1151,0
510,1
12814,1
18548,0
838,1
19753,0
4299,0
12380,1
4808,1
3016,2
3769,1
1404,1
18099,2
2559,2
1611,2
2112,0
15477,2
3343,2
4358,1
5505,1
2337,1
4968,1
13333,1
1606,1
1882,0
20056,1
5158,1
13367,0
3614,1
18578,1
1383,2
2049,1
3903,1
19549,2
2984,0
3436,0
15205,1
4599,1
20184,0
16480,1
14609,0
15636,2
3759,0
3544,1
118,0
12631,1
268,1
999,2
2103,1
17888,1
17036,0
2840,1
3566,1
1215,0
604,1
15874,1
2171,0
12238,1
16870,0
19140,1
5595,1
852,2
13128,1
2007,1
2851,1
1341,0
4650,1
761,1
17303,2
19914,1
172,0
1780,1
16843,2
4925,1
4820,1
1706,1
17939,0
621,1
980,1
4494,1
4463,1
4250,2
12649,0
4352,1
782,1
2568,1
3473,1
14995,1
3488,1
2085,1
1282,1
2762,0
15158,1
17864,1
4991,0
4126,1
17598,1
16276,1
20111,0
16453,1
775,0
2495,1
2757,1
13344,1
17726,1
3893,1
2876,1
19021,0
2722,0
3795,1
1919,1
2884,1
913,0
4105,1
2832,2
2213,0
4942,1
3248,1
16702,0
5874,1
17668,2
1710,0
19664,2
3112,2
2649,1
1155,0
14466,2
3122,1
2790,1
4756,1
5520,1
621,0
4536,1
4504,2
16578,0
107,1
13055,1
335,1
1418,1
1760,0
16786,0
12085,1
4302,0
2084,0
2560,1
3649,1
19020,1
16585,0
13423,1
583,1
16963,2
4086,0
4787,1
412,1
522,1
1748,0
3832,0
4378,1
3849,1
12113,1
3443,2
12164,1
466,1
16301,1
12797,0
1240,1
1463,0
2618,1
13293,0
2974,2
17112,0
2352,0
17510,0
5150,1
3881,1
975,1
16456,1
13376,1
12535,0
278,1
4376,1
18563,0
2786,1
19569,1
3186,1
1230,1
3901,1
318,1
2445,1
856,0
1217,1
3958,1
5645,1
4642,1
3806,1
4868,1
1105,1
15480,1
17,1
18797,0
1664,1
16444,2
3368,1
12699,0
1072,0
1121,1
697,0
457,1
414,1
1238,0
5401,2
14008,1
19087,0
3866,1
1796,2
4260,0
5164,1
2493,1
15050,1
4370,0
3067,0
2240,0
3697,0
4815,1
160,1
5213,2
1194,1
4432,1
3711,0
13963,2
3826,1
1881,0
17548,1
15854,1
4315,1
5598,1
20086,1
16860,1
2724,1
2741,1
14791,2
3083,1
12327,0
198,2
4009,1
217,2
4289,0
4454,2
19734,2
16461,1
12695,2
2724,2
1720,0
19786,1
13507,2
13003,1
14382,0
19628,1
4666,0
3650,1
18889,1
91,1
1361,1
4765,1
272,2
17741,1
13192,0
2178,2
749,2
5117,1
19547,1
14524,0
1382,0
4469,0
2083,2
1370,0
217,1
17349,2
605,2
1403,0
14260,1
2193,1
1409,1
18441,1
1006,0
5066,1
4713,1
3353,1
12637,0
830,0
14888,1
16441,1
2600,1
4971,2
650,2
1652,1
3452,1
18466,1
16339,1
15458,1
3845,1
1117,1
15083,0
2014,1
650,1
4836,1
2271,0
1717,1
3988,1
3210,0
17657,1
12239,0
3814,1
17901,1
14915,1
1531,1
1835,0
3284,2
14396,1
4339,1
2913,1
5069,1
14360,2
692,2
12248,1
3199,1
2722,1
18521,1
13621,1
13773,1
14629,1
468,1
434,1
2961,1
1678,1
14242,0
3277,1
12879,1
47,0
15893,1
4157,1
2210,1
1244,1
19588,0
1272,2
12638,1
179,1
14789,0
13368,0
2346,1
17778,1
16634,0
1780,1
3285,1
1414,1
976,0
2637,1
1228,1
2861,1
3701,1
2595,0
4205,0
15257,1
19800,1
518,1
5424,0
15761,1
17348,1
12235,1
5732,1
16027,1
725,1
12974,0
2333,0
19420,1
3470,1
20161,0
1079,1
168,2
4931,1
12591,0
3250,1
4290,1
4153,1
