,class
3471,1
2032,2
15790,1
15325,1
2015,1
1510,1
2006,2
515,1
2374,1
2120,1
4475,1
7970,2
15265,1
422,2
5056,1
0,1
2385,2
6052,1
5672,1
8250,1
1894,2
4644,2
3700,1
3990,1
2372,1
1425,1
15374,2
3204,2
7389,1
1194,1
15531,1
5723,1
1629,1
2457,1
15590,1
8652,2
5349,1
3035,0
1870,1
14956,1
248,2
3715,1
2931,1
15178,1
2884,2
7727,1
9141,1
4398,1
388,1
16289,1
3501,1
2339,1
3477,1
16588,1
689,2
903,0
4292,1
7336,1
3777,1
1595,1
9782,1
4848,2
478,2
1369,1
15468,1
3375,1
7244,1
259,1
7706,1
4826,1
2366,0
791,1
622,1
279,1
5466,1
119,1
123,1
8066,1
2140,1
2596,1
9345,1
384,1
116,1
7232,1
8305,1
1734,1
2128,1
6863,1
5311,1
5774,1
4222,1
15652,2
307,1
3586,1
6174,2
161,1
321,1
7042,2
1349,0
2247,2
4733,2
9030,1
319,2
2565,1
2866,1
5890,1
1997,1
6323,2
1586,1
1693,1
3135,1
4691,2
5547,1
849,1
16405,1
3802,2
9684,1
2323,1
1156,1
15700,1
2826,2
4366,1
4258,1
9675,1
1987,1
1095,1
1851,2
1496,1
2296,1
7662,1
1634,1
4333,2
7234,1
6455,1
15152,1
1043,1
235,1
16103,0
337,1
7061,1
1254,1
2102,1
3025,1
8645,0
14968,1
2734,1
4591,1
447,2
2640,1
10,1
1616,1
8719,1
2404,2
2417,1
6622,1
1883,1
7016,2
16084,1
3703,2
1474,2
1709,1
8532,1
382,1
3085,1
3922,2
3390,1
62,1
313,1
930,1
3247,1
3739,1
4750,1
15017,1
6534,2
4706,1
778,1
164,1
3792,1
2854,1
15523,1
2543,2
343,1
4254,1
3014,2
16408,1
8226,1
2781,1
198,1
234,1
9881,1
3990,2
1821,1
9741,1
9336,1
1673,1
16304,1
1341,1
3410,0
5099,1
320,1
2815,2
2552,1
2682,1
8090,1
4987,1
773,1
7719,1
9399,2
1308,2
2419,1
1217,1
3250,1
2794,0
3718,2
15003,1
3350,1
143,1
6042,0
3018,1
8921,2
1288,1
3334,1
647,1
15272,1
1925,2
164,1
4410,1
9034,2
356,1
4863,1
5238,1
2621,1
15295,1
815,2
3914,1
1329,1
950,0
6671,1
1667,1
5359,2
4708,1
2576,2
1602,1
629,0
2637,2
9335,1
2738,1
7009,1
8111,2
249,1
4861,2
1121,2
5029,1
4980,1
811,1
8855,2
1889,1
4840,1
405,1
4315,1
5977,1
7979,1
3982,1
2096,1
4003,1
9373,1
23,2
3189,1
9420,2
1180,1
262,1
3079,1
16344,1
1279,1
1022,1
1169,1
15614,1
1881,1
3408,1
1041,1
8504,1
1339,2
3000,1
16522,1
523,2
9370,2
1058,1
8105,1
5659,2
5338,1
6898,1
2822,0
1007,1
1675,0
3789,1
1745,1
3610,1
1419,2
8141,1
8856,1
3230,1
1348,1
2269,1
4986,0
5646,2
3629,1
2279,1
1688,2
3500,1
7928,0
59,2
6727,1
9235,0
15941,1
6168,1
2249,1
19,1
2836,1
900,2
3847,1
733,1
3258,1
8515,1
2860,1
5692,2
1665,1
4082,1
2233,1
616,2
1521,1
7988,1
9659,1
4594,1
3199,1
3234,1
2549,2
16,1
817,0
15900,1
2834,1
2938,2
9650,1
8793,1
2162,1
398,0
373,1
159,1
611,1
843,1
5994,1
6031,1
4083,0
9089,1
1882,1
1599,2
2490,1
16367,1
1814,1
3161,0
3150,1
1745,0
15382,2
5049,1
2578,1
293,2
1853,2
15511,1
2269,1
5677,1
6984,1
2868,1
2497,1
15447,0
5459,1
1843,2
2327,1
7994,1
1203,1
1611,1
1776,2
338,1
6402,2
2047,1
18,2
4009,1
9824,1
16414,1
2385,1
15759,1
3899,1
4350,1
5277,1
8798,0
9796,1
3337,1
5164,1
207,1
3865,0
8704,1
8003,1
2652,1
15143,2
1939,1
446,1
4296,1
16109,2
2086,1
3742,1
2680,1
9209,1
1754,1
6501,1
15507,1
6646,1
5764,1
3956,2
402,1
3932,1
3675,1
521,1
523,1
15466,1
1845,1
2482,1
2359,1
2967,1
2363,1
775,1
3473,1
112,1
6689,1
1988,1
645,2
5726,1
4018,1
9567,1
2226,1
978,1
7600,0
2773,2
7141,1
2655,1
981,1
5558,1
3863,2
1294,1
3933,1
1923,1
3343,2
15559,1
1748,1
3565,2
2897,2
4270,1
1871,2
8356,2
15659,1
1671,1
16231,1
3870,1
3830,1
1287,1
15538,1
570,2
9693,1
5964,1
2695,1
828,1
3734,1
1794,1
2098,1
1265,1
603,1
2048,2
15675,1
15010,1
2602,1
5183,1
666,2
3747,1
5014,2
810,1
4256,1
4953,1
3815,1
3423,1
2166,1
4313,1
954,1
2989,0
772,1
4042,1
8027,0
2665,1
6978,1
3339,1
3309,1
2915,2
16455,1
2101,2
8727,1
16524,1
2411,1
3951,1
1450,1
2281,1
6777,2
7329,1
2408,1
2506,1
2735,1
3101,1
255,0
102,1
862,1
2238,1
5041,1
885,1
15993,1
2573,1
2723,1
8569,1
496,1
9732,1
5310,1
9430,1
2993,1
8161,2
3619,2
545,1
7921,1
8362,1
6113,2
2442,1
983,2
3803,2
3560,1
1863,0
3399,1
204,0
4671,1
5643,1
2056,1
15486,1
684,1
4425,1
15341,1
516,1
804,2
1836,1
7414,1
3296,2
786,1
2258,1
2290,1
15551,1
4304,2
16135,1
2559,1
3579,1
15591,1
1228,1
2982,0
380,1
8570,1
3700,1
1155,0
2912,1
1162,1
2425,1
8524,1
6648,0
359,1
3336,1
2875,1
3364,1
2852,1
2627,1
15780,1
1752,1
1700,0
3958,1
3403,1
48,1
8330,2
3160,1
1134,1
15894,1
14914,1
4125,1
2384,1
1306,1
7403,1
3882,1
2770,1
3755,1
1576,2
2837,2
3580,1
14883,1
7222,1
3355,1
8674,1
928,1
480,1
2896,1
1978,1
15835,1
3112,1
3808,1
4298,1
295,1
1525,1
597,1
15053,2
917,0
273,1
8045,1
3254,1
1396,1
4012,1
3054,2
7657,1
2556,2
6636,0
3095,1
2075,1
1640,1
718,1
2640,1
2824,2
9709,1
1771,1
4673,1
53,2
6853,1
955,1
841,1
9636,1
6148,1
4090,1
9775,2
1484,2
15475,1
766,1
2609,1
235,2
3461,1
8468,2
16550,1
1293,1
15039,2
966,1
1283,1
2707,2
15038,2
6415,1
4424,1
8470,1
2278,1
2683,0
6762,1
9474,1
3541,1
8738,1
3261,1
15869,1
8843,0
5080,1
337,1
2378,2
4745,1
3362,1
8234,1
4302,1
3617,1
737,1
7182,1
3520,2
16031,1
2292,2
5967,1
2768,2
2785,1
9899,1
1153,1
16045,1
387,2
5039,1
15149,1
9299,1
9284,1
728,2
1601,1
8523,1
1343,1
3310,1
506,1
15636,1
1687,1
3976,0
899,1
3602,2
349,1
312,0
3118,1
1629,1
3463,1
16113,2
5384,2
2743,1
1050,2
6277,1
2955,1
5151,2
880,1
1924,0
3788,1
2879,0
8824,1
6953,2
718,1
6262,0
9485,1
1342,1
16352,0
3164,1
8813,1
58,1
292,1
3720,1
2434,1
5578,0
15933,2
1109,2
2104,1
3221,2
8467,1
3684,1
3038,1
15831,1
8179,1
1944,1
7845,0
5984,1
2478,1
14877,1
2871,1
619,1
8178,1
6890,1
59,1
1480,1
3541,2
9028,1
15817,1
14981,1
4642,1
15026,1
1043,1
3776,1
5333,2
3705,1
2395,1
8374,1
5103,0
258,1
472,1
1504,1
2275,2
3541,1
1341,1
8613,1
119,2
1909,1
3155,1
1222,1
9450,1
3906,1
9492,1
9807,1
9457,1
4126,1
3022,1
593,2
3789,1
1178,1
1461,1
9592,1
888,2
3833,1
1147,1
2758,2
514,1
9608,1
3540,1
1357,1
1185,1
8657,1
953,1
1681,2
6202,0
3729,1
6258,1
5881,2
16466,1
4054,2
3343,1
2691,2
1730,1
9436,0
2208,2
2874,1
15852,1
1207,1
3559,1
1560,1
2878,1
1465,2
963,1
2733,1
16459,1
15561,1
15653,1
2345,1
602,1
6121,1
1649,1
2834,0
456,2
7151,1
3075,1
16374,1
175,1
9128,1
1888,1
7784,1
8240,0
3767,1
15409,1
16358,1
390,1
4621,1
7827,2
3910,1
561,1
15772,2
1934,1
167,1
2417,1
2358,1
4009,1
8658,0
2218,1
897,1
16040,0
266,1
112,2
5734,1
6685,1
9199,1
16276,0
100,1
2012,1
565,1
4300,1
16495,1
7445,1
1571,1
9583,1
779,1
1868,1
2539,2
1044,2
2930,1
1311,1
439,2
8669,1
16563,2
855,0
46,1
7381,1
1320,1
8540,1
832,1
15825,1
9357,1
1439,1
9478,1
3053,1
965,2
1922,1
6030,1
3219,2
16194,1
3325,1
47,1
2614,1
9756,1
2311,2
1020,1
1296,1
3323,1
5841,1
9461,2
951,1
7775,1
8932,2
3863,1
8965,1
4600,1
9620,1
827,1
3807,1
2116,1
9270,1
2170,1
471,1
3003,2
1538,1
4060,1
9678,1
2337,1
212,2
2570,2
356,1
411,1
2497,1
9630,1
3007,1
969,1
601,2
2375,1
954,1
7743,1
7422,0
9211,1
1791,1
1612,1
493,1
413,1
15064,1
1071,1
3776,1
187,2
7686,1
912,1
9228,1
3791,2
3520,1
795,1
142,2
8020,1
2037,1
9552,1
3656,1
4031,1
5209,2
5088,1
15155,1
1445,0
3016,1
7562,1
184,1
358,1
1904,1
9042,0
9584,1
536,1
5948,1
16153,0
8514,1
4654,1
5883,1
15222,1
6229,1
3195,1
562,2
4026,1
5979,2
3176,1
3763,1
4907,1
4542,1
1901,1
3469,2
3990,1
750,1
8038,1
6308,0
5404,2
4720,2
5617,1
4035,1
2084,2
3958,2
9509,0
143,1
1524,1
3504,1
2335,2
5411,1
9375,1
1703,1
7770,1
15716,1
9898,2
905,2
1927,1
16470,1
15740,2
1519,1
2618,1
2051,0
15669,1
2158,1
1906,0
1289,1
3410,0
495,1
3513,1
3053,1
7387,1
1005,1
2581,1
403,1
3192,1
3102,1
533,1
507,1
14922,1
15548,1
808,2
1189,1
8251,1
7591,0
7874,1
2099,1
1362,1
1548,1
3353,2
1372,1
574,1
8534,1
2129,2
9402,1
2845,1
215,1
8136,2
1025,2
9674,1
1885,1
58,1
3693,1
5708,1
8750,1
2957,1
2328,1
5319,1
2746,1
637,1
1005,1
7934,1
268,2
715,1
1292,1
2418,2
2678,1
1424,2
2646,0
16594,1
15587,1
1165,1
1425,1
512,1
16340,1
431,1
19,1
4761,2
3547,1
1633,1
4020,1
3642,2
745,1
7533,1
879,1
1385,2
1702,1
15512,1
1347,1
991,2
1588,1
2951,1
1344,1
2052,1
1355,0
2532,1
709,2
1888,1
2152,1
8087,1
1390,1
2833,2
1840,2
2872,1
2383,1
15223,1
2459,1
3374,2
2469,1
9491,1
5087,2
2963,1
2711,1
3787,1
9024,1
6399,2
7057,1
3391,1
7337,2
3965,1
16446,1
275,1
15650,1
1787,2
3622,1
770,1
7911,1
3424,1
1647,0
7871,1
3998,0
7966,2
9522,2
3321,1
1453,1
505,1
7558,1
6512,1
1515,2
5365,0
15019,1
88,1
3945,1
1885,1
3873,1
9571,1
7967,1
1116,1
16389,2
399,1
1686,1
2388,1
1626,1
15910,2
450,1
892,1
5773,1
497,1
8553,1
1668,1
8781,1
6967,1
2406,1
14994,0
5919,1
8939,2
8753,1
620,1
3876,1
8070,1
94,1
339,1
0,0
428,2
5824,2
2879,1
1478,1
2494,1
7450,1
7291,1
7971,1
3325,1
3904,1
1953,1
1969,2
2873,1
3894,1
16072,1
632,1
530,1
785,2
1842,1
930,2
3118,1
15098,1
3333,1
1801,1
8898,1
2245,2
3302,1
4428,1
2296,1
2969,1
5098,1
1688,1
1757,1
2533,1
1793,2
15391,1
222,1
739,1
1635,1
521,1
15356,2
8231,1
679,1
79,1
2000,1
1,1
5508,2
3494,2
7724,1
16587,1
7494,1
9178,1
1727,1
8002,1
15072,2
2962,1
2036,1
163,0
8986,1
4161,1
9259,2
7639,2
9512,1
7435,1
525,1
3257,1
386,1
9275,1
839,1
6677,1
6675,1
6,2
2521,1
3530,1
9543,1
628,1
5973,1
3218,1
5362,1
6713,1
3602,1
4795,1
2504,1
2584,1
5976,2
6793,1
7178,1
3249,1
3089,2
966,1
1016,1
2595,1
1541,2
3182,1
255,1
3697,1
5555,0
2299,1
5743,1
946,1
15994,2
644,1
578,2
256,1
654,1
2231,1
4395,1
863,1
2106,0
5342,1
3450,1
6826,1
1314,1
3485,1
5529,1
670,1
7671,2
6374,2
1904,1
1399,1
8184,1
3644,0
3521,1
5523,1
1861,1
5787,0
7541,1
520,1
3104,0
2072,1
2259,1
2286,1
3239,0
5860,1
3607,2
8735,1
788,1
1090,1
15418,1
4129,1
848,1
3714,1
572,1
2206,2
2650,2
960,1
2098,2
1984,1
1098,1
8033,1
3264,2
388,1
2438,2
1863,1
476,1
7756,1
15379,1
3188,1
2372,1
5882,1
3201,1
5464,1
1219,0
5987,0
16521,1
16535,1
15248,1
3453,1
1126,1
9441,1
8345,1
468,2
3888,1
8580,0
8040,1
2691,1
3242,1
1161,2
4782,1
2248,1
242,2
4663,1
3032,1
8274,1
6128,1
108,1
3466,1
7929,2
3591,2
1130,2
2523,1
2460,0
8216,0
1448,1
1175,1
3194,1
3031,1
1652,0
1165,1
3640,2
950,1
9372,1
984,1
1656,1
6410,1
8496,1
3567,1
944,1
3637,0
1140,1
8866,2
2033,2
3695,1
2944,2
4882,1
9166,1
502,1
546,2
2196,1
3346,2
1567,1
7831,1
1372,1
8150,1
4460,1
1042,1
154,2
2624,0
8833,1
15896,1
1649,1
8077,1
3858,1
2601,1
2966,1
2175,0
1880,1
1174,2
4942,1
8676,2
7950,1
4337,1
8583,1
2420,1
1500,2
2256,1
2206,1
6472,1
15194,1
3573,1
4884,2
6932,1
16460,1
3396,1
3392,0
2839,0
2714,2
361,1
6066,1
674,1
6337,1
564,1
8299,2
15939,1
3171,1
515,1
5569,1
1068,1
1839,1
4533,1
3124,1
8333,1
15221,1
15699,1
3358,1
8605,1
3766,1
623,1
4930,1
7402,1
1173,2
7287,2
715,1
16286,0
3813,1
9181,1
10007,2
3572,2
2817,1
16239,1
3762,1
1835,1
2352,2
5906,1
2255,1
2639,1
4709,1
1479,1
4575,1
74,1
1461,1
1148,1
3754,1
1697,2
1320,1
2305,1
369,2
15245,1
1757,2
1777,1
5758,1
3153,0
685,1
1103,1
3897,1
492,1
8980,1
3414,1
16503,1
15261,1
15257,2
4442,1
2382,1
769,1
1333,2
684,1
9690,0
1085,1
15518,1
15998,2
2975,1
2772,1
6153,2
691,1
3109,1
3132,1
2486,1
5159,1
16046,1
7705,2
5346,2
3456,2
6324,1
7804,2
2553,1
154,1
3318,1
3963,1
2685,1
8960,1
5454,0
15818,1
6981,1
8313,1
3356,2
67,1
16424,1
5473,0
308,1
680,2
8400,0
3923,1
1511,1
1993,1
6375,1
8573,0
2780,1
7063,2
16050,1
8510,1
738,1
597,1
4328,2
2235,1
7045,1
5616,1
15145,1
647,1
361,1
3097,1
2555,1
3551,1
4179,1
219,1
6416,1
1732,1
4937,1
7586,1
15924,2
1645,0
34,1
1929,2
3295,1
2079,1
190,1
15953,1
153,1
3892,1
1128,2
2840,1
37,1
1300,1
1200,1
15162,1
1973,2
264,1
15048,1
2904,1
16486,2
3743,2
8277,2
3486,2
15974,0
2332,1
3369,1
7280,1
2726,1
2284,1
9639,1
203,1
16093,1
3544,0
122,1
2137,1
674,1
9049,2
15417,2
3503,1
3186,2
3399,1
15096,2
3903,1
8836,1
9369,1
9201,2
1984,1
16189,1
8321,1
3177,1
3237,1
9591,1
2642,2
8055,1
9332,1
4696,1
7765,1
7148,2
4638,2
863,1
3105,1
15266,1
2079,1
952,1
365,1
5940,1
7802,1
3009,1
16365,1
7689,1
7226,2
4230,1
197,1
6150,0
93,1
3592,2
6791,1
1125,1
2195,1
2067,1
4326,1
726,1
2658,0
3420,0
1199,1
8113,1
3073,1
8121,2
1973,1
2037,1
3327,1
2026,1
3402,2
2003,1
9763,1
3954,1
5567,2
1530,1
1425,1
6776,1
7711,1
1086,1
2242,1
8511,1
3756,1
115,1
5539,1
680,2
87,1
2000,1
3839,2
858,1
731,1
6833,1
4445,1
3280,1
1513,1
355,1
3277,1
7892,1
1206,1
9863,1
2033,1
1910,1
1792,1
1608,2
15501,0
6706,2
3119,1
7068,1
7841,1
3624,2
3631,1
3550,1
3626,1
752,1
7475,0
3539,2
2708,1
642,1
5295,2
586,2
182,1
4408,1
14937,1
3784,1
2953,1
3762,1
6018,1
1641,1
2907,2
4255,1
15351,2
3039,1
3880,1
2949,2
3983,1
732,2
6639,1
1840,1
803,1
5300,1
1063,1
15411,2
3628,2
9294,1
2038,1
16003,1
936,2
4027,1
468,1
2075,2
9544,1
718,1
920,1
4114,1
2692,1
1072,2
3091,1
4076,1
449,2
593,1
3737,1
2297,1
3167,1
638,1
2663,2
14958,1
6345,1
1246,2
3259,1
1901,1
1307,1
3610,1
7664,1
2283,1
16104,1
1184,1
5477,1
6208,1
9240,1
2315,1
174,1
16014,1
5741,1
2089,1
9540,1
7091,2
5341,1
8108,1
2229,1
4710,1
399,1
3887,1
944,1
3741,1
2818,1
2835,1
383,1
4048,1
1052,0
14974,1
661,1
2250,1
1838,1
5767,1
8913,1
1149,1
1841,1
6867,2
982,1
3801,1
9233,1
5740,1
2954,1
1110,1
9801,2
9175,2
9519,1
2324,2
2903,1
3857,1
5701,1
1483,1
6860,1
16244,1
1909,1
3519,1
3678,1
8771,1
562,1
7268,2
1432,1
3497,1
3320,1
3180,0
4950,1
3126,1
364,1
7608,1
2996,2
871,1
16174,1
3851,1
16394,1
455,2
2670,1
15,1
3310,0
2515,1
9670,0
1905,2
4344,1
642,1
15812,1
2812,1
4951,1
15779,2
422,1
2872,2
7715,1
8875,1
4517,1
16421,1
424,2
6758,1
241,1
8694,2
2844,1
2544,1
15640,2
6019,0
3149,1
16142,1
1941,1
3032,2
3498,1
1319,1
15844,1
384,1
14976,1
442,2
4070,1
2624,1
7263,2
1941,2
7082,1
2137,1
3571,2
3674,2
3947,2
1947,1
2502,1
3998,1
6433,2
3236,1
4137,2
3759,1
5691,2
8762,1
1048,1
294,1
15546,1
7468,1
1474,1
2298,1
1574,2
903,0
2740,1
3636,2
1891,1
887,1
3231,1
7588,1
2945,1
7673,1
2244,1
697,1
3617,0
8412,1
3434,1
203,1
567,2
1715,2
2708,1
8814,1
193,1
15747,1
585,1
2235,1
2690,1
1718,1
1665,1
2309,1
7723,1
2281,1
253,1
484,1
418,2
2751,2
3798,1
1896,2
2681,1
170,1
3368,1
3375,1
4683,1
629,2
758,2
3315,1
3463,1
3219,1
3835,1
5669,2
15914,1
2420,0
5790,1
546,1
3092,1
3122,2
2771,1
6084,2
16379,1
5381,1
4529,1
15130,1
2999,1
15545,2
15775,1
5816,1
7333,1
1887,0
5607,1
6256,1
2837,1
2579,1
899,1
9759,1
1715,2
16552,2
1587,1
16375,1
5425,1
3915,1
9572,1
4525,1
8217,1
5557,0
8490,1
2957,0
3613,1
3660,1
7597,2
579,1
15764,2
2850,1
920,1
204,1
2046,1
2499,1
292,0
475,2
3513,1
5928,1
3221,1
1492,1
1440,1
3021,1
1602,1
3163,2
6693,0
9008,1
6972,1
9054,1
3591,1
15822,1
323,2
3484,1
3140,1
1465,1
3957,1
7501,1
627,1
3488,1
1371,1
3888,1
3859,1
1855,1
7424,1
7418,1
2446,1
9644,1
6309,1
483,1
750,1
16481,2
1545,1
6808,1
15883,1
3925,1
3801,1
392,1
3367,1
6807,1
2230,2
7011,1
251,1
85,1
1360,1
3830,2
3663,2
2143,1
1626,1
14888,1
6785,1
2027,1
4312,1
5063,2
1633,1
8768,1
3396,1
5715,1
1365,1
15506,1
2966,0
1523,1
1503,1
16416,1
1117,2
4038,2
891,1
1557,1
1614,1
50,1
1245,1
2405,0
6805,2
9381,1
7110,1
121,1
7015,1
8536,2
962,0
3209,1
1462,1
3556,1
754,1
975,1
2195,2
1266,1
6296,1
2987,1
6020,1
3946,1
2528,1
1486,1
3210,1
2142,1
15999,1
7426,2
5258,1
5943,1
4023,1
8543,1
5443,1
5827,1
5415,1
360,2
3581,1
394,1
1194,1
1871,1
2998,1
9889,1
4032,1
7598,1
15236,1
5851,1
200,1
8493,2
1789,1
9532,0
2216,1
2710,2
3558,1
20,1
1881,1
3630,0
1614,1
195,2
1272,1
2781,1
7394,1
3338,1
3746,2
3598,1
2410,1
16215,1
16230,1
5180,1
799,1
4,1
2546,1
4975,2
3211,1
996,1
1007,1
371,1
3474,1
1119,1
8586,1
3081,1
15742,1
9596,1
7378,2
1017,1
2412,1
2313,2
16476,1
1970,2
4689,2
2653,1
2698,1
3493,0
3206,1
571,1
576,0
6965,1
236,1
1426,1
997,1
9308,1
1277,1
37,2
6823,1
1387,1
4549,1
2537,1
2821,1
4124,1
8115,1
3551,1
140,2
1049,1
65,1
7568,1
15746,1
2621,1
3263,1
963,1
168,1
6088,1
133,2
807,1
3440,2
1427,1
9714,1
4723,1
3643,1
7972,1
6846,1
6725,2
3475,2
3761,1
1605,1
2008,1
857,1
1940,1
867,2
2395,1
16051,1
1163,0
1411,2
16118,1
1823,1
734,2
1308,1
9232,1
2856,2
1584,1
4086,2
2677,1
1816,1
2933,1
1882,1
710,1
991,1
4040,1
1711,1
3699,1
978,0
7172,1
14996,1
4453,1
5218,1
1107,1
2355,1
8930,0
8662,1
1778,1
926,1
605,1
3524,1
878,1
3024,1
3514,1
3480,2
2823,1
1315,0
60,1
8772,2
2050,1
15611,0
6611,1
16356,1
1167,1
8529,2
6282,1
5326,2
1527,2
4794,1
6837,1
3434,2
16011,1
5953,1
6735,2
1401,0
14901,1
1686,1
1382,2
1118,1
2524,2
5559,2
658,1
44,2
1844,0
65,1
2554,1
3878,1
4156,1
8852,1
2026,2
305,2
2769,1
15972,2
453,1
4104,1
1615,1
4067,0
5117,2
9486,1
213,1
2723,2
3065,1
7176,1
15084,2
16034,1
1669,2
568,1
804,1
8979,2
998,1
2411,1
6616,1
6605,1
2173,1
7814,1
3645,1
3144,2
402,1
3989,1
3786,1
8635,2
2524,1
1113,1
1349,1
286,2
9460,0
2603,1
9384,1
3183,1
7183,2
7478,0
9664,0
7604,1
5019,1
2995,2
3151,1
4855,1
6108,1
8955,1
407,1
3107,1
9531,1
3753,1
3376,1
2684,2
3413,0
8286,1
1132,1
124,2
7242,2
6841,1
2792,2
4169,2
9098,2
1117,1
1810,1
473,1
914,1
6919,2
2709,1
1444,2
2641,1
2001,1
639,2
1935,1
1311,1
6958,1
1768,1
8306,2
717,1
9444,1
218,1
8043,2
2139,1
9907,2
1028,1
7399,1
2245,1
1720,1
2847,1
4748,2
1814,1
4672,1
3930,1
3361,1
7547,1
8692,0
1528,1
3809,2
3121,1
6290,1
2588,1
8431,1
369,1
2940,1
7441,1
5966,1
3728,0
1064,2
4457,1
1862,1
2829,1
2841,1
437,1
1887,2
1386,1
3089,2
6558,2
3939,1
1345,1
2255,1
1248,1
96,1
2345,1
3323,1
3250,1
217,1
1650,1
2990,2
706,1
1919,1
8460,1
878,1
9158,1
3437,2
7465,1
1834,1
9313,1
1213,1
4491,1
1755,2
1208,1
929,1
2145,2
274,1
3274,2
3166,1
1010,1
1587,1
3815,1
2964,2
2328,0
2600,0
2279,1
3384,1
8894,1
8209,1
8988,1
3159,1
9686,1
590,1
1545,1
1562,1
1765,2
1455,1
5918,1
16211,1
522,0
3326,1
2583,1
968,2
2771,2
6244,1
8584,1
16387,2
3225,1
492,1
1446,2
3117,1
3602,2
9638,1
606,1
4064,1
9176,1
9884,1
3138,1
1782,1
479,1
5564,1
3933,1
783,0
2635,1
6663,1
2156,1
4024,2
8279,1
2297,1
613,1
2071,2
1169,1
8838,1
1083,1
2369,1
503,1
840,1
813,1
2979,1
4746,0
15423,2
8880,1
15769,1
3676,1
3019,1
3330,1
1780,0
1412,1
3668,1
141,1
1437,1
9226,1
2444,1
8025,1
4233,1
5383,1
1804,2
908,1
7901,1
4944,1
16477,1
3774,1
5802,1
3117,1
15324,1
5820,2
2947,1
5568,1
3114,1
18,0
3971,1
2230,1
838,2
1268,1
4008,1
325,1
305,1
1132,1
7053,1
15753,1
4869,2
3726,1
7123,1
16265,1
7497,1
5766,1
6164,1
3620,2
2893,2
2073,2
9784,0
3689,1
1857,1
1493,1
3870,1
453,1
896,1
1907,1
397,1
2229,1
380,1
150,1
2599,1
6246,1
1160,1
3849,1
5510,1
16357,2
3381,2
2429,2
14892,1
1726,1
2814,1
8444,1
3782,1
2464,1
15864,1
2398,1
1458,2
2077,1
3260,2
1526,1
2291,1
9862,1
2387,2
4404,1
3320,1
7603,1
15578,1
895,1
3270,2
3783,1
3542,1
411,1
439,1
2609,1
9803,1
5250,1
4331,1
7978,1
8782,2
2892,1
1716,0
3214,0
3288,1
425,1
9488,1
16467,2
1209,1
500,1
6892,1
9072,1
648,2
2092,1
1654,1
4914,1
8235,1
927,1
3036,1
8628,1
4835,1
15275,2
1128,1
4769,1
5042,1
2675,1
15936,1
3362,1
84,1
2681,1
9052,1
2103,1
9465,1
2362,1
4367,1
1661,2
2124,1
3696,1
1865,2
1529,2
2754,1
6891,1
2826,2
9306,2
544,2
8963,1
2594,1
4702,1
594,1
4777,1
2166,1
1058,1
3706,1
2415,2
2548,1
909,1
5577,1
619,2
3244,1
773,1
4440,2
6795,1
4613,1
730,1
3271,1
8295,1
1630,1
552,1
4237,1
1221,1
8376,0
3784,1
3010,1
2523,0
363,1
5517,1
1290,1
15961,1
334,1
3850,1
957,1
4978,2
1913,1
3738,0
16279,1
2017,2
2271,1
9416,2
4241,1
352,2
1683,1
4839,0
1932,0
7839,1
2946,1
3351,1
2425,1
15702,1
15179,1
326,1
3578,1
3506,1
2390,1
7731,1
9125,1
2973,1
1867,1
5380,1
2029,1
2153,1
7023,1
3507,1
2726,0
2296,1
1879,2
722,1
2709,0
9265,1
1305,2
15989,1
3034,1
463,1
6635,1
9494,2
3131,1
2645,1
274,1
3162,1
1377,1
9286,1
15273,1
2422,1
4286,2
3472,1
15607,1
276,1
16362,1
1350,1
3045,2
508,1
2167,0
15027,1
1943,1
1975,1
6814,1
3630,0
3510,1
245,2
3326,1
5761,0
1100,1
8663,1
3078,1
7490,1
676,2
2412,1
4650,1
581,2
1181,1
2440,1
3746,1
3447,1
9408,1
2273,2
7197,1
15446,1
4103,1
2999,1
452,1
3737,2
3357,1
1496,1
3890,2
2625,2
2247,1
2818,1
924,1
8847,1
2508,1
4316,1
1276,1
1678,1
1897,1
6567,1
2712,2
2989,1
1768,0
2388,1
312,1
15728,1
3538,1
1218,1
2041,1
2401,2
7678,1
1198,2
3626,1
3841,1
1360,1
1259,1
1395,1
3417,1
5929,1
14936,1
2785,1
15233,1
3881,1
528,1
16537,1
1098,1
8188,1
9411,1
9073,2
40,2
3050,1
9093,1
875,1
9564,1
1524,1
7509,1
3726,1
772,1
1112,2
15478,1
3010,1
2392,1
1772,1
4637,1
113,1
635,1
5625,1
1191,1
4041,1
3662,1
3732,1
2801,1
2774,2
3405,1
2686,1
1889,1
5152,1
16195,1
3237,1
410,1
5548,1
3566,2
5811,1
4183,1
3062,2
324,1
16403,1
4732,2
8441,1
16027,1
1963,2
4590,2
6529,2
5205,1
15071,2
2143,1
7654,1
1500,2
3240,1
4606,1
8730,0
15906,1
1189,1
3236,1
2760,1
14971,1
4001,1
4072,2
1988,1
3505,1
2915,1
5272,1
1722,1
1295,1
322,0
2613,1
5542,1
15552,1
5941,1
1382,1
2980,1
681,0
714,1
945,1
5047,2
4443,1
518,1
2928,1
3400,1
614,1
1877,1
9516,1
7272,1
1355,2
7652,1
1725,1
3490,1
2571,1
8393,1
1247,2
7728,2
9087,1
3223,2
1281,1
1630,1
1581,0
2637,1
180,1
537,1
14919,1
3240,1
6839,1
2101,1
9624,0
538,1
2062,1
649,2
